time,P
20061224:2007,0
20061224:2107,0
20061224:2207,0
20061224:2307,0
20061225:0007,0
20061225:0107,0
20061225:0207,0
20061225:0307,0
20061225:0407,0
20061225:0507,66.72
20061225:0607,336.35
20061225:0707,547.59
20061225:0807,702.02
20061225:0907,794.73
20061225:1007,808.54
20061225:1107,779.07
20061225:1207,690.56
20061225:1307,560.1
20061225:1407,372.29
20061225:1507,141.27
20061225:1607,0
20061225:1707,0
20061225:1807,0
20061225:1907,0
20061225:2007,0
20061225:2107,0
20061225:2207,0
20061225:2307,0
20061226:0007,0
20061226:0107,0
20061226:0207,0
20061226:0307,0
20061226:0407,0
20061226:0507,54.45
20061226:0607,290.74
20061226:0707,517.25
20061226:0807,689.68
20061226:0907,769.16
20061226:1007,792.85
20061226:1107,755.81
20061226:1207,667.97
20061226:1307,547.56
20061226:1407,363.09
20061226:1507,139.72
20061226:1607,0
20061226:1707,0
20061226:1807,0
20061226:1907,0
20061226:2007,0
20061226:2107,0
20061226:2207,0
20061226:2307,0
20061227:0007,0
20061227:0107,0
20061227:0207,0
20061227:0307,0
20061227:0407,0
20061227:0507,54.52
20061227:0607,340.85
20061227:0707,544.86
20061227:0807,704.9
20061227:0907,783.09
20061227:1007,822.09
20061227:1107,791.36
20061227:1207,717.69
20061227:1307,577.46
20061227:1407,382.37
20061227:1507,161.21
20061227:1607,0
20061227:1707,0
20061227:1807,0
20061227:1907,0
20061227:2007,0
20061227:2107,0
20061227:2207,0
20061227:2307,0
20061228:0007,0
20061228:0107,0
20061228:0207,0
20061228:0307,0
20061228:0407,0
20061228:0507,64.04
20061228:0607,336.28
20061228:0707,555.84
20061228:0807,712.9
20061228:0907,807.1
20061228:1007,840.99
20061228:1107,819.81
20061228:1207,728.87
20061228:1307,593.51
20061228:1407,396.67
20061228:1507,159.5
20061228:1607,0
20061228:1707,0
20061228:1807,0
20061228:1907,0
20061228:2007,0
20061228:2107,0
20061228:2207,0
20061228:2307,0
20061229:0007,0
20061229:0107,0
20061229:0207,0
20061229:0307,0
20061229:0407,0
20061229:0507,36.86
20061229:0607,323.55
20061229:0707,540.63
20061229:0807,703.3
20061229:0907,814.09
20061229:1007,860.78
20061229:1107,823.46
20061229:1207,756.99
20061229:1307,595.76
20061229:1407,420.36
20061229:1507,144.34
20061229:1607,0
20061229:1707,0
20061229:1807,0
20061229:1907,0
20061229:2007,0
20061229:2107,0
20061229:2207,0
20061229:2307,0
20061230:0007,0
20061230:0107,0
20061230:0207,0
20061230:0307,0
20061230:0407,0
20061230:0507,45.2
20061230:0607,325.47
20061230:0707,562.5
20061230:0807,725.04
20061230:0907,818.34
20061230:1007,865.67
20061230:1107,838.14
20061230:1207,740.57
20061230:1307,602.37
20061230:1407,400.56
20061230:1507,163.6
20061230:1607,0
20061230:1707,0
20061230:1807,0
20061230:1907,0
20061230:2007,0
20061230:2107,0
20061230:2207,0
20061230:2307,0
20061231:0007,0
20061231:0107,0
20061231:0207,0
20061231:0307,0
20061231:0407,0
20061231:0507,58.22
20061231:0607,335.89
20061231:0707,560.46
20061231:0807,723.06
20061231:0907,821.17
20061231:1007,862.71
20061231:1107,831.59
20061231:1207,739.89
20061231:1307,594.52
20061231:1407,394.9
20061231:1507,172.72
20061231:1607,0
20061231:1707,0
20061231:1807,0
20061231:1907,0
20061231:2007,0
20061231:2107,0
20061231:2207,0
20061231:2307,0
20070101:0007,0
20070101:0107,0
20070101:0207,0
20070101:0307,0
20070101:0407,0
20070101:0507,58.11
20070101:0607,319.47
20070101:0707,547.13
20070101:0807,700.72
20070101:0907,803.88
20070101:1007,842
20070101:1107,817.18
20070101:1207,723.06
20070101:1307,591.59
20070101:1407,389.7
20070101:1507,150.42
20070101:1607,0
20070101:1707,0
20070101:1807,0
20070101:1907,0
20070101:2007,0
20070101:2107,0
20070101:2207,0
20070101:2307,0
20070102:0007,0
20070102:0107,0
20070102:0207,0
20070102:0307,0
20070102:0407,0
20070102:0507,54.41
20070102:0607,314.2
20070102:0707,544.3
20070102:0807,701.99
20070102:0907,801.11
20070102:1007,843.56
20070102:1107,823.64
20070102:1207,756.37
20070102:1307,620.52
20070102:1407,419.33
20070102:1507,169.88
20070102:1607,0
20070102:1707,0
20070102:1807,0
20070102:1907,0
20070102:2007,0
20070102:2107,0
20070102:2207,0
20070102:2307,0
20070103:0007,0
20070103:0107,0
20070103:0207,0
20070103:0307,0
20070103:0407,0
20070103:0507,59.87
20070103:0607,325.81
20070103:0707,548.26
20070103:0807,698.2
20070103:0907,793.63
20070103:1007,827.87
20070103:1107,803.23
20070103:1207,719.85
20070103:1307,588.11
20070103:1407,391.95
20070103:1507,160.76
20070103:1607,0
20070103:1707,0
20070103:1807,0
20070103:1907,0
20070103:2007,0
20070103:2107,0
20070103:2207,0
20070103:2307,0
20070104:0007,0
20070104:0107,0
20070104:0207,0
20070104:0307,0
20070104:0407,0
20070104:0507,60.29
20070104:0607,322.44
20070104:0707,537.87
20070104:0807,688.1
20070104:0907,774.08
20070104:1007,812.03
20070104:1107,787.53
20070104:1207,703.63
20070104:1307,573.31
20070104:1407,386.5
20070104:1507,158.49
20070104:1607,0
20070104:1707,0
20070104:1807,0
20070104:1907,0
20070104:2007,0
20070104:2107,0
20070104:2207,0
20070104:2307,0
20070105:0007,0
20070105:0107,0
20070105:0207,0
20070105:0307,0
20070105:0407,0
20070105:0507,48.15
20070105:0607,311.38
20070105:0707,533.02
20070105:0807,698.36
20070105:0907,793.08
20070105:1007,833.15
20070105:1107,816.81
20070105:1207,735.5
20070105:1307,609.97
20070105:1407,416.47
20070105:1507,166.98
20070105:1607,0
20070105:1707,0
20070105:1807,0
20070105:1907,0
20070105:2007,0
20070105:2107,0
20070105:2207,0
20070105:2307,0
20070106:0007,0
20070106:0107,0
20070106:0207,0
20070106:0307,0
20070106:0407,0
20070106:0507,50.51
20070106:0607,307.87
20070106:0707,529.48
20070106:0807,694.59
20070106:0907,787.74
20070106:1007,835.76
20070106:1107,813.24
20070106:1207,727.03
20070106:1307,594.77
20070106:1407,394.45
20070106:1507,168.02
20070106:1607,0
20070106:1707,0
20070106:1807,0
20070106:1907,0
20070106:2007,0
20070106:2107,0
20070106:2207,0
20070106:2307,0
20070107:0007,0
20070107:0107,0
20070107:0207,0
20070107:0307,0
20070107:0407,0
20070107:0507,56.3
20070107:0607,319.85
20070107:0707,546.22
20070107:0807,705.3
20070107:0907,800.29
20070107:1007,839.67
20070107:1107,818.01
20070107:1207,731.39
20070107:1307,603.64
20070107:1407,401.96
20070107:1507,167.38
20070107:1607,0
20070107:1707,0
20070107:1807,0
20070107:1907,0
20070107:2007,0
20070107:2107,0
20070107:2207,0
20070107:2307,0
20070108:0007,0
20070108:0107,0
20070108:0207,0
20070108:0307,0
20070108:0407,0
20070108:0507,58.15
20070108:0607,314.37
20070108:0707,542
20070108:0807,705.47
20070108:0907,807.13
20070108:1007,847.11
20070108:1107,829.56
20070108:1207,742.96
20070108:1307,609.2
20070108:1407,421.07
20070108:1507,189.47
20070108:1607,0
20070108:1707,0
20070108:1807,0
20070108:1907,0
20070108:2007,0
20070108:2107,0
20070108:2207,0
20070108:2307,0
20070109:0007,0
20070109:0107,0
20070109:0207,0
20070109:0307,0
20070109:0407,0
20070109:0507,56.02
20070109:0607,317.74
20070109:0707,543.48
20070109:0807,693.94
20070109:0907,798.37
20070109:1007,842.82
20070109:1107,821.44
20070109:1207,746.03
20070109:1307,613.27
20070109:1407,420.43
20070109:1507,188.46
20070109:1607,0
20070109:1707,0
20070109:1807,0
20070109:1907,0
20070109:2007,0
20070109:2107,0
20070109:2207,0
20070109:2307,0
20070110:0007,0
20070110:0107,0
20070110:0207,0
20070110:0307,0
20070110:0407,0
20070110:0507,48.74
20070110:0607,297.23
20070110:0707,538.5
20070110:0807,700.88
20070110:0907,790.34
20070110:1007,819.47
20070110:1107,812.08
20070110:1207,728.03
20070110:1307,602.85
20070110:1407,410.98
20070110:1507,174.75
20070110:1607,0
20070110:1707,0
20070110:1807,0
20070110:1907,0
20070110:2007,0
20070110:2107,0
20070110:2207,0
20070110:2307,0
20070111:0007,0
20070111:0107,0
20070111:0207,0
20070111:0307,0
20070111:0407,0
20070111:0507,47.88
20070111:0607,316.2
20070111:0707,538.63
20070111:0807,692.61
20070111:0907,790.83
20070111:1007,830.56
20070111:1107,814.16
20070111:1207,732.64
20070111:1307,566.63
20070111:1407,401.73
20070111:1507,174.53
20070111:1607,0
20070111:1707,0
20070111:1807,0
20070111:1907,0
20070111:2007,0
20070111:2107,0
20070111:2207,0
20070111:2307,0
20070112:0007,0
20070112:0107,0
20070112:0207,0
20070112:0307,0
20070112:0407,0
20070112:0507,45.22
20070112:0607,305.61
20070112:0707,528.88
20070112:0807,693.14
20070112:0907,799.91
20070112:1007,836.54
20070112:1107,821.68
20070112:1207,750.87
20070112:1307,606.41
20070112:1407,341.18
20070112:1507,191.64
20070112:1607,0
20070112:1707,0
20070112:1807,0
20070112:1907,0
20070112:2007,0
20070112:2107,0
20070112:2207,0
20070112:2307,0
20070113:0007,0
20070113:0107,0
20070113:0207,0
20070113:0307,0
20070113:0407,0
20070113:0507,54
20070113:0607,320.09
20070113:0707,485.97
20070113:0807,720.67
20070113:0907,731.75
20070113:1007,805.88
20070113:1107,800.35
20070113:1207,722.28
20070113:1307,633.49
20070113:1407,393.25
20070113:1507,174.19
20070113:1607,0
20070113:1707,0
20070113:1807,0
20070113:1907,0
20070113:2007,0
20070113:2107,0
20070113:2207,0
20070113:2307,0
20070114:0007,0
20070114:0107,0
20070114:0207,0
20070114:0307,0
20070114:0407,0
20070114:0507,29.31
20070114:0607,307.23
20070114:0707,530.7
20070114:0807,684.16
20070114:0907,810
20070114:1007,831.08
20070114:1107,805.92
20070114:1207,710.73
20070114:1307,575.11
20070114:1407,410.4
20070114:1507,136.75
20070114:1607,0
20070114:1707,0
20070114:1807,0
20070114:1907,0
20070114:2007,0
20070114:2107,0
20070114:2207,0
20070114:2307,0
20070115:0007,0
20070115:0107,0
20070115:0207,0
20070115:0307,0
20070115:0407,0
20070115:0507,51.7
20070115:0607,279.34
20070115:0707,490.12
20070115:0807,453.58
20070115:0907,808.63
20070115:1007,846.57
20070115:1107,808.45
20070115:1207,783.3
20070115:1307,617.02
20070115:1407,455.96
20070115:1507,88.97
20070115:1607,0
20070115:1707,0
20070115:1807,0
20070115:1907,0
20070115:2007,0
20070115:2107,0
20070115:2207,0
20070115:2307,0
20070116:0007,0
20070116:0107,0
20070116:0207,0
20070116:0307,0
20070116:0407,0
20070116:0507,47.04
20070116:0607,334.19
20070116:0707,568.13
20070116:0807,721.71
20070116:0907,846
20070116:1007,905.14
20070116:1107,879.37
20070116:1207,802.72
20070116:1307,666.88
20070116:1407,467.73
20070116:1507,215.98
20070116:1607,0
20070116:1707,0
20070116:1807,0
20070116:1907,0
20070116:2007,0
20070116:2107,0
20070116:2207,0
20070116:2307,0
20070117:0007,0
20070117:0107,0
20070117:0207,0
20070117:0307,0
20070117:0407,0
20070117:0507,40.76
20070117:0607,318.8
20070117:0707,567.23
20070117:0807,734.16
20070117:0907,841.61
20070117:1007,891.45
20070117:1107,881.97
20070117:1207,796.36
20070117:1307,669.19
20070117:1407,455.15
20070117:1507,217.14
20070117:1607,0
20070117:1707,0
20070117:1807,0
20070117:1907,0
20070117:2007,0
20070117:2107,0
20070117:2207,0
20070117:2307,0
20070118:0007,0
20070118:0107,0
20070118:0207,0
20070118:0307,0
20070118:0407,0
20070118:0507,40.52
20070118:0607,313.46
20070118:0707,544.53
20070118:0807,711.7
20070118:0907,818.48
20070118:1007,867
20070118:1107,847.82
20070118:1207,767.87
20070118:1307,650.78
20070118:1407,449.84
20070118:1507,207.51
20070118:1607,0
20070118:1707,0
20070118:1807,0
20070118:1907,0
20070118:2007,0
20070118:2107,0
20070118:2207,0
20070118:2307,0
20070119:0007,0
20070119:0107,0
20070119:0207,0
20070119:0307,0
20070119:0407,0
20070119:0507,40.17
20070119:0607,311.87
20070119:0707,538.36
20070119:0807,702.07
20070119:0907,804.93
20070119:1007,856.13
20070119:1107,836.56
20070119:1207,753.35
20070119:1307,625.59
20070119:1407,434.05
20070119:1507,198.51
20070119:1607,0
20070119:1707,0
20070119:1807,0
20070119:1907,0
20070119:2007,0
20070119:2107,0
20070119:2207,0
20070119:2307,0
20070120:0007,0
20070120:0107,0
20070120:0207,0
20070120:0307,0
20070120:0407,0
20070120:0507,42.22
20070120:0607,317.96
20070120:0707,550.88
20070120:0807,725.9
20070120:0907,819.32
20070120:1007,872.96
20070120:1107,853.01
20070120:1207,779.87
20070120:1307,650.99
20070120:1407,462.67
20070120:1507,218.03
20070120:1607,0
20070120:1707,0
20070120:1807,0
20070120:1907,0
20070120:2007,0
20070120:2107,0
20070120:2207,0
20070120:2307,0
20070121:0007,0
20070121:0107,0
20070121:0207,0
20070121:0307,0
20070121:0407,0
20070121:0507,41.66
20070121:0607,314.47
20070121:0707,551.7
20070121:0807,722.34
20070121:0907,828.21
20070121:1007,872.79
20070121:1107,855.1
20070121:1207,781.69
20070121:1307,658.19
20070121:1407,466.17
20070121:1507,222.04
20070121:1607,0
20070121:1707,0
20070121:1807,0
20070121:1907,0
20070121:2007,0
20070121:2107,0
20070121:2207,0
20070121:2307,0
20070122:0007,0
20070122:0107,0
20070122:0207,0
20070122:0307,0
20070122:0407,0
20070122:0507,37.43
20070122:0607,315.55
20070122:0707,553.06
20070122:0807,712.29
20070122:0907,816.92
20070122:1007,865.68
20070122:1107,848.65
20070122:1207,771.69
20070122:1307,650.11
20070122:1407,445.08
20070122:1507,196.12
20070122:1607,0
20070122:1707,0
20070122:1807,0
20070122:1907,0
20070122:2007,0
20070122:2107,0
20070122:2207,0
20070122:2307,0
20070123:0007,0
20070123:0107,0
20070123:0207,0
20070123:0307,0
20070123:0407,0
20070123:0507,45.64
20070123:0607,237.56
20070123:0707,527.53
20070123:0807,732.09
20070123:0907,836.18
20070123:1007,879.13
20070123:1107,837.79
20070123:1207,765.05
20070123:1307,645.55
20070123:1407,465.49
20070123:1507,223.18
20070123:1607,0
20070123:1707,0
20070123:1807,0
20070123:1907,0
20070123:2007,0
20070123:2107,0
20070123:2207,0
20070123:2307,0
20070124:0007,0
20070124:0107,0
20070124:0207,0
20070124:0307,0
20070124:0407,0
20070124:0507,40.39
20070124:0607,311.32
20070124:0707,543.67
20070124:0807,704.58
20070124:0907,816.85
20070124:1007,851.98
20070124:1107,839.85
20070124:1207,778.73
20070124:1307,606.77
20070124:1407,455.79
20070124:1507,223.15
20070124:1607,0
20070124:1707,0
20070124:1807,0
20070124:1907,0
20070124:2007,0
20070124:2107,0
20070124:2207,0
20070124:2307,0
20070125:0007,0
20070125:0107,0
20070125:0207,0
20070125:0307,0
20070125:0407,0
20070125:0507,37.47
20070125:0607,304.43
20070125:0707,535.05
20070125:0807,691.5
20070125:0907,791.16
20070125:1007,835.31
20070125:1107,824.66
20070125:1207,754.95
20070125:1307,627
20070125:1407,445.69
20070125:1507,219.67
20070125:1607,0
20070125:1707,0
20070125:1807,0
20070125:1907,0
20070125:2007,0
20070125:2107,0
20070125:2207,0
20070125:2307,0
20070126:0007,0
20070126:0107,0
20070126:0207,0
20070126:0307,0
20070126:0407,0
20070126:0507,36.91
20070126:0607,305.56
20070126:0707,534.92
20070126:0807,700.87
20070126:0907,798.73
20070126:1007,847.34
20070126:1107,836.14
20070126:1207,762.05
20070126:1307,635.56
20070126:1407,446.73
20070126:1507,216.04
20070126:1607,0
20070126:1707,0
20070126:1807,0
20070126:1907,0
20070126:2007,0
20070126:2107,0
20070126:2207,0
20070126:2307,0
20070127:0007,0
20070127:0107,0
20070127:0207,0
20070127:0307,0
20070127:0407,0
20070127:0507,36.48
20070127:0607,297.87
20070127:0707,525.27
20070127:0807,689.81
20070127:0907,790.95
20070127:1007,833.44
20070127:1107,812.38
20070127:1207,738.57
20070127:1307,620.74
20070127:1407,433.25
20070127:1507,208
20070127:1607,0
20070127:1707,0
20070127:1807,0
20070127:1907,0
20070127:2007,0
20070127:2107,0
20070127:2207,0
20070127:2307,0
20070128:0007,0
20070128:0107,0
20070128:0207,0
20070128:0307,0
20070128:0407,0
20070128:0507,33.88
20070128:0607,294.59
20070128:0707,521.82
20070128:0807,678.23
20070128:0907,778.18
20070128:1007,825.3
20070128:1107,803.66
20070128:1207,722.32
20070128:1307,591.78
20070128:1407,414.04
20070128:1507,199.55
20070128:1607,0
20070128:1707,0
20070128:1807,0
20070128:1907,0
20070128:2007,0
20070128:2107,0
20070128:2207,0
20070128:2307,0
20070129:0007,0
20070129:0107,0
20070129:0207,0
20070129:0307,0
20070129:0407,0
20070129:0507,34.69
20070129:0607,290.68
20070129:0707,515.42
20070129:0807,681.53
20070129:0907,780.51
20070129:1007,830.58
20070129:1107,815.42
20070129:1207,725.38
20070129:1307,601.41
20070129:1407,419.92
20070129:1507,199.39
20070129:1607,0
20070129:1707,0
20070129:1807,0
20070129:1907,0
20070129:2007,0
20070129:2107,0
20070129:2207,0
20070129:2307,0
20070130:0007,0
20070130:0107,0
20070130:0207,0
20070130:0307,0
20070130:0407,0
20070130:0507,38.03
20070130:0607,297.75
20070130:0707,523
20070130:0807,682.74
20070130:0907,786.05
20070130:1007,836.96
20070130:1107,818.38
20070130:1207,732.93
20070130:1307,607.41
20070130:1407,424.45
20070130:1507,204.36
20070130:1607,0
20070130:1707,0
20070130:1807,0
20070130:1907,0
20070130:2007,0
20070130:2107,0
20070130:2207,0
20070130:2307,0
20070131:0007,0
20070131:0107,0
20070131:0207,0
20070131:0307,0
20070131:0407,0
20070131:0507,35.76
20070131:0607,293.1
20070131:0707,519.54
20070131:0807,683.62
20070131:0907,788.6
20070131:1007,844.61
20070131:1107,830.61
20070131:1207,748.58
20070131:1307,616.31
20070131:1407,432.07
20070131:1507,211.84
20070131:1607,0
20070131:1707,0
20070131:1807,0
20070131:1907,0
20070131:2007,0
20070131:2107,0
20070131:2207,0
20070131:2307,0
20070201:0007,0
20070201:0107,0
20070201:0207,0
20070201:0307,0
20070201:0407,0
20070201:0507,16.16
20070201:0607,292.98
20070201:0707,525.62
20070201:0807,688.15
20070201:0907,794.11
20070201:1007,836.44
20070201:1107,827.01
20070201:1207,753.59
20070201:1307,620.62
20070201:1407,434.53
20070201:1507,202.89
20070201:1607,0
20070201:1707,0
20070201:1807,0
20070201:1907,0
20070201:2007,0
20070201:2107,0
20070201:2207,0
20070201:2307,0
20070202:0007,0
20070202:0107,0
20070202:0207,0
20070202:0307,0
20070202:0407,0
20070202:0507,17.35
20070202:0607,311.88
20070202:0707,548.52
20070202:0807,672
20070202:0907,771.39
20070202:1007,816.67
20070202:1107,802.63
20070202:1207,736.65
20070202:1307,656.34
20070202:1407,464.29
20070202:1507,221.05
20070202:1607,0
20070202:1707,0
20070202:1807,0
20070202:1907,0
20070202:2007,0
20070202:2107,0
20070202:2207,0
20070202:2307,0
20070203:0007,0
20070203:0107,0
20070203:0207,0
20070203:0307,0
20070203:0407,0
20070203:0507,17.94
20070203:0607,290.18
20070203:0707,516.83
20070203:0807,671.58
20070203:0907,766.8
20070203:1007,814.64
20070203:1107,809.56
20070203:1207,737.23
20070203:1307,616.95
20070203:1407,436.12
20070203:1507,204.89
20070203:1607,0
20070203:1707,0
20070203:1807,0
20070203:1907,0
20070203:2007,0
20070203:2107,0
20070203:2207,0
20070203:2307,0
20070204:0007,0
20070204:0107,0
20070204:0207,0
20070204:0307,0
20070204:0407,0
20070204:0507,15.1
20070204:0607,288.45
20070204:0707,514.92
20070204:0807,682.87
20070204:0907,771.28
20070204:1007,816.46
20070204:1107,783.99
20070204:1207,752.98
20070204:1307,611.2
20070204:1407,428.72
20070204:1507,194.81
20070204:1607,0
20070204:1707,0
20070204:1807,0
20070204:1907,0
20070204:2007,0
20070204:2107,0
20070204:2207,0
20070204:2307,0
20070205:0007,0
20070205:0107,0
20070205:0207,0
20070205:0307,0
20070205:0407,0
20070205:0507,16.59
20070205:0607,299.59
20070205:0707,513.05
20070205:0807,669.49
20070205:0907,765.01
20070205:1007,799.45
20070205:1107,777.06
20070205:1207,725.77
20070205:1307,603.46
20070205:1407,425.53
20070205:1507,231.7
20070205:1607,0
20070205:1707,0
20070205:1807,0
20070205:1907,0
20070205:2007,0
20070205:2107,0
20070205:2207,0
20070205:2307,0
20070206:0007,0
20070206:0107,0
20070206:0207,0
20070206:0307,0
20070206:0407,0
20070206:0507,14.5
20070206:0607,262.55
20070206:0707,458.45
20070206:0807,643.19
20070206:0907,724.93
20070206:1007,775.93
20070206:1107,754.94
20070206:1207,688.14
20070206:1307,581.94
20070206:1407,422.74
20070206:1507,203.23
20070206:1607,0
20070206:1707,0
20070206:1807,0
20070206:1907,0
20070206:2007,0
20070206:2107,0
20070206:2207,0
20070206:2307,0
20070207:0007,0
20070207:0107,0
20070207:0207,0
20070207:0307,0
20070207:0407,0
20070207:0507,20.83
20070207:0607,288.64
20070207:0707,519.38
20070207:0807,681.81
20070207:0907,784.81
20070207:1007,832.22
20070207:1107,827.85
20070207:1207,756.45
20070207:1307,629.71
20070207:1407,456.33
20070207:1507,223.85
20070207:1607,0
20070207:1707,0
20070207:1807,0
20070207:1907,0
20070207:2007,0
20070207:2107,0
20070207:2207,0
20070207:2307,0
20070208:0007,0
20070208:0107,0
20070208:0207,0
20070208:0307,0
20070208:0407,0
20070208:0507,16.79
20070208:0607,286.05
20070208:0707,519.81
20070208:0807,681.45
20070208:0907,783.41
20070208:1007,824.04
20070208:1107,813.9
20070208:1207,738.19
20070208:1307,615.14
20070208:1407,442.77
20070208:1507,215.45
20070208:1607,0
20070208:1707,0
20070208:1807,0
20070208:1907,0
20070208:2007,0
20070208:2107,0
20070208:2207,0
20070208:2307,0
20070209:0007,0
20070209:0107,0
20070209:0207,0
20070209:0307,0
20070209:0407,0
20070209:0507,17.72
20070209:0607,285.36
20070209:0707,517.98
20070209:0807,677.54
20070209:0907,775.57
20070209:1007,827.77
20070209:1107,806.2
20070209:1207,732.23
20070209:1307,609.15
20070209:1407,464.14
20070209:1507,234.72
20070209:1607,0
20070209:1707,0
20070209:1807,0
20070209:1907,0
20070209:2007,0
20070209:2107,0
20070209:2207,0
20070209:2307,0
20070210:0007,0
20070210:0107,0
20070210:0207,0
20070210:0307,0
20070210:0407,0
20070210:0507,22.13
20070210:0607,283.14
20070210:0707,516.84
20070210:0807,681.98
20070210:0907,775.77
20070210:1007,826.94
20070210:1107,809.63
20070210:1207,735.37
20070210:1307,616.32
20070210:1407,435.64
20070210:1507,208.55
20070210:1607,0
20070210:1707,0
20070210:1807,0
20070210:1907,0
20070210:2007,0
20070210:2107,0
20070210:2207,0
20070210:2307,0
20070211:0007,0
20070211:0107,0
20070211:0207,0
20070211:0307,0
20070211:0407,0
20070211:0507,10.8
20070211:0607,230.52
20070211:0707,498.47
20070211:0807,687.18
20070211:0907,823.14
20070211:1007,830.43
20070211:1107,820.81
20070211:1207,745.93
20070211:1307,619.51
20070211:1407,447.23
20070211:1507,217.53
20070211:1607,0
20070211:1707,0
20070211:1807,0
20070211:1907,0
20070211:2007,0
20070211:2107,0
20070211:2207,0
20070211:2307,0
20070212:0007,0
20070212:0107,0
20070212:0207,0
20070212:0307,0
20070212:0407,0
20070212:0507,23.2
20070212:0607,282.14
20070212:0707,428.36
20070212:0807,630.73
20070212:0907,823.06
20070212:1007,840.32
20070212:1107,836.02
20070212:1207,768.66
20070212:1307,650.7
20070212:1407,468.48
20070212:1507,229.91
20070212:1607,9.34
20070212:1707,0
20070212:1807,0
20070212:1907,0
20070212:2007,0
20070212:2107,0
20070212:2207,0
20070212:2307,0
20070213:0007,0
20070213:0107,0
20070213:0207,0
20070213:0307,0
20070213:0407,0
20070213:0507,41
20070213:0607,311.93
20070213:0707,508.56
20070213:0807,644.45
20070213:0907,772.01
20070213:1007,850.14
20070213:1107,170.6
20070213:1207,564.01
20070213:1307,418
20070213:1407,422.5
20070213:1507,159.85
20070213:1607,0.75
20070213:1707,0
20070213:1807,0
20070213:1907,0
20070213:2007,0
20070213:2107,0
20070213:2207,0
20070213:2307,0
20070214:0007,0
20070214:0107,0
20070214:0207,0
20070214:0307,0
20070214:0407,0
20070214:0507,16.08
20070214:0607,287.49
20070214:0707,520.57
20070214:0807,731.09
20070214:0907,813.56
20070214:1007,866.8
20070214:1107,857.36
20070214:1207,774.95
20070214:1307,648.85
20070214:1407,467.79
20070214:1507,230.14
20070214:1607,4.02
20070214:1707,0
20070214:1807,0
20070214:1907,0
20070214:2007,0
20070214:2107,0
20070214:2207,0
20070214:2307,0
20070215:0007,0
20070215:0107,0
20070215:0207,0
20070215:0307,0
20070215:0407,0
20070215:0507,6.17
20070215:0607,148.46
20070215:0707,299.58
20070215:0807,606
20070215:0907,813.51
20070215:1007,869.16
20070215:1107,846.45
20070215:1207,784.54
20070215:1307,651.48
20070215:1407,473.46
20070215:1507,185.52
20070215:1607,6.57
20070215:1707,0
20070215:1807,0
20070215:1907,0
20070215:2007,0
20070215:2107,0
20070215:2207,0
20070215:2307,0
20070216:0007,0
20070216:0107,0
20070216:0207,0
20070216:0307,0
20070216:0407,0
20070216:0507,24.9
20070216:0607,301.61
20070216:0707,536.84
20070216:0807,700.9
20070216:0907,802.72
20070216:1007,847.68
20070216:1107,833.21
20070216:1207,755.58
20070216:1307,629.99
20070216:1407,460.66
20070216:1507,224.47
20070216:1607,4.93
20070216:1707,0
20070216:1807,0
20070216:1907,0
20070216:2007,0
20070216:2107,0
20070216:2207,0
20070216:2307,0
20070217:0007,0
20070217:0107,0
20070217:0207,0
20070217:0307,0
20070217:0407,0
20070217:0507,25.55
20070217:0607,297.64
20070217:0707,529.36
20070217:0807,695
20070217:0907,792.98
20070217:1007,837.72
20070217:1107,826.92
20070217:1207,747.42
20070217:1307,625.71
20070217:1407,456.47
20070217:1507,224.42
20070217:1607,6.07
20070217:1707,0
20070217:1807,0
20070217:1907,0
20070217:2007,0
20070217:2107,0
20070217:2207,0
20070217:2307,0
20070218:0007,0
20070218:0107,0
20070218:0207,0
20070218:0307,0
20070218:0407,0
20070218:0507,25.01
20070218:0607,295.07
20070218:0707,535.05
20070218:0807,703.59
20070218:0907,812.01
20070218:1007,856.02
20070218:1107,842.63
20070218:1207,765.7
20070218:1307,639.2
20070218:1407,461.67
20070218:1507,229.53
20070218:1607,6.71
20070218:1707,0
20070218:1807,0
20070218:1907,0
20070218:2007,0
20070218:2107,0
20070218:2207,0
20070218:2307,0
20070219:0007,0
20070219:0107,0
20070219:0207,0
20070219:0307,0
20070219:0407,0
20070219:0507,24.9
20070219:0607,297.67
20070219:0707,538.71
20070219:0807,708.23
20070219:0907,817.29
20070219:1007,869.1
20070219:1107,858.65
20070219:1207,782.94
20070219:1307,660.98
20070219:1407,472.15
20070219:1507,232.56
20070219:1607,7.21
20070219:1707,0
20070219:1807,0
20070219:1907,0
20070219:2007,0
20070219:2107,0
20070219:2207,0
20070219:2307,0
20070220:0007,0
20070220:0107,0
20070220:0207,0
20070220:0307,0
20070220:0407,0
20070220:0507,27.15
20070220:0607,300.69
20070220:0707,532.24
20070220:0807,697.59
20070220:0907,790.45
20070220:1007,832.44
20070220:1107,802.74
20070220:1207,739.44
20070220:1307,621.57
20070220:1407,445.26
20070220:1507,214.25
20070220:1607,7.58
20070220:1707,0
20070220:1807,0
20070220:1907,0
20070220:2007,0
20070220:2107,0
20070220:2207,0
20070220:2307,0
20070221:0007,0
20070221:0107,0
20070221:0207,0
20070221:0307,0
20070221:0407,0
20070221:0507,31.14
20070221:0607,298.28
20070221:0707,523.52
20070221:0807,676.7
20070221:0907,777.38
20070221:1007,819.86
20070221:1107,800.27
20070221:1207,719.1
20070221:1307,599.54
20070221:1407,437.1
20070221:1507,214.83
