time,Value
20091114:0707,560.94
20091114:0807,692.23
20091114:0907,772.08
20091114:1007,791.73
20091114:1107,755.05
20091114:1207,667.41
20091114:1307,527.87
20091114:1407,331.44
20091114:1507,82.68
20091114:1607,0
20091114:1707,0
20091114:1807,0
20091114:1907,0
20091114:2007,0
20091114:2107,0
20091114:2207,0
20091114:2307,0
20091115:0007,0
20091115:0107,0
20091115:0207,0
20091115:0307,0
20091115:0407,0
20091115:0507,129.67
20091115:0607,366.16
20091115:0707,565.49
20091115:0807,701.18
20091115:0907,782.14
20091115:1007,798.3
20091115:1107,753.05
20091115:1207,669.28
20091115:1307,532.3
20091115:1407,334.58
20091115:1507,92.55
20091115:1607,0
20091115:1707,0
20091115:1807,0
20091115:1907,0
20091115:2007,0
20091115:2107,0
20091115:2207,0
20091115:2307,0
20091116:0007,0
20091116:0107,0
20091116:0207,0
20091116:0307,0
20091116:0407,0
20091116:0507,123.33
20091116:0607,370.54
20091116:0707,566.33
20091116:0807,41.37
20091116:0907,772.47
20091116:1007,766
20091116:1107,769.99
20091116:1207,680.29
20091116:1307,530.09
20091116:1407,338.96
20091116:1507,90.61
20091116:1607,0
20091116:1707,0
20091116:1807,0
20091116:1907,0
20091116:2007,0
20091116:2107,0
20091116:2207,0
20091116:2307,0
20091117:0007,0
20091117:0107,0
20091117:0207,0
20091117:0307,0
20091117:0407,0
20091117:0507,125.99
20091117:0607,373.05
20091117:0707,568.62
20091117:0807,708.16
20091117:0907,783.64
20091117:1007,802.9
20091117:1107,760.68
20091117:1207,671.8
20091117:1307,532.87
20091117:1407,339.89
20091117:1507,85.36
20091117:1607,0
20091117:1707,0
20091117:1807,0
20091117:1907,0
20091117:2007,0
20091117:2107,0
20091117:2207,0
20091117:2307,0
20091118:0007,0
20091118:0107,0
20091118:0207,0
20091118:0307,0
20091118:0407,0
20091118:0507,119.76
20091118:0607,377
20091118:0707,574.94
20091118:0807,707.93
20091118:0907,792.36
20091118:1007,806.48
20091118:1107,771.43
20091118:1207,677.52
20091118:1307,541.18
20091118:1407,343.78
20091118:1507,87.23
20091118:1607,0
20091118:1707,0
20091118:1807,0
20091118:1907,0
20091118:2007,0
20091118:2107,0
20091118:2207,0
20091118:2307,0
20091119:0007,0
20091119:0107,0
20091119:0207,0
20091119:0307,0
20091119:0407,0
20091119:0507,126.36
20091119:0607,378.58
20091119:0707,575.44
20091119:0807,706.32
20091119:0907,779.18
20091119:1007,787.99
20091119:1107,753.53
20091119:1207,658.2
20091119:1307,524.24
20091119:1407,324.41
20091119:1507,109.02
20091119:1607,0
20091119:1707,0
20091119:1807,0
20091119:1907,0
20091119:2007,0
20091119:2107,0
20091119:2207,0
20091119:2307,0
20091120:0007,0
20091120:0107,0
20091120:0207,0
20091120:0307,0
20091120:0407,0
20091120:0507,137.46
20091120:0607,371.78
20091120:0707,571.98
20091120:0807,694.51
20091120:0907,771.91
20091120:1007,785.12
20091120:1107,751.68
20091120:1207,647.04
20091120:1307,539.88
20091120:1407,345.69
20091120:1507,112.55
20091120:1607,0
20091120:1707,0
20091120:1807,0
20091120:1907,0
20091120:2007,0
20091120:2107,0
20091120:2207,0
20091120:2307,0
20091121:0007,0
20091121:0107,0
20091121:0207,0
20091121:0307,0
20091121:0407,0
20091121:0507,81.93
20091121:0607,276.2
20091121:0707,420.3
20091121:0807,676.07
20091121:0907,760.45
20091121:1007,829.69
20091121:1107,738.57
20091121:1207,650.06
20091121:1307,527.77
20091121:1407,257.19
20091121:1507,79.9
20091121:1607,0
20091121:1707,0
20091121:1807,0
20091121:1907,0
20091121:2007,0
20091121:2107,0
20091121:2207,0
20091121:2307,0
20091122:0007,0
20091122:0107,0
20091122:0207,0
20091122:0307,0
20091122:0407,0
20091122:0507,35.4
20091122:0607,335.61
20091122:0707,522.28
20091122:0807,695.36
20091122:0907,749.96
20091122:1007,787.08
20091122:1107,760.05
20091122:1207,674.08
20091122:1307,469.49
20091122:1407,340.03
20091122:1507,86.55
20091122:1607,0
20091122:1707,0
20091122:1807,0
20091122:1907,0
20091122:2007,0
20091122:2107,0
20091122:2207,0
20091122:2307,0
20091123:0007,0
20091123:0107,0
20091123:0207,0
20091123:0307,0
20091123:0407,0
20091123:0507,57.28
20091123:0607,289.37
20091123:0707,574.06
20091123:0807,688.59
20091123:0907,767.53
20091123:1007,784.73
20091123:1107,758.58
20091123:1207,666.43
20091123:1307,530.55
20091123:1407,343.39
20091123:1507,86.62
20091123:1607,0
20091123:1707,0
20091123:1807,0
20091123:1907,0
20091123:2007,0
20091123:2107,0
20091123:2207,0
20091123:2307,0
20091124:0007,0
20091124:0107,0
20091124:0207,0
20091124:0307,0
20091124:0407,0
20091124:0507,125.68
20091124:0607,367.01
20091124:0707,557.55
20091124:0807,694.96
20091124:0907,777.22
20091124:1007,795.12
20091124:1107,765.1
20091124:1207,671.04
20091124:1307,557.29
20091124:1407,349.39
20091124:1507,66.58
20091124:1607,0
20091124:1707,0
20091124:1807,0
20091124:1907,0
20091124:2007,0
20091124:2107,0
20091124:2207,0
20091124:2307,0
20091125:0007,0
20091125:0107,0
20091125:0207,0
20091125:0307,0
20091125:0407,0
20091125:0507,107.33
20091125:0607,299.37
20091125:0707,445.65
20091125:0807,433.72
20091125:0907,774.54
20091125:1007,791.62
20091125:1107,767.68
20091125:1207,696.3
20091125:1307,523.16
20091125:1407,342.79
20091125:1507,99.04
20091125:1607,0
20091125:1707,0
20091125:1807,0
20091125:1907,0
20091125:2007,0
20091125:2107,0
20091125:2207,0
20091125:2307,0
20091126:0007,0
20091126:0107,0
20091126:0207,0
20091126:0307,0
20091126:0407,0
20091126:0507,42.07
20091126:0607,263.12
20091126:0707,516.86
20091126:0807,691.56
20091126:0907,762.69
20091126:1007,762.49
20091126:1107,745.75
20091126:1207,657.44
20091126:1307,526.41
20091126:1407,334.08
20091126:1507,65.58
20091126:1607,0
20091126:1707,0
20091126:1807,0
20091126:1907,0
20091126:2007,0
20091126:2107,0
20091126:2207,0
20091126:2307,0
20091127:0007,0
20091127:0107,0
20091127:0207,0
20091127:0307,0
20091127:0407,0
20091127:0507,63.99
20091127:0607,254.33
20091127:0707,489.48
20091127:0807,723.79
20091127:0907,758.96
20091127:1007,834.41
20091127:1107,769.16
20091127:1207,701.94
20091127:1307,557.27
20091127:1407,278.35
20091127:1507,101.35
20091127:1607,0
20091127:1707,0
20091127:1807,0
20091127:1907,0
20091127:2007,0
20091127:2107,0
20091127:2207,0
20091127:2307,0
20091128:0007,0
20091128:0107,0
20091128:0207,0
20091128:0307,0
20091128:0407,0
20091128:0507,123.66
20091128:0607,365.69
20091128:0707,485.62
20091128:0807,652.7
20091128:0907,712.04
20091128:1007,767.2
20091128:1107,759.91
20091128:1207,645.58
20091128:1307,516.9
20091128:1407,262.33
20091128:1507,66.82
20091128:1607,0
20091128:1707,0
20091128:1807,0
20091128:1907,0
20091128:2007,0
20091128:2107,0
20091128:2207,0
20091128:2307,0
20091129:0007,0
20091129:0107,0
20091129:0207,0
20091129:0307,0
20091129:0407,0
20091129:0507,114.74
20091129:0607,367.53
20091129:0707,561.86
20091129:0807,704.52
20091129:0907,785.79
20091129:1007,809.11
20091129:1107,779.03
20091129:1207,691.45
20091129:1307,548.39
20091129:1407,356.48
20091129:1507,89.77
20091129:1607,0
20091129:1707,0
20091129:1807,0
20091129:1907,0
20091129:2007,0
20091129:2107,0
20091129:2207,0
20091129:2307,0
20091130:0007,0
20091130:0107,0
20091130:0207,0
20091130:0307,0
20091130:0407,0
20091130:0507,102.87
20091130:0607,359.66
20091130:0707,557.42
20091130:0807,690.15
20091130:0907,774.42
20091130:1007,792.15
20091130:1107,769.41
20091130:1207,658.97
20091130:1307,534.33
20091130:1407,340.41
20091130:1507,88.41
20091130:1607,0
20091130:1707,0
20091130:1807,0
20091130:1907,0
20091130:2007,0
20091130:2107,0
20091130:2207,0
20091130:2307,0
20091201:0007,0
20091201:0107,0
20091201:0207,0
20091201:0307,0
20091201:0407,0
20091201:0507,124.08
20091201:0607,366.49
20091201:0707,569.69
20091201:0807,708.65
20091201:0907,783.81
20091201:1007,803.92
20091201:1107,768.01
20091201:1207,678.87
20091201:1307,543.73
20091201:1407,354.17
20091201:1507,121.17
20091201:1607,0
20091201:1707,0
20091201:1807,0
20091201:1907,0
20091201:2007,0
20091201:2107,0
20091201:2207,0
20091201:2307,0
20091202:0007,0
20091202:0107,0
20091202:0207,0
20091202:0307,0
20091202:0407,0
20091202:0507,116.05
20091202:0607,370.62
20091202:0707,559.51
20091202:0807,686.35
20091202:0907,764.61
20091202:1007,786.9
20091202:1107,754.96
20091202:1207,669.88
20091202:1307,543.64
20091202:1407,355.71
20091202:1507,130.94
20091202:1607,0
20091202:1707,0
20091202:1807,0
20091202:1907,0
20091202:2007,0
20091202:2107,0
20091202:2207,0
20091202:2307,0
20091203:0007,0
20091203:0107,0
20091203:0207,0
20091203:0307,0
20091203:0407,0
20091203:0507,43.44
20091203:0607,350.89
20091203:0707,555.41
20091203:0807,692.28
20091203:0907,765.97
20091203:1007,787.09
20091203:1107,749.27
20091203:1207,623.1
20091203:1307,539.47
20091203:1407,374.88
20091203:1507,116.56
20091203:1607,0
20091203:1707,0
20091203:1807,0
20091203:1907,0
20091203:2007,0
20091203:2107,0
20091203:2207,0
20091203:2307,0
20091204:0007,0
20091204:0107,0
20091204:0207,0
20091204:0307,0
20091204:0407,0
20091204:0507,77.13
20091204:0607,337.86
20091204:0707,534.33
20091204:0807,686.67
20091204:0907,765.82
20091204:1007,822.56
20091204:1107,753.69
20091204:1207,670.18
20091204:1307,545.43
20091204:1407,350.01
20091204:1507,120.09
20091204:1607,0
20091204:1707,0
20091204:1807,0
20091204:1907,0
20091204:2007,0
20091204:2107,0
20091204:2207,0
20091204:2307,0
20091205:0007,0
20091205:0107,0
20091205:0207,0
20091205:0307,0
20091205:0407,0
20091205:0507,114.4
20091205:0607,351.58
20091205:0707,543.69
20091205:0807,677.65
20091205:0907,744.96
20091205:1007,768.01
20091205:1107,743.17
20091205:1207,662.5
20091205:1307,516.23
20091205:1407,328.46
20091205:1507,91.59
20091205:1607,0
20091205:1707,0
20091205:1807,0
20091205:1907,0
20091205:2007,0
20091205:2107,0
20091205:2207,0
20091205:2307,0
20091206:0007,0
20091206:0107,0
20091206:0207,0
20091206:0307,0
20091206:0407,0
20091206:0507,91.02
20091206:0607,365.87
20091206:0707,546.81
20091206:0807,681.2
20091206:0907,736.03
20091206:1007,777.52
20091206:1107,748.23
20091206:1207,665.94
20091206:1307,386.75
20091206:1407,318.53
20091206:1507,86.8
20091206:1607,0
20091206:1707,0
20091206:1807,0
20091206:1907,0
20091206:2007,0
20091206:2107,0
20091206:2207,0
20091206:2307,0
20091207:0007,0
20091207:0107,0
20091207:0207,0
20091207:0307,0
20091207:0407,0
20091207:0507,115.22
20091207:0607,356.63
20091207:0707,550.41
20091207:0807,690.74
20091207:0907,771.83
20091207:1007,790.72
20091207:1107,770.99
20091207:1207,686.52
20091207:1307,555.32
20091207:1407,362.12
20091207:1507,127.67
20091207:1607,0
20091207:1707,0
20091207:1807,0
20091207:1907,0
20091207:2007,0
20091207:2107,0
20091207:2207,0
20091207:2307,0
20091208:0007,0
20091208:0107,0
20091208:0207,0
20091208:0307,0
20091208:0407,0
20091208:0507,98.29
20091208:0607,350.72
20091208:0707,557.23
20091208:0807,704.89
20091208:0907,794.06
20091208:1007,817.17
20091208:1107,781.8
20091208:1207,699.18
20091208:1307,563.09
20091208:1407,367.68
20091208:1507,132.11
20091208:1607,0
20091208:1707,0
20091208:1807,0
20091208:1907,0
20091208:2007,0
20091208:2107,0
20091208:2207,0
20091208:2307,0
20091209:0007,0
20091209:0107,0
20091209:0207,0
20091209:0307,0
20091209:0407,0
20091209:0507,111.6
20091209:0607,333.72
20091209:0707,561.11
20091209:0807,699.06
20091209:0907,776.19
20091209:1007,800.21
20091209:1107,767.99
20091209:1207,686.68
20091209:1307,553.33
20091209:1407,362.31
20091209:1507,129
20091209:1607,0
20091209:1707,0
20091209:1807,0
20091209:1907,0
20091209:2007,0
20091209:2107,0
20091209:2207,0
20091209:2307,0
20091210:0007,0
20091210:0107,0
20091210:0207,0
20091210:0307,0
20091210:0407,0
20091210:0507,106.57
20091210:0607,351.52
20091210:0707,553.75
20091210:0807,694.06
20091210:0907,770.41
20091210:1007,791.08
20091210:1107,764.22
20091210:1207,684.03
20091210:1307,551.6
20091210:1407,362.62
20091210:1507,131.81
20091210:1607,0
20091210:1707,0
20091210:1807,0
20091210:1907,0
20091210:2007,0
20091210:2107,0
20091210:2207,0
20091210:2307,0
20091211:0007,0
20091211:0107,0
20091211:0207,0
20091211:0307,0
20091211:0407,0
20091211:0507,106.97
20091211:0607,349.27
20091211:0707,548.74
20091211:0807,686.76
20091211:0907,756.72
20091211:1007,786.62
20091211:1107,759.44
20091211:1207,678.8
20091211:1307,549.04
20091211:1407,361.8
20091211:1507,130.17
20091211:1607,0
20091211:1707,0
20091211:1807,0
20091211:1907,0
20091211:2007,0
20091211:2107,0
20091211:2207,0
20091211:2307,0
20091212:0007,0
20091212:0107,0
20091212:0207,0
20091212:0307,0
20091212:0407,0
20091212:0507,102.22
20091212:0607,345.97
20091212:0707,549.39
20091212:0807,681.5
20091212:0907,761.97
20091212:1007,789.84
20091212:1107,763.14
20091212:1207,687.03
20091212:1307,556.33
20091212:1407,372.56
20091212:1507,135.64
20091212:1607,0
20091212:1707,0
20091212:1807,0
20091212:1907,0
20091212:2007,0
20091212:2107,0
20091212:2207,0
20091212:2307,0
20091213:0007,0
20091213:0107,0
20091213:0207,0
20091213:0307,0
20091213:0407,0
20091213:0507,102.44
20091213:0607,347.85
20091213:0707,538.06
20091213:0807,678.61
20091213:0907,768.16
20091213:1007,805.27
20091213:1107,781.99
20091213:1207,704.13
20091213:1307,570.44
20091213:1407,388.63
20091213:1507,147.47
20091213:1607,0
20091213:1707,0
20091213:1807,0
20091213:1907,0
20091213:2007,0
20091213:2107,0
20091213:2207,0
20091213:2307,0
20091214:0007,0
20091214:0107,0
20091214:0207,0
20091214:0307,0
20091214:0407,0
20091214:0507,95.53
20091214:0607,343.46
20091214:0707,541.13
20091214:0807,676.43
20091214:0907,755.99
20091214:1007,779.58
20091214:1107,757.98
20091214:1207,682.42
20091214:1307,557.7
20091214:1407,367.89
20091214:1507,136.45
20091214:1607,0
20091214:1707,0
20091214:1807,0
20091214:1907,0
20091214:2007,0
20091214:2107,0
20091214:2207,0
20091214:2307,0
20091215:0007,0
20091215:0107,0
20091215:0207,0
20091215:0307,0
20091215:0407,0
20091215:0507,91.13
20091215:0607,333.58
20091215:0707,537.16
20091215:0807,670.97
20091215:0907,749.23
20091215:1007,778.03
20091215:1107,757.06
20091215:1207,679.59
20091215:1307,556.15
20091215:1407,364.87
20091215:1507,136.81
20091215:1607,0
20091215:1707,0
20091215:1807,0
20091215:1907,0
20091215:2007,0
20091215:2107,0
20091215:2207,0
20091215:2307,0
20091216:0007,0
20091216:0107,0
20091216:0207,0
20091216:0307,0
20091216:0407,0
20091216:0507,90.48
20091216:0607,336.57
20091216:0707,531.72
20091216:0807,663.31
20091216:0907,736.59
20091216:1007,763.83
20091216:1107,738.74
20091216:1207,663.48
20091216:1307,540.27
20091216:1407,362.92
20091216:1507,130.64
20091216:1607,0
20091216:1707,0
20091216:1807,0
20091216:1907,0
20091216:2007,0
20091216:2107,0
20091216:2207,0
20091216:2307,0
20091217:0007,0
20091217:0107,0
20091217:0207,0
20091217:0307,0
20091217:0407,0
20091217:0507,83.82
20091217:0607,332.99
20091217:0707,533.54
20091217:0807,664.85
20091217:0907,748.47
20091217:1007,776.9
20091217:1107,759.86
20091217:1207,683.49
20091217:1307,553.3
20091217:1407,367.91
20091217:1507,138.69
20091217:1607,0
20091217:1707,0
20091217:1807,0
20091217:1907,0
20091217:2007,0
20091217:2107,0
20091217:2207,0
20091217:2307,0
20091218:0007,0
20091218:0107,0
20091218:0207,0
20091218:0307,0
20091218:0407,0
20091218:0507,76.88
20091218:0607,325.64
20091218:0707,532.26
20091218:0807,677.64
20091218:0907,768.93
20091218:1007,795.94
20091218:1107,779.72
20091218:1207,698.53
20091218:1307,563.23
20091218:1407,374.38
20091218:1507,139.23
20091218:1607,0
20091218:1707,0
20091218:1807,0
20091218:1907,0
20091218:2007,0
20091218:2107,0
20091218:2207,0
20091218:2307,0
20091219:0007,0
20091219:0107,0
20091219:0207,0
20091219:0307,0
20091219:0407,0
20091219:0507,80.95
20091219:0607,329.87
20091219:0707,532.75
20091219:0807,671.6
20091219:0907,758.82
20091219:1007,789.3
20091219:1107,765.33
20091219:1207,690.59
20091219:1307,558.47
20091219:1407,366.27
20091219:1507,134.94
20091219:1607,0
20091219:1707,0
20091219:1807,0
20091219:1907,0
20091219:2007,0
20091219:2107,0
20091219:2207,0
20091219:2307,0
20091220:0007,0
20091220:0107,0
20091220:0207,0
20091220:0307,0
20091220:0407,0
20091220:0507,11.82
20091220:0607,308.41
20091220:0707,524.59
20091220:0807,673.34
20091220:0907,753.88
20091220:1007,783.43
20091220:1107,749.82
20091220:1207,676.16
20091220:1307,553.87
20091220:1407,362.37
20091220:1507,144.22
20091220:1607,0
20091220:1707,0
20091220:1807,0
20091220:1907,0
20091220:2007,0
20091220:2107,0
20091220:2207,0
20091220:2307,0
20091221:0007,0
20091221:0107,0
20091221:0207,0
20091221:0307,0
20091221:0407,0
20091221:0507,77.84
20091221:0607,326.48
20091221:0707,526.73
20091221:0807,671.39
20091221:0907,751.68
20091221:1007,777.72
20091221:1107,756.93
20091221:1207,674.98
20091221:1307,551.9
20091221:1407,368.21
20091221:1507,141.47
20091221:1607,0
20091221:1707,0
20091221:1807,0
20091221:1907,0
20091221:2007,0
20091221:2107,0
20091221:2207,0
20091221:2307,0
20091222:0007,0
20091222:0107,0
20091222:0207,0
20091222:0307,0
20091222:0407,0
20091222:0507,73.22
20091222:0607,319.05
20091222:0707,514.55
20091222:0807,669.5
20091222:0907,768.27
20091222:1007,806.11
20091222:1107,786.37
20091222:1207,696.75
20091222:1307,562.82
20091222:1407,374.5
20091222:1507,143.31
20091222:1607,0
20091222:1707,0
20091222:1807,0
20091222:1907,0
20091222:2007,0
20091222:2107,0
20091222:2207,0
20091222:2307,0
20091223:0007,0
20091223:0107,0
20091223:0207,0
20091223:0307,0
20091223:0407,0
20091223:0507,63.94
20091223:0607,320.03
20091223:0707,531.88
20091223:0807,688.27
20091223:0907,771.96
20091223:1007,811.08
20091223:1107,790.84
20091223:1207,704.96
20091223:1307,569.96
20091223:1407,378.25
20091223:1507,144.7
20091223:1607,0
20091223:1707,0
20091223:1807,0
20091223:1907,0
20091223:2007,0
20091223:2107,0
20091223:2207,0
20091223:2307,0
20091224:0007,0
20091224:0107,0
20091224:0207,0
20091224:0307,0
20091224:0407,0
20091224:0507,62.16
20091224:0607,324.52
20091224:0707,531.63
20091224:0807,680.08
20091224:0907,757.95
20091224:1007,793.11
20091224:1107,767.86
20091224:1207,684.44
20091224:1307,554.38
20091224:1407,413.21
20091224:1507,150.13
20091224:1607,0
20091224:1707,0
20091224:1807,0
20091224:1907,0
20091224:2007,0
20091224:2107,0
20091224:2207,0
20091224:2307,0
20091225:0007,0
20091225:0107,0
20091225:0207,0
20091225:0307,0
20091225:0407,0
20091225:0507,62.57
20091225:0607,326.49
20091225:0707,538.02
20091225:0807,678.18
20091225:0907,763.51
20091225:1007,793.44
20091225:1107,772.36
20091225:1207,684.94
20091225:1307,561.46
20091225:1407,378.94
20091225:1507,154.94
20091225:1607,0
20091225:1707,0
20091225:1807,0
20091225:1907,0
20091225:2007,0
20091225:2107,0
20091225:2207,0
20091225:2307,0
20091226:0007,0
20091226:0107,0
20091226:0207,0
20091226:0307,0
20091226:0407,0
20091226:0507,62.6
20091226:0607,324.26
20091226:0707,539.11
20091226:0807,686.28
20091226:0907,766.65
20091226:1007,785.51
20091226:1107,778.83
20091226:1207,695.13
20091226:1307,567.02
20091226:1407,382.64
20091226:1507,153.97
20091226:1607,0
20091226:1707,0
20091226:1807,0
20091226:1907,0
20091226:2007,0
20091226:2107,0
20091226:2207,0
20091226:2307,0
20091227:0007,0
20091227:0107,0
20091227:0207,0
20091227:0307,0
20091227:0407,0
20091227:0507,56
20091227:0607,315.08
20091227:0707,533.21
20091227:0807,674.68
20091227:0907,766.32
20091227:1007,793.01
20091227:1107,772.02
20091227:1207,686.65
20091227:1307,564.03
20091227:1407,380.05
20091227:1507,158.06
20091227:1607,0
20091227:1707,0
20091227:1807,0
20091227:1907,0
20091227:2007,0
20091227:2107,0
20091227:2207,0
20091227:2307,0
20091228:0007,0
20091228:0107,0
20091228:0207,0
20091228:0307,0
20091228:0407,0
20091228:0507,56.68
20091228:0607,317.28
20091228:0707,526.48
20091228:0807,660.97
20091228:0907,739.88
20091228:1007,757.83
20091228:1107,742.06
20091228:1207,658.31
20091228:1307,543.48
20091228:1407,370.83
20091228:1507,175.18
20091228:1607,0
20091228:1707,0
20091228:1807,0
20091228:1907,0
20091228:2007,0
20091228:2107,0
20091228:2207,0
20091228:2307,0
20091229:0007,0
20091229:0107,0
20091229:0207,0
20091229:0307,0
20091229:0407,0
20091229:0507,44.83
20091229:0607,326.12
20091229:0707,490.79
20091229:0807,679.47
20091229:0907,797.42
20091229:1007,799.32
20091229:1107,737.93
20091229:1207,638.5
20091229:1307,584.35
20091229:1407,264.81
20091229:1507,127.57
20091229:1607,0
20091229:1707,0
20091229:1807,0
20091229:1907,0
20091229:2007,0
20091229:2107,0
20091229:2207,0
20091229:2307,0
20091230:0007,0
20091230:0107,0
20091230:0207,0
20091230:0307,0
20091230:0407,0
20091230:0507,56.91
20091230:0607,293.2
20091230:0707,516.36
20091230:0807,683.67
20091230:0907,779.96
20091230:1007,813.55
20091230:1107,801.3
20091230:1207,713.71
20091230:1307,580.15
20091230:1407,382.06
20091230:1507,167.38
20091230:1607,0
20091230:1707,0
20091230:1807,0
20091230:1907,0
20091230:2007,0
20091230:2107,0
20091230:2207,0
20091230:2307,0
20091231:0007,0
20091231:0107,0
20091231:0207,0
20091231:0307,0
20091231:0407,0
20091231:0507,61.2
20091231:0607,252.2
20091231:0707,509.18
20091231:0807,677.2
20091231:0907,770.49
20091231:1007,826.33
20091231:1107,783.26
20091231:1207,698.01
20091231:1307,560.88
20091231:1407,358.43
20091231:1507,185.85
20091231:1607,0
20091231:1707,0
20091231:1807,0
20091231:1907,0
20091231:2007,0
20091231:2107,0
20091231:2207,0
20091231:2307,0
20100101:0007,0
20100101:0107,0
20100101:0207,0
20100101:0307,0
20100101:0407,0
20100101:0507,10.64
20100101:0607,164.28
20100101:0707,548.37
20100101:0807,709.48
20100101:0907,756.84
20100101:1007,755.33
20100101:1107,762.61
20100101:1207,693.11
20100101:1307,545.87
20100101:1407,338.99
20100101:1507,72.85
20100101:1607,0
20100101:1707,0
20100101:1807,0
20100101:1907,0
20100101:2007,0
20100101:2107,0
20100101:2207,0
20100101:2307,0
20100102:0007,0
20100102:0107,0
20100102:0207,0
20100102:0307,0
20100102:0407,0
20100102:0507,40.54
20100102:0607,325.48
20100102:0707,518.92
20100102:0807,665.75
20100102:0907,756.55
20100102:1007,784.49
20100102:1107,762.43
20100102:1207,687.93
20100102:1307,569.02
20100102:1407,396.52
20100102:1507,170.47
20100102:1607,0
20100102:1707,0
20100102:1807,0
20100102:1907,0
20100102:2007,0
20100102:2107,0
20100102:2207,0
20100102:2307,0
20100103:0007,0
20100103:0107,0
20100103:0207,0
20100103:0307,0
20100103:0407,0
20100103:0507,50.7
20100103:0607,303.94
20100103:0707,506.43
20100103:0807,655.86
20100103:0907,736.7
20100103:1007,766.5
20100103:1107,738.59
20100103:1207,660.97
20100103:1307,553.74
20100103:1407,385.9
20100103:1507,165.87
20100103:1607,0
20100103:1707,0
20100103:1807,0
20100103:1907,0
20100103:2007,0
20100103:2107,0
20100103:2207,0
20100103:2307,0
20100104:0007,0
20100104:0107,0
20100104:0207,0
20100104:0307,0
20100104:0407,0
20100104:0507,51.37
20100104:0607,300.9
20100104:0707,506.24
20100104:0807,653.12
20100104:0907,740.35
20100104:1007,771.88
20100104:1107,746.32
20100104:1207,670.18
20100104:1307,561.5
20100104:1407,395.57
20100104:1507,174.87
20100104:1607,0
20100104:1707,0
20100104:1807,0
20100104:1907,0
20100104:2007,0
20100104:2107,0
20100104:2207,0
20100104:2307,0
20100105:0007,0
20100105:0107,0
20100105:0207,0
20100105:0307,0
20100105:0407,0
20100105:0507,48.82
20100105:0607,303.91
20100105:0707,507.64
20100105:0807,654.58
20100105:0907,740.64
20100105:1007,780.9
20100105:1107,750.77
20100105:1207,682.73
20100105:1307,573.77
20100105:1407,403.54
20100105:1507,180.35
20100105:1607,0
20100105:1707,0
20100105:1807,0
20100105:1907,0
20100105:2007,0
20100105:2107,0
20100105:2207,0
20100105:2307,0
20100106:0007,0
20100106:0107,0
20100106:0207,0
20100106:0307,0
20100106:0407,0
20100106:0507,47.18
20100106:0607,302.58
20100106:0707,506.55
20100106:0807,651.09
20100106:0907,733.97
20100106:1007,764.03
20100106:1107,746.15
20100106:1207,678.2
20100106:1307,571.23
20100106:1407,400.41
20100106:1507,177.46
20100106:1607,0
20100106:1707,0
20100106:1807,0
20100106:1907,0
20100106:2007,0
20100106:2107,0
20100106:2207,0
20100106:2307,0
20100107:0007,0
20100107:0107,0
20100107:0207,0
20100107:0307,0
20100107:0407,0
20100107:0507,45.63
20100107:0607,297.67
20100107:0707,507.14
20100107:0807,660.5
20100107:0907,745.25
20100107:1007,774.18
20100107:1107,753.14
20100107:1207,680.79
20100107:1307,569.21
20100107:1407,396.09
20100107:1507,175.72
20100107:1607,0
20100107:1707,0
20100107:1807,0
20100107:1907,0
20100107:2007,0
20100107:2107,0
20100107:2207,0
20100107:2307,0
20100108:0007,0
20100108:0107,0
20100108:0207,0
20100108:0307,0
20100108:0407,0
20100108:0507,46.33
20100108:0607,296.49
20100108:0707,506.75
20100108:0807,662.94
20100108:0907,758.95
20100108:1007,791.53
20100108:1107,771.44
20100108:1207,688.95
20100108:1307,574.89
20100108:1407,401.59
20100108:1507,177.65
20100108:1607,0
20100108:1707,0
20100108:1807,0
20100108:1907,0
20100108:2007,0
20100108:2107,0
20100108:2207,0
20100108:2307,0
20100109:0007,0
20100109:0107,0
20100109:0207,0
20100109:0307,0
20100109:0407,0
20100109:0507,40.69
20100109:0607,287.17
20100109:0707,499.94
20100109:0807,660.9
20100109:0907,754.56
20100109:1007,786.32
20100109:1107,765.81
20100109:1207,687.04
20100109:1307,568.6
20100109:1407,396.7
20100109:1507,165.54
20100109:1607,0
20100109:1707,0
20100109:1807,0
20100109:1907,0
20100109:2007,0
20100109:2107,0
20100109:2207,0
20100109:2307,0
20100110:0007,0
20100110:0107,0
20100110:0207,0
20100110:0307,0
20100110:0407,0
20100110:0507,36.79
20100110:0607,282.14
20100110:0707,491.89
20100110:0807,649.33
20100110:0907,748.95
20100110:1007,788.37
20100110:1107,771.11
20100110:1207,695.27
20100110:1307,576
20100110:1407,399.87
20100110:1507,176.56
20100110:1607,0
20100110:1707,0
20100110:1807,0
20100110:1907,0
20100110:2007,0
20100110:2107,0
20100110:2207,0
20100110:2307,0
20100111:0007,0
20100111:0107,0
20100111:0207,0
20100111:0307,0
20100111:0407,0
20100111:0507,32.6
20100111:0607,272.5
20100111:0707,487.72
20100111:0807,642.79
20100111:0907,731.83
20100111:1007,778.23
20100111:1107,765.32
20100111:1207,693.3
20100111:1307,578.15
20100111:1407,400.73
20100111:1507,179.5
20100111:1607,0
20100111:1707,0
20100111:1807,0
20100111:1907,0
20100111:2007,0
20100111:2107,0
20100111:2207,0
20100111:2307,0
20100112:0007,0
20100112:0107,0
20100112:0207,0
