timestamp,p,0,50,100,150,200,250,300,350,400,450,500,550
20131007:2107,,,,,,,,,,,,,
20131007:2207,,,,,,,,,,,,,
20131007:2307,,,,,,,,,,,,,
20131008:0007,,,,,,,,,,,,,
20131008:0107,,,,,,,,,,,,,
20131008:0207,,,,,,,,,,,,,
20131008:0307,,,,,,,,,,,,,
20131008:0407,,,,,,,,,,,,,
20131008:0507,,,,,,,,,,,,,
20131008:0607,,,,,,,,,,,,,
20131008:0707,,,,,,,,,,,,,
20131008:0807,,,,,,,,,,,,,
20131008:0907,,,,,,,,,,,,,
20131008:1007,,,,,,,,,,,,,
20131008:1107,,,,,,,,,,,,,
20131008:1207,,,,,,,,,,,,,
20131008:1307,,,,,,,,,,,,,
20131008:1407,,,,,,,,,,,,,
20131008:1507,,,,,,,,,,,,,
20131008:1607,,,,,,,,,,,,,
20131008:1707,,,,,,,,,,,,,
20131008:1807,,,,,,,,,,,,,
20131008:1907,,,,,,,,,,,,,
20131008:2007,,,,,,,,,,,,,
20131008:2107,,,,,,,,,,,,,
20131008:2207,,,,,,,,,,,,,
20131008:2307,,,,,,,,,,,,,
20131009:0007,,,,,,,,,,,,,
20131009:0107,,,,,,,,,,,,,
20131009:0207,,,,,,,,,,,,,
20131009:0307,,,,,,,,,,,,,
20131009:0407,,,,,,,,,,,,,
20131009:0507,,,,,,,,,,,,,
20131009:0607,,,,,,,,,,,,,
20131009:0707,,,,,,,,,,,,,
20131009:0807,,,,,,,,,,,,,
20131009:0907,,,,,,,,,,,,,
20131009:1007,,,,,,,,,,,,,
20131009:1107,,,,,,,,,,,,,
20131009:1207,,,,,,,,,,,,,
20131009:1307,,,,,,,,,,,,,
20131009:1407,,,,,,,,,,,,,
20131009:1507,,,,,,,,,,,,,
20131009:1607,,,,,,,,,,,,,
20131009:1707,,,,,,,,,,,,,
20131009:1807,,,,,,,,,,,,,
20131009:1907,,,,,,,,,,,,,
20131009:2007,,,,,,,,,,,,,
20131009:2107,,,,,,,,,,,,,
20131009:2207,,,,,,,,,,,,,
20131009:2307,,,,,,,,,,,,,
20131010:0007,,,,,,,,,,,,,
20131010:0107,,,,,,,,,,,,,
20131010:0207,,,,,,,,,,,,,
20131010:0307,,,,,,,,,,,,,
20131010:0407,,,,,,,,,,,,,
20131010:0507,,,,,,,,,,,,,
20131010:0607,,,,,,,,,,,,,
20131010:0707,,,,,,,,,,,,,
20131010:0807,,,,,,,,,,,,,
20131010:0907,,,,,,,,,,,,,
20131010:1007,,,,,,,,,,,,,
20131010:1107,,,,,,,,,,,,,
20131010:1207,,,,,,,,,,,,,
20131010:1307,,,,,,,,,,,,,
20131010:1407,,,,,,,,,,,,,
20131010:1507,,,,,,,,,,,,,
20131010:1607,,,,,,,,,,,,,
20131010:1707,,,,,,,,,,,,,
20131010:1807,,,,,,,,,,,,,
20131010:1907,,,,,,,,,,,,,
20131010:2007,,,,,,,,,,,,,
20131010:2107,,,,,,,,,,,,,
20131010:2207,,,,,,,,,,,,,
20131010:2307,,,,,,,,,,,,,
20131011:0007,,,,,,,,,,,,,
20131011:0107,,,,,,,,,,,,,
20131011:0207,,,,,,,,,,,,,
20131011:0307,,,,,,,,,,,,,
20131011:0407,,,,,,,,,,,,,
20131011:0507,,,,,,,,,,,,,
20131011:0607,,,,,,,,,,,,,
20131011:0707,,,,,,,,,,,,,
20131011:0807,,,,,,,,,,,,,
20131011:0907,,,,,,,,,,,,,
20131011:1007,,,,,,,,,,,,,
20131011:1107,,,,,,,,,,,,,
20131011:1207,,,,,,,,,,,,,
20131011:1307,,,,,,,,,,,,,
20131011:1407,,,,,,,,,,,,,
20131011:1507,,,,,,,,,,,,,
20131011:1607,,,,,,,,,,,,,
20131011:1707,,,,,,,,,,,,,
20131011:1807,,,,,,,,,,,,,
20131011:1907,,,,,,,,,,,,,
20131011:2007,,,,,,,,,,,,,
20131011:2107,,,,,,,,,,,,,
20131011:2207,,,,,,,,,,,,,
20131011:2307,,,,,,,,,,,,,
20131012:0007,,,,,,,,,,,,,
20131012:0107,,,,,,,,,,,,,
20131012:0207,,,,,,,,,,,,,
20131012:0307,,,,,,,,,,,,,
20131012:0407,,,,,,,,,,,,,
20131012:0507,,,,,,,,,,,,,
20131012:0607,,,,,,,,,,,,,
20131012:0707,,,,,,,,,,,,,
20131012:0807,,,,,,,,,,,,,
20131012:0907,,,,,,,,,,,,,
20131012:1007,,,,,,,,,,,,,
20131012:1107,,,,,,,,,,,,,
20131012:1207,,,,,,,,,,,,,
20131012:1307,,,,,,,,,,,,,
20131012:1407,,,,,,,,,,,,,
20131012:1507,,,,,,,,,,,,,
20131012:1607,,,,,,,,,,,,,
20131012:1707,,,,,,,,,,,,,
20131012:1807,,,,,,,,,,,,,
20131012:1907,,,,,,,,,,,,,
20131012:2007,,,,,,,,,,,,,
20131012:2107,,,,,,,,,,,,,
20131012:2207,,,,,,,,,,,,,
20131012:2307,,,,,,,,,,,,,
20131013:0007,,,,,,,,,,,,,
20131013:0107,,,,,,,,,,,,,
20131013:0207,,,,,,,,,,,,,
20131013:0307,,,,,,,,,,,,,
20131013:0407,,,,,,,,,,,,,
20131013:0507,,,,,,,,,,,,,
20131013:0607,,,,,,,,,,,,,
20131013:0707,,,,,,,,,,,,,
20131013:0807,,,,,,,,,,,,,
20131013:0907,,,,,,,,,,,,,
20131013:1007,,,,,,,,,,,,,
20131013:1107,,,,,,,,,,,,,
20131013:1207,,,,,,,,,,,,,
20131013:1307,,,,,,,,,,,,,
20131013:1407,,,,,,,,,,,,,
20131013:1507,,,,,,,,,,,,,
20131013:1607,,,,,,,,,,,,,
20131013:1707,,,,,,,,,,,,,
20131013:1807,,,,,,,,,,,,,
20131013:1907,,,,,,,,,,,,,
20131013:2007,,,,,,,,,,,,,
20131013:2107,,,,,,,,,,,,,
20131013:2207,,,,,,,,,,,,,
20131013:2307,,,,,,,,,,,,,
20131014:0007,,,,,,,,,,,,,
20131014:0107,,,,,,,,,,,,,
20131014:0207,,,,,,,,,,,,,
20131014:0307,,,,,,,,,,,,,
20131014:0407,,,,,,,,,,,,,
20131014:0507,,,,,,,,,,,,,
20131014:0607,,,,,,,,,,,,,
20131014:0707,,,,,,,,,,,,,
20131014:0807,,,,,,,,,,,,,
20131014:0907,,,,,,,,,,,,,
20131014:1007,,,,,,,,,,,,,
20131014:1107,,,,,,,,,,,,,
20131014:1207,,,,,,,,,,,,,
20131014:1307,,,,,,,,,,,,,
20131014:1407,,,,,,,,,,,,,
20131014:1507,,,,,,,,,,,,,
20131014:1607,,,,,,,,,,,,,
20131014:1707,,,,,,,,,,,,,
20131014:1807,,,,,,,,,,,,,
20131014:1907,,,,,,,,,,,,,
20131014:2007,,,,,,,,,,,,,
20131014:2107,,,,,,,,,,,,,
20131014:2207,,,,,,,,,,,,,
20131014:2307,,,,,,,,,,,,,
20131015:0007,,,,,,,,,,,,,
20131015:0107,,,,,,,,,,,,,
20131015:0207,,,,,,,,,,,,,
20131015:0307,,,,,,,,,,,,,
20131015:0407,,,,,,,,,,,,,
20131015:0507,,,,,,,,,,,,,
20131015:0607,,,,,,,,,,,,,
20131015:0707,,,,,,,,,,,,,
20131015:0807,,,,,,,,,,,,,
20131015:0907,,,,,,,,,,,,,
20131015:1007,,,,,,,,,,,,,
20131015:1107,,,,,,,,,,,,,
20131015:1207,,,,,,,,,,,,,
20131015:1307,,,,,,,,,,,,,
20131015:1407,,,,,,,,,,,,,
20131015:1507,,,,,,,,,,,,,
20131015:1607,,,,,,,,,,,,,
20131015:1707,,,,,,,,,,,,,
20131015:1807,,,,,,,,,,,,,
20131015:1907,,,,,,,,,,,,,
20131015:2007,,,,,,,,,,,,,
20131015:2107,,,,,,,,,,,,,
20131015:2207,,,,,,,,,,,,,
20131015:2307,,,,,,,,,,,,,
20131016:0007,,,,,,,,,,,,,
20131016:0107,,,,,,,,,,,,,
20131016:0207,,,,,,,,,,,,,
20131016:0307,,,,,,,,,,,,,
20131016:0407,,,,,,,,,,,,,
20131016:0507,,,,,,,,,,,,,
20131016:0607,,,,,,,,,,,,,
20131016:0707,,,,,,,,,,,,,
20131016:0807,,,,,,,,,,,,,
20131016:0907,,,,,,,,,,,,,
20131016:1007,,,,,,,,,,,,,
20131016:1107,,,,,,,,,,,,,
20131016:1207,,,,,,,,,,,,,
20131016:1307,,,,,,,,,,,,,
20131016:1407,,,,,,,,,,,,,
20131016:1507,,,,,,,,,,,,,
20131016:1607,,,,,,,,,,,,,
20131016:1707,,,,,,,,,,,,,
20131016:1807,,,,,,,,,,,,,
20131016:1907,,,,,,,,,,,,,
20131016:2007,,,,,,,,,,,,,
20131016:2107,,,,,,,,,,,,,
20131016:2207,,,,,,,,,,,,,
20131016:2307,,,,,,,,,,,,,
20131017:0007,,,,,,,,,,,,,
20131017:0107,,,,,,,,,,,,,
20131017:0207,,,,,,,,,,,,,
20131017:0307,,,,,,,,,,,,,
20131017:0407,,,,,,,,,,,,,
20131017:0507,,,,,,,,,,,,,
20131017:0607,,,,,,,,,,,,,
20131017:0707,,,,,,,,,,,,,
20131017:0807,,,,,,,,,,,,,
20131017:0907,,,,,,,,,,,,,
20131017:1007,,,,,,,,,,,,,
20131017:1107,,,,,,,,,,,,,
20131017:1207,,,,,,,,,,,,,
20131017:1307,,,,,,,,,,,,,
20131017:1407,,,,,,,,,,,,,
20131017:1507,,,,,,,,,,,,,
20131017:1607,,,,,,,,,,,,,
20131017:1707,,,,,,,,,,,,,
20131017:1807,,,,,,,,,,,,,
20131017:1907,,,,,,,,,,,,,
20131017:2007,,,,,,,,,,,,,
20131017:2107,,,,,,,,,,,,,
20131017:2207,,,,,,,,,,,,,
20131017:2307,,,,,,,,,,,,,
20131018:0007,,,,,,,,,,,,,
20131018:0107,,,,,,,,,,,,,
20131018:0207,,,,,,,,,,,,,
20131018:0307,,,,,,,,,,,,,
20131018:0407,,,,,,,,,,,,,
20131018:0507,,,,,,,,,,,,,
20131018:0607,,,,,,,,,,,,,
20131018:0707,,,,,,,,,,,,,
20131018:0807,,,,,,,,,,,,,
20131018:0907,,,,,,,,,,,,,
20131018:1007,,,,,,,,,,,,,
20131018:1107,,,,,,,,,,,,,
20131018:1207,,,,,,,,,,,,,
20131018:1307,,,,,,,,,,,,,
20131018:1407,,,,,,,,,,,,,
20131018:1507,,,,,,,,,,,,,
20131018:1607,,,,,,,,,,,,,
20131018:1707,,,,,,,,,,,,,
20131018:1807,,,,,,,,,,,,,
20131018:1907,,,,,,,,,,,,,
20131018:2007,,,,,,,,,,,,,
20131018:2107,,,,,,,,,,,,,
20131018:2207,,,,,,,,,,,,,
20131018:2307,,,,,,,,,,,,,
20131019:0007,,,,,,,,,,,,,
20131019:0107,,,,,,,,,,,,,
20131019:0207,,,,,,,,,,,,,
20131019:0307,,,,,,,,,,,,,
20131019:0407,,,,,,,,,,,,,
20131019:0507,,,,,,,,,,,,,
20131019:0607,,,,,,,,,,,,,
20131019:0707,,,,,,,,,,,,,
20131019:0807,,,,,,,,,,,,,
20131019:0907,,,,,,,,,,,,,
20131019:1007,,,,,,,,,,,,,
20131019:1107,,,,,,,,,,,,,
20131019:1207,,,,,,,,,,,,,
20131019:1307,,,,,,,,,,,,,
20131019:1407,,,,,,,,,,,,,
20131019:1507,,,,,,,,,,,,,
20131019:1607,,,,,,,,,,,,,
20131019:1707,,,,,,,,,,,,,
20131019:1807,,,,,,,,,,,,,
20131019:1907,,,,,,,,,,,,,
20131019:2007,,,,,,,,,,,,,
20131019:2107,,,,,,,,,,,,,
20131019:2207,,,,,,,,,,,,,
20131019:2307,,,,,,,,,,,,,
20131020:0007,,,,,,,,,,,,,
20131020:0107,,,,,,,,,,,,,
20131020:0207,,,,,,,,,,,,,
20131020:0307,,,,,,,,,,,,,
20131020:0407,,,,,,,,,,,,,
20131020:0507,,,,,,,,,,,,,
20131020:0607,,,,,,,,,,,,,
20131020:0707,,,,,,,,,,,,,
20131020:0807,,,,,,,,,,,,,
20131020:0907,,,,,,,,,,,,,
20131020:1007,,,,,,,,,,,,,
20131020:1107,,,,,,,,,,,,,
20131020:1207,,,,,,,,,,,,,
20131020:1307,,,,,,,,,,,,,
20131020:1407,,,,,,,,,,,,,
20131020:1507,,,,,,,,,,,,,
20131020:1607,,,,,,,,,,,,,
20131020:1707,,,,,,,,,,,,,
20131020:1807,,,,,,,,,,,,,
20131020:1907,,,,,,,,,,,,,
20131020:2007,,,,,,,,,,,,,
20131020:2107,,,,,,,,,,,,,
20131020:2207,,,,,,,,,,,,,
20131020:2307,,,,,,,,,,,,,
20131021:0007,,,,,,,,,,,,,
20131021:0107,,,,,,,,,,,,,
20131021:0207,,,,,,,,,,,,,
20131021:0307,,,,,,,,,,,,,
20131021:0407,,,,,,,,,,,,,
20131021:0507,,,,,,,,,,,,,
20131021:0607,,,,,,,,,,,,,
20131021:0707,,,,,,,,,,,,,
20131021:0807,,,,,,,,,,,,,
20131021:0907,,,,,,,,,,,,,
20131021:1007,,,,,,,,,,,,,
20131021:1107,,,,,,,,,,,,,
20131021:1207,,,,,,,,,,,,,
20131021:1307,,,,,,,,,,,,,
20131021:1407,,,,,,,,,,,,,
20131021:1507,,,,,,,,,,,,,
20131021:1607,,,,,,,,,,,,,
20131021:1707,,,,,,,,,,,,,
20131021:1807,,,,,,,,,,,,,
20131021:1907,,,,,,,,,,,,,
20131021:2007,,,,,,,,,,,,,
20131021:2107,,,,,,,,,,,,,
20131021:2207,,,,,,,,,,,,,
20131021:2307,,,,,,,,,,,,,
20131022:0007,,,,,,,,,,,,,
20131022:0107,,,,,,,,,,,,,
20131022:0207,,,,,,,,,,,,,
20131022:0307,,,,,,,,,,,,,
20131022:0407,,,,,,,,,,,,,
20131022:0507,,,,,,,,,,,,,
20131022:0607,,,,,,,,,,,,,
20131022:0707,,,,,,,,,,,,,
20131022:0807,,,,,,,,,,,,,
20131022:0907,,,,,,,,,,,,,
20131022:1007,,,,,,,,,,,,,
20131022:1107,,,,,,,,,,,,,
20131022:1207,,,,,,,,,,,,,
20131022:1307,,,,,,,,,,,,,
20131022:1407,,,,,,,,,,,,,
20131022:1507,,,,,,,,,,,,,
20131022:1607,,,,,,,,,,,,,
20131022:1707,,,,,,,,,,,,,
20131022:1807,,,,,,,,,,,,,
20131022:1907,,,,,,,,,,,,,
20131022:2007,,,,,,,,,,,,,
20131022:2107,,,,,,,,,,,,,
20131022:2207,,,,,,,,,,,,,
20131022:2307,,,,,,,,,,,,,
20131023:0007,,,,,,,,,,,,,
20131023:0107,,,,,,,,,,,,,
20131023:0207,,,,,,,,,,,,,
20131023:0307,,,,,,,,,,,,,
20131023:0407,,,,,,,,,,,,,
20131023:0507,,,,,,,,,,,,,
20131023:0607,,,,,,,,,,,,,
20131023:0707,,,,,,,,,,,,,
20131023:0807,,,,,,,,,,,,,
20131023:0907,,,,,,,,,,,,,
20131023:1007,,,,,,,,,,,,,
20131023:1107,,,,,,,,,,,,,
20131023:1207,,,,,,,,,,,,,
20131023:1307,,,,,,,,,,,,,
20131023:1407,,,,,,,,,,,,,
20131023:1507,,,,,,,,,,,,,
20131023:1607,,,,,,,,,,,,,
20131023:1707,,,,,,,,,,,,,
20131023:1807,,,,,,,,,,,,,
20131023:1907,,,,,,,,,,,,,
20131023:2007,,,,,,,,,,,,,
20131023:2107,,,,,,,,,,,,,
20131023:2207,,,,,,,,,,,,,
20131023:2307,,,,,,,,,,,,,
20131024:0007,,,,,,,,,,,,,
20131024:0107,,,,,,,,,,,,,
20131024:0207,,,,,,,,,,,,,
20131024:0307,,,,,,,,,,,,,
20131024:0407,,,,,,,,,,,,,
20131024:0507,,,,,,,,,,,,,
20131024:0607,,,,,,,,,,,,,
20131024:0707,,,,,,,,,,,,,
20131024:0807,,,,,,,,,,,,,
20131024:0907,,,,,,,,,,,,,
20131024:1007,,,,,,,,,,,,,
20131024:1107,,,,,,,,,,,,,
20131024:1207,,,,,,,,,,,,,
20131024:1307,,,,,,,,,,,,,
20131024:1407,,,,,,,,,,,,,
20131024:1507,,,,,,,,,,,,,
20131024:1607,,,,,,,,,,,,,
20131024:1707,,,,,,,,,,,,,
20131024:1807,,,,,,,,,,,,,
20131024:1907,,,,,,,,,,,,,
20131024:2007,,,,,,,,,,,,,
20131024:2107,,,,,,,,,,,,,
20131024:2207,,,,,,,,,,,,,
20131024:2307,,,,,,,,,,,,,
20131025:0007,,,,,,,,,,,,,
20131025:0107,,,,,,,,,,,,,
20131025:0207,,,,,,,,,,,,,
20131025:0307,,,,,,,,,,,,,
20131025:0407,,,,,,,,,,,,,
20131025:0507,,,,,,,,,,,,,
20131025:0607,,,,,,,,,,,,,
20131025:0707,,,,,,,,,,,,,
20131025:0807,,,,,,,,,,,,,
20131025:0907,,,,,,,,,,,,,
20131025:1007,,,,,,,,,,,,,
20131025:1107,,,,,,,,,,,,,
20131025:1207,,,,,,,,,,,,,
20131025:1307,,,,,,,,,,,,,
20131025:1407,,,,,,,,,,,,,
20131025:1507,,,,,,,,,,,,,
20131025:1607,,,,,,,,,,,,,
20131025:1707,,,,,,,,,,,,,
20131025:1807,,,,,,,,,,,,,
20131025:1907,,,,,,,,,,,,,
20131025:2007,,,,,,,,,,,,,
20131025:2107,,,,,,,,,,,,,
20131025:2207,,,,,,,,,,,,,
20131025:2307,,,,,,,,,,,,,
20131026:0007,,,,,,,,,,,,,
20131026:0107,,,,,,,,,,,,,
20131026:0207,,,,,,,,,,,,,
20131026:0307,,,,,,,,,,,,,
20131026:0407,,,,,,,,,,,,,
20131026:0507,,,,,,,,,,,,,
20131026:0607,,,,,,,,,,,,,
20131026:0707,,,,,,,,,,,,,
20131026:0807,,,,,,,,,,,,,
20131026:0907,,,,,,,,,,,,,
20131026:1007,,,,,,,,,,,,,
20131026:1107,,,,,,,,,,,,,
20131026:1207,,,,,,,,,,,,,
20131026:1307,,,,,,,,,,,,,
20131026:1407,,,,,,,,,,,,,
20131026:1507,,,,,,,,,,,,,
20131026:1607,,,,,,,,,,,,,
20131026:1707,,,,,,,,,,,,,
20131026:1807,,,,,,,,,,,,,
20131026:1907,,,,,,,,,,,,,
20131026:2007,,,,,,,,,,,,,
20131026:2107,,,,,,,,,,,,,
20131026:2207,,,,,,,,,,,,,
20131026:2307,,,,,,,,,,,,,
20131027:0007,,,,,,,,,,,,,
20131027:0107,,,,,,,,,,,,,
20131027:0207,,,,,,,,,,,,,
20131027:0307,,,,,,,,,,,,,
20131027:0407,,,,,,,,,,,,,
20131027:0507,,,,,,,,,,,,,
20131027:0607,,,,,,,,,,,,,
20131027:0707,,,,,,,,,,,,,
20131027:0807,,,,,,,,,,,,,
20131027:0907,,,,,,,,,,,,,
20131027:1007,,,,,,,,,,,,,
20131027:1107,,,,,,,,,,,,,
20131027:1207,,,,,,,,,,,,,
20131027:1307,,,,,,,,,,,,,
20131027:1407,,,,,,,,,,,,,
20131027:1507,,,,,,,,,,,,,
20131027:1607,,,,,,,,,,,,,
20131027:1707,,,,,,,,,,,,,
20131027:1807,,,,,,,,,,,,,
20131027:1907,,,,,,,,,,,,,
20131027:2007,,,,,,,,,,,,,
20131027:2107,,,,,,,,,,,,,
20131027:2207,,,,,,,,,,,,,
20131027:2307,,,,,,,,,,,,,
20131028:0007,,,,,,,,,,,,,
20131028:0107,,,,,,,,,,,,,
20131028:0207,,,,,,,,,,,,,
20131028:0307,,,,,,,,,,,,,
20131028:0407,,,,,,,,,,,,,
20131028:0507,,,,,,,,,,,,,
20131028:0607,,,,,,,,,,,,,
20131028:0707,,,,,,,,,,,,,
20131028:0807,,,,,,,,,,,,,
20131028:0907,,,,,,,,,,,,,
20131028:1007,,,,,,,,,,,,,
20131028:1107,,,,,,,,,,,,,
20131028:1207,,,,,,,,,,,,,
20131028:1307,,,,,,,,,,,,,
20131028:1407,,,,,,,,,,,,,
20131028:1507,,,,,,,,,,,,,
20131028:1607,,,,,,,,,,,,,
20131028:1707,,,,,,,,,,,,,
20131028:1807,,,,,,,,,,,,,
20131028:1907,,,,,,,,,,,,,
20131028:2007,,,,,,,,,,,,,
20131028:2107,,,,,,,,,,,,,
20131028:2207,,,,,,,,,,,,,
20131028:2307,,,,,,,,,,,,,
20131029:0007,,,,,,,,,,,,,
20131029:0107,,,,,,,,,,,,,
20131029:0207,,,,,,,,,,,,,
20131029:0307,,,,,,,,,,,,,
20131029:0407,,,,,,,,,,,,,
20131029:0507,,,,,,,,,,,,,
20131029:0607,,,,,,,,,,,,,
20131029:0707,,,,,,,,,,,,,
20131029:0807,,,,,,,,,,,,,
20131029:0907,,,,,,,,,,,,,
20131029:1007,,,,,,,,,,,,,
20131029:1107,,,,,,,,,,,,,
20131029:1207,,,,,,,,,,,,,
20131029:1307,,,,,,,,,,,,,
20131029:1407,,,,,,,,,,,,,
20131029:1507,,,,,,,,,,,,,
20131029:1607,,,,,,,,,,,,,
20131029:1707,,,,,,,,,,,,,
20131029:1807,,,,,,,,,,,,,
20131029:1907,,,,,,,,,,,,,
20131029:2007,,,,,,,,,,,,,
20131029:2107,,,,,,,,,,,,,
20131029:2207,,,,,,,,,,,,,
20131029:2307,,,,,,,,,,,,,
20131030:0007,,,,,,,,,,,,,
20131030:0107,,,,,,,,,,,,,
20131030:0207,,,,,,,,,,,,,
20131030:0307,,,,,,,,,,,,,
20131030:0407,,,,,,,,,,,,,
20131030:0507,,,,,,,,,,,,,
20131030:0607,,,,,,,,,,,,,
20131030:0707,,,,,,,,,,,,,
20131030:0807,,,,,,,,,,,,,
20131030:0907,,,,,,,,,,,,,
20131030:1007,,,,,,,,,,,,,
20131030:1107,,,,,,,,,,,,,
20131030:1207,,,,,,,,,,,,,
20131030:1307,,,,,,,,,,,,,
20131030:1407,,,,,,,,,,,,,
20131030:1507,,,,,,,,,,,,,
20131030:1607,,,,,,,,,,,,,
20131030:1707,,,,,,,,,,,,,
20131030:1807,,,,,,,,,,,,,
20131030:1907,,,,,,,,,,,,,
20131030:2007,,,,,,,,,,,,,
20131030:2107,,,,,,,,,,,,,
20131030:2207,,,,,,,,,,,,,
20131030:2307,,,,,,,,,,,,,
20131031:0007,,,,,,,,,,,,,
20131031:0107,,,,,,,,,,,,,
20131031:0207,,,,,,,,,,,,,
20131031:0307,,,,,,,,,,,,,
20131031:0407,,,,,,,,,,,,,
20131031:0507,,,,,,,,,,,,,
20131031:0607,,,,,,,,,,,,,
20131031:0707,,,,,,,,,,,,,
20131031:0807,,,,,,,,,,,,,
20131031:0907,,,,,,,,,,,,,
20131031:1007,,,,,,,,,,,,,
20131031:1107,,,,,,,,,,,,,
20131031:1207,,,,,,,,,,,,,
20131031:1307,,,,,,,,,,,,,
20131031:1407,,,,,,,,,,,,,
20131031:1507,,,,,,,,,,,,,
20131031:1607,,,,,,,,,,,,,
20131031:1707,,,,,,,,,,,,,
20131031:1807,,,,,,,,,,,,,
20131031:1907,,,,,,,,,,,,,
20131031:2007,,,,,,,,,,,,,
20131031:2107,,,,,,,,,,,,,
20131031:2207,,,,,,,,,,,,,
20131031:2307,,,,,,,,,,,,,
20131101:0007,,,,,,,,,,,,,
20131101:0107,,,,,,,,,,,,,
20131101:0207,,,,,,,,,,,,,
20131101:0307,,,,,,,,,,,,,
20131101:0407,,,,,,,,,,,,,
20131101:0507,,,,,,,,,,,,,
20131101:0607,,,,,,,,,,,,,
20131101:0707,,,,,,,,,,,,,
20131101:0807,,,,,,,,,,,,,
20131101:0907,,,,,,,,,,,,,
20131101:1007,,,,,,,,,,,,,
20131101:1107,,,,,,,,,,,,,
20131101:1207,,,,,,,,,,,,,
20131101:1307,,,,,,,,,,,,,
20131101:1407,,,,,,,,,,,,,
20131101:1507,,,,,,,,,,,,,
20131101:1607,,,,,,,,,,,,,
20131101:1707,,,,,,,,,,,,,
20131101:1807,,,,,,,,,,,,,
20131101:1907,,,,,,,,,,,,,
20131101:2007,,,,,,,,,,,,,
20131101:2107,,,,,,,,,,,,,
20131101:2207,,,,,,,,,,,,,
20131101:2307,,,,,,,,,,,,,
20131102:0007,,,,,,,,,,,,,
20131102:0107,,,,,,,,,,,,,
20131102:0207,,,,,,,,,,,,,
20131102:0307,,,,,,,,,,,,,
20131102:0407,,,,,,,,,,,,,
20131102:0507,,,,,,,,,,,,,
20131102:0607,,,,,,,,,,,,,
20131102:0707,,,,,,,,,,,,,
20131102:0807,,,,,,,,,,,,,
20131102:0907,,,,,,,,,,,,,
20131102:1007,,,,,,,,,,,,,
20131102:1107,,,,,,,,,,,,,
20131102:1207,,,,,,,,,,,,,
20131102:1307,,,,,,,,,,,,,
20131102:1407,,,,,,,,,,,,,
20131102:1507,,,,,,,,,,,,,
20131102:1607,,,,,,,,,,,,,
20131102:1707,,,,,,,,,,,,,
20131102:1807,,,,,,,,,,,,,
20131102:1907,,,,,,,,,,,,,
20131102:2007,,,,,,,,,,,,,
20131102:2107,,,,,,,,,,,,,
20131102:2207,,,,,,,,,,,,,
20131102:2307,,,,,,,,,,,,,
20131103:0007,,,,,,,,,,,,,
20131103:0107,,,,,,,,,,,,,
20131103:0207,,,,,,,,,,,,,
20131103:0307,,,,,,,,,,,,,
20131103:0407,,,,,,,,,,,,,
20131103:0507,,,,,,,,,,,,,
20131103:0607,,,,,,,,,,,,,
20131103:0707,,,,,,,,,,,,,
20131103:0807,,,,,,,,,,,,,
20131103:0907,,,,,,,,,,,,,
20131103:1007,,,,,,,,,,,,,
20131103:1107,,,,,,,,,,,,,
20131103:1207,,,,,,,,,,,,,
20131103:1307,,,,,,,,,,,,,
20131103:1407,,,,,,,,,,,,,
20131103:1507,,,,,,,,,,,,,
20131103:1607,,,,,,,,,,,,,
20131103:1707,,,,,,,,,,,,,
20131103:1807,,,,,,,,,,,,,
20131103:1907,,,,,,,,,,,,,
20131103:2007,,,,,,,,,,,,,
20131103:2107,,,,,,,,,,,,,
20131103:2207,,,,,,,,,,,,,
20131103:2307,,,,,,,,,,,,,
20131104:0007,,,,,,,,,,,,,
20131104:0107,,,,,,,,,,,,,
20131104:0207,,,,,,,,,,,,,
20131104:0307,,,,,,,,,,,,,
20131104:0407,,,,,,,,,,,,,
20131104:0507,,,,,,,,,,,,,
20131104:0607,,,,,,,,,,,,,
20131104:0707,,,,,,,,,,,,,
20131104:0807,,,,,,,,,,,,,
20131104:0907,,,,,,,,,,,,,
20131104:1007,,,,,,,,,,,,,
20131104:1107,,,,,,,,,,,,,
20131104:1207,,,,,,,,,,,,,
20131104:1307,,,,,,,,,,,,,
20131104:1407,,,,,,,,,,,,,
20131104:1507,,,,,,,,,,,,,
20131104:1607,,,,,,,,,,,,,
20131104:1707,,,,,,,,,,,,,
20131104:1807,,,,,,,,,,,,,
20131104:1907,,,,,,,,,,,,,
20131104:2007,,,,,,,,,,,,,
20131104:2107,,,,,,,,,,,,,
20131104:2207,,,,,,,,,,,,,
20131104:2307,,,,,,,,,,,,,
20131105:0007,,,,,,,,,,,,,
20131105:0107,,,,,,,,,,,,,
20131105:0207,,,,,,,,,,,,,
20131105:0307,,,,,,,,,,,,,
20131105:0407,,,,,,,,,,,,,
20131105:0507,,,,,,,,,,,,,
20131105:0607,,,,,,,,,,,,,
20131105:0707,,,,,,,,,,,,,
20131105:0807,,,,,,,,,,,,,
20131105:0907,,,,,,,,,,,,,
20131105:1007,,,,,,,,,,,,,
20131105:1107,,,,,,,,,,,,,
20131105:1207,,,,,,,,,,,,,
20131105:1307,,,,,,,,,,,,,
20131105:1407,,,,,,,,,,,,,
20131105:1507,,,,,,,,,,,,,
20131105:1607,,,,,,,,,,,,,
20131105:1707,,,,,,,,,,,,,
20131105:1807,,,,,,,,,,,,,
20131105:1907,,,,,,,,,,,,,
20131105:2007,,,,,,,,,,,,,
20131105:2107,,,,,,,,,,,,,
20131105:2207,,,,,,,,,,,,,
