Time,value
20130214:0807,-191301.1416
20130214:0907,-392209.7987
20130214:1007,-390623.2904
20130214:1107,-102670.6329
20130214:1207,-102787.469
20130214:1307,-277287.9175
20130214:1407,-277762.5965
20130214:1507,-144923.6517
20130214:1607,-133465.8057
20130214:1707,260072.2352
20130214:1807,262916.9557
20130214:1907,950487.1192
20130214:2007,952142.5819
20130214:2107,1204604.843
20130214:2207,1205932.293
20130214:2307,1398736.759
20130215:0007,1396677.625
20130215:0107,1267619.379
20130215:0207,1267274.018
20130215:0307,1517517.848
20130215:0407,1519322.256
20130215:0507,1725726.338
20130215:0607,1725545.929
20130215:0707,791215.2928
20130215:0807,727225.5792
20130215:0907,57134.57223
20130215:1007,57260.10241
20130215:1107,351526.6831
20130215:1207,354212.4001
20130215:1307,174057.9081
20130215:1407,172307.85
20130215:1507,89526.07475
20130215:1607,100292.8957
20130215:1707,361647.961
20130215:1807,362479.4116
20130215:1907,871852.5923
20130215:2007,875690.3136
20130215:2107,2047558.002
20130215:2207,2050991.146
20130215:2307,2184183.324
20130216:0007,2171964.54
20130216:0107,1915694.911
20130216:0207,1915087.484
20130216:0307,1703040.965
20130216:0407,1701989.81
20130216:0507,1507719.58
20130216:0607,1507132.514
20130216:0707,1143167.324
20130216:0807,1120616.544
20130216:0907,711936.5661
20130216:1007,711108.8442
20130216:1107,572984.3431
20130216:1207,572390.6158
20130216:1307,408686.6264
20130216:1407,408034.4894
20130216:1507,479413.4055
20130216:1607,490126.3419
20130216:1707,615604.4426
20130216:1807,615211.3493
20130216:1907,946300.2671
20130216:2007,949354.529
20130216:2107,1692338.195
20130216:2207,1695021.706
20130216:2307,1955704.983
20130217:0007,1950445.705
20130217:0107,1673509.178
20130217:0207,1672258.886
20130217:0307,1455951.575
20130217:0407,1455476.934
20130217:0507,1368204.682
20130217:0607,1367716.103
20130217:0707,914948.2671
20130217:0807,888222.1673
20130217:0907,516063.0184
20130217:1007,515733.1203
20130217:1107,425043.3178
20130217:1207,424226.2894
20130217:1307,98660.93873
20130217:1407,96857.59787
20130217:1507,-123270.0785
20130217:1607,-118241.6549
20130217:1707,247999.1112
20130217:1807,250273.796
20130217:1907,1053588.862
20130217:2007,1056885.558
20130217:2107,1683076.821
20130217:2207,1685470.697
20130217:2307,2018027.738
20130218:0007,2017770.915
20130218:0107,1728981.878
20130218:0207,1727018.906
20130218:0307,1380850.159
20130218:0407,1380474.628
20130218:0507,1373892.972
20130218:0607,1373259.353
20130218:0707,803509.3734
20130218:0807,772703.4101
20130218:0907,353819.1123
20130218:1007,353289.574
20130218:1107,270420.9723
20130218:1207,269884.2531
20130218:1307,77892.18136
20130218:1407,76999.10485
20130218:1507,25471.9003
20130218:1607,31787.27526
20130218:1707,283832.9684
20130218:1807,285292.762
20130218:1907,734848.2164
20130218:2007,737066.2115
20130218:2107,1710628.905
20130218:2207,1715775.711
20130218:2307,2038246.548
20130219:0007,2018620.567
20130219:0107,1537870.699
20130219:0207,1536920.112
20130219:0307,1510501.727
20130219:0407,1510521.214
20130219:0507,1378503.851
20130219:0607,1377559.468
20130219:0707,1004207.747
20130219:0807,988684.8303
20130219:0907,827869.6432
20130219:1007,827740.0908
20130219:1107,723745.1882
20130219:1207,724297.0306
20130219:1307,613644.9605
20130219:1407,613612.1492
20130219:1507,686377.1566
20130219:1607,689994.7913
20130219:1707,710044.0111
20130219:1807,710124.9368
20130219:1907,1050483.363
20130219:2007,1052592.19
20130219:2107,1337037.677
20130219:2207,1336999.801
20130219:2307,1215039.802
20130220:0007,1343002.456
20130220:0107,1517868.642
20130220:0207,1570927.111
20130220:0307,1915431.781
20130220:0407,1914515.767
20130220:0507,1478518.146
20130220:0607,1476655.093
20130220:0707,739673.6901
20130220:0807,701400.5866
20130220:0907,181979.7464
20130220:1007,181366.3062
20130220:1107,-23851.51098
20130220:1207,-24999.32376
20130220:1307,-176672.4257
20130220:1407,-176554.7087
20130220:1507,49595.77719
20130220:1607,61306.40401
20130220:1707,457290.0441
20130220:1807,460473.4987
20130220:1907,1541929.194
20130220:2007,1545462.15
20130220:2107,1788413.473
20130220:2207,1787784.607
20130220:2307,1539065.04
20130221:0007,1530050.116
20130221:0107,1430149.242
20130221:0207,1430156.303
20130221:0307,1413097.379
20130221:0407,1412950.548
20130221:0507,1463919.57
20130221:0607,1464296.183
20130221:0707,1155340.173
20130221:0807,1132513.892
20130221:0907,920820.1476
20130221:1007,921303.3312
20130221:1107,902144.5366
20130221:1207,901103.3151
20130221:1307,540363.6412
20130221:1407,538858.2325
20130221:1507,647454.2997
20130221:1607,666521.5918
20130221:1707,1044433.485
20130221:1807,1045825.556
20130221:1907,1441328.875
20130221:2007,1442678.283
20130221:2107,1497261.386
20130221:2207,1496595.67
20130221:2307,1475011.163
20130222:0007,1480586.832
20130222:0107,1498997.635
20130222:0207,1498277.697
20130222:0307,1338600.329
20130222:0407,1338304.148
20130222:0507,1332502.342
20130222:0607,1332622.383
20130222:0707,767222.0817
20130222:0807,729727.0374
20130222:0907,338284.992
20130222:1007,319372.2986
20130222:1107,313173.5093
20130222:1207,313068.0897
20130222:1307,173330.6084
20130222:1407,173137.0041
20130222:1507,343209.4283
20130222:1607,352942.5125
20130222:1707,1243939.545
20130222:1807,1139603.475
20130222:1907,1162566.104
20130222:2007,1172396.978
20130222:2107,1316903.039
20130222:2207,1316403.397
20130222:2307,1432704.483
20130223:0007,1440861.732
20130223:0107,1447632.905
20130223:0207,1446964.682
20130223:0307,1559268.545
20130223:0407,1560511.403
20130223:0507,1514596.525
20130223:0607,1512876.433
20130223:0707,554196.006
20130223:0807,509790.6602
20130223:0907,137873.3761
20130223:1007,138089.374
20130223:1107,89159.77446
20130223:1207,88330.34812
20130223:1307,690.4825939
20130223:1407,1223.801429
20130223:1507,216072.7726
20130223:1607,221686.5706
20130223:1707,330664.4208
20130223:1807,331945.7445
20130223:1907,1032540.903
20130223:2007,1035367.713
20130223:2107,1218570.939
20130223:2207,1218052.864
20130223:2307,1310815.395
20130224:0007,1322913.022
20130224:0107,1377524.402
20130224:0207,1376290.951
20130224:0307,991580.2049
20130224:0407,990594.1296
20130224:0507,990321.7512
20130224:0607,990785.6135
20130224:0707,100239.8749
20130224:0807,38591.39548
20130224:0907,-462430.4242
20130224:1007,-460794.2574
20130224:1107,-28033.07861
20130224:1207,-27763.07715
20130224:1307,-262913.918
20130224:1407,-264301.4735
20130224:1507,-247772.0152
20130224:1607,-239088.5947
20130224:1707,93715.49469
20130224:1807,96319.32
20130224:1907,864397.8216
20130224:2007,866626.2359
20130224:2107,1062590.59
20130224:2207,1062712.129
20130224:2307,895008.3719
20130225:0007,883774.0425
20130225:0107,850594.0041
20130225:0207,851949.5029
20130225:0307,1438561.926
20130225:0407,1440410.742
20130225:0507,1337185.997
20130225:0607,1335107.633
20130225:0707,237893.5768
20130225:0807,189508.0198
20130225:0907,-75764.21876
20130225:1007,-74606.6318
20130225:1107,-8724.987697
20130225:1207,-9693.482867
20130225:1307,-164804.9819
20130225:1407,-164382.6944
20130225:1507,230111.0024
20130225:1607,249299.486
20130225:1707,637266.5069
20130225:1807,639113.5665
20130225:1907,1083765.01
20130225:2007,1084952.038
20130225:2107,1144886.124
20130225:2207,1144584.281
20130225:2307,1175143.699
20130226:0007,1180791.407
20130226:0107,1213422.406
20130226:0207,1212868.995
20130226:0307,989258.9367
20130226:0407,988424.1796
20130226:0507,898885.6935
20130226:0607,898912.9783
20130226:0707,567598.7001
20130226:0807,549202.6145
20130226:0907,592749.8406
20130226:1007,594116.2954
20130226:1107,615591.2684
20130226:1207,614171.6457
20130226:1307,239605.8566
20130226:1407,238888.8192
20130226:1507,497799.6796
20130226:1607,517777.8954
20130226:1707,826596.3863
20130226:1807,827342.3491
20130226:1907,1195134.026
20130226:2007,1196912.376
20130226:2107,1274440.528
20130226:2207,1273252.639
20130226:2307,1071883.114
20130227:0007,1072778.668
20130227:0107,1165854.645
20130227:0207,1166219.565
20130227:0307,1364884.847
20130227:0407,1365665.191
20130227:0507,1206164.084
20130227:0607,1204253.342
20130227:0707,333843.5555
20130227:0807,300020.8657
20130227:0907,165293.0719
20130227:1007,165806.3934
20130227:1107,67044.11645
20130227:1207,65904.53845
20130227:1307,-70331.69185
20130227:1407,-70028.82398
20130227:1507,167035.7352
20130227:1607,176320.199
20130227:1707,426722.8863
20130227:1807,428957.7186
20130227:1907,1109486.093
20130227:2007,1111261.589
20130227:2107,1067665.215
20130227:2207,1066545.991
20130227:2307,1022404.492
20130228:0007,1030193.404
20130228:0107,1145702.834
20130228:0207,1145325.061
20130228:0307,990459.2091
20130228:0407,990314.2788
20130228:0507,1147983.207
20130228:0607,1148810.586
20130228:0707,718888.7214
20130228:0807,691334.8844
20130228:0907,730468.6285
20130228:1007,732160.9168
20130228:1107,712542.0597
20130228:1207,710436.0895
20130228:1307,329264.4525
20130228:1407,329011.3062
20130228:1507,552308.0649
20130228:1607,563789.3371
20130228:1707,680359.6475
20130228:1807,680473.1333
20130228:1907,879447.6185
20130228:2007,881044.0815
20130228:2107,1321856.655
20130228:2207,1323325.697
20130228:2307,1344855.507
20130301:0007,1336771.47
20130301:0107,1278228.336
20130301:0207,1278656.098
20130301:0307,1419278.485
20130301:0407,1419840.437
20130301:0507,1545635.685
20130301:0607,1545860.887
20130301:0707,910091.7057
20130301:0807,871425.6024
20130301:0907,625599.6228
20130301:1007,626460.6242
20130301:1107,619410.7419
20130301:1207,617978.3325
20130301:1307,217595.5554
20130301:1407,216780.6635
20130301:1507,598379.9978
20130301:1607,626051.7256
20130301:1707,1073780.176
20130301:1807,1075114.691
20130301:1907,1412405.286
20130301:2007,1413497.821
20130301:2107,1375297.566
20130301:2207,1373736.064
20130301:2307,1007341.749
20130302:0007,1002943.078
20130302:0107,1137092.526
20130302:0207,1137919.234
20130302:0307,1227939.264
20130302:0407,1227912.954
20130302:0507,1098106.812
20130302:0607,1096640.901
20130302:0707,810548.4609
20130302:0807,810612.8607
20130302:0907,841825.4324
20130302:1007,840776.5341
20130302:1107,293137.5502
20130302:1207,291022.6551
20130302:1307,177551.0225
20130302:1407,178150.8004
20130302:1507,328024.8404
20130302:1607,330751.5937
20130302:1707,459074.9866
20130302:1807,460695.6656
20130302:1907,1126871.499
20130302:2007,1129210.44
20130302:2107,1227802.563
20130302:2207,1226706.477
20130302:2307,1076605.518
20130303:0007,1081072.469
20130303:0107,1247581.947
20130303:0207,1247851.018
20130303:0307,1367566.055
20130303:0407,1368347.203
20130303:0507,1459155.606
20130303:0607,1458925.78
20130303:0707,486280.7861
20130303:0807,427739.2469
20130303:0907,-24851.94492
20130303:1007,-23659.63752
20130303:1107,81330.00521
20130303:1207,80175.70527
20130303:1307,-208360.3874
20130303:1407,-208671.5303
20130303:1507,-30888.05426
20130303:1607,-19096.04962
20130303:1707,407519.5306
20130303:1807,410638.1128
20130303:1907,1149902.918
20130303:2007,1151497.532
20130303:2107,1228508.772
20130303:2207,1228639.053
20130303:2307,1310284.372
20130304:0007,1311313.83
20130304:0107,1284571.888
20130304:0207,1284844.094
20130304:0307,1458168.484
20130304:0407,1458679.136
20130304:0507,1295108.309
20130304:0607,1293446.641
20130304:0707,578971.6775
20130304:0807,551522.2793
20130304:0907,403703.63
20130304:1007,403804.6851
20130304:1107,218797.2343
20130304:1207,217490.0952
20130304:1307,62018.98699
20130304:1407,62270.48359
20130304:1507,314475.3491
20130304:1607,326735.9591
20130304:1707,609541.7821
20130304:1807,611144.3627
20130304:1907,1081818.175
20130304:2007,1083182.98
20130304:2107,1132269.281
20130304:2207,1132050.986
20130304:2307,1145420.324
20130305:0007,1148589.279
20130305:0107,1258288.924
20130305:0207,1258844.247
20130305:0307,1524711.016
20130305:0407,1525928.922
20130305:0507,1584035.845
20130305:0607,1583360.076
20130305:0707,852743.6491
20130305:0807,812408.6346
20130305:0907,463426.8553
20130305:1007,463969.0224
20130305:1107,279857.6868
20130305:1207,277762.0329
20130305:1307,-15926.81917
20130305:1407,-15724.02646
20130305:1507,279890.8171
20130305:1607,292572.7571
20130305:1707,583929.2801
20130305:1807,586064.9931
20130305:1907,1306491.025
20130305:2007,1308638.356
20130305:2107,1342352.71
20130305:2207,1341628.491
20130305:2307,1370505.051
20130306:0007,1378897.99
20130306:0107,1445869.674
20130306:0207,1445184.294
20130306:0307,1177415.923
20130306:0407,1176599.605
20130306:0507,1285958.372
20130306:0607,1287610.227
20130306:0707,1032460.081
20130306:0807,998563.7111
20130306:0907,352579.0595
20130306:1007,350493.5934
20130306:1107,-37182.96943
20130306:1207,-38067.70245
20130306:1307,-60737.4955
20130306:1407,-60459.33885
20130306:1507,-7700.034633
20130306:1607,-6616.394947
20130306:1707,280416.9486
20130306:1807,283772.1493
20130306:1907,1306800.685
20130306:2007,1309498.225
20130306:2107,1291462.549
20130306:2207,1289760.019
20130306:2307,1193032.582
20130307:0007,1205166.262
20130307:0107,1397400.041
20130307:0207,1396890.671
20130307:0307,1515977.581
20130307:0407,1517698.613
20130307:0507,1739737.912
20130307:0607,1739286.173
20130307:0707,680921.931
20130307:0807,615701.7798
20130307:0907,-107292.8196
20130307:1007,-106865.3522
20130307:1107,-19134.15745
20130307:1207,-20068.49544
20130307:1307,-295589.9821
20130307:1407,-296042.2376
20130307:1507,-194912.8479
20130307:1607,-188130.6697
20130307:1707,63688.55062
20130307:1807,66103.38454
20130307:1907,1012753.796
20130307:2007,1016212.29
20130307:2107,1346403.678
20130307:2207,1346325.334
20130307:2307,1311473.805
20130308:0007,1314045.497
20130308:0107,1386372.445
20130308:0207,1386311.433
20130308:0307,1297828.819
20130308:0407,1297439.839
20130308:0507,1175772.156
20130308:0607,1174734.452
20130308:0707,175126.802
20130308:0807,123899.1192
20130308:0907,-135582.8244
20130308:1007,-133870.8861
20130308:1107,38370.26196
20130308:1207,37327.07949
20130308:1307,-276032.5861
20130308:1407,-276542.9847
20130308:1507,-125350.2674
20130308:1607,-0.339545129
20130308:1707,832438.5177
20130308:1807,881184.8448
20130308:1907,482317.0631
20130308:2007,479198.7995
20130308:2107,-73496.19211
20130308:2207,-74031.05888
20130308:2307,137864.311
20130309:0007,148865.4768
20130309:0107,333263.5123
20130309:0207,334466.5253
20130309:0307,899925.94
20130309:0407,902244.8664
20130309:0507,1151446.976
20130309:0607,1151492.723
20130309:0707,1249776.017
20130309:0807,1260039.495
20130309:0907,1460379.613
20130309:1007,1460550.728
20130309:1107,1214499.949
20130309:1207,1213157.864
20130309:1307,1098554.181
20130309:1407,1098062.492
20130309:1507,395743.8386
20130309:1607,361181.6236
20130309:1707,338331.5133
20130309:1807,340326.0793
20130309:1907,646031.7981
20130309:2007,642667.1892
20130309:2107,296815.043
20130309:2207,294039.1689
20130309:2307,414251.2532
20130310:0007,448715.0336
20130310:0107,941393.3159
20130310:0207,941601.3084
20130310:0307,868766.8447
20130310:0407,868240.9109
20130310:0507,750128.9569
20130310:0607,750377.4104
20130310:0707,794775.8267
20130310:0807,793694.898
20130310:0907,874519.0619
20130310:1007,875774.2338
20130310:1107,-8636.227635
20130310:1207,-15437.93828
20130310:1307,-304322.9394
20130310:1407,-299982.2172
20130310:1507,178085.8502
20130310:1607,155694.966
20130310:1707,-376747.1807
20130310:1807,-376919.3725
20130310:1907,118607.3565
20130310:2007,121228.3916
20130310:2107,534705.405
20130310:2207,535793.9163
20130310:2307,679217.8835
20130311:0007,680864.3019
20130311:0107,641995.6714
20130311:0207,641640.5178
20130311:0307,710076.5506
20130311:0407,710840.4493
20130311:0507,980474.0213
20130311:0607,981972.3945
20130311:0707,1024680.496
20130311:0807,1012431.687
20130311:0907,905750.4339
20130311:1007,907190.8915
20130311:1107,1438676.316
20130311:1207,1440259.021
20130311:1307,1278834.098
20130311:1407,1275124.895
20130311:1507,-2481.814857
20130311:1607,-34276.9592
20130311:1707,137203.5364
20130311:1807,138785.3835
20130311:1907,-115208.2437
20130311:2007,-117907.5328
20130311:2107,-380804.8435
20130311:2207,-379962.2901
20130311:2307,-97601.34638
20130312:0007,-92266.11951
20130312:0107,-36190.7449
20130312:0207,-35349.75083
20130312:0307,650879.6204
20130312:0407,654175.9686
20130312:0507,963178.1646
20130312:0607,962932.6823
20130312:0707,753797.7132
20130312:0807,745934.4333
20130312:0907,916937.9127
20130312:1007,919245.2848
20130312:1107,1789315.366
20130312:1207,1792096.357
20130312:1307,1669364.779
20130312:1407,1666222.395
20130312:1507,330404.2981
20130312:1607,276456.3327
20130312:1707,-115629.1312
20130312:1807,-114660.7171
20130312:1907,-47372.92232
20130312:2007,-48470.06838
20130312:2107,-286141.5142
20130312:2207,-286186.465
20130312:2307,-120691.7421
20130313:0007,-113596.7122
20130313:0107,30284.60081
20130313:0207,31586.38203
20130313:0307,788246.469
20130313:0407,791745.8497
20130313:0507,1209525.426
20130313:0607,1209602.172
20130313:0707,1253667.996
20130313:0807,1260770.851
20130313:0907,1410888.551
20130313:1007,1411188.685
20130313:1107,1472908.036
20130313:1207,1472959.616
20130313:1307,1203643.193
20130313:1407,1200956.936
20130313:1507,-82385.02664
20130313:1607,-129305.5804
20130313:1707,-44424.35286
20130313:1807,-41620.60598
20130313:1907,-48047.9364
20130313:2007,-50746.69567
20130313:2107,-431641.6809
20130313:2207,-431112.4544
20130313:2307,-156665.5322
20130314:0007,-151012.2542
20130314:0107,-17679.2335
20130314:0207,-16132.81059
20130314:0307,694122.9095
20130314:0407,696966.2302
20130314:0507,755328.4854
20130314:0607,752985.5262
20130314:0707,411153.4965
20130314:0807,416415.9013
20130314:0907,759729.1696
20130314:1007,761673.2622
20130314:1107,1506691.779
20130314:1207,1509050.356
20130314:1307,401429.706
20130314:1407,389051.481
20130314:1507,-967243.5776
20130314:1607,-923068.0637
20130314:1707,391753.3208
20130314:1807,393157.0011
20130314:1907,-317320.3984
20130314:2007,-321010.1214
20130314:2107,-366461.9843
20130314:2207,-363833.8614
20130314:2307,355242.7493
20130315:0007,373826.7062
20130315:0107,567971.5188
20130315:0207,568641.1696
20130315:0307,958676.3573
20130315:0407,960114.7224
20130315:0507,802416.3595
20130315:0607,800726.1288
20130315:0707,751359.4757
20130315:0807,762065.8494
20130315:0907,1011029.617
20130315:1007,1012304.379
20130315:1107,934079.7382
20130315:1207,931469.4414
20130315:1307,-246285.3906
20130315:1407,-251472.4552
20130315:1507,-392065.5874
20130315:1607,-359763.5665
20130315:1707,194054.8373
20130315:1807,194020.941
20130315:1907,-167869.6029
20130315:2007,-169325.7334
20130315:2107,-260141.091
20130315:2207,-259818.5897
20130315:2307,-214843.8873
20130316:0007,-216132.8382
20130316:0107,-120267.0107
20130316:0207,-118516.1875
20130316:0307,652988.8967
20130316:0407,655701.4213
20130316:0507,533544.2991
20130316:0607,530232.7387
20130316:0707,58030.76251
20130316:0807,64182.30735
20130316:0907,665773.9381
20130316:1007,669623.5866
20130316:1107,1866922.487
20130316:1207,1870355.819
20130316:1307,1628801.131
20130316:1407,1624255.417
20130316:1507,-131310.5723
20130316:1607,-192599.241
20130316:1707,-343505.4431
20130316:1807,-341021.5601
20130316:1907,-64926.52185
20130316:2007,-65763.34847
20130316:2107,-317399.7537
20130316:2207,-317689.0562
20130316:2307,-231092.7778
20130317:0007,-226580.9869
20130317:0107,-65451.11987
20130317:0207,-63803.12834
20130317:0307,748266.4979
20130317:0407,751539.5347
20130317:0507,1035126.075
20130317:0607,1034942.341
20130317:0707,972083.4237
20130317:0807,972868.5613
20130317:0907,1075853.304
20130317:1007,1076412.954
20130317:1107,1193837.849
20130317:1207,1194137.008
20130317:1307,986076.7031
20130317:1407,983010.6243
20130317:1507,-511212.0054
20130317:1607,-564416.5034
20130317:1707,-455964.996
20130317:1807,-452100.7304
20130317:1907,74760.12278
20130317:2007,74186.42135
20130317:2107,-208042.4324
20130317:2207,-208312.8039
20130317:2307,-142800.5593
20130318:0007,-141251.5363
20130318:0107,-187070.7662
20130318:0207,-187465.0011
20130318:0307,207828.2423
20130318:0407,211083.1268
20130318:0507,680654.9469
20130318:0607,680373.5549
20130318:0707,462709.6086
20130318:0807,457447.1189
20130318:0907,481643.3253
20130318:1007,482001.0017
20130318:1107,-187638.2111
20130318:1207,-191893.182
20130318:1307,-367374.7215
20130318:1407,-365069.1421
20130318:1507,-49340.11108
20130318:1607,-56543.13818
20130318:1707,-325821.1802
20130318:1807,-326373.5237
20130318:1907,-246981.0157
20130318:2007,-246340.442
20130318:2107,-167600.4971
20130318:2207,-167423.4078
20130318:2307,-128300.5759
20130319:0007,-129203.9888
20130319:0107,249402.6682
20130319:0207,254053.488
20130319:0307,841039.9541
20130319:0407,840058.954
20130319:0507,551521.789
20130319:0607,551926.5524
20130319:0707,886420.885
20130319:0807,896077.4218
20130319:0907,657624.6845
20130319:1007,654710.6343
20130319:1107,-262023.7238
20130319:1207,-265386.8074
20130319:1307,215110.8089
20130319:1407,222331.9994
20130319:1507,309232.8011
20130319:1607,246330.9922
20130319:1707,-630984.4297
20130319:1807,-629622.9197
20130319:1907,187174.2367
20130319:2007,189312.6707
20130319:2107,-40142.95854
20130319:2207,-42909.59511
20130319:2307,-382434.6341
20130320:0007,-375492.6696
20130320:0107,-124729.2024
20130320:0207,-124448.8598
20130320:0307,298139.3136
20130320:0407,300824.7668
20130320:0507,549432.9407
20130320:0607,549067.6921
20130320:0707,441679.7132
20130320:0807,440819.7637
20130320:0907,408771.7823
20130320:1007,408188.3002
20130320:1107,-254097.929
20130320:1207,-256971.6392
20130320:1307,150057.5497
20130320:1407,153386.6833
20130320:1507,-84044.03895
20130320:1607,-123789.4294
20130320:1707,-426151.5362
20130320:1807,-424098.7921
20130320:1907,158931.1943
20130320:2007,159860.3186
20130320:2107,-76265.95573
20130320:2207,-78158.38353
20130320:2307,-356832.9589
20130321:0007,-356369.2767
20130321:0107,-85182.54063
20130321:0207,-83829.07688
20130321:0307,-187991.1176
20130321:0407,-189349.0116
20130321:0507,-292203.8642
20130321:0607,-291555.1241
20130321:0707,-86162.54909
20130321:0807,-98066.28286
20130321:0907,176214.7118
20130321:1007,177310.2778
20130321:1107,196505.6095
20130321:1207,196286.906
20130321:1307,179179.8169
20130321:1407,178274.2465
20130321:1507,39378.98745
20130321:1607,44469.28165
20130321:1707,-63892.97906
20130321:1807,-65905.74364
20130321:1907,-385429.2946
20130321:2007,-385253.7461
20130321:2107,-99015.46032
20130321:2207,-97718.78986
20130321:2307,-105393.2651
20130322:0007,-117176.3256
20130322:0107,-318952.5013
20130322:0207,-318993.8177
20130322:0307,722920.6614
20130322:0407,732065.0785
20130322:0507,1368360.378
20130322:0607,1356583.593
20130322:0707,-1233291.664
20130322:0807,-1239622.914
20130322:0907,63.03423108
20130322:1007,5051.993167
20130322:1107,79096.61059
20130322:1207,76329.07657
20130322:1307,-299418.5449
20130322:1407,-298933.9557
20130322:1507,-81460.49202
20130322:1607,-79976.4584
20130322:1707,-56141.11761
20130322:1807,-54558.40114
20130322:1907,1029038.933
20130322:2007,1034017.899
20130322:2107,1700705.275
20130322:2207,1701891.385
20130322:2307,1788217.961
20130323:0007,1785459.732
20130323:0107,1591859.071
20130323:0207,1590547.357
20130323:0307,1327212.476
20130323:0407,1326967.943
20130323:0507,1565831.232
20130323:0607,1567413.579
20130323:0707,1576596.024
20130323:0807,1561136.348
20130323:0907,1178274.515
20130323:1007,1177337.279
20130323:1107,971625.1576
20130323:1207,970750.8435
20130323:1307,624109.8486
20130323:1407,621204.7967
20130323:1507,-197633.1768
20130323:1607,-215171.6034
20130323:1707,-159118.244
20130323:1807,-158778.3827
20130323:1907,-197931.1579
20130323:2007,-198064.9871
20130323:2107,-170892.1673
20130323:2207,-170725.0099
20130323:2307,-233801.5059
20130324:0007,-238840.2837
20130324:0107,-146563.8662
20130324:0207,-144913.423
20130324:0307,500396.305
20130324:0407,502496.5236
20130324:0507,453414.4832
20130324:0607,451663.5776
20130324:0707,213943.6939
20130324:0807,218120.9558
20130324:0907,539130.2283
20130324:1007,541348.0334
20130324:1107,1091633.702
20130324:1207,1093165.872
20130324:1307,1123681.205
20130324:1407,1122609.812
20130324:1507,-76829.2407
20130324:1607,-141687.7138
20130324:1707,-514667.3247
20130324:1807,-511941.082
20130324:1907,-1409.761728
20130324:2007,-1623.658393
20130324:2107,-289323.9096
20130324:2207,-289877.952
20130324:2307,-92567.27406
20130325:0007,-79611.6221
20130325:0107,246719.8674
20130325:0207,249061.434
20130325:0307,932902.2261
20130325:0407,934880.9987
20130325:0507,1070006.074
20130325:0607,1069634.652
20130411:0507,697032.1816
20130411:0607,744389.8244
20130411:0707,-93324.78187
20130411:0807,-97543.5881
20130411:0907,-388546.483
20130411:1007,-386473.9356
20130411:1107,183164.76
20130411:1207,189989.139
20130411:1307,113019.9738
20130411:1407,113346.0015
20130411:1507,716340.1521
20130411:1607,719435.6715
20130411:1707,1048214.552
20130411:1807,1048027.012
20130411:1907,834440.8376
20130411:2007,829089.1215
20130411:2107,952329.8766
20130411:2207,953234.8902
20130411:2307,1035290.563
20130412:0007,1034950.691
20130412:0107,708187.0681
20130412:0207,705634.8583
20130412:0307,-242697.2612
20130412:0407,-275694.7358
20130412:0507,-316050.9409
20130412:0607,-314436.6391
20130412:0707,-125037.6336
20130412:0807,-125534.8651
20130412:0907,-300561.0084
20130412:1007,-300833.262
20130412:1107,-224105.0049
20130412:1207,-218448.038
20130412:1307,144673.1793
20130412:1407,148101.3946
20130412:1507,972498.9964
20130412:1607,976975.009
20130412:1707,928014.9622
20130412:1807,927443.3775
20130412:1907,781049.3436
20130412:2007,776352.8537
20130412:2107,855781.9563
20130412:2207,856937.7311
20130412:2307,940402.6623
20130413:0007,939530.6822
20130413:0107,610430.5411
20130413:0207,609363.0099
20130413:0307,186116.0159
20130413:0407,160315.9059
20130413:0507,-256384.4587
20130413:0607,-256437.4206
20130413:0707,188851.8767
20130413:0807,191012.4264
20130413:0907,200868.7838
20130413:1007,198884.3384
20130413:1107,-147517.019
20130413:1207,-146363.9061
20130413:1307,163262.2457
20130413:1407,165321.172
20130413:1507,754065.6314
20130413:1607,756126.2601
20130413:1707,1024540.875
20130413:1807,1024606.072
20130413:1907,870470.3984
20130413:2007,862827.3274
20130413:2107,859168.3891
20130413:2207,860149.9017
20130413:2307,1162254.43
20130414:0007,1163057.52
20130414:0107,1132192.614
20130414:0207,1131208.868
20130414:0307,307373.3231
20130414:0407,262907.7803
20130414:0507,-84713.36774
20130414:0607,-83201.32332
20130414:0707,327574.9072
20130414:0807,327927.1508
20130414:0907,158610.7554
20130414:1007,158096.8905
20130414:1107,144531.4446
20130414:1207,145154.9359
20130414:1307,179713.2283
20130414:1407,180280.0231
20130414:1507,572897.4398
20130414:1607,574777.4128
20130414:1707,844910.5698
20130414:1807,845568.5354
20130414:1907,972270.6399
20130414:2007,971583.0825
20130414:2107,778320.8473
20130414:2207,777723.1927
20130414:2307,951444.4615
20130415:0007,952796.808
20130415:0107,1197964.302
20130415:0207,1198577.753
20130415:0307,495737.5764
20130415:0407,439036.3961
20130415:0507,-399380.2659
20130415:0607,-399651.5334
20130415:0707,-98960.08334
20130415:0807,-97945.24384
20130415:0907,-164864.9118
20130415:1007,-165917.4125
20130415:1107,-308353.3193
20130415:1207,-306816.7738
20130415:1307,-206089.6251
20130415:1407,-205696.7263
20130415:1507,9470.08092
20130415:1607,10496.8305
20130415:1707,143359.7553
20130415:1807,144039.4773
20130415:1907,681076.2879
20130415:2007,710481.0815
20130415:2107,1052285.965
20130415:2207,1051656.103
20130415:2307,496379.4101
20130416:0007,494078.2788
20130416:0107,341003.7157
20130416:0207,341355.7218
20130416:0307,-105770.6789
20130416:0407,-140310.2735
20130416:0507,-452967.2993
20130416:0607,-451885.9538
20130416:0707,-115449.1589
20130416:0807,-114971.1243
20130416:0907,-221202.0016
