timeStamp,P
15.0,-50096.0489
15.01,-48693.17972
15.25,-203803.1112
15.251,-204845.702
15.5,-261506.3801
15.501,-260921.1243
15.75,26468.83091
15.751,28738.94065
16.0,963788.4136
16.01,997315.9632
16.25,1129585.358
16.250999999999998,1128449.154
16.5,1163114.327
16.500999999999998,1164931.598
16.75,942115.1576
16.750999999999998,934955.0792
17.0,-826237.8908
17.01,-846901.8322
17.25,-206257.8813
17.250999999999998,-202397.3054
17.5,-37125.66562
17.500999999999998,-39158.24001
17.75,-346129.8008
17.750999999999998,-345431.4332
18.0,-30031.284069999998
18.01,-24613.07375
18.25,-170611.6953
18.250999999999998,-171680.3939
18.5,-302823.4517
18.500999999999998,-302672.0194
18.75,-138997.3931
18.750999999999998,-138136.6295
19.0,44964.49858
19.01,46345.65163
19.25,-159046.3939
19.250999999999998,-160226.3125
19.5,567226.5219
19.500999999999998,572464.3749
19.75,493727.7066
19.750999999999998,486962.4091
20.0,-678334.0872
20.01,-670957.5842
20.25,19853.4335
20.250999999999998,21632.457619999997
20.5,-209101.857
20.500999999999998,-211216.5188
20.75,-356165.4264
20.750999999999998,-355191.0278
21.0,60222.55872000001
21.01,75433.50993
21.25,425855.7211
21.250999999999998,428194.6342
21.5,987433.0699
21.500999999999998,988823.36
21.75,1129676.29
21.750999999999998,1129678.199
22.0,853823.0352
22.01,838458.8822
22.25,662966.2164
22.250999999999998,662484.2894
22.5,555680.3843
22.500999999999998,555640.9503
22.75,555823.3727
22.750999999999998,554878.1534
23.0,-303771.3779
23.01,-341940.9315
23.25,-414080.4802
23.250999999999998,-411931.1008
23.5,-71219.09389
23.500999999999998,-71467.17136000001
23.75,-293546.22
23.750999999999998,-294117.1424
24.0,-252183.0313
24.01,-247381.3102
24.25,-34191.503189999996
24.250999999999998,-32052.43147
24.5,818378.1837
24.500999999999998,821175.183
24.75,867750.7818
24.750999999999998,866603.7638
25.0,536812.3828
25.01,525679.4625
25.25,322914.7682
25.250999999999998,321767.8633
25.5,537195.5176
25.500999999999998,537494.6982
25.75,-349088.0558
25.750999999999998,-353025.7222
26.0,-351722.4595
26.01,-322739.0355
26.25,107017.1116
26.250999999999998,106923.1639
26.5,-235382.7819
26.500999999999998,-236893.4484
26.75,-311931.7026
26.750999999999998,-311258.5178
27.0,-181206.5232
27.01,-181012.1284
27.25,-104329.6713
27.250999999999998,-102793.594
27.5,808965.849
27.500999999999998,812769.0363
27.75,1037461.682
27.750999999999998,1036264.82
28.0,817969.9261
28.01,820727.3466
28.25,952354.1626
28.250999999999998,951999.0149
28.5,96645.34705
28.500999999999998,90488.90042
28.75,-574833.699
28.750999999999998,-572570.4441
29.0,48006.77756
29.01,54319.577079999995
29.25,-67298.43617999999
29.250999999999998,-67786.39107
29.5,-105462.9725
29.500999999999998,-105600.9183
29.75,-240100.7945
29.750999999999998,-240840.2376
30.0,-268163.5658
30.01,-263651.6277
30.25,-134123.0175
30.250999999999998,-133384.9412
30.5,337572.0536
30.500999999999998,339826.5551
30.75,405360.3887
30.750999999999998,403575.5931
31.0,-108736.7921
31.01,-120797.6749
31.25,-150484.5565
31.250999999999998,-150350.404
31.5,129369.2807
31.500999999999998,130685.6757
31.75,-23177.13367
31.750999999999998,-24892.9017
32.0,-256037.4746
32.01,-253180.4803
32.25,2695.7486129999998
32.251,3683.5617939999997
32.5,-108877.6075
32.501,-110509.3448
32.75,-360876.794
32.751,-360662.1443
33.0,-167832.3234
33.01,-162455.1547
33.25,-222493.9388
33.251,-223159.973
33.5,-73026.00587000001
33.501,-71329.90653
33.75,165545.7299
33.751,165260.7238
34.0,81307.97568999999
34.01,85028.18053
34.25,96592.37171
34.251,95754.37311
34.5,-342509.5429
34.501,-343162.1198
34.75,-99360.55988
34.751,-97693.11583
35.0,-140377.5438
35.01,-155267.2879
35.25,-211774.5948
35.251,-210554.9739
35.5,13770.518090000001
35.501,13599.99297
35.75,-257302.7365
35.751,-258630.3901
36.0,-292136.5817
36.01,-283985.67699999997
36.25,-153106.3034
36.251,-152862.9517
36.5,129775.9917
36.501,131290.4868
36.75,113972.7576
36.751,112288.0725
37.0,-248278.9985
37.01,-252170.0851
37.25,-181162.73100000003
37.251,-180935.6579
37.5,-124513.8194
37.501,-124235.98599999999
37.75,-162360.7023
37.751,-163053.991
38.0,-290779.865
38.01,-291258.3495
38.25,-230723.3318
38.251,-230476.1856
38.5,-227749.4101
38.501,-227918.5223
38.75,-253470.8254
38.751,-253461.2002
39.0,-237824.503
39.01,-237142.6654
39.25,-113246.5611
39.251,-111642.3494
39.5,653685.0602
39.501,656336.3867
39.75,527804.8332
39.751,525184.869
40.0,-322361.9534
40.01,-353397.3942
40.25,-240381.7001
40.251,-238077.3293
40.5,260307.2606
40.501,261819.4579
40.75,354887.9077
40.751,352859.6316
41.0,-83492.01557
41.01,-85750.14846
41.25,-37752.82838
41.251000000000005,-37889.37043
41.5,-204026.4079
41.501000000000005,-204901.6457
41.75,-286564.2545
41.751000000000005,-286288.9099
42.0,-213341.6286
42.01,-213044.0401
42.25,-238756.7309
42.251000000000005,-238803.8201
42.5,-46170.98998
42.501000000000005,-44717.00135
42.75,240259.6587
42.751000000000005,240547.8252
43.0,-2397.789338
43.01,-16525.01635
43.25,-91557.18345
43.251000000000005,-90803.99824
43.5,-177554.3715
43.501000000000005,-179025.7809
43.75,-220667.1842
43.751000000000005,-219007.9978
44.0,43624.09039
44.01,39676.86874
44.25,-191741.1728
44.251000000000005,-192511.7922
44.5,-218466.9339
44.501000000000005,-218178.9387
44.75,-204324.009
44.751000000000005,-204631.4999
45.0,-261141.6712
45.01,-261025.2478
45.25,-223225.4594
45.251000000000005,-223027.2762
45.5,-17644.273269999998
45.501000000000005,-15712.344480000002
45.75,765322.2224
45.751000000000005,767843.3774
46.0,1457496.614
46.01,1479829.2340000002
46.25,1478027.4519999998
46.251000000000005,1477082.719
46.5,-223126.3797
46.501000000000005,-232987.2628
46.75,-572187.5449
46.751000000000005,-566627.3362
47.0,205302.7912
47.01,188337.4831
47.25,-433467.885
47.251000000000005,-434427.4734
47.5,-185208.5148
47.501000000000005,-183722.9388
47.75,-90179.52513
47.751000000000005,-90509.30485
48.0,-185865.1075
48.01,-189076.1124
48.25,-229255.6014
48.251000000000005,-229176.4513
48.5,277095.9676
48.501000000000005,280873.6251
48.75,1316917.873
48.751000000000005,1320534.221
49.0,1297080.591
49.01,1270518.332
49.25,1002109.873
49.251000000000005,1003134.063
49.5,1186469.035
49.501000000000005,1186151.791
49.75,1059848.108
49.751000000000005,1059261.449
50.0,4306.011047
