timeStamp,P
0.1,1234508.203
0.25,668736.2425
0.251,716200.9184
0.5,490112.5823
0.501,490088.3986
0.75,752121.1381
0.7509999999999999,754184.2888
1.0,1185205.723
1.01,1191834.2079999999
1.25,1179724.211
1.251,1179597.721
1.5,1331774.428
1.501,1332940.2920000001
1.75,1579828.825
1.751,1580345.9109999998
2.0,1100209.423
2.01,1049466.999
2.25,-272107.2608
2.251,-275032.1579
2.5,-247023.9704
2.501,-245687.8146
2.75,-130992.0207
2.7510000000000003,-131319.1654
3.0,-117644.8151
3.01,-111194.0644
3.25,87754.88932999999
3.2510000000000003,88730.47353999999
3.5,617248.5809
3.5010000000000003,619997.7678
3.75,1152355.562
3.7510000000000003,1153973.503
4.0,1231125.918
4.01,1220982.713
4.25,816352.4498
4.251,814656.6081
4.5,886917.3555
4.501,888774.7722
4.75,1178832.711
4.751,1178746.717
5.0,690886.9387
5.01,650130.1487
5.25,-280967.0595
5.251,-282496.1462
5.5,-107596.99699999999
5.501,-106264.9476
5.75,-84530.34864
5.751,-85554.97837000001
6.0,-238636.3557
6.01,-236278.4065
6.25,-3943.532218
6.251,-2345.739608
6.5,766806.9205
6.501,770455.9798
6.75,1243678.608
6.751,1243796.586
7.0,1118728.013
7.01,1115555.51
7.25,1132303.8020000001
7.251,1132525.203
7.5,1175251.3190000001
7.501,1175556.315
7.75,1405716.031
7.751,1406937.2030000002
8.0,1180758.5320000001
8.01,1138591.611
8.25,-234040.4146
8.251,-238154.2579
8.5,-90579.61783999999
8.501,-87244.31288
8.75,240574.2069
8.751,239438.2453
9.0,-87050.10437999999
9.01,-89340.32187
9.25,261841.1766
9.251,264792.8153
9.5,1066108.711
9.501,1068102.605
9.75,1089659.3429999999
9.751,1089088.703
10.0,1061080.082
10.01,1065766.946
10.25,1237960.59
10.251,1238657.019
10.5,1230721.45
10.501,1230033.616
10.75,1042716.849
10.751,1042236.5920000001
11.0,599317.4932
11.01,556959.5402
11.25,-477042.7327
11.251,-478851.8625
11.5,-160901.9867
11.501,-158518.2841
11.75,5159.755951
11.751,4193.531977000001
12.0,-218307.1417
12.01,-218585.698
12.25,52622.6243
12.251,54755.68083
12.5,927502.1682
12.501,930958.7649
12.75,929542.91
12.751,925999.1626
13.0,247524.2636
13.01,249402.9515
13.25,971035.3197
13.251,975192.6938
13.5,1140360.324
13.501,1136688.148
13.75,966.0766002
13.751,-1803.996687
14.0,336758.5116
14.01,344329.9874
14.25,-28926.578110000002
14.251,-30500.36073
14.5,76408.42503
14.501,77904.46478
14.75,363165.8894
14.751,364110.8705
15.0,535854.3098
15.01,542326.6477
15.25,745336.4578
15.251,746185.9295
15.5,1258449.755
15.501,1261177.706
15.75,1382208.264
15.751,1379984.835
16.0,946797.8589
16.01,945209.915
16.25,1201569.9009999998
16.250999999999998,1203373.462
16.5,1376032.8390000002
16.500999999999998,1375322.999
16.75,1021273.543
16.750999999999998,1019750.8420000001
17.0,679805.9889
17.01,658102.9798
17.25,-18359.31711
17.250999999999998,-20024.62186
17.5,177123.8651
17.500999999999998,179382.4731
17.75,740883.9113
17.750999999999998,743098.7989
18.0,1007948.382
18.01,1005432.479
18.25,762144.9433
18.250999999999998,760745.3999
18.5,969313.4661
18.500999999999998,972366.1658
18.75,1461915.764
18.750999999999998,1461208.3169999998
19.0,1152393.648
19.01,1149055.658
19.25,1267483.32
19.250999999999998,1268125.73
19.5,1312040.048
19.500999999999998,1312036.156
19.75,1453504.935
19.750999999999998,1454655.747
20.0,1537896.86
20.01,1514517.5119999999
20.25,380554.5896
20.250999999999998,377013.6936
20.5,662744.0901
20.500999999999998,666166.5052
20.75,653469.3505
20.750999999999998,649417.6883
21.0,-208234.4111
21.01,-215037.3113
21.25,213131.3221
21.250999999999998,216106.2198
21.5,1216803.722
21.500999999999998,1220383.199
21.75,1241364.114
21.750999999999998,1238111.937
22.0,305329.8974
22.01,289295.8505
22.25,949064.412
22.250999999999998,983450.5136
22.5,761512.5348
22.500999999999998,761784.0203
22.75,583422.8048
22.750999999999998,583796.4559
23.0,511866.966
23.01,484640.2545
23.25,-346460.8585
23.250999999999998,-348221.3965
23.5,-180861.4783
23.500999999999998,-179246.116
23.75,-124003.5068
23.750999999999998,-125185.2441
24.0,-334579.4298
24.01,-333595.7204
24.25,-117151.9113
24.250999999999998,-115654.6805
24.5,425413.1237
24.500999999999998,427325.8011
24.75,422759.7781
24.750999999999998,421355.7346
25.0,224126.9725
25.01,226060.4325
25.25,218899.0203
25.250999999999998,217896.8899
25.5,-116251.0495
25.500999999999998,-116994.1402
25.75,-38145.07626
25.750999999999998,-37515.5801
26.0,-74453.81498
26.01,-84907.2786
26.25,-315744.4112
26.250999999999998,-316029.1697
26.5,-231136.7582
26.500999999999998,-230661.6125
26.75,-176914.4732
26.750999999999998,-177912.705
27.0,-214936.9411
27.01,-217312.8258
27.25,-234439.4695
27.250999999999998,-234067.8311
27.5,247114.6944
27.500999999999998,249333.6246
27.75,183159.3
27.750999999999998,181036.1607
28.0,-68294.76582
28.01,-61138.969529999995
28.25,125208.1382
28.250999999999998,124958.3673
28.5,-183407.0133
28.500999999999998,-184724.8382
28.75,-268089.0697
28.750999999999998,-267740.7317
29.0,-208087.794
29.01,-209026.3283
29.25,-230409.7198
29.250999999999998,-230299.8515
29.5,-213885.9887
29.500999999999998,-213916.5555
29.75,-238705.63100000002
29.750999999999998,-238859.3807
30.0,-191260.9882
30.01,-186923.4884
30.25,-69076.03008
30.250999999999998,-68177.20934
30.5,695442.4371
30.500999999999998,699341.2635
30.75,1009652.8740000001
30.750999999999998,1008475.2109999999
31.0,594815.1373
31.01,584787.7494
31.25,474401.3244
31.250999999999998,473634.8349
31.5,257053.9103
31.500999999999998,256790.2211
31.75,495954.4642
31.750999999999998,497349.1617
32.0,588892.2478
32.01,570696.9239
32.25,-293100.6426
32.251,-296346.0668
32.5,-381238.4649
32.501,-379501.0415
32.75,-69244.34266000001
32.751,-69060.69937999999
33.0,-203314.4868
33.01,-210462.1361
33.25,464213.4795
33.251,473626.3087
33.5,2107488.759
33.501,2107561.778
33.75,1480850.7130000002
33.751,1478756.389
34.0,1300635.689
34.01,1299243.2240000002
34.25,1189571.058
34.251,1188782.087
34.5,1363819.825
34.501,1366080.6630000002
34.75,1818419.8630000001
34.751,1818612.039
35.0,1551317.791
35.01,1544995.9030000002
35.25,1404729.4309999999
35.251,1401878.142
