timeStamp,P
22.750999999999998,1158627.821
23.0,1295307.287
23.01,1303387.45
23.25,1353819.081
23.250999999999998,1353395.64
23.5,1479747.135
23.500999999999998,1481022.8290000001
23.75,1540592.404
23.750999999999998,1539616.196
24.0,419583.4975
24.01,357884.0144
24.25,-52070.86551
24.250999999999998,-50127.5322
24.5,335645.456
24.500999999999998,335573.1675
24.75,90446.94322999999
24.750999999999998,89426.8186
25.0,245510.9825
25.01,264087.7414
25.25,694611.0045
25.250999999999998,696538.3813
25.5,1185915.222
25.500999999999998,1187305.459
25.75,1288305.646
25.750999999999998,1288338.057
26.0,1362464.555
26.01,1367028.1609999998
26.25,1413567.676
26.250999999999998,1413451.571
26.5,1204540.857
26.500999999999998,1203275.249
26.75,953743.8389
26.750999999999998,955373.1446
27.0,412429.3948
27.01,381061.5005
27.25,194065.5985
27.250999999999998,194987.6232
27.5,121415.9529
27.500999999999998,119838.5441
27.75,-70481.1063
27.750999999999998,-70059.61031
28.0,156820.5876
28.01,164680.1866
28.25,398729.6857
28.250999999999998,400774.588
28.5,1178128.228
28.500999999999998,1178387.537
28.75,1269482.778
28.750999999999998,1268517.597
29.0,1119516.037
29.01,1121630.2179999999
29.25,1229983.752
29.250999999999998,1230487.879
29.5,1654270.303
29.500999999999998,1656408.013
29.75,1693030.582
29.750999999999998,1691181.564
30.0,635946.2282
30.01,585237.6472
30.25,38058.61753
30.250999999999998,37923.82407
30.5,95997.88636
30.500999999999998,95910.83997
30.75,-78657.55819
30.750999999999998,-79802.20381
31.0,-140740.983
31.01,-133456.9399
31.25,232979.8719
31.250999999999998,235594.9059
31.5,778611.7341
31.500999999999998,779852.3611
31.75,1017678.5440000001
31.750999999999998,1018193.752
32.0,962502.9581
32.01,955803.4332
32.25,893121.9938
32.251,893654.7567
32.5,1027524.777
32.501,1027367.307
32.75,737653.9936
32.751,735964.5655
33.0,-150147.6077
33.01,-191301.1416
33.25,-392209.7987
33.251,-390623.2904
33.5,-102670.6329
33.501,-102787.469
33.75,-277287.9175
33.751,-277762.5965
34.0,-144923.6517
34.01,-133465.8057
34.25,260072.2352
34.251,262916.9557
34.5,950487.1192
34.501,952142.5819
34.75,1204604.8429999999
34.751,1205932.293
35.0,1398736.759
35.01,1396677.625
35.25,1267619.379
35.251,1267274.018
35.5,1517517.8480000002
35.501,1519322.256
35.75,1725726.3380000002
35.751,1725545.929
36.0,791215.2928
36.01,727225.5792
36.25,57134.57223
36.251,57260.10241
36.5,351526.6831
36.501,354212.4001
36.75,174057.9081
36.751,172307.85
37.0,89526.07475
37.01,100292.8957
37.25,361647.961
37.251,362479.4116
37.5,871852.5923
37.501,875690.3136
37.75,2047558.0019999999
37.751,2050991.146
38.0,2184183.324
38.01,2171964.54
38.25,1915694.9109999998
38.251,1915087.4840000002
38.5,1703040.965
38.501,1701989.81
38.75,1507719.58
38.751,1507132.514
39.0,1143167.324
39.01,1120616.544
39.25,711936.5661
39.251,711108.8442
39.5,572984.3431
39.501,572390.6158
39.75,408686.6264
39.751,408034.4894
40.0,479413.4055
40.01,490126.3419
40.25,615604.4426
40.251,615211.3493
40.5,946300.2671
40.501,949354.5290000001
40.75,1692338.195
40.751,1695021.706
41.0,1955704.983
41.01,1950445.705
41.25,1673509.178
41.251000000000005,1672258.886
41.5,1455951.575
41.501000000000005,1455476.9340000001
41.75,1368204.6819999998
41.751000000000005,1367716.1030000001
42.0,914948.2671
42.01,888222.1673
42.25,516063.0184
42.251000000000005,515733.1203
42.5,425043.3178
42.501000000000005,424226.2894
42.75,98660.93873
42.751000000000005,96857.59787
43.0,-123270.0785
43.01,-118241.6549
43.25,247999.1112
43.251000000000005,250273.796
43.5,1053588.862
43.501000000000005,1056885.558
43.75,1683076.821
43.751000000000005,1685470.697
44.0,2018027.7380000001
44.01,2017770.915
44.25,1728981.878
44.251000000000005,1727018.906
44.5,1380850.159
44.501000000000005,1380474.628
44.75,1373892.9719999998
44.751000000000005,1373259.3530000001
45.0,803509.3734
45.01,772703.4101
45.25,353819.1123
45.251000000000005,353289.57399999996
45.5,270420.9723
45.501000000000005,269884.2531
45.75,77892.18136
45.751000000000005,76999.10485
46.0,25471.9003
46.01,31787.275260000002
46.25,283832.9684
46.251000000000005,285292.762
46.5,734848.2164
46.501000000000005,737066.2115
46.75,1710628.905
46.751000000000005,1715775.711
47.0,2038246.5480000002
47.01,2018620.5669999998
47.25,1537870.699
47.251000000000005,1536920.112
47.5,1510501.727
47.501000000000005,1510521.2140000002
47.75,1378503.851
47.751000000000005,1377559.468
48.0,1004207.747
48.01,988684.8303
48.25,827869.6432
48.251000000000005,827740.0908
48.5,723745.1882
48.501000000000005,724297.0306
48.75,613644.9605
48.751000000000005,613612.1492
49.0,686377.1566
49.01,689994.7913
49.25,710044.0111
49.251000000000005,710124.9368
49.5,1050483.363
49.501000000000005,1052592.19
49.75,1337037.6770000001
49.751000000000005,1336999.801
50.0,1215039.8020000001
