time,p:1,q :1,,,
7.4,-188713.2652,-229582.6679, , , 
7.5,-166135.1627,-228511.0087,7.5,0.5,7
7.6,-167625.2411,-227517.8954,7.501,0.501,7
7.7,-190965.641,-227088.3983,7.75,0.75,7
7.8,-223604.6583,-227578.9178,7.7501,0.7501,7
7.9,-252073.2193,-228878.3371, , , 
8,-264488.4168,-230302.9295,8,0,8
8.1,-256030.8471,-231118.7148, ,, 
8.2,-239492.6171,-231234.0409,8.25,0.25,8
8.3,-229484.7674,-230989.4583,8.2501,0.2501,8
8.4,-176564.684,-229777.399, , , 
8.5,-75482.93786,-228580.233,8.5,0.5,8
8.6,5387.404074,-227894.6054,8.501,0.501,8
8.7,110483.0212,-229287.8254,8.75,0.75,8
8.8,265254.2321,-237518.44,8.7501,0.7501,8
8.9,514707.8124,-263291.4261, , , 
9,812515.2674,-318431.9004,9,0,9
9.1,998643.9719,-375773.8702, ,, 
9.2,1024039.15,-403101.8685,9.25,0.25,9
9.3,938635.4053,-397159.8878,9.2501,0.2501,9
9.4,879768.2869,-386987.2636, , , 
9.5,923021.3139,-396345.9049,9.5,0.5,9
9.6,1010249.479,-420423.4229,9.501,0.501,9
9.7,1151315.838,-465346.2469,9.75,0.75,9
9.8,1311522.098,-531703.2945,9.7501,0.7501,9
9.9,1148794.686,-511140.8977, , , 
10,645316.6933,-394342.0468,10,0,10
10.1,188825.6954,-309913.7551, ,, 
10.2,118342.7552,-277238.1802,10.25,0.25,10
10.3,440608.0322,-286283.8603,10.2501,0.2501,10
10.4,803363.421,-337582.0603, , , 
10.5,913924.4179,-371123.5981,10.5,0.5,10
10.6,759647.0144,-349180.385,10.501,0.501,10
10.7,453226.8821,-298336.467,10.75,0.75,10
10.8,178310.0783,-259746.5041,10.7501,0.7501,10
10.9,103572.0696,-243989.9678, , , 
11,223689.2874,-243982.4235,11,0,11
11.1,403808.1237,-256746.6209, ,, 
11.2,591644.1401,-281039.7671,11.25,0.25,11
11.3,849993.0551,-331852.9402,11.2501,0.2501,11
11.4,1263639.383,-452121.2519, , , 
11.5,1641081.819,-634783.0528,11.5,0.5,11
11.6,1747259.022,-759008.5477,11.501,0.501,11
11.7,1587010.589,-755102.4058,11.75,0.75,11
11.8,1299123.873,-664699.3776,11.7501,0.7501,11
11.9,1082210.747,-576750.1491, , , 
12,1052687.377,-537092.2395,12,0,12
12.1,1139511.628,-539150.5757, ,, 
12.2,1257345.829,-566927.4238,12.25,0.25,12
12.3,1348246.943,-602650.3792,12.2501,0.2501,12
12.4,1358463.034,-618861.827, , , 
12.5,1298912.317,-607465.8692,12.5,0.5,12
12.6,1219893.819,-580867.1091,12.501,0.501,12
12.7,1162352.666,-555671.8908,12.75,0.75,12
12.8,1104603.076,-528896.7922,12.7501,0.7501,12
12.9,924372.7222,-471996.3226, , , 
13,630572.1375,-391141.1301,13,0,13
13.1,400536.1343,-329943.7797, ,, 
13.2,295768.9653,-294156.6649,13.25,0.25,13
13.3,293262.3003,-275703.7493,13.2501,0.2501,13
13.4,291603.568,-263955.3406, , , 
13.5,232647.58,-250932.2937,13.5,0.5,13
13.6,162770.867,-239831.0138,13.501,0.501,13
13.7,96183.95547,-231701.0142,13.75,0.75,13
13.8,48881.67705,-226501.3691,13.7501,0.7501,13
13.9,54219.4274,-224690.7204, , , 
14,103903.8964,-225598.8278,14,0,14
14.1,159617.3953,-227806.0102, ,, 
14.2,202665.1993,-230076.6435,14.25,0.25,14
14.3,303040.9612,-237415.0182,14.2501,0.2501,14
14.4,752500.8818,-297094.4523, , , 
14.5,1413234.355,-488048.3032,14.5,0.5,14
14.6,1809878.829,-719121.3041,14.501,0.501,14
14.7,1766867.399,-801691.8444,14.75,0.75,14
14.8,1401611.257,-704134.643,14.7501,0.7501,14
14.9,986416.002,-562323.5707, , , 
15,796538.6118,-474625.6071,15,0,15
15.1,929559.6857,-464878.8543, ,, 
15.2,1190755.174,-518227.8159,15.25,0.25,15
15.3,1322478.502,-570043.7839,15.2501,0.2501,15
15.4,1316839.544,-584555.1586, , , 
15.5,1265465.07,-577904.6034,15.5,0.5,15
15.6,1207359.351,-560840.658,15.501,0.501,15
15.7,1222542.47,-561028.6009,15.75,0.75,15
15.8,1288272.038,-581735.2816,15.7501,0.7501,15
15.9,1046007.415,-519681.0588, , , 
16,432703.5149,-380036.8782,16,0,16
16.1,-143407.395,-303898.3115, ,, 
16.2,-396578.3946,-284768.9963,16.25,0.25,16
16.3,-313429.39,-269756.7784,16.2501,0.2501,16
16.4,-99888.33831,-256185.0145, , , 
16.5,32480.4752,-248082.1965,16.5,0.5,16
16.6,20960.94321,-239168.7513,16.501,0.501,16
16.7,-96338.61561,-230830.5329,16.75,0.75,16
16.8,-221212.7696,-228424.4505,16.7501,0.7501,16
16.9,-266477.8269,-229691.6778, , , 
17,-224828.2051,-229922.7461,17,0,17
17.1,-149391.448,-228950.1114, ,, 
17.2,-29031.81977,-228240.3517,17.25,0.25,17
17.3,156161.4776,-232942.7833,17.2501,0.2501,17
17.4,410845.0729,-252219.7835, , , 
17.5,661283.5172,-289372.4906,17.5,0.5,17
17.6,796177.257,-323074.7485,17.501,0.501,17
17.7,838563.1542,-342741.841,17.75,0.75,17
17.8,819281.1411,-348335.0424,17.7501,0.7501,17
17.9,783506.0042,-345877.3553, , , 
18,802641.9212,-351047.6883,18,0,18
18.1,888944.9259,-371478.7295, ,, 
18.2,940158.2415,-390544.0007,18.25,0.25,18
18.3,882398.3147,-384861.8471,18.2501,0.2501,18
18.4,697678.8205,-349423.6827, , , 
18.5,469010.8718,-305190.9353,18.5,0.5,18
18.6,342508.3107,-277411.3519,18.501,0.501,18
18.7,321096.4503,-264615.3089,18.75,0.75,18
18.8,335226.028,-258748.0829,18.7501,0.7501,18
18.9,173951.3874,-242140.6324, , , 
19,-149377.6542,-226713.9225,19,0,19
19.1,-357871.6704,-230781.53, ,, 
19.2,-369912.6273,-235958.0758,19.25,0.25,19
19.3,-269347.9958,-235392.99,19.2501,0.2501,19
19.4,-172882.432,-233174.4709, , , 
19.5,-150312.1887,-230766.0812,19.5,0.5,19
19.6,-193478.2755,-229109.4136,19.501,0.501,19
19.7,-247090.6749,-229446.5579,19.75,0.75,19
19.8,-262930.9553,-230574.1345,19.7501,0.7501,19
19.9,-205604.8817,-230116.2961, , , 
20,-101234.0219,-228914.9238,20,0,20
20.1,-21672.45039,-227928.9475, ,, 
20.2,5823.791686,-226285.4352,20.25,0.25,20
20.3,20411.1317,-224712.6192,20.2501,0.2501,20
20.4,133734.5105,-227697.8901, , , 
20.5,339064.294,-242219.4656,20.5,0.5,20
20.6,512082.6879,-263833.4597,20.501,0.501,20
20.7,584057.8928,-278866.6776,20.75,0.75,20
20.8,525099.1117,-275479.431,20.7501,0.7501,20
20.9,324657.6935,-253191.3171, , , 
21,116734.5664,-233567.2398,21,0,21
21.1,69279.72257,-227328.7538, ,, 
21.2,248912.8196,-235371.5808,21.25,0.25,21
21.3,532475.4524,-265901.7071,21.2501,0.2501,21
21.4,805950.7795,-317278.9533, , , 
21.5,1026867.858,-382194.0257,21.5,0.5,21
21.6,1159286.292,-440752.2777,21.501,0.501,21
21.7,1249671.598,-492777.1031,21.75,0.75,21
21.8,1298537.062,-534018.6246,21.7501,0.7501,21
21.9,963206.9144,-464114.3205, , , 
22,243025.7343,-331025.4803,22,0,22
22.1,-351154.0151,-286352.6585, ,, 
22.2,-519161.0291,-283630.1936,22.25,0.25,22
22.3,-324641.3878,-268150.1675,22.2501,0.2501,22
22.4,-39286.09076,-255771.4069, , , 
22.5,115034.401,-250282.9321,22.5,0.5,22
22.6,96613.68111,-241117.6691,22.501,0.501,22
22.7,29928.25082,-232133.149,22.75,0.75,22
22.8,34415.34267,-228239.8125,22.7501,0.7501,22
22.9,136513.2124,-230052.37, , , 
23,272493.4378,-237891.7535,23,0,23
23.1,348801.0765,-244901.3689, ,, 
23.2,378207.4855,-248457.0493,23.25,0.25,23
23.3,430138.9948,-254829.8695,23.2501,0.2501,23
23.4,585455.1352,-276548.914, , , 
23.5,796886.4688,-319282.2217,23.5,0.5,23
23.6,932376.4695,-361513.4874,23.501,0.501,23
23.7,928271.5348,-376723.7576,23.75,0.75,23
23.8,827743.5815,-364169.9733,23.7501,0.7501,23
23.9,727454.7542,-344820.7658, , , 
24,706577.8969,-336507.8153,24,0,24
24.1,779808.267,-346801.3409, ,, 
24.2,895939.9537,-372620.3734,24.25,0.25,24
24.3,985549.467,-401135.5868,24.2501,0.2501,24
24.4,980415.1067,-410742.4788, , , 
24.5,889233.7667,-395475.6958,24.5,0.5,24
24.6,786481.3587,-371836.8392,24.501,0.501,24
24.7,692823.2389,-347931.0009,24.75,0.75,24
24.8,613319.7146,-326057.0374,24.7501,0.7501,24
24.9,440211.956,-294214.2423, , , 
25,204434.4977,-260112.0398,25,0,25
25.1,102638.9609,-243207.5446, ,, 
25.2,124534.3714,-237494.5865,25.25,0.25,25
25.3,170139.3099,-235747.7143,25.2501,0.2501,25
25.4,195779.8016,-234629.82, , , 
25.5,181659.0672,-231914.2652,25.5,0.5,25
25.6,133066.2559,-227595.0947,25.501,0.501,25
25.7,84833.45701,-223971.077,25.75,0.75,25
25.8,73863.53274,-222668.6075,25.7501,0.7501,25
25.9,116794.9016,-224174.8574, , , 
26,190222.4165,-228279.452,26,0,26
26.1,251316.929,-232907.1905, ,, 
26.2,291508.868,-236708.704,26.25,0.25,26
26.3,339365.9523,-241690.6195,26.2501,0.2501,26
26.4,467234.5427,-256496.7072, , , 
26.5,659362.8375,-288042.2571,26.5,0.5,26
26.6,817318.5586,-326082.3934,26.501,0.501,26
26.7,843179.6375,-344914.1063,26.75,0.75,26
26.8,741536.8609,-333841.8512,26.7501,0.7501,26
26.9,621307.5128,-313493.806, , , 
27,565908.0963,-300634.1363,27,0,27
27.1,590083.8777,-299930.9881, ,, 
27.2,625717.1655,-304045.4913,27.25,0.25,27
27.3,624953.0255,-303980.7271,27.2501,0.2501,27
27.4,835453.9005,-339823.9601, , , 
27.5,1273754.796,-463824.8486,27.5,0.5,27
27.6,1618532.805,-632338.2576,27.501,0.501,27
27.7,1697013.817,-737569.9812,27.75,0.75,27
27.8,1537238.698,-727122.5358,27.7501,0.7501,27
27.9,1034117.561,-575946.6889, , , 
28,279452.7872,-399785.8998,28,0,28
28.1,-282659.2286,-328306.4581, ,, 
28.2,-395920.0829,-303152.2289,28.25,0.25,28
28.3,-143572.6668,-278182.1639,28.2501,0.2501,28
28.4,136801.9949,-268224.4882, , , 
28.5,196454.6666,-258829.9499,28.5,0.5,28
28.6,46783.16082,-241426.8928,28.501,0.501,28
28.7,-174667.3781,-231239.1398,28.75,0.75,28
28.8,-319342.0258,-232729.2422,28.7501,0.7501,28
28.9,-329552.8513,-235399.5474, , , 
29,-254656.8155,-234679.6131,29,0,29
29.1,-178647.9959,-232652.2869, ,, 
29.2,-150296.6736,-230428.7554,29.25,0.25,29
29.3,-154272.9504,-228483.9779,29.2501,0.2501,29
29.4,25746.72857,-228776.8592, , , 
29.5,439352.2383,-256419.5675,29.5,0.5,29
29.6,851267.6417,-326674.254,29.501,0.501,29
29.7,1072141.057,-397616.6238,29.75,0.75,29
29.8,1054248.251,-418528.3697,29.7501,0.7501,29
29.9,858889.5545,-386316.0371, , , 
30,630379.6867,-339246.2058,30,0,30
30.1,514367.91,-309455.3656, ,, 
30.2,584749.367,-307888.4804,30.25,0.25,30
30.3,802954.6914,-341275.1,30.2501,0.2501,30
30.4,1124670.299,-423142.6863, , , 
30.5,1423333.195,-544918.5717,30.5,0.5,30
30.6,1552419.869,-641719.0748,30.501,0.501,30
30.7,1519023.541,-676132.5314,30.75,0.75,30
30.8,1389002.465,-654145.4249,30.7501,0.7501,30
30.9,956753.1378,-530514.2843, , , 
31,192837.4263,-371344.9023,31,0,31
31.1,-397042.0868,-318348.8733, ,, 
31.2,-466155.8858,-301284.6586,31.25,0.25,31
31.3,-104384.475,-276011.3371,31.2501,0.2501,31
31.4,277149.8032,-276094.8981, , , 
31.5,372459.3842,-274299.0952,31.5,0.5,31
31.6,196838.2809,-251547.7061,31.501,0.501,31
31.7,-92763.42563,-232438.5815,31.75,0.75,31
31.8,-305005.4519,-231425.2096,31.7501,0.7501,31
31.9,-325568.5085,-234256.457, , , 
32,-203928.4749,-232746.3052,32,0,32
32.1,-71145.8651,-231037.5492, ,, 
32.2,-18266.82427,-228994.0919,32.25,0.25,32
32.3,-20126.83626,-226135.332,32.2501,0.2501,32
32.4,104876.1929,-227998.4815, , , 
32.5,397937.5739,-249146.5474,32.5,0.5,32
32.6,701102.6259,-294758.9192,32.501,0.501,32
32.7,936946.0671,-353424.1792,32.75,0.75,32
32.8,1063639.168,-404546.0783,32.7501,0.7501,32
32.9,1109284.193,-437342.0153, , , 
33,1134302.989,-461724.6935,33,0,33
33.1,1156990.15,-482002.7067, ,, 
33.2,1227458.239,-514047.6583,33.25,0.25,33
33.3,1343113.96,-566307.6849,33.2501,0.2501,33
33.4,1319172.324,-582375.6904, , , 
33.5,1138644.773,-536197.1106,33.5,0.5,33
33.6,1000593.988,-488347.7517,33.501,0.501,33
33.7,1049385.585,-483965.2591,33.75,0.75,33
33.8,1245440.761,-534522.0514,33.7501,0.7501,33
33.9,1169235.785,-528560.9285, , , 
34,694370.8383,-413684.0014,34,0,34
34.1,143157.2733,-315919.1205, ,, 
34.2,-81209.38061,-276847.0318,34.25,0.25,34
34.3,134879.7367,-264810.074,34.2501,0.2501,34
34.4,525758.9151,-289343.8377, , , 
34.5,765358.0796,-327760.1618,34.5,0.5,34
34.6,732753.8913,-329292.582,34.501,0.501,34
34.7,431787.333,-285663.9058,34.75,0.75,34
34.8,41823.18404,-245461.0473,34.7501,0.7501,34
34.9,-212238.0538,-234084.8827, , , 
35,-248878.4073,-232805.2797,35,0,35
35.1,-126917.3528,-230854.0391, ,, 
35.2,21359.0009,-230752.1696,35.25,0.25,35
35.3,126761.2692,-232061.3911,35.2501,0.2501,35
35.4,252560.2517,-237555.5359, , , 
35.5,432743.6301,-254212.371,35.5,0.5,35
35.6,617188.8465,-281879.1062,35.501,0.501,35
35.7,814489.8055,-323683.8559,35.75,0.75,35
35.8,972179.2094,-372228.7923,35.7501,0.7501,35
35.9,1006383.387,-398894.5694, , , 
36,956769.8132,-400196.2399,36,0,36
36.1,916555.847,-396201.4033, ,, 
36.2,910176.4353,-396496.6497,36.25,0.25,36
36.3,918577.5018,-399253.5489,36.2501,0.2501,36
36.4,938727.6987,-405517.5805, , , 
36.5,935021.3468,-406849.2929,36.5,0.5,36
36.6,914782.0503,-403224.795,36.501,0.501,36
36.7,877764.9036,-394505.0753,36.75,0.75,36
36.8,840213.5431,-383667.4388,36.7501,0.7501,36
36.9,598284.7961,-337501.0136, , , 
37,174389.3048,-275720.7649,37,0,37
37.1,-88104.32028,-248863.9511, ,, 
37.2,3520.767019,-240719.3996,37.25,0.25,37
37.3,336878.0075,-254365.878,37.2501,0.2501,37
37.4,603736.2021,-286146.61, , , 
37.5,620437.716,-294493.5951,37.5,0.5,37
37.6,420007.6708,-269489.9053,37.501,0.501,37
37.7,163938.8946,-242054.8205,37.75,0.75,37
37.8,20562.73797,-229389.621,37.7501,0.7501,37
37.9,64085.11305,-227508.4762, , , 
38,226351.7745,-234608.9893,38,0,38
38.1,381207.4328,-248015.8572, ,, 
38.2,454544.2137,-258094.2532,38.25,0.25,38
38.3,487046.1146,-264165.0835,38.2501,0.2501,38
38.4,677495.2154,-293353.7255, , , 
38.5,1009429.769,-370952.2071,38.5,0.5,38
38.6,1250826.339,-463501.2416,38.501,0.501,38
38.7,1254629.996,-501472.5723,38.75,0.75,38
38.8,1111931.732,-481170.3073,38.7501,0.7501,38
38.9,1009555.639,-456306.1657, , , 
39,1008655.492,-451278.4321,39,0,39
39.1,1064955.916,-463546.1842, ,, 
39.2,1038534.595,-460370.2345,39.25,0.25,39
39.3,897801.0565,-425001.3555,39.2501,0.2501,39
39.4,825459.9066,-397956.3444, , , 
39.5,891390.5903,-401892.8474,39.5,0.5,39
39.6,989415.159,-422558.5083,39.501,0.501,39
39.7,1142242.041,-466255.63,39.75,0.75,39
39.8,1324610.227,-537965.1897,39.7501,0.7501,39
39.9,1058031.963,-490035.3767, , , 
40,343981.4961,-347463.4747,40,0,40
40.1,-234299.4345,-287985.7559, ,, 
40.2,-314439.2997,-271339.6302,40.25,0.25,40
40.3,11307.93714,-258493.5064,40.2501,0.2501,40
40.4,445400.423,-278067.1195, , , 
40.5,725304.3938,-317605.4978,40.5,0.5,40
40.6,734401.0256,-326040.9319,40.501,0.501,40
40.7,620875.9601,-309045.639,40.75,0.75,40
40.8,553007.525,-295693.8588,40.7501,0.7501,40
40.9,554013.7963,-292167.1817, , , 
41,572028.854,-292779.4079,41,0,41
41.1,556621.2997,-289815.2517, ,, 
41.2,374099.4073,-266554.0669,41.25,0.25,41
41.3,92056.38462,-238634.6131,41.2501,0.2501,41
41.4,-22713.93757,-228420.4674, , , 
41.5,92660.94312,-229193.3378,41.5,0.5,41
41.6,306006.5816,-241558.4082,41.501,0.501,41
41.7,496403.5405,-262796.8302,41.75,0.75,41
41.8,590038.6512,-280220.8449,41.7501,0.7501,41
41.9,704322.0699,-302743.2467, , , 
42,915570.3877,-352882.3966,42,0,42
42.1,1116791.623,-419902.3574, ,, 
42.2,1207653.733,-471900.6465,42.25,0.25,42
42.3,1174498.386,-486101.9264,42.2501,0.2501,42
42.4,1004354.376,-453229.0209, , , 
42.5,768864.2618,-395086.5944,42.5,0.5,42
42.6,619751.7673,-351633.4925,42.501,0.501,42
42.7,531367.1379,-322196.0255,42.75,0.75,42
42.8,442620.0521,-296802.4188,42.7501,0.7501,42
42.9,326249.222,-272890.5502, , , 
43,207588.4968,-252870.3131,43,0,43
43.1,155322.4972,-241539.1118, ,, 
43.2,148013.7963,-235905.2184,43.25,0.25,43
43.3,159649.1908,-233024.7718,43.2501,0.2501,43
43.4,201574.1165,-233354.2982, , , 
43.5,254339.2474,-236027.4521,43.5,0.5,43
43.6,286252.4791,-238292.9778,43.501,0.501,43
43.7,286296.1165,-238301.8692,43.75,0.75,43
43.8,268902.6309,-236669.1755,43.7501,0.7501,43
43.9,266009.855,-236019.5246, , , 
44,297316.4922,-238426.0287,44,0,44
44.1,354878.8195,-244172.57, ,, 
44.2,448855.6727,-255453.897,44.25,0.25,44
44.3,585254.7447,-276491.5691,44.2501,0.2501,44
44.4,763445.2817,-312201.5926, , , 
44.5,924675.3722,-357433.3754,44.5,0.5,44
44.6,992527.9314,-389885.7294,44.501,0.501,44
44.7,918150.7762,-387578.4072,44.75,0.75,44
44.8,746596.2942,-355921.4003,44.7501,0.7501,44
44.9,588951.6355,-322661.7509, , , 
45,526973.4593,-303398.8887,45,0,45
45.1,577486.3282,-302487.2308, ,, 
45.2,702576.2427,-319254.9807,45.25,0.25,45
45.3,829203.1229,-346307.9175,45.2501,0.2501,45
45.4,918722.1125,-373231.8576, , , 
45.5,960185.2404,-392967.8083,45.5,0.5,45
45.6,961415.1688,-402363.4251,45.501,0.501,45
45.7,937618.1933,-402743.5222,45.75,0.75,45
45.8,884677.6436,-393484.5717,45.7501,0.7501,45
45.9,610544.8094,-341545.4089, , , 
46,178782.8188,-277613.9701,46,0,46
46.1,-71840.50818,-250121.9396, ,, 
46.2,-76779.93698,-240199.626,46.25,0.25,46
46.3,28733.38827,-236258.4921,46.2501,0.2501,46
46.4,96064.6805,-234206.6511, , , 
46.5,64869.23246,-229268.4318,46.5,0.5,46
46.6,-20564.49784,-223913.6488,46.501,0.501,46
46.7,-108652.6737,-221391.9961,46.75,0.75,46
46.8,-151940.4837,-221511.7865,46.7501,0.7501,46
46.9,-120822.0585,-222274.0419, , , 
47,-47686.80366,-223116.2762,47,0,47
47.1,10137.01154,-223737.1869, ,, 
47.2,41671.07857,-223700.2377,47.25,0.25,47
47.3,75147.97147,-224015.7277,47.2501,0.2501,47
47.4,180857.9824,-228549.8503, , , 
47.5,347903.4738,-241990.3814,47.5,0.5,47
47.6,482451.4227,-259215.2286,47.501,0.501,47
47.7,574572.825,-275635.7838,47.75,0.75,47
47.8,630538.2134,-289483.8756,47.7501,0.7501,47
47.9,648449.9959,-297527.7578, , , 
48,639551.5604,-300104.1992,48,0,48
48.1,613685.4776,-298204.1527, ,, 
48.2,533083.4245,-287191.6369,48.25,0.25,48
48.3,408523.9949,-268872.4719,48.2501,0.2501,48
48.4,301618.0744,-253309.9944, , , 
48.5,254277.6913,-244429.9378,48.5,0.5,48
48.6,278322.6076,-242887.2427,48.501,0.501,48
48.7,294739.8151,-242715.4931,48.75,0.75,48
48.8,250500.427,-237914.9382,48.7501,0.7501,48
48.9,40013.97137,-224945.7556, , , 
49,-266099.052,-221655.9904,49,0,49
49.1,-423939.5237,-232430.6969, ,, 
49.2,-380521.3093,-237368.4921,49.25,0.25,49
49.3,-237671.9962,-235447.2695,49.2501,0.2501,49
49.4,-129335.0945,-232876.2934, , , 
49.5,-122206.3607,-229956.2859,49.5,0.5,49
49.6,-189278.0755,-228043.7143,49.501,0.501,49
49.7,-260213.5432,-228989.8546,49.75,0.75,49
49.8,-281743.682,-230903.7794,49.7501,0.7501,49
49.9,-243717.6119,-231255.5081, , , 
50,-180716.92,-230241.3222,50,0,50
