time,p:1,q :1,timeStamp
3.537,1512847.688,-632005.9711,
3.538,1515140.043,-633223.352,
3.539,1517420.658,-634440.1849,
3.54,1519689.31,-635656.2443,
3.541,1521945.726,-636871.3544,
3.542,1524189.607,-638085.4001,
3.543,1526420.631,-639298.3264,
3.544,1528638.492,-640510.1369,
3.545,1530842.928,-641720.883,
3.546,1533033.732,-642930.4987,
3.547,1535210.718,-644139.3783,
3.548,1537373.873,-645347.4432,
3.549,1539523.186,-646554.721,
3.55,1541658.685,-647761.1881,
3.551,1543780.415,-648966.7616,
3.552,1545888.418,-650171.3022,
3.553,1547982.708,-651374.6227,
3.554,1550063.256,-652576.5029,
3.555,1552129.983,-653776.7088,
3.556,1554182.75,-654975.0132,
3.557,1556221.368,-656171.2147,
3.558,1558245.608,-657365.1552,
3.559,1560255.218,-658556.7199,
3.56,1562249.942,-659745.8547,
3.561,1564229.543,-660932.5521,
3.562,1566193.817,-662116.8428,
3.563,1568142.606,-663298.7798,
3.564,1570075.808,-664478.4213,
3.565,1571993.375,-665655.8118,
3.566,1573895.303,-666830.9665,
3.567,1575781.623,-668003.8598,
3.568,1577652.381,-669174.4191,
3.569,1579507.623,-670342.5256,
3.57,1581347.376,-671508.021,
3.571,1583171.631,-672670.7191,
3.572,1584980.341,-673830.4213,
3.573,1586773.411,-674986.9326,
3.574,1588550.704,-676140.0779,
3.575,1590312.049,-677289.7146,
3.576,1592057.256,-678435.7405,
3.577,1593786.133,-679578.097,
3.578,1595498.495,-680716.7659,
3.579,1597194.19,-681851.7611,
3.58,1598873.099,-682983.1165,
3.581,1600535.149,-684110.8716,
3.582,1602180.31,-685235.0516,
3.583,1603808.589,-686355.6758,
3.584,1605420.028,-687472.7214,
3.585,1607014.679,-688586.1114,
3.586,1608592.594,-689695.7541,
3.587,1610153.813,-690801.5179,
3.588,1611698.348,-691903.2477,
3.589,1613226.181,-693000.7774,
3.59,1614737.256,-694093.9429,
3.591,1616231.481,-695182.595,
3.592,1617708.738,-696266.6098,
3.593,1619168.893,-697345.8965,
3.594,1620611.804,-698420.3991,
3.595,1622037.342,-699490.0951,
3.596,1623445.396,-700554.9891,
3.597,1624835.885,-701615.1031,
3.598,1626208.765,-702670.4651,
3.599,1627564.026,-703721.0968,
3.6,1628901.692,-704767.0035,
3.601,1630219.971,-705807.6088,
3.602,1631517.109,-706842.4381,
3.603,1632793.262,-707871.5863,
3.604,1634048.642,-708895.0757,
3.605,1635283.483,-709912.8464,
3.606,1636498.014,-710924.7585,
3.607,1637692.423,-711930.6049,
3.608,1638866.841,-712930.1324,
3.609,1640021.318,-713923.0688,
3.61,1641155.824,-714909.1519,
3.611,1642270.257,-715888.1568,
3.612,1643364.452,-716859.9169,
3.613,1644438.213,-717824.3379,
3.614,1645491.337,-718781.4013,
3.615,1646523.643,-719731.1585,
3.616,1647535,-720673.715,
3.617,1648525.339,-721609.2092,
3.618,1649494.669,-722537.7862,
3.619,1650443.074,-723459.5729,
3.62,1651370.701,-724374.6549,
3.621,1652277.746,-725283.0601,
3.622,1653164.424,-726184.751,
3.623,1654030.951,-727079.6245,
3.624,1654877.513,-727967.5221,
3.625,1655704.248,-728848.246,
3.626,1656511.233,-729721.581,
3.627,1657298.48,-730587.3176,
3.628,1658065.937,-731445.2744,
3.629,1658813.506,-732295.3161,
3.63,1659541.057,-733137.3653,
3.631,1660248.454,-733971.4061,
3.632,1660935.575,-734797.4802,
3.633,1661602.337,-735615.6751,
3.634,1662248.708,-736426.107,
3.635,1662874.715,-737228.9003,
3.636,1663480.45,-738024.1665,
3.637,1664066.055,-738811.9859,
3.638,1664631.715,-739592.3935,
3.639,1665177.632,-740365.3716,
3.64,1665704.011,-741130.8495,
3.641,1666211.036,-741888.7104,
3.642,1666698.851,-742638.8044,
3.643,1667167.555,-743380.9656,
3.644,1667617.191,-744115.0311,
3.645,1668047.753,-744840.8588,
3.646,1668459.193,-745558.343,
3.647,1668851.436,-746267.4241,
3.648,1669224.402,-746968.0925,
3.649,1669578.019,-747660.3862,
3.65,1669912.245,-748344.3816,
3.651,1670227.077,-749020.18,
3.652,1670522.563,-749687.8916,
3.653,1670798.8,-750347.6178,
3.654,1671055.929,-750999.4365,
3.655,1671294.125,-751643.3902,
3.656,1671513.583,-752279.4788,
3.657,1671714.497,-752907.6597,
3.658,1671897.048,-753527.8519,
3.659,1672061.388,-754139.9466,
3.66,1672207.629,-754743.8205,
3.661,1672335.842,-755339.3511,
3.662,1672446.054,-755926.4315,
3.663,1672538.259,-756504.9833,
3.664,1672612.428,-757074.9646,
3.665,1672668.526,-757636.3746,
3.666,1672706.521,-758189.251,
3.667,1672726.405,-758733.664,
3.668,1672728.203,-759269.7056,
3.669,1672711.977,-759797.4761,
3.67,1672677.831,-760317.0707,
3.671,1672625.906,-760828.5669,
3.672,1672556.371,-761332.014,
3.673,1672469.41,-761827.428,
3.674,1672365.212,-762314.7897,
3.675,1672243.955,-762794.0487,
3.676,1672105.794,-763265.1311,
3.677,1671950.853,-763727.95,
3.678,1671779.222,-764182.4177,
3.679,1671590.955,-764628.4582,
3.68,1671386.081,-765066.0176,
3.681,1671164.606,-765495.0711,
3.682,1670926.529,-765915.6271,
3.683,1670671.855,-766327.7263,
3.684,1670400.603,-766731.4344,
3.685,1670112.818,-767126.838,
3.686,1669808.577,-767514.0312,
3.687,1669487.989,-767893.1052,
3.688,1669151.194,-768264.1378,
3.689,1668798.355,-768627.185,
3.69,1668429.651,-768982.2761,
3.691,1668045.263,-769329.4118,
3.692,1667645.366,-769668.5672,
3.693,1667230.116,-769999.6975,
3.694,1666799.646,-770322.7463,
3.695,1666354.059,-770637.6557,
3.696,1665893.433,-770944.3762,
3.697,1665417.819,-771242.8752,
3.698,1664927.253,-771533.1437,
3.699,1664421.764,-771815.1988,
3.7,1663901.381,-772089.0841,
3.701,1663359.779,-772352.8549,
3.702,1662790.729,-772605.0487,
3.703,1662194.627,-772846.3817,
3.704,1661572.125,-773077.4108,
3.705,1660924.056,-773298.4673,
3.706,1660251.343,-773509.6226,
3.707,1659554.897,-773710.6888,
3.708,1658835.521,-773901.2543,
3.709,1658093.824,-774080.7472,
3.71,1657330.171,-774248.5196,
3.711,1656544.663,-774403.9389,
3.712,1655737.15,-774546.4759,
3.713,1654907.283,-774675.7769,
3.714,1654054.582,-774791.711,
3.715,1653178.531,-774894.3869,
3.716,1652278.664,-774984.1387,
3.717,1651354.653,-775061.4812,
3.718,1650406.367,-775127.0436,
3.719,1649433.909,-775181.4894,
3.72,1648437.621,-775225.4343,
3.721,1647418.052,-775259.3717,
3.722,1646375.908,-775283.6174,
3.723,1645311.978,-775298.2781,
3.724,1644227.048,-775303.2491,
3.725,1643121.823,-775298.2399,
3.726,1641996.861,-775282.8235,
3.727,1640852.523,-775256.503,
3.728,1639688.956,-775218.7856,
3.729,1638506.102,-775169.2547,
3.73,1637303.736,-775107.6301,
3.731,1636081.518,-775033.809,
3.732,1634839.073,-774947.8825,
3.733,1633576.057,-774850.1266,
3.734,1632292.231,-774740.9691,
3.735,1630987.512,-774620.937,
3.736,1629662.003,-774490.5929,
3.737,1628316.002,-774350.4675,
3.738,1626949.981,-774200.999,
3.739,1625564.541,-774042.4851,
3.74,1624160.358,-773875.0571,
3.741,1622738.115,-773698.673,
3.742,1621298.435,-773513.1365,
3.743,1619841.824,-773318.1359,
3.744,1618368.637,-773113.2957,
3.745,1616879.05,-772898.2371,
3.746,1615373.076,-772672.6366,
3.747,1613850.584,-772436.2762,
3.748,1612311.348,-772189.0788,
3.749,1610755.103,-771931.1238,
3.75,1609181.606,-771662.6425,
3.751,1607590.69,-771383.9928,
3.752,1605982.313,-771095.6185,
3.753,1604356.581,-770797.9982,
3.754,1602713.76,-770491.5907,
3.755,1601054.255,-770176.785,
3.756,1599378.586,-769853.8599,
3.757,1597687.335,-769522.9601,
3.758,1595981.097,-769184.0898,
3.759,1594260.422,-768837.1257,
3.76,1592525.774,-768481.846,
3.761,1590777.491,-768117.9722,
3.762,1589015.772,-767745.2172,
3.763,1587240.679,-767363.3333,
3.764,1585452.155,-766972.1543,
3.765,1583650.062,-766571.6252,
3.766,1581834.224,-766161.8175,
3.767,1580004.477,-765742.9267,
3.768,1578160.716,-765315.254,
3.769,1576302.931,-764879.1745,
3.77,1574431.233,-764435.0961,
3.771,1572545.859,-763983.4159,
3.772,1570647.166,-763524.4784,
3.773,1568735.602,-763058.5419,
3.774,1566811.672,-762585.7571,
3.775,1564875.896,-762106.1609,
3.776,1562928.764,-761619.6843,
3.777,1560970.695,-761126.1753,
3.778,1559002.014,-760625.4314,
3.779,1557022.929,-760117.2383,
3.78,1555033.538,-759601.4093,
3.781,1553033.841,-759077.8199,
3.782,1551023.766,-758546.4337,
3.783,1549003.208,-758007.3157,
3.784,1546972.066,-757460.6323,
3.785,1544930.283,-756906.6379,
3.786,1542877.878,-756345.6499,
3.787,1540814.963,-755778.0163,
3.788,1538741.754,-755204.0804,
3.789,1536658.564,-754624.1461,
3.79,1534565.785,-754038.4501,
3.791,1532463.857,-753447.1432,
3.792,1530353.235,-752850.2835,
3.793,1528234.355,-752247.8417,
3.794,1526107.598,-751639.7187,
3.795,1523973.268,-751025.7705,
3.796,1521831.58,-750405.8399,
3.797,1519682.654,-749779.7883,
3.798,1517526.531,-749147.5242,
3.799,1515363.19,-748509.0255,
3.8,1513192.581,-747864.3517,
3.801,1510986.407,-747205.6509,
3.802,1508716.8,-746527.2118,
3.803,1506385.248,-745832.0663,
3.804,1503994.279,-745122.5578,
3.805,1501547.16,-744400.0686,
3.806,1499047.501,-743664.8825,
3.807,1496498.826,-742916.1955,
3.808,1493904.162,-742152.2691,
3.809,1491265.708,-741370.7046,
3.81,1488584.622,-740568.7973,
3.811,1485860.943,-739743.923,
3.812,1483093.672,-738893.905,
3.813,1480280.98,-738017.3122,
3.814,1477420.474,-737113.6413,
3.815,1474509.62,-736183.3961,
3.816,1471546.136,-735228.0229,
3.817,1468528.336,-734249.7184,
3.818,1465455.386,-733251.1454,
3.819,1462327.441,-732235.1047,
3.82,1459145.659,-731204.1435,
3.821,1455912.055,-730160.3131,
3.822,1452629.277,-729104.8934,
3.823,1449300.291,-728038.2776,
3.824,1445928.03,-726959.9661,
3.825,1442515.056,-725868.6795,
3.826,1439063.285,-724762.5705,
3.827,1435573.797,-723639.5069,
3.828,1432046.766,-722497.3845,
3.829,1428481.51,-721334.43,
3.83,1424876.651,-720149.4523,
3.831,1421230.366,-718942.012,
3.832,1417540.688,-717712.4876,
3.833,1413805.821,-716462.0326,
3.834,1410024.423,-715192.4324,
3.835,1406195.826,-713905.881,
3.836,1402320.156,-712604.7083,
3.837,1398398.349,-711291.1001,
3.838,1394432.065,-709966.8397,
3.839,1390423.496,-708633.1114,
3.84,1386375.121,-707290.3868,
3.841,1382289.425,-705938.4086,
3.842,1378168.62,-704576.2698,
3.843,1374014.416,-703202.5782,
3.844,1369827.857,-701815.6794,
3.845,1365609.257,-700413.9102,
3.846,1361358.224,-698995.8466,
3.847,1357073.788,-697560.5145,
3.848,1352754.59,-696107.5364,
3.849,1348399.13,-694637.1959,
3.85,1344006.017,-693150.414,
3.851,1339574.206,-691648.6413,
3.852,1335103.184,-690133.6845,
3.853,1330593.071,-688607.4889,
3.854,1326044.653,-687071.9092,
3.855,1321459.306,-685528.4966,
3.856,1316838.865,-683978.3319,
3.857,1312185.418,-682421.9244,
3.858,1307501.082,-680859.1883,
3.859,1302787.778,-679289.4983,
3.86,1298047.037,-677711.8148,
3.861,1293279.863,-676124.8605,
3.862,1288486.671,-674527.3243,
3.863,1283667.295,-672918.0645,
3.864,1278821.088,-671296.2854,
3.865,1273947.07,-669661.6629,
3.866,1269044.121,-668014.4062,
3.867,1264111.191,-666355.2474,
3.868,1259147.489,-664685.3618,
3.869,1254152.641,-663006.233,
3.87,1249126.783,-661319.4796,
3.871,1244070.587,-659626.6686,
3.872,1238985.219,-657929.1401,
3.873,1233872.225,-656227.8662,
3.874,1228733.38,-654523.3611,
3.875,1223570.502,-652815.654,
3.876,1218385.267,-651104.3266,
3.877,1213179.055,-649388.6079,
3.878,1207952.824,-647667.5139,
3.879,1202707.057,-645940.0106,
3.88,1197441.766,-644205.1814,
3.881,1192156.559,-642462.373,
3.882,1186850.759,-640711.3045,
3.883,1181523.56,-638952.1237,
3.884,1176174.19,-637185.4064,
3.885,1170802.076,-635412.0986,
3.886,1165406.967,-633633.4113,
3.887,1159989.021,-631850.6833,
3.888,1154548.833,-630065.2299,
3.889,1149087.401,-628278.198,
3.89,1143606.045,-626490.4475,
3.891,1138106.286,-624702.4724,
3.892,1132589.694,-622914.372,
3.893,1127057.743,-621125.8747,
3.894,1121511.674,-619336.4101,
3.895,1115952.402,-617545.2179,
3.896,1110380.453,-615751.4794,
3.897,1104795.971,-613954.4534,
3.898,1099198.764,-612153.5986,
3.899,1093588.397,-610348.6655,
3.9,1087964.314,-608539.7494,
3.901,1082322.571,-606726.6487,
3.902,1076659.437,-604909.7151,
3.903,1070974.965,-603090.2486,
3.904,1065269.638,-601269.5743,
3.905,1059544.352,-599448.8957,
3.906,1053800.354,-597629.1658,
3.907,1048039.129,-595810.995,
3.908,1042262.257,-593994.6059,
3.909,1036471.269,-592179.8401,
3.91,1030667.503,-590366.2145,
3.911,1024851.999,-588553.0188,
3.912,1019025.425,-586739.441,
3.913,1013188.065,-584924.702,
3.914,1007339.851,-583108.1832,
3.915,1001480.442,-581289.5293,
3.916,995609.3362,-579468.7144,
3.917,989726.0073,-577646.0615,
3.918,983830.0332,-575822.2171,
3.919,977921.2121,-573998.0825,
3.92,971999.6465,-572174.7132,
3.921,966065.7836,-570353.2003,
3.922,960120.4112,-568534.55,
3.923,954164.6069,-566719.5762,
3.924,948199.6517,-564908.8215,
3.925,942226.9181,-563102.5154,
3.926,936247.7493,-561300.5739,
3.927,930263.3453,-559502.6409,
3.928,924274.6696,-557708.1633,
3.929,918282.3912,-555916.4909,
3.93,912286.8648,-554126.9853,
3.931,906288.1544,-552339.1256,
3.932,900286.0941,-550552.5946,
3.933,894280.3775,-548767.3367,
3.934,888270.6637,-546983.5793,
3.935,882256.6855,-545201.8165,
3.936,876238.3445,-543422.7571,
3.937,870215.7819,-541647.2463,
3.938,864189.4166,-539876.1701,
3.939,858159.9445,-538110.3569,
3.94,852128.3019,-536350.4887,
3.941,846095.5984,-534597.0332,
3.942,840063.0273,-532850.2055,
3.943,834031.7684,-531109.9636,
3.944,828002.894,-529376.0381,
3.945,821977.2915,-527647.9896,
3.946,815955.6122,-525925.2883,
3.947,809938.2523,-524207.4019,
3.948,803925.3682,-522493.8823,
3.949,797916.9224,-520784.4389,
3.95,791912.7543,-519078.9878,
3.951,785912.6647,-517377.6745,
3.952,779916.5041,-515680.8633,
3.953,773924.2515,-513989.0994,
3.954,767936.0743,-512303.0471,
3.955,761952.3621,-510623.414,
3.956,755973.7296,-508950.87,
3.957,750000.9903,-507285.9743,
3.958,744035.1041,-505629.1173,
3.959,738077.1064,-503980.4864,
3.96,732128.0296,-502340.0586,
3.961,726188.8256,-500707.621,
3.962,720260.3021,-499082.8155,
3.963,714343.0775,-497465.2009,
3.964,708437.5632,-495854.3244,
3.965,702543.9728,-494249.7927,
3.966,696662.3566,-492651.3329,
3.967,690792.6572,-491058.8358,
3.968,684934.7776,-489472.3771,
3.969,679088.6522,-487892.2123,
3.97,673254.3123,-486318.7484,
3.971,667431.9368,-484752.4961,
3.972,661621.8815,-483194.0088,
3.973,655824.6851,-481643.8178,
3.974,650041.0495,-480102.3705,
3.975,644271.7999,-478569.9826,
3.976,638517.8284,-477046.8064,
3.977,632780.0308,-475532.8229,
3.978,627059.2432,-474027.8554,
3.979,621355.509,-472532.1949,
3.98,615671.0229,-471044.459,
3.981,610005.2936,-469564.564,
3.982,604358.5193,-468092.1517,
3.983,598730.7613,-466626.9706,
3.984,593121.9928,-465168.9124,
3.985,587532.1513,-463718.0256,
3.986,581961.2259,-462274.5205,
3.987,576409.2743,-460838.7239,
3.988,570876.4883,-459411.0519,
3.989,565363.212,-457991.9532,
3.99,559869.9445,-456581.8527,
3.991,554397.3216,-455181.1,
3.992,548946.0793,-453789.9284,
3.993,543517.0055,-452408.4298,
3.994,538110.8849,-451036.5492,
3.995,532728.4451,-449674.0975,
3.996,527370.3124,-448320.7824,
3.997,522036.98,-446976.2508,
3.998,516728.796,-445640.139,
3.999,511445.9685,-444312.1222,
4,506188.5903,-442991.9577,
4.001,500953.1463,-441679.2466,
4.002,495736.1999,-440373.9585,
4.003,490538.0075,-439076.5188,
4.004,485358.9794,-437787.3551,
4.005,480199.6707,-436506.8429,
4.006,475060.7533,-435235.2596,
4.007,469942.9719,-433972.7525,
4.008,464847.0922,-432719.3244,
4.009,459773.8465,-431474.8378,
4.01,454723.8849,-430239.0379,
4.011,449697.7381,-429011.59,
4.012,444695.7969,-427792.1265,
4.013,439718.3094,-426580.2965,
4.014,434765.3978,-425375.8121,
4.015,429837.09,-424178.4851,
4.016,424933.3634,-422988.2493,
4.017,420054.1931,-421805.1662,
4.018,415199.5994,-420629.4132,
4.019,410369.6875,-419461.2571,
4.02,405564.6751,-418301.016,
4.021,400784.9033,-417149.0152,
4.022,396030.8313,-416005.5431,
4.023,391303.0148,-414870.8126,
4.024,386602.0721,-413744.9336,
4.025,381928.6423,-412627.8991,
4.026,377283.341,-411519.5872,
4.027,372666.72,-410419.778,
4.028,368079.2365,-409328.1822,
4.029,363521.234,-408244.4792,
4.03,358992.9391,-407168.3569,
4.031,354494.4732,-406099.5503,
4.032,350025.8771,-405037.8721,
4.033,345587.1451,-403983.233,
4.034,341178.2648,-402935.6471,
4.035,336799.2553,-401895.2251,
4.036,332450.2005,-400862.1535,
4.037,328131.2724,-399836.6647,
4.038,323842.7421,-398819.0017,
4.039,319584.9762,-397809.3819,
4.04,315358.4213,-396807.965,
4.041,311163.5771,-395814.8296,
4.042,307000.9628,-394829.9602,
4.043,302871.0817,-393853.2475,
4.044,298774.3878,-392884.5002,
4.045,294711.2595,-391923.4682,
4.046,290681.9834,-390969.8715,
4.047,286686.7503,-390023.434,
4.048,282725.6628,-389083.9138,
4.049,278798.7548,-388151.1301,
4.05,274906.0187,-387224.9801,
4.051,271047.4365,-386305.4458,
4.052,267223.0117,-385392.5884,
4.053,263432.7968,-384486.534,
4.054,259676.9133,-383587.449,
4.055,255955.5616,-382695.5126,
4.056,252269.0194,-381810.8866,
4.057,248617.6301,-380933.6896,
4.058,245001.7822,-380063.9761,
4.059,241421.8821,-379201.7253,
4.06,237878.3255,-378346.8401,
4.061,234371.4701,-377499.1555,
4.062,230901.6134,-376658.4562,
4.063,227468.9788,-375824.5003,
4.064,224073.7106,-374997.0455,
4.065,220715.8803,-374175.8752,
4.066,217395.5003,-373360.8202,
4.067,214112.546,-372551.7737,
4.068,210866.9809,-371748.6978,
4.069,207658.7822,-370951.6205,
4.07,204487.9639,-370160.6241,
4.071,201354.5938,-369375.8269,
4.072,198258.802,-368597.3607,
4.073,195200.7814,-367825.3462,
4.074,192180.7788,-367059.8716,
4.075,189199.0785,-366300.9753,
4.076,186255.9814,-365548.6355,
4.077,183351.7813,-364802.7683,
4.078,180486.7428,-364063.234,
4.079,177661.0825,-363329.8504,
4.08,174874.9572,-362602.4113,
4.081,172128.459,-361880.7084,
4.082,169421.6188,-361164.5518,
4.083,166754.418,-360453.7887,
4.084,164126.8017,-359748.3162,
4.085,161538.69,-359048.0874,
4.086,158990.0088,-358353.1105,
4.087,156480.7121,-357663.4402,
4.088,154010.7964,-356979.1631,
4.089,151580.3087,-356300.3791,
4.09,149189.3478,-355627.1814,
4.091,146838.0566,-354959.6385,
4.092,144526.6104,-354297.7791,
4.093,142255.1991,-353641.5835,
4.094,140024.0082,-352990.9808,
4.095,137833.2,-352345.8535,
4.096,135682.8982,-351706.0482,
4.097,133573.1773,-351071.3904,
4.098,131504.0579,-350441.702,
4.099,129475.5098,-349816.8193,
4.1,127487.4597,-349196.6078,
4.101,125533.0111,-348580.9208,
4.102,123605.5103,-347970.0899,
4.103,121705.3873,-347364.6378,
4.104,119833.2417,-346764.9133,
4.105,117989.7668,-346171.0463,
4.106,116175.6626,-345582.9316,
4.107,114391.5492,-345000.2448,
4.108,112637.893,-344422.4867,
4.109,110914.9549,-343849.0494,
4.11,109222.7654,-343279.2953,
4.111,107561.1315,-342712.6381,
4.112,105929.6721,-342148.6151,
4.113,104327.8768,-341586.9416,
4.114,102755.1801,-341027.5405,
4.115,101211.0413,-340470.5433,
4.116,99695.01755,-339916.2648,
4.117,98206.82348,-339365.153,
4.118,96746.36691,-338817.7235,
4.119,95313.75864,-338274.4863,
4.12,93909.29466,-337735.8751,
4.121,92533.41405,-337202.1885,
4.122,91186.63866,-336673.5505,
4.123,89869.5031,-336149.8948,
4.124,88582.4843,-335630.9747,
4.125,87325.94012,-335116.3967,
4.126,86100.06479,-334605.6726,
4.127,84904.86669,-334098.2826,
4.128,83740.17087,-333593.7414,
4.129,82605.64533,-333091.6583,
4.13,81500.847,-332591.7828,
4.131,80425.28107,-332094.0315,
4.132,79378.46521,-331598.4913,
4.133,78359.99036,-331105.4015,
4.134,77369.57008,-330615.1148,
4.135,76407.07208,-330128.0454,
4.136,75472.52852,-329644.6097,
4.137,74566.12389,-329165.1687,
4.138,73688.1629,-328689.9784,
4.139,72839.02288,-328219.1559,
4.14,72019.09754,-327752.6647,
4.141,71228.73953,-327290.32,
4.142,70468.20959,-326831.8143,
4.143,69737.63867,-326376.7577,
4.144,69037.00783,-325924.7293,
4.145,68366.14807,-325475.3301,
4.146,67724.75963,-325028.233,
4.147,67112.4478,-324583.2214,
4.148,66528.77013,-324140.2127,
4.149,65973.28831,-323699.2634,
4.15,65445.61818,-323260.5559,
4.151,64945.47091,-322824.3691,
4.152,64472.68043,-322391.0368,
4.153,64027.21368,-321960.9003,
4.154,63609.16272,-321534.2608,
4.155,63218.72033,-321111.3383,
4.156,62856.1426,-320692.2429,
4.157,62521.70379,-320276.9603,
4.158,62215.64962,-319865.355,
4.159,61938.15512,-319457.1887,
4.16,61689.29268,-319052.1525,
4.161,61469.01398,-318649.9076,
4.162,61277.14811,-318250.1283,
4.163,61113.41558,-317852.5431,
4.164,60977.45609,-317456.9673,
4.165,60868.86593,-317063.3237,
4.166,60787.24003,-316671.6482,
4.167,60732.21282,-316282.0806,
4.168,60703.49271,-315894.8426,
4.169,60700.88564,-315510.204,
4.17,60724.30497,-315128.4455,
4.171,60773.76674,-314749.819,
4.172,60849.37119,-314374.5142,
4.173,60951.27343,-314002.6335,
4.174,61079.64727,-313634.1789,
4.175,61234.64731,-313269.0534,
4.176,61416.37413,-312907.0745,
4.177,61624.84728,-312547.9991,
4.178,61859.98937,-312191.5559,
4.179,62121.62302,-311837.4808,
4.18,62409.48095,-311485.5501,
4.181,62723.22733,-311135.6083,
4.182,63062.4875,-310787.5855,
4.183,63426.88183,-310441.5038,
4.184,63816.05921,-310097.4712,
4.185,64229.72569,-309755.6641,
4.186,64667.66473,-309416.3016,
4.187,65129.74647,-309079.6147,
4.188,65615.92517,-308745.8145,
4.189,66126.2254,-308415.0644,
4.19,66660.71902,-308087.4586,
4.191,67219.49636,-307763.0105,
4.192,67802.63541,-307441.6527,
4.193,68410.17313,-307123.2465,
4.194,69042.08278,-306807.6018,
4.195,69698.25989,-306494.5024,
4.196,70378.51865,-306183.7351,
4.197,71082.599,-305875.1164,
4.198,71810.18298,-305568.5161,
4.199,72560.91833,-305263.8725,
4.2,73334.44566,-304961.1984,
4.201,74128.01991,-304660.581,
4.202,74939.03279,-304362.3134,
4.203,75767.4442,-304066.7511,
4.204,76613.33541,-303774.1862,
4.205,77476.87665,-303484.8099,
4.206,78358.28369,-303198.6892,
4.207,79257.76927,-302915.7606,
4.208,80175.49596,-302635.8412,
4.209,81111.53675,-302358.6552,
4.21,82065.84818,-302083.8725,
4.211,83038.25938,-301811.1524,
4.212,84028.47811,-301540.1893,
4.213,85036.11245,-301270.751,
4.214,86060.70505,-301002.7078,
4.215,87101.77507,-300736.0461,
4.216,88158.86203,-300470.8677,
4.217,89231.56583,-300207.3729,
4.218,90319.57776,-299945.831,
4.219,91422.69851,-299686.5434,
4.22,92540.84132,-299429.8024,
4.221,93674.01998,-299175.8522,
4.222,94822.32389,-298924.8582,
4.223,95985.88354,-298676.8862,
4.224,97164.8314,-298431.896,
4.225,98359.26332,-298189.7489,
4.226,99569.20567,-297950.2281,
4.227,100794.5923,-297713.0691,
4.228,102035.2543,-297477.9948,
4.229,103290.9231,-297244.7528,
4.23,104561.2471,-297013.1473,
4.231,105845.8185,-296783.0633,
4.232,107144.2066,-296554.4798,
4.233,108455.9933,-296327.4696,
4.234,109780.8067,-296102.1872,
4.235,111118.3466,-295878.8462,
4.236,112468.4005,-295657.6895,
4.237,113830.8479,-295438.9557,
4.238,115205.6512,-295222.8478,
4.239,116592.8371,-295009.5069,
4.24,117992.469,-294798.9947,
4.241,119404.6154,-294591.2865,
4.242,120829.3188,-294386.277,
4.243,122266.5679,-294183.7951,
4.244,123716.2782,-293983.6279,
4.245,125178.2823,-293785.5495,
4.246,126652.3316,-293589.3507,
4.247,128138.1083,-293394.8656,
4.248,129635.2466,-293201.9923,
4.249,131143.359,-293010.7043,
4.25,132662.0656,-292821.0514,
4.251,134191.0211,-292633.1515,
4.252,135729.9368,-292447.1722,
4.253,137278.5942,-292263.3075,
4.254,138836.8497,-292081.7509,
4.255,140404.6283,-291902.6695,
4.256,141981.9093,-291726.1816,
4.257,143568.7047,-291552.3427,
4.258,145165.0337,-291381.1381,
4.259,146770.897,-291212.4866,
4.26,148386.2544,-291046.2522,
4.261,150011.0077,-290882.2627,
4.262,151644.9924,-290720.3325,
4.263,153287.9775,-290560.2873,
4.264,154939.6748,-290401.9858,
4.265,156599.7553,-290245.3367,
4.266,158267.8701,-290090.3096,
4.267,159943.6742,-289936.9362,
4.268,161626.8485,-289785.304,
4.269,163317.1185,-289635.543,
4.27,165014.2658,-289487.8065,
4.271,166718.1329,-289342.2495,
4.272,168428.6195,-289199.0076,
4.273,170145.6705,-289058.1788,
4.274,171869.2602,-288919.8104,
4.275,173599.3707,-288783.8935,
4.276,175335.9721,-288650.3643,
4.277,177079.0032,-288519.1132,
4.278,178828.357,-288389.9996,
4.279,180583.8736,-288262.8699,
4.28,182345.3391,-288137.5775,
4.281,184112.4924,-288014.0007,
4.282,185885.0378,-287892.0575,
4.283,187662.6618,-287771.7142,
4.284,189445.0521,-287652.9878,
4.285,191231.916,-287535.9413,
4.286,193022.9955,-287420.6734,
4.287,194818.0781,-287307.3033,
4.288,196617.0004,-287195.9535,
4.289,198419.6462,-287086.7324,
4.29,200225.938,-286979.7192,
4.291,202035.8234,-286874.9527,
4.292,203849.259,-286772.4263,
4.293,205666.1935,-286672.0886,
4.294,207486.5518,-286573.8498,
4.295,209310.2234,-286477.5937,
4.296,211137.0553,-286383.1917,
4.297,212966.8511,-286290.5194,
4.298,214799.3751,-286199.4711,
4.299,216634.3628,-286109.972,
4.3,218471.5341,-286021.9862,
4.301,220304.83,-285935.3843,
4.302,222128.4169,-285850.4317,
4.303,223942.5058,-285767.6333,
4.304,225747.4741,-285687.3332,
4.305,227543.7949,-285609.6709,
4.306,229331.9566,-285534.5652,
4.307,231112.3815,-285461.728,
4.308,232885.3567,-285390.7043,
4.309,234650.9831,-285320.9344,
4.31,236409.1516,-285251.8272,
4.311,238159.547,-285182.8368,
4.312,239901.6796,-285113.5307,
4.313,241634.9388,-285043.6417,
4.314,243358.6617,-284973.0964,
4.315,245072.2076,-284902.0176,
4.316,246775.0266,-284830.7011,
4.317,248466.7165,-284759.5694,
4.318,250147.0575,-284689.1107,
