Year,Month,Day,Hour of day,Minute of the day,TimeStamp,Solar Sensor;solar_irradiance;Avg,Top Anemometer;wind_speed;Avg,Hygro/Thermo;humidity;Avg,Hygro/Thermo;temperature;Avg
2017,12,7,13,0,2156.2501,754.068454,3.568,33.7224,28.15749
2017,12,7,14,0,2157.01,712.638399,2.7457,34.1145,30.35669
2017,12,7,15,0,2157.7501,607.997015,2.8624,33.2599,31.58987
2017,12,7,16,0,2158.501,435.354983,2.9772,32.7374,31.95711
2017,12,7,17,0,2159.2501,235.840272,3.5927,31.3581,31.6618
2017,12,7,18,0,2160.01,62.379418,2.8685,32.9814,30.9006
2017,12,7,19,0,2160.7501,0,3.045,34.574,29.75046
2017,12,7,20,0,2161.501,0,2.2065,36.4376,28.95223
2017,12,7,21,0,2162.2501,0,2.2815,37.2444,28.37109
2017,12,7,22,0,2163.01,0,3.2772,38.6401,27.66672
2017,12,7,23,0,2163.7501,0,3.1818,39.1546,27.05837
2017,12,8,0,0,2164.501,0,3.0861,39.4498,26.38967
2017,12,8,1,0,2165.2501,0,2.3038,40.3812,25.20236
2017,12,8,2,0,2166.01,0,2.7986,41.5523,24.7251
2017,12,8,3,0,2166.7501,0,3.0231,41.6776,24.35448
2017,12,8,4,0,2167.501,0,3.9128,39.0378,24.08748
2017,12,8,5,0,2168.2501,0,3.619,41.7501,23.34462
2017,12,8,6,0,2169.01,0,3.479,42.345,22.64594
2017,12,8,7,0,2169.7501,0,2.6239,45.0256,21.97135
2017,12,8,8,0,2170.501,49.947976,3.1175,46.0971,21.71838
2017,12,8,9,0,2171.2501,250.827047,4.0749,45.4564,22.61323
2017,12,8,10,0,2172.01,440.206204,4.262,45.9266,24.10086
2017,12,8,11,0,2172.7501,595.734631,3.6284,43.64,25.68293
2017,12,8,12,0,2173.501,718.45005,3.3567,44.0715,28.12625
2017,12,8,13,0,2174.2501,762.544434,3.2041,40.7647,29.91131
2017,12,8,14,0,2175.01,740.352885,2.8847,37.7856,31.10432
2017,12,8,15,0,2175.7501,657.307767,2.8965,33.9897,32.36774
2017,12,8,16,0,2176.501,496.653333,3.0774,31.0337,32.33123
2017,12,8,17,0,2177.2501,278.78973,3.2222,31.8644,32.11253
2017,12,8,18,0,2178.01,75.16208,3.3837,33.4901,31.09902
2017,12,8,19,0,2178.7501,0,3.483,39.1594,29.62009
2017,12,8,20,0,2179.501,0,2.9242,39.7472,28.7529
2017,12,8,21,0,2180.2501,0,3.0852,41.9234,27.87876
2017,12,8,22,0,2181.01,0,2.9825,42.8592,27.32426
2017,12,8,23,0,2181.7501,0,2.7674,44.0317,26.82222
2017,12,9,0,0,2182.501,0,3.5917,44.684,26.29023
2017,12,9,1,0,2183.2501,0,3.5039,46.3092,25.51398
2017,12,9,2,0,2184.01,0,3.5762,43.7679,25.286
2017,12,9,3,0,2184.7501,0,3.5276,43.3701,24.80315
2017,12,9,4,0,2185.501,0,3.7136,44.2607,24.13222
2017,12,9,5,0,2186.2501,0,2.8052,45.9211,23.3945
2017,12,9,6,0,2187.01,0,2.1344,48.6802,22.73265
2017,12,9,7,0,2187.7501,0,1.8879,53.2475,21.88837
2017,12,9,8,0,2188.501,45.342245,1.8293,56.946,21.72117
2017,12,9,9,0,2189.2501,239.40819,2.4195,58.8282,23.17215
2017,12,9,10,0,2190.01,419.672828,2.3403,55.9879,25.10665
2017,12,9,11,0,2190.7501,583.098729,2.6462,49.3329,27.67133
2017,12,9,12,0,2191.501,714.279403,2.4646,44.2496,29.40175
2017,12,9,13,0,2192.2501,760.362712,3.5116,38.7163,31.17206
2017,12,9,14,0,2193.01,721.782308,3.0643,34.9464,32.55718
2017,12,9,15,0,2193.7501,633.43744,2.3244,32.0173,33.40257
2017,12,9,16,0,2194.501,455.625687,2.6218,30.5246,33.38088
2017,12,9,17,0,2195.2501,246.235746,2.8837,31.3697,33.21146
2017,12,9,18,0,2196.01,78.189675,2.8446,32.3963,32.06068
2017,12,9,19,0,2196.7501,0,1.9639,35.8263,30.32673
2017,12,9,20,0,2197.501,0,2.2958,36.1518,29.48688
2017,12,9,21,0,2198.2501,0,2.2537,36.4281,28.91315
2017,12,9,22,0,2199.01,0,1.9523,37.0556,28.29536
2017,12,9,23,0,2199.7501,0,1.9031,39.8886,27.37902
2017,12,10,0,0,2200.501,0,2.3655,39.3573,27.12616
2017,12,10,1,0,2201.2501,0,3.3696,39.6263,26.65262
2017,12,10,2,0,2202.01,0,2.4208,40.6723,26.20737
2017,12,10,3,0,2202.7501,0,2.9759,42.2054,25.98263
2017,12,10,4,0,2203.501,0,2.2079,45.6593,25.217
2017,12,10,5,0,2204.2501,0,1.9012,50.4988,24.29675
2017,12,10,6,0,2205.01,0,1.9615,55.0196,23.9733
2017,12,10,7,0,2205.7501,0,1.8601,57.5459,23.1511
2017,12,10,8,0,2206.501,30.176658,1.5112,60.1629,22.69166
2017,12,10,9,0,2207.2501,213.802854,1.0907,55.2866,24.67044
2017,12,10,10,0,2208.01,423.094026,1.6768,48.7114,26.8383
2017,12,10,11,0,2208.7501,582.986879,3.1493,38.3532,29.29697
2017,12,10,12,0,2209.501,715.559818,2.4053,32.7282,31.6994
2017,12,10,13,0,2210.2501,762.746134,2.4096,28.9529,33.2052
2017,12,10,14,0,2211.01,747.025745,1.7224,26.1164,33.85459
2017,12,10,15,0,2211.7501,643.667598,2.138,22.4959,35.0643
2017,12,10,16,0,2212.501,488.665534,1.9834,21.9427,35.65474
2017,12,10,17,0,2213.2501,278.013788,1.5258,20.6833,36.0075
2017,12,10,18,0,2214.01,70.929409,2.1985,23.3257,33.66622
2017,12,10,19,0,2214.7501,0,1.6085,25.9687,31.52303
2017,12,10,20,0,2215.501,0,1.3795,28.1647,30.2751
2017,12,10,21,0,2216.2501,0,1.3989,30.0126,29.32374
2017,12,10,22,0,2217.01,0,1.4897,32.7871,28.66441
2017,12,10,23,0,2217.7501,0,1.5922,34.3847,27.99238
2017,12,11,0,0,2218.501,0,1.3611,35.2806,27.53281
2017,12,11,1,0,2219.2501,0,1.9402,36.5797,27.20506
2017,12,11,2,0,2220.01,0,1.663,36.1218,26.97795
2017,12,11,3,0,2220.7501,0,1.8857,36.9431,26.50725
2017,12,11,4,0,2221.501,0,1.5262,39.8312,25.80431
2017,12,11,5,0,2222.2501,0,2.3994,42.2823,25.3606
2017,12,11,6,0,2223.01,0,1.788,44.7949,24.50842
2017,12,11,7,0,2223.7501,0,1.7928,50.7515,23.9122
2017,12,11,8,0,2224.501,35.078608,1.4304,53.2059,23.32445
2017,12,11,9,0,2225.2501,192.202808,1.576,51.6759,24.77318
2017,12,11,10,0,2226.01,371.879577,2.5519,47.3502,26.43176
2017,12,11,11,0,2226.7501,527.188138,2.2063,42.5115,28.67602
2017,12,11,12,0,2227.501,653.305206,1.8258,37.1957,31.03247
2017,12,11,13,0,2228.2501,689.720182,1.913,33.3757,32.36484
2017,12,11,14,0,2229.01,668.86773,1.9108,27.9875,34.51261
2017,12,11,15,0,2229.7501,564.352071,1.2036,24.9108,35.37125
2017,12,11,16,0,2230.501,442.892877,2.6876,25.3112,34.98492
2017,12,11,17,0,2231.2501,251.706012,1.4663,23.9253,35.36699
2017,12,11,18,0,2232.01,57.370311,1.7828,24.063,33.7192
2017,12,11,19,0,2232.7501,0,1.4134,26.6662,31.91834
2017,12,11,20,0,2233.501,0,2.1418,29.8133,30.71994
2017,12,11,21,0,2234.2501,0,2.0417,30.5614,30.14113
2017,12,11,22,0,2235.01,0,1.8049,31.7526,29.4941
2017,12,11,23,0,2235.7501,0,1.5586,33.9873,28.57321
2017,12,12,0,0,2236.501,0,1.9543,34.1644,28.09422
2017,12,12,1,0,2237.2501,0,2.2936,32.7567,27.65773
2017,12,12,2,0,2238.01,0,1.9245,33.5863,26.86392
2017,12,12,3,0,2238.7501,0,1.441,34.75,26.12382
2017,12,12,4,0,2239.501,0,2.738,36.3988,25.67916
2017,12,12,5,0,2240.2501,0,2.3273,39.0789,24.73093
2017,12,12,6,0,2241.01,0,1.862,41.076,24.40513
2017,12,12,7,0,2241.7501,0,1.22,42.6679,23.92856
2017,12,12,8,0,2242.501,40.928042,0.904,44.3826,23.6693
2017,12,12,9,0,2243.2501,169.784812,1.2012,44.4536,24.91034
2017,12,12,10,0,2244.01,210.013181,1.2052,43.4048,26.66612
2017,12,12,11,0,2244.7501,508.506709,1.4126,42.0572,28.73828
2017,12,12,12,0,2245.501,609.378071,2.0467,41.325,30.08578
2017,12,12,13,0,2246.2501,655.813062,2.7381,34.4241,31.96431
2017,12,12,14,0,2247.01,650.218918,3.1704,32.9334,32.62752
2017,12,12,15,0,2247.7501,582.780072,3.5179,28.7153,33.34477
2017,12,12,16,0,2248.501,442.72938,2.1065,27.4293,34.28673
2017,12,12,17,0,2249.2501,252.799678,2.7105,27.7176,33.80891
2017,12,12,18,0,2250.01,44.75817,2.2124,28.0876,32.28847
2017,12,12,19,0,2250.7501,0,1.3053,28.8916,30.94123
2017,12,12,20,0,2251.501,0,1.1845,30.7325,30.1257
2017,12,12,21,0,2252.2501,0,1.4503,32.7378,29.20275
2017,12,12,22,0,2253.01,0,1.626,35.7618,28.13377
2017,12,12,23,0,2253.7501,0,1.9949,29.8084,27.96503
2017,12,13,0,0,2254.501,0,2.3026,29.3306,27.39239
2017,12,13,1,0,2255.2501,0,1.6447,30.9609,26.44105
2017,12,13,2,0,2256.01,0,2.2585,31.4925,26.10884
2017,12,13,3,0,2256.7501,0,2.4346,33.6624,25.71582
2017,12,13,4,0,2257.501,0,2.8588,35.0002,25.05304
2017,12,13,5,0,2258.2501,0,3.1824,38.1816,24.3786
2017,12,13,6,0,2259.01,0,2.138,42.3911,23.44558
2017,12,13,7,0,2259.7501,0,2.0543,42.1549,23.01317
2017,12,13,8,0,2260.501,40.780322,2.4178,43.6697,22.84502
2017,12,13,9,0,2261.2501,232.915574,3.3524,42.7797,24.01323
2017,12,13,10,0,2262.01,423.461056,3.9651,42.1875,25.41955
2017,12,13,11,0,2262.7501,565.808129,3.9258,40.334,27.54854
2017,12,13,12,0,2263.501,687.154139,2.4939,34.8722,30.26919
2017,12,13,13,0,2264.2501,721.990507,2.184,30.5357,32.09531
2017,12,13,14,0,2265.01,698.354516,2.3247,27.4316,32.86352
2017,12,13,15,0,2265.7501,625.373262,3.2504,23.8865,33.90189
2017,12,13,16,0,2266.501,486.719002,2.9706,24.428,33.96459
2017,12,13,17,0,2267.2501,289.691102,2.2451,22.8136,33.82732
2017,12,13,18,0,2268.01,62.067318,2.4298,25.8488,31.97183
2017,12,13,19,0,2268.7501,0,1.3227,27.1294,30.49118
2017,12,13,20,0,2269.501,0,1.3934,27.1464,29.70037
2017,12,13,21,0,2270.2501,0,1.518,30.9093,28.37462
2017,12,13,22,0,2271.01,0,1.2861,29.8592,27.90422
2017,12,13,23,0,2271.7501,0,3.0705,30.7915,27.64032
2017,12,14,0,0,2272.501,0,2.3632,33.3048,26.83618
2017,12,14,1,0,2273.2501,0,2.8977,34.8524,26.27597
2017,12,14,2,0,2274.01,0,2.3261,36.9478,25.19143
2017,12,14,3,0,2274.7501,0,2.1065,39.1093,24.1511
2017,12,14,4,0,2275.501,0,2.0777,40.1069,23.6055
2017,12,14,5,0,2276.2501,0,1.8025,41.5187,23.11048
2017,12,14,6,0,2277.01,0,2.2931,40.6372,22.8159
2017,12,14,7,0,2277.7501,0,2.9351,42.2314,22.10304
2017,12,14,8,0,2278.501,49.695534,1.9717,43.8284,21.45861
2017,12,14,9,0,2279.2501,253.038115,1.6926,39.813,23.34329
2017,12,14,10,0,2280.01,439.795829,2.2566,36.6752,25.0166
2017,12,14,11,0,2280.7501,582.828089,3.9938,34.4152,26.33977
2017,12,14,12,0,2281.501,698.400125,2.756,33.8707,28.44684
2017,12,14,13,0,2282.2501,733.512782,2.9375,30.0436,30.18027
2017,12,14,14,0,2283.01,714.859286,2.7411,26.2311,31.50189
2017,12,14,15,0,2283.7501,627.619286,1.692,22.9595,33.04906
2017,12,14,16,0,2284.501,496.634258,2.9959,23.0013,32.8121
2017,12,14,17,0,2285.2501,288.747865,2.1804,23.7898,32.83541
2017,12,14,18,0,2286.01,61.290859,2.3641,23.2681,31.76381
2017,12,14,19,0,2286.7501,0,1.7674,25.7736,30.0417
2017,12,14,20,0,2287.501,0,2.0616,27.2407,29.14046
2017,12,14,21,0,2288.2501,0,3.4151,28.4258,27.88498
2017,12,14,22,0,2289.01,0,2.7713,30.8628,27.19795
2017,12,14,23,0,2289.7501,0,2.7823,34.0728,26.60239
2017,12,15,0,0,2290.501,0,2.9832,36.7923,26.02312
2017,12,15,1,0,2291.2501,0,2.9147,34.8855,24.92789
2017,12,15,2,0,2292.01,0,2.8466,33.9764,24.06625
2017,12,15,3,0,2292.7501,0,3.6592,33.7955,23.58742
2017,12,15,4,0,2293.501,0,2.4263,34.9662,22.78616
2017,12,15,5,0,2294.2501,0,3.4177,35.8045,22.07556
2017,12,15,6,0,2295.01,0,2.6888,36.8467,21.37993
2017,12,15,7,0,2295.7501,0,2.4728,37.7183,20.8769
2017,12,15,8,0,2296.501,45.008278,2.7077,38.2538,20.62905
2017,12,15,9,0,2297.2501,248.173436,3.7494,37.4502,21.64499
2017,12,15,10,0,2298.01,431.433048,3.7834,35.6989,23.31785
2017,12,15,11,0,2298.7501,573.43824,2.5692,34.5624,25.51976
2017,12,15,12,0,2299.501,687.522138,2.3882,32.8183,27.88537
2017,12,15,13,0,2300.2501,714.505308,2.4523,31.6741,29.30347
2017,12,15,14,0,2301.01,695.622662,2.8381,31.6272,30.28814
2017,12,15,15,0,2301.7501,629.080024,2.6994,29.518,31.73533
2017,12,15,16,0,2302.501,489.861201,2.5447,28.6806,32.16313
2017,12,15,17,0,2303.2501,280.745157,1.9963,28.3393,32.13677
2017,12,15,18,0,2304.01,61.233573,2.6967,30.0123,30.55776
2017,12,15,19,0,2304.7501,0,2.0038,33.1381,29.18844
2017,12,15,20,0,2305.501,0,2.632,33.6056,28.61662
2017,12,15,21,0,2306.2501,0,2.382,32.771,28.27891
2017,12,15,22,0,2307.01,0,1.8512,35.1477,26.92665
2017,12,15,23,0,2307.7501,0,2.1816,30.4134,26.19181
2017,12,16,0,0,2308.501,0,2.5356,31.8804,25.4324
2017,12,16,1,0,2309.2501,0,2.8286,34.393,24.49811
2017,12,16,2,0,2310.01,0,3.2232,37.3186,23.61443
2017,12,16,3,0,2310.7501,0,2.3181,40.2909,22.92846
2017,12,16,4,0,2311.501,0,2.7197,43.4225,22.41043
2017,12,16,5,0,2312.2501,0,2.689,43.3248,22.14526
2017,12,16,6,0,2313.01,0,2.7158,37.5979,21.78249
2017,12,16,7,0,2313.7501,0,2.627,34.4554,21.2373
2017,12,16,8,0,2314.501,45.781023,2.7264,32.7021,20.85695
2017,12,16,9,0,2315.2501,249.889403,3.6973,31.1279,21.86041
2017,12,16,10,0,2316.01,431.840162,3.0492,33.6693,23.67168
2017,12,16,11,0,2316.7501,573.670662,2.2318,36.2198,26.50948
2017,12,16,12,0,2317.501,700.693698,2.6815,35.3033,28.79778
2017,12,16,13,0,2318.2501,740.76045,2.8413,34.3817,30.0774
2017,12,16,14,0,2319.01,705.456865,2.9434,32.3644,31.03813
2017,12,16,15,0,2319.7501,626.596876,2.2217,29.9143,32.34524
2017,12,16,16,0,2320.501,494.218642,1.7273,28.3831,32.57027
2017,12,16,17,0,2321.2501,290.911926,2.1098,27.7064,32.08769
2017,12,16,18,0,2322.01,57.868255,2.6746,28.5363,31.01548
2017,12,16,19,0,2322.7501,0,1.7218,33.0255,29.24298
2017,12,16,20,0,2323.501,0,2.1586,35.9918,28.33781
2017,12,16,21,0,2324.2501,0,2.4976,36.8455,27.70584
2017,12,16,22,0,2325.01,0,2.3061,36.0927,27.15123
2017,12,16,23,0,2325.7501,0,2.1777,38.2,26.3152
2017,12,17,0,0,2326.501,0,2.3513,38.4213,25.68258
2017,12,17,1,0,2327.2501,0,2.2734,39.232,24.90787
2017,12,17,2,0,2328.01,0,2.8813,39.257,24.30521
2017,12,17,3,0,2328.7501,0,2.6902,36.2159,23.55125
2017,12,17,4,0,2329.501,0,2.0981,37.0601,22.51382
2017,12,17,5,0,2330.2501,0,3.1889,34.5918,22.08155
2017,12,17,6,0,2331.01,0,3.6054,35.6829,21.49914
2017,12,17,7,0,2331.7501,0,2.5731,39.8171,20.26887
2017,12,17,8,0,2332.501,47.851929,2.6183,43.6301,19.90277
2017,12,17,9,0,2333.2501,254.505386,2.6871,46.1471,21.40801
2017,12,17,10,0,2334.01,440.313304,2.8963,45.6587,24.07662
2017,12,17,11,0,2334.7501,581.182906,2.1479,42.2381,26.88124
2017,12,17,12,0,2335.501,705.188576,2.9358,35.9799,29.10231
2017,12,17,13,0,2336.2501,750.906223,3.1075,31.2908,30.12922
2017,12,17,14,0,2337.01,721.940691,2.4994,27.9767,31.43111
2017,12,17,15,0,2337.7501,638.546726,2.3441,26.2439,32.27894
2017,12,17,16,0,2338.501,501.302357,1.9994,24.534,32.86502
2017,12,17,17,0,2339.2501,294.443046,2.8937,23.9545,31.84662
2017,12,17,18,0,2340.01,56.169061,2.6927,24.0072,30.98031
2017,12,17,19,0,2340.7501,0,1.8235,26.4193,29.0223
2017,12,17,20,0,2341.501,0,1.7037,27.8816,27.91203
2017,12,17,21,0,2342.2501,0,1.4521,30.1806,26.72624
2017,12,17,22,0,2343.01,0,1.1341,31.5521,25.79796
2017,12,17,23,0,2343.7501,0,1.3481,31.5838,25.08737
2017,12,18,0,0,2344.501,0,1.6443,32.2602,24.52675
2017,12,18,1,0,2345.2501,0,2.1451,32.2695,23.97525
2017,12,18,2,0,2346.01,0,2.2906,34.1995,23.70451
2017,12,18,3,0,2346.7501,0,2.4678,36.3468,23.56307
2017,12,18,4,0,2347.501,0,2.6858,39.0941,22.96718
2017,12,18,5,0,2348.2501,0,2.5472,43.9948,22.1311
2017,12,18,6,0,2349.01,0,1.7812,48.3579,21.29664
2017,12,18,7,0,2349.7501,0,1.5405,52.434,20.6456
2017,12,18,8,0,2350.501,40.874411,1.5631,54.9046,20.36616
2017,12,18,9,0,2351.2501,235.958588,1.8473,53.6922,22.46676
2017,12,18,10,0,2352.01,428.928495,2.2283,51.5336,24.40348
2017,12,18,11,0,2352.7501,577.948492,1.9759,46.4941,26.85295
2017,12,18,12,0,2353.501,757.784516,1.5717,39.2707,29.71219
2017,12,18,13,0,2354.2501,787.533578,1.3629,33.1173,31.60235
2017,12,18,14,0,2355.01,781.37306,2.2777,29.9898,31.49982
2017,12,18,15,0,2355.7501,684.382227,2.0264,29.3019,32.25522
2017,12,18,16,0,2356.501,529.132349,1.8694,28.9443,32.37597
2017,12,18,17,0,2357.2501,318.043652,2.159,28.7036,32.22716
2017,12,18,18,0,2358.01,55.467137,2.7536,28.815,31.10227
2017,12,18,19,0,2358.7501,0,2.1953,31.1262,29.2931
2017,12,18,20,0,2359.501,0,3.0113,35.36,28.31828
2017,12,18,21,0,2360.2501,0,2.4221,36.1437,27.38544
2017,12,18,22,0,2361.01,0,1.6595,36.6625,26.89945
2017,12,18,23,0,2361.7501,0,0.8948,39.0874,26.03023
2017,12,19,0,0,2362.501,0,1.0243,42.4064,25.06398
2017,12,19,1,0,2363.2501,0,1.2682,46.2976,24.46358
2017,12,19,2,0,2364.01,0,1.7139,41.5213,24.14408
2017,12,19,3,0,2364.7501,0,1.4397,41.614,24.01364
2017,12,19,4,0,2365.501,0,0.9647,43.7479,23.42958
2017,12,19,5,0,2366.2501,0,1.8533,46.4016,22.99809
2017,12,19,6,0,2367.01,0,1.8971,51.0366,22.46337
2017,12,19,7,0,2367.7501,0,1.6412,55.3889,21.905
2017,12,19,8,0,2368.501,21.484927,2.0375,61.4221,21.44952
2017,12,19,9,0,2369.2501,200.801731,2.2289,60.9833,22.5653
2017,12,19,10,0,2370.01,408.67647,2.4209,52.8504,25.11269
2017,12,19,11,0,2370.7501,585.967966,2.1175,47.5626,27.34581
2017,12,19,12,0,2371.501,723.78194,2.6521,38.8446,30.40006
2017,12,19,13,0,2372.2501,771.016693,2.7272,33.6506,31.90419
2017,12,19,14,0,2373.01,753.203506,2.1914,29.2562,33.4326
2017,12,19,15,0,2373.7501,653.213942,2.1773,25.4521,35.38759
2017,12,19,16,0,2374.501,453.596227,2.0045,23.6041,35.48719
2017,12,19,17,0,2375.2501,289.184362,1.6329,24.7206,35.16348
2017,12,19,18,0,2376.01,62.477271,1.7725,26.1446,33.87157
2017,12,19,19,0,2376.7501,0,1.7961,29.2721,31.23973
2017,12,19,20,0,2377.501,0,1.2802,30.6738,30.17364
2017,12,19,21,0,2378.2501,0,1.4733,33.0641,29.11524
2017,12,19,22,0,2379.01,0,1.1931,34.163,28.42111
2017,12,19,23,0,2379.7501,0,1.5004,34.9949,27.89043
2017,12,20,0,0,2380.501,0,1.5785,34.8092,27.55499
2017,12,20,1,0,2381.2501,0,1.0507,35.4575,27.09176
2017,12,20,2,0,2382.01,0,1.5904,34.4691,26.67631
2017,12,20,3,0,2382.7501,0,1.4983,35.3823,26.01023
2017,12,20,4,0,2383.501,0,1.7304,38.0889,25.53133
2017,12,20,5,0,2384.2501,0,1.6345,41.7815,24.82042
2017,12,20,6,0,2385.01,0,1.3914,44.4302,24.2038
2017,12,20,7,0,2385.7501,0,1.7147,48.6115,23.35295
2017,12,20,8,0,2386.501,25.386448,1.7182,52.3531,22.93931
2017,12,20,9,0,2387.2501,172.035528,1.8953,52.1361,24.12739
2017,12,20,10,0,2388.01,376.668861,2.3964,46.8479,26.32254
2017,12,20,11,0,2388.7501,581.108414,2.4223,39.8463,29.09839
2017,12,20,12,0,2389.501,707.978649,2.7476,34.1699,31.03733
2017,12,20,13,0,2390.2501,767.477601,2.9796,28.3001,33.43465
2017,12,20,14,0,2391.01,736.051303,2.2222,25.3113,34.83095
2017,12,20,15,0,2391.7501,675.550861,2.139,21.553,36.30274
2017,12,20,16,0,2392.501,518.392212,1.7293,19.9527,37.37967
2017,12,20,17,0,2393.2501,307.038883,1.4991,19.879,36.80085
2017,12,20,18,0,2394.01,62.26674,1.4776,19.569,36.41916
2017,12,20,19,0,2394.7501,0,1.4473,23.5621,33.09184
2017,12,20,20,0,2395.501,0,2.0108,24.7332,31.60543
2017,12,20,21,0,2396.2501,0,2.3342,26.2966,30.77915
2017,12,20,22,0,2397.01,0,1.7124,26.2808,30.0871
2017,12,20,23,0,2397.7501,0,1.9019,27.0121,29.25093
2017,12,21,0,0,2398.501,0,1.0385,27.6114,28.38249
2017,12,21,1,0,2399.2501,0,1.4286,27.5467,27.6574
2017,12,21,2,0,2400.01,0,0.6734,31.866,26.10859
2017,12,21,3,0,2400.7501,0,1.2148,32.3366,25.18942
2017,12,21,4,0,2401.501,0,1.6323,33.4505,24.45265
2017,12,21,5,0,2402.2501,0,1.8506,36.2371,23.64957
2017,12,21,6,0,2403.01,0,1.8212,41.809,22.72054
2017,12,21,7,0,2403.7501,0,1.7092,46.2625,22.0487
2017,12,21,8,0,2404.501,31.116584,1.7727,55.1236,21.88633
2017,12,21,9,0,2405.2501,208.521279,2.3126,55.5564,23.12162
2017,12,21,10,0,2406.01,420.408263,2.6457,51.8038,25.26388
2017,12,21,11,0,2406.7501,598.257338,1.9787,43.3874,28.94501
2017,12,21,12,0,2407.501,736.272125,3.2187,33.7117,31.60118
2017,12,21,13,0,2408.2501,764.406204,2.6427,29.2373,33.21482
2017,12,21,14,0,2409.01,753.442924,2.0363,23.2956,35.39143
2017,12,21,15,0,2409.7501,685.325942,2.0337,19.8776,36.5199
2017,12,21,16,0,2410.501,478.027846,2.4461,18.3079,36.81475
2017,12,21,17,0,2411.2501,305.146442,2.2646,19.0862,36.85426
2017,12,21,18,0,2412.01,68.401177,1.7987,20.3225,35.90703
2017,12,21,19,0,2412.7501,0,1.2345,23.1991,33.14313
2017,12,21,20,0,2413.501,0,2.4355,27.6719,31.11156
2017,12,21,21,0,2414.2501,0,2.4005,29.4727,30.49043
2017,12,21,22,0,2415.01,0,2.1019,27.99,30.22206
2017,12,21,23,0,2415.7501,0,2.4254,27.1783,29.71646
2017,12,22,0,0,2416.501,0,2.1082,27.1899,28.81654
2017,12,22,1,0,2417.2501,0,2.4452,28.0509,27.88269
2017,12,22,2,0,2418.01,0,1.5258,31.0792,26.99475
2017,12,22,3,0,2418.7501,0,1.2726,35.5352,26.06474
2017,12,22,4,0,2419.501,0,1.2246,39.9488,25.16435
2017,12,22,5,0,2420.2501,0,2.2459,44.1689,24.30257
2017,12,22,6,0,2421.01,0,2.7084,47.3299,23.43253
2017,12,22,7,0,2421.7501,0,1.9923,53.1056,22.78366
2017,12,22,8,0,2422.501,27.896137,1.4831,55.8106,22.22487
2017,12,22,9,0,2423.2501,205.549545,2.5439,51.51,23.56897
2017,12,22,10,0,2424.01,433.654872,2.6207,44.2475,25.73476
2017,12,22,11,0,2424.7501,621.000441,1.6917,37.8981,29.01185
2017,12,22,12,0,2425.501,755.306564,2.7037,28.4398,31.67856
2017,12,22,13,0,2426.2501,791.476033,1.6873,25.1096,33.5941
2017,12,22,14,0,2427.01,765.148677,2.1156,20.5377,34.61723
2017,12,22,15,0,2427.7501,663.495327,2.3575,19.1667,35.41589
2017,12,22,16,0,2428.501,514.12929,2.9627,18.9313,34.88181
2017,12,22,17,0,2429.2501,298.475382,2.6728,18.7792,34.75626
2017,12,22,18,0,2430.01,71.275987,1.7211,18.8885,33.89998
2017,12,22,19,0,2430.7501,0,1.134,21.5653,31.68334
2017,12,22,20,0,2431.501,0,1.514,22.2626,30.28888
2017,12,22,21,0,2432.2501,0,1.7331,23.1745,29.20242
2017,12,22,22,0,2433.01,0,1.3984,22.9807,28.34795
2017,12,22,23,0,2433.7501,0,1.2141,24.2248,27.5091
2017,12,23,0,0,2434.501,0,1.1391,25.3513,26.82715
2017,12,23,1,0,2435.2501,0,1.6775,26.7344,26.0123
2017,12,23,2,0,2436.01,0,1.6337,25.2896,25.68332
2017,12,23,3,0,2436.7501,0,1.1002,27.1854,24.52363
2017,12,23,4,0,2437.501,0,1.739,28.2628,24.05569
2017,12,23,5,0,2438.2501,0,2.0396,32.7765,23.09295
2017,12,23,6,0,2439.01,0,2.249,36.3454,22.47003
2017,12,23,7,0,2439.7501,0,1.7883,41.4692,21.89048
2017,12,23,8,0,2440.501,26.207173,2.4545,47.2056,21.5688
2017,12,23,9,0,2441.2501,200.069507,2.1139,49.1879,22.73277
2017,12,23,10,0,2442.01,408.242792,2.3336,45.3815,25.32067
2017,12,23,11,0,2442.7501,592.671601,2.4819,40.6807,27.42627
2017,12,23,12,0,2443.501,714.356226,2.2207,34.9325,30.22154
2017,12,23,13,0,2444.2501,766.829686,1.5483,28.0672,33.2212
2017,12,23,14,0,2445.01,732.819684,1.7785,23.8591,34.5417
2017,12,23,15,0,2445.7501,625.304799,1.0518,21.7527,35.50036
2017,12,23,16,0,2446.501,477.562987,1.7133,22.4223,35.38146
2017,12,23,17,0,2447.2501,278.136247,1.5018,20.9055,35.39741
2017,12,23,18,0,2448.01,71.887094,1.2266,22.3549,34.25032
2017,12,23,19,0,2448.7501,0,1.2646,24.1836,31.85703
2017,12,23,20,0,2449.501,0,1.8545,25.6133,30.42379
2017,12,23,21,0,2450.2501,0,1.7658,27.1682,29.40382
2017,12,23,22,0,2451.01,0,1.3847,27.8025,28.64463
2017,12,23,23,0,2451.7501,0,1.4637,31.7917,27.34097
2017,12,24,0,0,2452.501,0,1.5139,30.0598,26.83638
2017,12,24,1,0,2453.2501,0,2.2497,28.2449,26.74117
2017,12,24,2,0,2454.01,0,1.8998,29.657,26.01277
2017,12,24,3,0,2454.7501,0,2.4308,29.8023,25.20687
2017,12,24,4,0,2455.501,0,2.4922,31.8607,24.17386
