time,p:1,q :1,,,
12.2,174500.4257,-230980.1404,12.25,0.25,12
12.3,-126773.537,-219579.7184,12.2501,0.2501,12
12.4,-345097.0531,-224894.3315, , , 
12.5,-302982.4902,-228974.7409,12.5,0.5,12
12.6,-103247.4812,-228496.5406,12.501,0.501,12
12.7,100602.3451,-231919.7972,12.75,0.75,12
12.8,583469.9924,-273403.0109,12.7501,0.7501,12
12.9,1494058.345,-508488.8223, , , 
13,2130280.964,-901055.9603,13,0,13
13.1,2093688.858,-1057174.357, ,, 
13.2,1218449.757,-754293.4566,13.25,0.25,13
13.3,-250531.9467,-465806.765,13.2501,0.2501,13
13.4,-745383.0796,-431901.7126, , , 
13.5,117484.6925,-360517.7866,13.5,0.5,13
13.6,1182697.203,-496979.9527,13.501,0.501,13
13.7,1363664.815,-583274.0779,13.75,0.75,13
13.8,620804.0922,-413499.0358,13.7501,0.7501,13
13.9,-382572.3685,-315825.5236, , , 
14,-900392.4627,-351549.4942,14,0,14
14.1,-731569.0776,-339452.043, ,, 
14.2,-183681.6254,-295488.6506,14.25,0.25,14
14.3,272473.2887,-290068.1519,14.2501,0.2501,14
14.4,337703.2075,-280858.6358, , , 
14.5,82595.0683,-251002.2081,14.5,0.5,14
14.6,-226772.2155,-236841.4925,14.501,0.501,14
14.7,-368086.3272,-239252.0129,14.75,0.75,14
14.8,-302670.2673,-238685.5028,14.7501,0.7501,14
14.9,-131596.3498,-235086.0439, , , 
15,-16211.13516,-232920.323,15,0,15
15.1,-51634.73522,-228461.6052, ,, 
15.2,-190564.4114,-225582.9421,15.25,0.25,15
15.3,-309181.6842,-228812.6415,15.2501,0.2501,15
15.4,-315428.2654,-232144.2243, , , 
15.5,-231432.4311,-231894.9266,15.5,0.5,15
15.6,-144691.1944,-230378.1725,15.501,0.501,15
15.7,-108769.7476,-228457.5188,15.75,0.75,15
15.8,-125325.1399,-226486.2403,15.7501,0.7501,15
15.9,-168526.9538,-225500.6896, , , 
16,-207579.1426,-225910.4091,16,0,16
16.1,-225719.6289,-226976.3437, ,, 
16.2,-229042.357,-227966.1256,16.25,0.25,16
16.3,-229893.3581,-228691.3769,16.2501,0.2501,16
16.4,-227545.2262,-229129.9332, , , 
16.5,-217563.8198,-229210.9956,16.5,0.5,16
16.6,-201012.0137,-228905.8274,16.501,0.501,16
16.7,-163137.3794,-228069.2923,16.75,0.75,16
16.8,-104867.5381,-227041.1821,16.7501,0.7501,16
16.9,-61883.75137,-225946.2236, , , 
17,-60297.02953,-224409.1398,17,0,17
17.1,-93578.39904,-222887.1389, ,, 
17.2,-162586.4217,-222506.8882,17.25,0.25,17
17.3,-246897.7112,-224575.5962,17.2501,0.2501,17
17.4,-293597.0211,-228215.2374, , , 
17.5,-285637.8963,-230689.8755,17.5,0.5,17
17.6,-248962.6244,-231306.4219,17.501,0.501,17
17.7,-213909.7302,-230806.1257,17.75,0.75,17
17.8,-195228.2118,-229903.7264,17.7501,0.7501,17
17.9,-189498.4101,-229005.6602, , , 
18,-206246.9106,-228611.9437,18,0,18
18.1,-231395.7016,-228914.2839, ,, 
18.2,-228633.181,-229273.8109,18.25,0.25,18
18.3,-204144.9174,-229091.1948,18.2501,0.2501,18
18.4,-193506.1253,-228643.99, , , 
18.5,-209529.3605,-228443.6591,18.5,0.5,18
18.6,-235547.4858,-228945.939,18.501,0.501,18
18.7,-250520.7523,-229853.7424,18.75,0.75,18
18.8,-246111.0106,-230475.149,18.7501,0.7501,18
18.9,-231162.5238,-230541.7331, , , 
19,-218501.3929,-230234.7373,19,0,19
19.1,-214597.8873,-229848.5417, ,, 
19.2,-222801.2556,-229706.8113,19.25,0.25,19
19.3,-238548.0591,-230000.0938,19.2501,0.2501,19
19.4,-250746.365,-230611.7974, , , 
19.5,-252536.0916,-231157.1649,19.5,0.5,19
19.6,-244588.0232,-231346.2823,19.501,0.501,19
19.7,-206186.6035,-230586.7429,19.75,0.75,19
19.8,-121478.4599,-229114.7591,19.7501,0.7501,19
19.9,100073.9936,-231864.2625, , , 
20,402879.7437,-253044.3328,20,0,20
20.1,589244.6131,-279447.4296, ,, 
20.2,560741.3223,-281335.712,20.25,0.25,20
20.3,362632.4199,-258339.6592,20.2501,0.2501,20
20.4,67742.34543,-233168.6317, , , 
20.5,-205842.8558,-224978.7381,20.5,0.5,20
20.6,-326644.8365,-229167.2915,20.501,0.501,20
20.7,-315439.8612,-232455.1791,20.75,0.75,20
20.8,-254685.2491,-232712.2773,20.7501,0.7501,20
20.9,-197702.5449,-231541.8528, , , 
21,-181476.3106,-230128.1234,21,0,21
21.1,-209910.364,-229325.4768, ,, 
21.2,-238713.6322,-229576.1401,21.25,0.25,21
21.3,-234064.6783,-229897.9801,21.2501,0.2501,21
21.4,-178955.59,-229143.0986, , , 
21.5,-103375.4852,-228013.2572,21.5,0.5,21
21.6,-66134.03048,-226568.5445,21.501,0.501,21
21.7,-119748.1538,-224530.7003,21.75,0.75,21
21.8,-235459.422,-225007.1047,21.7501,0.7501,21
21.9,-315142.0661,-229165.8931, , , 
22,-317188.4557,-232511.6611,22,0,22
22.1,-268222.5928,-233124.8863, ,, 
22.2,-218302.781,-232238.7622,22.25,0.25,22
22.3,-200671.3545,-231020.8843,22.2501,0.2501,22
22.4,-215614.2089,-230238.583, , , 
22.5,-238484.6789,-230276.271,22.5,0.5,22
22.6,-242591.3179,-230573.8202,22.501,0.501,22
22.7,-204622.3645,-230020.9606,22.75,0.75,22
22.8,-139398.045,-228796.7767,22.7501,0.7501,22
22.9,-108545.4609,-227326.9671, , , 
23,-137515.8608,-225727.479,23,0,23
23.1,-194607.5314,-225446.1909, ,, 
23.2,-223357.2081,-226421.2537,23.25,0.25,23
23.3,-193240.2074,-226885.1206,23.2501,0.2501,23
23.4,173126.7298,-234117.2126, , , 
23.5,792073.8294,-310995.6943,23.5,0.5,23
23.6,1171579.98,-421080.2141,23.501,0.501,23
23.7,1055206.154,-426703.3291,23.75,0.75,23
23.8,504121.8997,-327767.0335,23.7501,0.7501,23
23.9,-136516.0584,-263949.7672, , , 
24,-477560.4345,-262589.8895,24,0,24
24.1,-417339.2019,-259477.265, ,, 
24.2,-200256.8756,-249391.1257,24.25,0.25,24
24.3,-59356.64421,-242539.5133,24.2501,0.2501,24
24.4,-26832.24465,-236299.16, , , 
24.5,-61088.89468,-230558.7704,24.5,0.5,24
24.6,-104911.5205,-226875.4854,24.501,0.501,24
24.7,-121903.0906,-225194.6847,24.75,0.75,24
24.8,-116342.4826,-224418.7641,24.7501,0.7501,24
24.9,-124797.4557,-223881.1988, , , 
25,-163395.3082,-223722.042,25,0,25
25.1,-210824.7998,-224708.0926, ,, 
25.2,-245731.9874,-226639.4801,25.25,0.25,25
25.3,-256803.7748,-228529.1938,25.2501,0.2501,25
25.4,-244120.5802,-229570.1849, , , 
25.5,-217756.7833,-229643.7494,25.5,0.5,25
25.6,-190596.8974,-229070.5289,25.501,0.501,25
25.7,-163464.0364,-228120.6162,25.75,0.75,25
25.8,-140512.7665,-227064.7436,25.7501,0.7501,25
25.9,-146161.4906,-226091.0978, , , 
26,-196409.5153,-225921.5775,26,0,26
26.1,-252974.6424,-227462.6906, ,, 
26.2,242141.7788,-238328.5726,26.25,0.25,26
26.3,1148106.189,-394493.391,26.2501,0.2501,26
26.4,1468571.768,-548318.632, , , 
26.5,1079132.547,-478072.1178,26.5,0.5,26
26.6,437987.6661,-347364.6841,26.501,0.501,26
26.7,-78836.85233,-282245.8286,26.75,0.75,26
26.8,-218687.568,-262029.9188,26.7501,0.7501,26
26.9,151750.1544,-257029.3998, , , 
27,733252.2468,-316425.1712,27,0,27
27.1,1059422.338,-399087.6311, ,, 
27.2,943035.1357,-395112.9803,27.25,0.25,27
27.3,509045.4842,-319316.9798,27.2501,0.2501,27
27.4,-93452.58312,-259407.3735, , , 
27.5,-572770.5285,-266181.4348,27.5,0.5,27
27.6,-667798.6732,-283065.2199,27.501,0.501,27
27.7,-452801.9408,-271882.7256,27.75,0.75,27
27.8,-170089.3308,-256971.2693,27.7501,0.7501,27
27.9,-25922.37661,-248129.6504, , , 
28,-69801.68736,-238717.1879,28,0,28
28.1,-211660.571,-233166.0578, ,, 
28.2,-214450.7607,-231351.8235,28.25,0.25,28
28.3,83604.15116,-233474.9067,28.2501,0.2501,28
28.4,553621.5639,-273190.9383, , , 
28.5,882595.4877,-339064.9894,28.5,0.5,28
28.6,907223.3251,-362896.1236,28.501,0.501,28
28.7,659693.4851,-325698.1299,28.75,0.75,28
28.8,334222.8359,-276358.2969,28.7501,0.7501,28
28.9,274429.759,-258410.9325, , , 
29,542555.0505,-280576.4669,29,0,29
29.1,889030.8734,-344411.8467, ,, 
29.2,1135372.063,-422621.2716,29.25,0.25,29
29.3,1211277.081,-473081.619,29.2501,0.2501,29
29.4,1061101.795,-455602.5177, , , 
29.5,743903.9351,-385944.1903,29.5,0.5,29
29.6,441242.0722,-321707.7741,29.501,0.501,29
29.7,242178.3839,-281369.9334,29.75,0.75,29
29.8,103800.8384,-256488.9171,29.7501,0.7501,29
29.9,-102199.8174,-239896.4987, , , 
30,-333530.9108,-237869.7058,30,0,30
30.1,-425905.7937,-243909.5743, ,, 
30.2,-356054.527,-243871.2631,30.25,0.25,30
30.3,-214857.3716,-239465.8833,30.2501,0.2501,30
30.4,-116601.1226,-235428.3718, , , 
30.5,-114156.251,-231480.1523,30.5,0.5,30
30.6,-181124.881,-228836.3931,30.501,0.501,30
30.7,-242245.5875,-228955.8832,30.75,0.75,30
30.8,-247937.8718,-229798.7185,30.7501,0.7501,30
30.9,-208584.1495,-229632.5016, , , 
31,-161982.7756,-228706.0485,31,0,31
31.1,-138478.0941,-227474.1601, ,, 
31.2,-126839.1073,-226221.6586,31.25,0.25,31
31.3,-99169.05264,-225254.0956,31.2501,0.2501,31
31.4,-30759.51229,-224972.2025, , , 
31.5,59118.6773,-226201.3726,31.5,0.5,31
31.6,122191.4306,-227635.0677,31.501,0.501,31
31.7,137939.8368,-227391.4552,31.75,0.75,31
31.8,127026.2875,-225876.3453,31.7501,0.7501,31
31.9,145489.165,-226072.1533, , , 
32,205686.3855,-229514.9446,32,0,32
32.1,270403.2387,-234605.9351, ,, 
32.2,288395.5906,-236957.5303,32.25,0.25,32
32.3,226376.5138,-232561.4725,32.2501,0.2501,32
32.4,29455.01887,-221766.8113, , , 
32.5,-230542.4444,-219134.7236,32.5,0.5,32
32.6,-383140.8083,-228123.4831,32.501,0.501,32
32.7,-379036.4537,-234588.9058,32.75,0.75,32
32.8,-267491.9028,-234362.2774,32.7501,0.7501,32
32.9,-133483.3558,-232182.2515, , , 
33,-73927.43823,-229921.7757,33,0,33
33.1,-125672.1237,-226907.2154, ,, 
33.2,-217975.0444,-226349.9757,33.25,0.25,33
33.3,-260862.6736,-228130.1401,33.2501,0.2501,33
33.4,-256345.985,-229638.5326, , , 
33.5,-242910.9986,-230312.7874,33.5,0.5,33
33.6,-231994.8659,-230438.0319,33.501,0.501,33
33.7,-224148.5446,-230270.6758,33.75,0.75,33
33.8,-215825.0106,-229929.5537,33.7501,0.7501,33
33.9,-195341.0803,-229269.7307, , , 
34,-166210.0521,-228339.4997,34,0,34
34.1,-146902.7021,-227275.539, ,, 
34.2,-140021.7844,-226251.7949,34.25,0.25,34
34.3,-134055.5282,-225419.5731,34.2501,0.2501,34
34.4,-92460.28548,-224801.5433, , , 
34.5,-15026.24132,-224986.6712,34.5,0.5,34
34.6,54491.3717,-225708.4724,34.501,0.501,34
34.7,88858.2636,-225785.1942,34.75,0.75,34
34.8,64420.53458,-223749.0158,34.7501,0.7501,34
34.9,13307.31787,-221048.0398, , , 
35,7240.44975,-220424.8464,35,0,35
35.1,70026.31382,-222412.029, ,, 
35.2,150094.019,-226233.1161,35.25,0.25,35
35.3,175881.2542,-227827.3065,35.2501,0.2501,35
35.4,250882.6432,-232382.8822, , , 
35.5,406025.1123,-247805.2233,35.5,0.5,35
35.6,512990.9974,-264173.8099,35.501,0.501,35
35.7,412576.5877,-256911.279,35.75,0.75,35
35.8,85795.9671,-230329.6189,35.7501,0.7501,35
35.9,-210719.2972,-222279.1761, , , 
36,-296026.7321,-226215.9342,36,0,36
36.1,-224697.4285,-227658.2066, ,, 
36.2,-153072.8596,-227579.3361,36.25,0.25,36
36.3,-150218.0129,-226658.6719,36.2501,0.2501,36
36.4,-141593.7316,-225764.2335, , , 
36.5,-91611.28383,-225227.0619,36.5,0.5,36
36.6,-36253.82861,-224863.4438,36.501,0.501,36
36.7,-39046.41796,-223594.8433,36.75,0.75,36
36.8,-139433.065,-221810.1328,36.7501,0.7501,36
36.9,-201833.5273,-222655.9252, , , 
37,-39819.97066,-224004.0185,37,0,37
37.1,383170.9459,-247994.2462, ,, 
37.2,908472.011,-335655.6434,37.25,0.25,37
37.3,1117403.586,-413615.4252,37.2501,0.2501,37
37.4,625772.5832,-335454.9196, , , 
37.5,-281441.3609,-260579.4648,37.5,0.5,37
37.6,-864299.1277,-306449.833,37.501,0.501,37
37.7,-786012.7569,-318124.78,37.75,0.75,37
37.8,-24994.29995,-278297.9427,37.7501,0.7501,37
37.9,983212.9145,-387275.4748, , , 
38,1453875.283,-554803.2186,38,0,38
38.1,1188733.656,-519453.0716, ,, 
38.2,486823.344,-369423.5497,38.25,0.25,38
38.3,-167255.0757,-292447.1168,38.2501,0.2501,38
38.4,-442450.8125,-280182.7443, , , 
38.5,-365133.0714,-268739.8999,38.5,0.5,38
38.6,-149633.1763,-255386.0448,38.501,0.501,38
38.7,-22000.02007,-246826.6749,38.75,0.75,38
38.8,-60717.6232,-237847.1408,38.7501,0.7501,38
38.9,-193665.5997,-232135.5978, , , 
39,-306127.3313,-233194.3641,39,0,39
39.1,-334260.2579,-235904.6957, ,, 
39.2,-289224.5801,-236075.4028,39.25,0.25,39
39.3,-226089.5975,-234456.9298,39.2501,0.2501,39
39.4,-180370.5306,-232299.253, , , 
39.5,-152624.994,-230149.9906,39.5,0.5,39
39.6,-130029.2154,-228246.0963,39.501,0.501,39
39.7,-91886.04799,-226721.6783,39.75,0.75,39
39.8,-46371.92319,-225681.2433,39.7501,0.7501,39
39.9,-8683.966558,-224838.3089, , , 
40,5707.440191,-223833.6269,40,0,40
40.1,-22987.01462,-222045.7824, ,, 
40.2,-110544.6871,-220375.9791,40.25,0.25,40
40.3,-215211.0253,-221584.5742,40.2501,0.2501,40
40.4,-270023.134,-225150.6097, , , 
40.5,-261885.6779,-227782.6373,40.5,0.5,40
40.6,-220190.1775,-228587.8071,40.501,0.501,40
40.7,-193977.1438,-228475.7717,40.75,0.75,40
40.8,-200072.5685,-228196.9857,40.7501,0.7501,40
40.9,-172354.5687,-227575.897, , , 
41,-105398.9539,-226839.7885,41,0,41
41.1,-71627.42363,-225746.854, ,, 
41.2,-126810.2713,-224061.6557,41.25,0.25,41
41.3,-232407.0632,-224730.72,41.2501,0.2501,41
41.4,-83208.72901,-224843.3992, , , 
41.5,326718.933,-244391.9927,41.5,0.5,41
41.6,7.57025E+17,2.23915E+19,41.501,0.501,41
41.7,3.44782E+16,1.01994E+18,41.75,0.75,41
,,,41.7501,0.7501,41
,,, , , 
,,,42,0,42
,,, ,, 
,,,42.25,0.25,42
,,,42.2501,0.2501,42
,,, , , 
,,,42.5,0.5,42
,,,42.501,0.501,42
,,,42.75,0.75,42
,,,42.7501,0.7501,42
,,, , , 
,,,43,0,43
,,, ,, 
,,,43.25,0.25,43
,,,43.2501,0.2501,43
,,, , , 
,,,43.5,0.5,43
,,,43.501,0.501,43
,,,43.75,0.75,43
,,,43.7501,0.7501,43
,,, , , 
,,,44,0,44
,,, ,, 
,,,44.25,0.25,44
,,,44.2501,0.2501,44
,,, , , 
,,,44.5,0.5,44
,,,44.501,0.501,44
,,,44.75,0.75,44
,,,44.7501,0.7501,44
,,, , , 
,,,45,0,45
,,, ,, 
,,,45.25,0.25,45
,,,45.2501,0.2501,45
,,, , , 
,,,45.5,0.5,45
,,,45.501,0.501,45
,,,45.75,0.75,45
,,,45.7501,0.7501,45
,,, , , 
,,,46,0,46
,,, ,, 
,,,46.25,0.25,46
,,,46.2501,0.2501,46
,,, , , 
,,,46.5,0.5,46
,,,46.501,0.501,46
,,,46.75,0.75,46
,,,46.7501,0.7501,46
,,, , , 
,,,47,0,47
,,, ,, 
,,,47.25,0.25,47
,,,47.2501,0.2501,47
,,, , , 
,,,47.5,0.5,47
,,,47.501,0.501,47
,,,47.75,0.75,47
,,,47.7501,0.7501,47
,,, , , 
,,,48,0,48
,,, ,, 
,,,48.25,0.25,48
,,,48.2501,0.2501,48
,,, , , 
,,,48.5,0.5,48
,,,48.501,0.501,48
,,,48.75,0.75,48
,,,48.7501,0.7501,48
,,, , , 
,,,49,0,49
,,, ,, 
,,,49.25,0.25,49
,,,49.2501,0.2501,49
,,, , , 
,,,49.5,0.5,49
,,,49.501,0.501,49
,,,49.75,0.75,49
,,,49.7501,0.7501,49
,,, , , 
,,,50,0,50
