time,p:1,q :1,,,
6.5,-185904.9253,-226013.2148,6.5,0.5,6
6.6,-154987.2998,-226038.8555,6.501,0.501,6
6.7,-81377.16762,-225504.3119,6.75,0.75,6
6.8,27823.6718,-226590.1673,6.7501,0.7501,6
6.9,11433.44175,-224658.7072, , ,6
7,-140551.5133,-221121.0311,7,0,7
7.1,-296583.3781,-224609.6253, ,, 
7.2,-360784.2961,-231252.0953,7.25,0.25,7
7.3,-323942.7171,-234189.4716,7.2501,0.2501,7
7.4,-243328.9737,-233606.2747, , , 
7.5,-187584.1645,-231982.0838,7.5,0.5,7
7.6,-186554.2054,-230366.7168,7.501,0.501,7
7.7,-222469.3733,-229747.5293,7.75,0.75,7
7.8,-258890.4405,-230499.0397,7.7501,0.7501,7
7.9,-271522.8941,-231639.233, , , 
8,-180962.7897,-230429.3943,8,0,8
8.1,190448.0738,-237938.1346, ,, 
8.2,642429.766,-287162.7563,8.25,0.25,8
8.3,757780.7549,-317898.4949,8.2501,0.2501,8
8.4,492210.0942,-284111.9729, , , 
8.5,97210.30093,-242964.7038,8.5,0.5,8
8.6,-134567.9427,-229746.2852,8.501,0.501,8
8.7,-109585.4503,-227282.9747,8.75,0.75,8
8.8,51591.89806,-228905.0165,8.7501,0.7501,8
8.9,146277.595,-231413.6242, , , 
9,106466.4294,-227562.6894,9,0,9
9.1,10288.31807,-222140.3444, ,, 
9.2,-141795.6501,-219505.6472,9.25,0.25,9
9.3,-302852.7457,-223739.5548,9.2501,0.2501,9
9.4,-339200.6509,-229654.9014, , , 
9.5,-244206.7618,-230470.5409,9.5,0.5,9
9.6,-115210.3502,-229439.7917,9.501,0.501,9
9.7,-66504.50842,-227901.217,9.75,0.75,9
9.8,-130828.0272,-225356.535,9.7501,0.7501,9
9.9,-230084.6901,-225610.6877, , , 
10,-267892.031,-227921.5089,10,0,10
10.1,-209704.2155,-228419.4031, ,, 
10.2,-102381.4985,-227794.2003,10.25,0.25,10
10.3,-25937.33845,-227132.18,10.2501,0.2501,10
10.4,-11340.24393,-225401.2975, , , 
10.5,-36248.96101,-223206.3926,10.5,0.5,10
10.6,-65292.543,-221750.9524,10.501,0.501,10
10.7,-72915.01376,-221300.217,10.75,0.75,10
10.8,-62867.87473,-221339.464,10.7501,0.7501,10
10.9,-116445.3421,-220958.395, , , 
11,-202575.0169,-221859.6065,11,0,11
11.1,-95371.58083,-222802.0354, ,, 
11.2,151137.5489,-230449.1266,11.25,0.25,11
11.3,329278.0915,-243102.3525,11.2501,0.2501,11
11.4,388747.9151,-249999.4752, , , 
11.5,339726.2268,-246068.0906,11.5,0.5,11
11.6,239471.8447,-236723.2016,11.501,0.501,11
11.7,166614.4549,-229971.1623,11.75,0.75,11
11.8,154552.2896,-227853.734,11.7501,0.7501,11
11.9,168274.8381,-227979.5245, , , 
12,153089.5506,-226759.6752,12,0,12
12.1,89420.16004,-223078.7766, ,, 
12.2,-25924.41536,-218876.2076,12.25,0.25,12
12.3,-145289.7986,-217986.5971,12.2501,0.2501,12
12.4,-206616.7308,-220380.517, , , 
12.5,-179270.191,-222408.2405,12.5,0.5,12
12.6,-78836.86128,-223531.4035,12.501,0.501,12
12.7,-34155.12752,-223834.6086,12.75,0.75,12
12.8,-119289.7295,-221932.2254,12.7501,0.7501,12
12.9,-223361.1389,-222879.1887, , , 
13,-230816.5869,-225057.761,13,0,13
13.1,-139452.24,-225551.4477, ,, 
13.2,-11865.369,-226365.4438,13.25,0.25,13
13.3,70993.61418,-227394.0782,13.2501,0.2501,13
13.4,66790.72719,-225578.6039, , , 
13.5,2442.838737,-222018.2992,13.5,0.5,13
13.6,-64782.89838,-219920.586,13.501,0.501,13
13.7,-112100.2595,-219746.0992,13.75,0.75,13
13.8,-139667.2046,-220525.9703,13.7501,0.7501,13
13.9,-176206.4477,-221825.9942, , , 
14,-235223.7978,-224081.3639,14,0,14
14.1,-271696.4703,-227101.7416, ,, 
14.2,-63857.04801,-226932.9869,14.25,0.25,14
14.3,339748.7503,-246961.1821,14.2501,0.2501,14
14.4,627682.0394,-284993.3411, , , 
14.5,707198.6162,-306025.3868,14.5,0.5,14
14.6,687049.7557,-309258.7348,14.501,0.501,14
14.7,413762.721,-275133.3505,14.75,0.75,14
14.8,-128711.1578,-236015.6453,14.7501,0.7501,14
14.9,-542491.9763,-248531.0749, , , 
15,-601375.308,-264223.7103,15,0,15
15.1,-400969.041,-257377.0763, ,, 
15.2,-149785.5318,-247530.1017,15.25,0.25,15
15.3,-19230.19797,-241603.4364,15.2501,0.2501,15
15.4,-68830.85068,-234170.2095, , , 
15.5,-196651.9967,-229787.6111,15.5,0.5,15
15.6,-203629.5518,-228807.4608,15.501,0.501,15
15.7,13206.7888,-229444.7628,15.75,0.75,15
15.8,233588.7042,-238747.7565,15.7501,0.7501,15
15.9,235558.8958,-237760.0859, , , 
16,58261.84852,-225791.7622,16,0,16
16.1,-155909.4888,-220131.2223, ,, 
16.2,-298468.3787,-224218.3354,16.25,0.25,16
16.3,-295576.5214,-228220.1311,16.2501,0.2501,16
16.4,-136802.45,-227903.1447, , , 
16.5,50946.11242,-229949.227,16.5,0.5,16
16.6,132543.4867,-231319.2138,16.501,0.501,16
16.7,80930.70059,-226808.4522,16.75,0.75,16
16.8,-35874.85532,-221342.9049,16.7501,0.7501,16
16.9,-161610.0923,-220055.9682, , , 
17,-273358.3276,-223568.8278,17,0,17
17.1,-305062.9495,-228057.4211, ,, 
17.2,-71326.34288,-227620.9962,17.25,0.25,17
17.3,334853.3637,-247164.1124,17.2501,0.2501,17
17.4,596748.6133,-280737.5191, , , 
17.5,616162.9673,-290134.0049,17.5,0.5,17
17.6,503906.7575,-277124.7922,17.501,0.501,17
17.7,397279.299,-262515.5662,17.75,0.75,17
17.8,336443.1448,-253033.3112,17.7501,0.7501,17
17.9,291438.9646,-246002.2958, , , 
18,254209.7149,-240286.2589,18,0,18
18.1,237484.0926,-236887.3581, ,, 
18.2,234758.2996,-235218.6677,18.25,0.25,18
18.3,249605.559,-235305.3081,18.2501,0.2501,18
18.4,110722.5214,-226726.4935, , , 
18.5,-172692.02,-218997.9701,18.5,0.5,18
18.6,-338512.586,-225105.3827,18.501,0.501,18
18.7,-343582.8257,-230889.4386,18.75,0.75,18
18.8,-245843.8556,-231339.6338,18.7501,0.7501,18
18.9,-62317.42295,-230242.942, , , 
19,59723.23284,-230957.0638,19,0,19
19.1,-11080.71181,-225993.0269, ,, 
19.2,-171535.3614,-222561.9104,19.25,0.25,19
19.3,-271902.1108,-225265.459,19.2501,0.2501,19
19.4,-286732.0122,-228614.4786, , , 
19.5,-253468.4193,-230002.4081,19.5,0.5,19
19.6,-214074.084,-229960.3398,19.501,0.501,19
19.7,-194867.9787,-229335.9877,19.75,0.75,19
19.8,-195483.8602,-228708.7789,19.7501,0.7501,19
19.9,-211439.7932,-228531.8724, , , 
20,-235872.4063,-229036.532,20,0,20
20.1,-255183.5158,-230047.4126, ,, 
20.2,-259329.213,-230977.9464,20.25,0.25,20
20.3,-250277.8328,-231407.2472,20.2501,0.2501,20
20.4,-213442.3213,-230799.5211, , , 
20.5,-169650.603,-229621.2535,20.5,0.5,20
20.6,-166181.3832,-228353.6204,20.501,0.501,20
20.7,-206934.5676,-227880.3452,20.75,0.75,20
20.8,-256213.1945,-229006.6444,20.7501,0.7501,20
20.9,-204156.9437,-228887.4763, , , 
21,26377.37572,-229977.0172,21,0,21
21.1,397810.6655,-252660.5019, ,, 
21.2,453508.4731,-263450.6279,21.25,0.25,21
21.3,83973.05938,-232162.7992,21.2501,0.2501,21
21.4,-275690.0908,-224884.6796, , , 
21.5,-377922.3308,-232056.7203,21.5,0.5,21
21.6,-243163.771,-231894.6403,21.501,0.501,21
21.7,-32924.30956,-231215.8465,21.75,0.75,21
21.8,88230.99403,-232132.9754,21.7501,0.7501,21
21.9,30297.86943,-227136.2927, , , 
22,-161637.5327,-222252.2611,22,0,22
22.1,-338621.8791,-227269.8681, ,, 
22.2,-373280.2444,-233748.2062,22.25,0.25,22
22.3,-261677.0592,-233613.6111,22.2501,0.2501,22
22.4,-86542.63611,-231714.0931, , , 
22.5,30181.37349,-231182.4956,22.5,0.5,22
22.6,13967.77812,-227587.1583,22.501,0.501,22
22.7,-92951.84273,-223187.7872,22.75,0.75,22
22.8,-184198.1531,-222640.2924,22.7501,0.7501,22
22.9,-177209.1205,-223630.7091, , , 
23,-101421.5356,-224207.3523,23,0,23
23.1,-45313.15639,-224287.2398, ,, 
23.2,-63954.23114,-222966.6226,23.25,0.25,23
23.3,-121992.4737,-221768.7482,23.2501,0.2501,23
23.4,-36207.33259,-222449.8058, , , 
23.5,221185.5354,-233264.5276,23.5,0.5,23
23.6,474674.186,-258322.2467,23.501,0.501,23
23.7,849686.1496,-322598.413,23.75,0.75,23
23.8,1325524.249,-468169.7486,23.7501,0.7501,23
23.9,1656397.269,-644089.0158, , , 
24,1754675.578,-765924.3858,24,0,24
24.1,1656623.245,-788425.1387, ,, 
24.2,1473125.565,-742029.8038,24.25,0.25,24
24.3,1328266.941,-684006.1155,24.2501,0.2501,24
24.4,1120281.602,-602540.1664, , , 
24.5,773864.9817,-484147.4297,24.5,0.5,24
24.6,497518.1468,-392508.0166,24.501,0.501,24
24.7,252200.9627,-327109.3617,24.75,0.75,24
24.8,-35435.53647,-281657.8041,24.7501,0.7501,24
24.9,-221973.7083,-261074.337, , , 
25,-174648.9343,-249780.8543,25,0,25
25.1,78608.37769,-245749.59, ,, 
25.2,345841.5634,-257459.2505,25.25,0.25,25
25.3,410723.5619,-262181.4251,25.2501,0.2501,25
25.4,155317.6498,-238887.3649, , , 
25.5,-253377.7481,-226327.8509,25.5,0.5,25
25.6,-507836.7095,-241278.0295,25.501,0.501,25
25.7,-498201.9195,-250377.6276,25.75,0.75,25
25.8,-316912.3059,-245659.656,25.7501,0.7501,25
25.9,-60024.30436,-240107.086, , , 
26,156151.2125,-242155.1675,26,0,26
26.1,223993.7193,-242065.0045, ,, 
26.2,268635.8536,-241671.4333,26.25,0.25,26
26.3,389967.3805,-251297.9259,26.2501,0.2501,26
26.4,588396.5337,-277228.6784, , , 
26.5,785513.9296,-317719.7863,26.5,0.5,26
26.6,857593.333,-344921.9874,26.501,0.501,26
26.7,863793.1209,-356879.2814,26.75,0.75,26
26.8,861006.0495,-364077.2215,26.7501,0.7501,26
26.9,850617.1315,-366863.0996, , , 
27,824221.6426,-364415.0252,27,0,27
27.1,766941.3557,-353583.6931, ,, 
27.2,591150.0585,-321351.8953,27.25,0.25,27
27.3,324393.8494,-278409.5988,27.2501,0.2501,27
27.4,154358.0058,-252503.3829, , , 
27.5,205336.0724,-246172.294,27.5,0.5,27
27.6,448494.1382,-263466.3971,27.501,0.501,27
27.7,662790.1073,-295679.2306,27.75,0.75,27
27.8,591131.4597,-292297.7229,27.7501,0.7501,27
27.9,296001.7313,-256516.5571, , , 
28,11963.61562,-232781.5108,28,0,28
28.1,-138855.2024,-226029.0236, ,, 
28.2,-178269.9016,-225370.482,28.25,0.25,28
28.3,-162737.4796,-225399.5905,28.2501,0.2501,28
28.4,-144125.2406,-225268.5667, , , 
28.5,-158848.05,-224965.0797,28.5,0.5,28
28.6,-192914.6996,-225244.9461,28.501,0.501,28
28.7,-230764.1887,-226497.531,28.75,0.75,28
28.8,-255997.5176,-228293.7742,28.7501,0.7501,28
28.9,-236509.4346,-229176.775, , , 
29,-169721.7956,-228624.6168,29,0,29
29.1,-89424.24085,-227620.3227, ,, 
29.2,108513.4228,-230707.2808,29.25,0.25,29
29.3,419393.6399,-253598.5651,29.2501,0.2501,29
29.4,646218.7591,-287931.383, , , 
29.5,678149.1545,-301541.5784,29.5,0.5,29
29.6,575093.2224,-290452.6556,29.501,0.501,29
29.7,541508.1291,-284226.6421,29.75,0.75,29
29.8,676406.8409,-304165.8154,29.7501,0.7501,29
29.9,873195.1985,-347128.7022, , , 
30,978639.1088,-385030.5334,30,0,30
30.1,918330.8572,-385711.7058, ,, 
30.2,744225.739,-354521.4813,30.25,0.25,30
30.3,553682.9955,-316599.1921,30.2501,0.2501,30
30.4,218569.1628,-270134.4438, , , 
30.5,-206743.4055,-243475.7693,30.5,0.5,30
30.6,-419839.4319,-246262.9151,30.501,0.501,30
30.7,-356927.011,-245524.6802,30.75,0.75,30
30.8,-144271.3363,-239636.3956,30.7501,0.7501,30
30.9,26987.98388,-237346.4182, , , 
31,9877.34118,-231998.2903,31,0,31
31.1,-156792.3267,-226131.6535, ,, 
31.2,-199902.8358,-225615.4057,31.25,0.25,31
31.3,-14040.31426,-226701.4208,31.2501,0.2501,31
31.4,271103.8719,-239654.4771, , , 
31.5,496447.1979,-263616.372,31.5,0.5,31
31.6,566673.3922,-277425.8882,31.501,0.501,31
31.7,480093.7791,-269647.4137,31.75,0.75,31
31.8,319344.656,-251139.4994,31.7501,0.7501,31
31.9,300370.5362,-245190.5968, , , 
32,508265.7554,-265873.4747,32,0,32
32.1,807038.6326,-318787.4185, ,, 
32.2,987581.6994,-374595.0924,32.25,0.25,32
32.3,931145.0201,-381200.0424,32.2501,0.2501,32
32.4,729631.0996,-347215.8453, , , 
32.5,577926.0896,-315869.8234,32.5,0.5,32
32.6,603579.5847,-310716.3723,32.501,0.501,32
32.7,805277.4864,-341842.6914,32.75,0.75,32
32.8,1036972.705,-401711.8478,32.7501,0.7501,32
32.9,1148229.752,-450783.0367, , , 
33,1130362.295,-466200.9053,33,0,33
33.1,1060317.692,-458203.2647, ,, 
33.2,1075314.839,-463880.6577,33.25,0.25,33
33.3,1176788.262,-496576.8674,33.2501,0.2501,33
33.4,1215415.201,-520220.0372, , , 
33.5,1128823.567,-505493.7987,33.5,0.5,33
33.6,955904.6941,-458900.7387,33.501,0.501,33
33.7,551766.6877,-368733.6184,33.75,0.75,33
33.8,-67585.72601,-289470.3456,33.7501,0.7501,33
33.9,-458548.4976,-276855.4666, , , 
34,-408076.5172,-268777.8843,34,0,34
34.1,-114507.735,-254885.3601, ,, 
34.2,82318.69212,-249691.6455,34.25,0.25,34
34.3,22735.5306,-239076.0905,34.2501,0.2501,34
34.4,-187024.4004,-230678.9271, , , 
34.5,-365295.1334,-234539.2945,34.5,0.5,34
34.6,-403815.1688,-240345.9653,34.501,0.501,34
34.7,-322667.0453,-240112.9493,34.75,0.75,34
34.8,-214729.8567,-237018.4518,34.7501,0.7501,34
34.9,-160594.7392,-233853.23, , , 
35,-178718.3489,-231215.0479,35,0,35
35.1,-233477.1594,-230425.6897, ,, 
35.2,-207841.4751,-229760.0659,35.25,0.25,35
35.3,-21727.52233,-229425.1753,35.2501,0.2501,35
35.4,304550.3759,-244209.612, , , 
35.5,631170.2497,-284674.3049,35.5,0.5,35
35.6,808667.4417,-325006.043,35.501,0.501,35
35.7,920990.008,-360432.0503,35.75,0.75,35
35.8,1028034.243,-400658.4,35.7501,0.7501,35
35.9,1081355.536,-431671.2601, , , 
36,1064325.34,-441884.288,36,0,36
36.1,1026463.827,-440504.7033, ,, 
36.2,1010880.668,-439469.0699,36.25,0.25,36
36.3,1034981.174,-446909.89,36.2501,0.2501,36
36.4,1226524.864,-501744.894, , , 
36.5,1532133.713,-628517.7183,36.5,0.5,36
36.6,1718979.478,-758353.679,36.501,0.501,36
36.7,1559914.236,-752390.962,36.75,0.75,36
36.8,998159.5818,-577362.5635,36.7501,0.7501,36
36.9,148103.9727,-394865.8649, , , 
37,-537501.9854,-345825.2946,37,0,37
37.1,-633865.04,-334461.8639, ,, 
37.2,-265295.0884,-297629.8604,37.25,0.25,37
37.3,147977.0808,-282735.4469,37.2501,0.2501,37
37.4,232205.7606,-271660.582, , , 
37.5,-18486.8339,-246461.0781,37.5,0.5,37
37.6,-333978.107,-240175.4048,37.501,0.501,37
37.7,-485103.4131,-249503.4886,37.75,0.75,37
37.8,-426651.1417,-251080.1801,37.7501,0.7501,37
37.9,-235865.7421,-244295.0438, , , 
38,-35428.41481,-239597.3648,38,0,38
38.1,81259.81821,-237395.2404, ,, 
38.2,187277.5806,-237983.9872,38.25,0.25,38
38.3,359316.6535,-249068.9888,38.2501,0.2501,38
38.4,605622.4534,-280071.2701, , , 
38.5,842595.0179,-329996.595,38.5,0.5,38
38.6,957478.2043,-370891.8377,38.501,0.501,38
38.7,953861.626,-386050.8135,38.75,0.75,38
38.8,903912.7751,-384351.441,38.7501,0.7501,38
38.9,870775.9573,-380576.6351, , , 
39,905354.3599,-388653.7824,39,0,39
39.1,1022973.56,-419570.1331, ,, 
39.2,1207082.069,-480243.3081,39.25,0.25,39
39.3,1368888.237,-555313.219,39.2501,0.2501,39
39.4,1414564.434,-603082.9573, , , 
39.5,1334153.669,-600674.7615,39.5,0.5,39
39.6,1186028.077,-560825.3184,39.501,0.501,39
39.7,903972.24,-478501.2027,39.75,0.75,39
39.8,423649.6336,-367596.0882,39.7501,0.7501,39
39.9,-73882.21653,-297380.2486, , , 
40,-308627.4869,-274758.6613,40,0,40
40.1,-201727.9461,-259858.5382, ,, 
40.2,20975.37091,-251228.1218,40.25,0.25,40
40.3,111781.337,-245629.0803,40.2501,0.2501,40
40.4,-16679.54318,-234057.8552, , , 
40.5,-252739.7433,-229359.573,40.5,0.5,40
40.6,-399031.5019,-236123.4534,40.501,0.501,40
40.7,-365073.0729,-239200.9792,40.75,0.75,40
40.8,-210994.6196,-236157.4964,40.7501,0.7501,40
40.9,-88392.53423,-233340.8176, , , 
41,-90671.81896,-229790.0638,41,0,41
41.1,-188754.1398,-227343.1336, ,, 
41.2,-151713.604,-226379.3301,41.25,0.25,41
41.3,146311.7279,-232721.5024,41.2501,0.2501,41
41.4,597599.9532,-276928.7716, , , 
41.5,958409.406,-355329.6708,41.5,0.5,41
41.6,1058070.514,-403377.4526,41.501,0.501,41
41.7,927862.8352,-391848.0968,41.75,0.75,41
41.8,718947.1419,-351895.2622,41.7501,0.7501,41
41.9,652248.7228,-331548.4419, , , 
42,777444.2084,-346895.9942,42,0,42
42.1,963982.8766,-388978.3292, ,, 
42.2,1127058.061,-442594.6384,42.25,0.25,42
42.3,1224253.527,-491105.8688,42.2501,0.2501,42
42.4,806845.152,-410213.4791, , , 
42.5,-100244.458,-293335.7222,42.5,0.5,42
42.6,-776905.0714,-312333.3255,42.501,0.501,42
42.7,-856718.7822,-336176.8476,42.75,0.75,42
42.8,-483192.5132,-303176.5942,42.7501,0.7501,42
42.9,-55270.09671,-277728.4009, , , 
43,114466.279,-265887.341,43,0,43
43.1,2201.045014,-248167.9056, ,, 
43.2,-196213.2752,-237300.07,43.25,0.25,43
43.3,-288021.4786,-235992.8886,43.2501,0.2501,43
43.4,-250885.124,-234855.7207, , , 
43.5,-170938.6193,-232625.9195,43.5,0.5,43
43.6,-131838.4489,-230304.018,43.501,0.501,43
43.7,-159876.846,-228233.8502,43.75,0.75,43
43.8,-198117.8715,-227462.2015,43.7501,0.7501,43
43.9,-67911.8212,-226825.2731, , , 
44,255698.8479,-239331.1493,44,0,44
44.1,597051.3117,-277778.8883, ,, 
44.2,888475.2214,-338455.343,44.25,0.25,44
44.3,1038719.163,-393250.6514,44.2501,0.2501,44
44.4,1019644.974,-409246.6093, , , 
44.5,922215.7698,-397545.6498,44.5,0.5,44
44.6,834419.8612,-379602.5934,44.501,0.501,44
44.7,857734.7015,-380377.236,44.75,0.75,44
44.8,980420.2033,-408104.9657,44.7501,0.7501,44
44.9,1066298.807,-438297.1015, , , 
45,1033886.899,-440989.6577,45,0,45
45.1,911391.3189,-415363.0738, ,, 
45.2,864336.5825,-398311.247,45.25,0.25,45
45.3,990762.4941,-421493.1045,45.2501,0.2501,45
45.4,1078953.777,-450921.494, , , 
45.5,819699.9265,-399916.3677,45.5,0.5,45
45.6,201554.7526,-301034.1354,45.501,0.501,45
45.7,-449277.4596,-273660.7995,45.75,0.75,45
45.8,-745897.8764,-299217.1396,45.7501,0.7501,45
45.9,-586320.0148,-292277.0153, , , 
46,-184752.2425,-268318.0835,46,0,46
46.1,149023.4818,-262707.9641, ,, 
46.2,224870.994,-256865.0685,46.25,0.25,46
46.3,68345.35572,-239780.1476,46.2501,0.2501,46
46.4,-149679.9315,-229225.583, , , 
46.5,-274066.9582,-229431.4443,46.5,0.5,46
46.6,-263977.5852,-230687.4148,46.501,0.501,46
46.7,-206125.5965,-230352.2795,46.75,0.75,46
46.8,-183222.8053,-229417.2333,46.7501,0.7501,46
46.9,-204050.682,-228784.804, , , 
47,-238109.1087,-229160.4338,47,0,47
47.1,-240644.5161,-229744.8983, ,, 
47.2,-102429.7917,-228576.5744,47.25,0.25,47
47.3,201742.1453,-237183.1503,47.2501,0.2501,47
47.4,577638.2991,-275013.3021, , , 
47.5,816048.2885,-324674.0097,47.5,0.5,47
47.6,757490.2571,-327450.9093,47.501,0.501,47
47.7,466327.4982,-286092.8948,47.75,0.75,47
47.8,166599.2454,-249857.9192,47.7501,0.7501,47
47.9,33662.51428,-234977.9507, , , 
48,96219.70226,-232275.423,48,0,48
48.1,287718.5203,-241704.4056, ,, 
48.2,606502.3841,-278242.9522,48.25,0.25,48
48.3,944689.7409,-351365.7759,48.2501,0.2501,48
48.4,1249007.565,-453906.8947, , , 
48.5,1446592.098,-560530.6756,48.5,0.5,48
48.6,1421753.281,-598749.709,48.501,0.501,48
48.7,1102923.218,-525006.5031,48.75,0.75,48
48.8,523792.777,-389489.8142,48.7501,0.7501,48
48.9,-67293.85009,-304800.482, , , 
49,-400379.8665,-283817.5336,49,0,49
49.1,-409240.2879,-273957.5908, ,, 
49.2,-263620.6025,-260712.1934,49.25,0.25,49
49.3,-135191.627,-250044.591,49.2501,0.2501,49
49.4,-64393.75442,-241984.2216, , , 
49.5,-50409.52561,-235489.8073,49.5,0.5,49
49.6,-80206.07779,-230286.3782,49.501,0.501,49
49.7,-128811.2657,-227085.0368,49.75,0.75,49
49.8,-175385.2747,-225977.3098,49.7501,0.7501,49
49.9,-225927.5886,-226702.7206, , , 
50,-264927.5921,-228610.5455,50,0,50
