time,p:1,q :1,,,
12.6,-76033.85204,-310151.0032,12.501,0.501,12
12.7,115399.3988,-287727.6894,12.75,0.75,12
12.8,117927.2058,-267737.898,12.7501,0.7501,12
12.9,27281.78602,-249324.406, , , 
13,3414.410034,-238897.7553,13,0,13
13.1,87846.41728,-235652.0695, ,, 
13.2,62986.84612,-231124.3623,13.25,0.25,13
13.3,-146737.1845,-223865.6883,13.2501,0.2501,13
13.4,-345206.0398,-228383.0454, , , 
13.5,-402056.6101,-236073.4214,13.5,0.5,13
13.6,-302664.3159,-236408.305,13.501,0.501,13
13.7,-171722.0666,-233931.7157,13.75,0.75,13
13.8,-121851.3921,-231256.7995,13.7501,0.7501,13
13.9,-142237.2314,-228606.9065, , , 
14,-177532.599,-227251.489,14,0,14
14.1,-185980.692,-226882.6699, ,, 
14.2,-174573.7094,-226685.4106,14.25,0.25,14
14.3,-165416.6555,-226346.4275,14.2501,0.2501,14
14.4,-144638.0697,-225834.6253, , , 
14.5,-109914.5609,-225257.7791,14.5,0.5,14
14.6,-81808.46222,-224542.8725,14.501,0.501,14
14.7,-58467.29777,-223784.4755,14.75,0.75,14
14.8,-37163.94092,-223184.2921,14.7501,0.7501,14
14.9,-21141.86222,-222628.0784, , , 
15,-11817.11832,-222106.0967,15,0,15
15.1,-11301.55892,-221525.9792, ,, 
15.2,-19553.52917,-220921.3833,15.25,0.25,15
15.3,-33150.76783,-220400.3883,15.2501,0.2501,15
15.4,-117069.6931,-219634.3154, , , 
15.5,-256229.5646,-222079.9337,15.5,0.5,15
15.6,-337325.4735,-228241.0417,15.501,0.501,15
15.7,-312931.8685,-231716.0997,15.75,0.75,15
15.8,-211071.7132,-231192.4453,15.7501,0.7501,15
15.9,-77695.14041,-229847.0095, , , 
16,26740.69474,-229493.6629,16,0,16
16.1,53903.45454,-227793.9564, ,, 
16.2,-7539.443358,-223815.6047,16.25,0.25,16
16.3,-133399.7466,-221008.3544,16.2501,0.2501,16
16.4,-222805.2424,-222442.1418, , , 
16.5,-210610.6791,-224401.0104,16.5,0.5,16
16.6,-135002.2503,-225002.4652,16.501,0.501,16
16.7,-40833.98287,-225309.0148,16.75,0.75,16
16.8,21098.67563,-225473.5019,16.7501,0.7501,16
16.9,91878.73483,-226374.5506, , , 
17,163872.0285,-229171.4788,17,0,17
17.1,147819.6471,-227641.5144, ,, 
17.2,1149.42007,-220786.5732,17.25,0.25,17
17.3,-208014.777,-219051.9238,17.2501,0.2501,17
17.4,-353164.9152,-226397.1778, , , 
17.5,-370223.3046,-233020.9663,17.5,0.5,17
17.6,-275827.3623,-233591.3385,17.501,0.501,17
17.7,-121793.2017,-231585.0624,17.75,0.75,17
17.8,5953.521308,-230839.7738,17.7501,0.7501,17
17.9,43130.94285,-228897.0093, , , 
18,5063.145481,-225150.4423,18,0,18
18.1,-56066.06056,-222144.0398, ,, 
18.2,239054.7247,-233002.5612,18.25,0.25,18
18.3,945131.0678,-338593.1549,18.2501,0.2501,18
18.4,1290245.813,-466596.3741, , , 
18.5,876071.7394,-398879.9607,18.5,0.5,18
18.6,10424.9778,-282261.9373,18.501,0.501,18
18.7,-657168.2091,-286560.0667,18.75,0.75,18
18.8,-732981.9106,-303705.9606,18.7501,0.7501,18
18.9,-417687.874,-281301.9317, , , 
19,-81072.41622,-263634.7565,19,0,19
19.1,42881.59104,-253510.2886, ,, 
19.2,-56740.35485,-240648.3884,19.25,0.25,19
19.3,-232772.0518,-234440.1573,19.2501,0.2501,19
19.4,-327333.5187,-235938.5884, , , 
19.5,-285694.8114,-235914.6208,19.5,0.5,19
19.6,-162870.41,-233355.7973,19.501,0.501,19
19.7,-97432.62574,-230944.5972,19.75,0.75,19
19.8,-139118.2542,-228011.5164,19.7501,0.7501,19
19.9,-178982.9186,-226706.3271, , , 
20,-155862.3917,-226252.1429,20,0,20
20.1,-102257.0575,-225727.5997, ,, 
20.2,-40610.80538,-225264.2759,20.25,0.25,20
20.3,4575.382349,-224864.6327,20.2501,0.2501,20
20.4,3361.641957,-223477.6443, , , 
20.5,-36930.21714,-221505.0254,20.5,0.5,20
20.6,-84338.1248,-220391.2182,20.501,0.501,20
20.7,-160770.075,-220657.3291,20.75,0.75,20
20.8,-256530.0982,-223521.5169,20.7501,0.7501,20
20.9,-305414.5742,-227979.7546, , , 
21,-288500.5256,-230651.0054,21,0,21
21.1,-235857.1965,-230970.8378, ,, 
21.2,-162740.0106,-229783.921,21.25,0.25,21
21.3,-102967.6553,-228310.8655,21.2501,0.2501,21
21.4,-124039.4652,-226416.568, , , 
21.5,-213820.1463,-225999.864,21.5,0.5,21
21.6,-289727.6609,-228742.8797,21.501,0.501,21
21.7,-300376.4207,-231515.5808,21.75,0.75,21
21.8,-262812.8627,-232266.7575,21.7501,0.7501,21
21.9,-222798.2334,-231712.0229, , , 
22,-208098.5333,-230807.5996,22,0,22
22.1,-219039.6928,-230227.2351, ,, 
22.2,-236461.5398,-230260.0394,22.25,0.25,22
22.3,-239680.7374,-230487.6389,22.2501,0.2501,22
22.4,-115349.5904,-229039.3507, , , 
22.5,111612.248,-232842.9686,22.5,0.5,22
22.6,259552.0546,-240062.3417,22.501,0.501,22
22.7,275362.4117,-240210.9595,22.75,0.75,22
22.8,214399.16,-234315.1375,22.7501,0.7501,22
22.9,179147.2932,-230223.1292, , , 
23,197948.3139,-230449.1056,23,0,23
23.1,215785.6642,-231309.0893, ,, 
23.2,80279.53431,-223863.3446,23.25,0.25,23
23.3,-203682.5953,-218595.3466,23.2501,0.2501,23
23.4,-389627.592,-227721.3588, , , 
23.5,-356697.646,-233131.2433,23.5,0.5,23
23.6,-188383.2287,-231701.1233,23.501,0.501,23
23.7,-41798.98046,-230702.1321,23.75,0.75,23
23.8,-18655.42958,-228235.3613,23.7501,0.7501,23
23.9,-111946.6981,-224486.3553, , , 
24,-235767.7189,-224776.7268,24,0,24
24.1,-303154.2938,-228562.2642, ,, 
24.2,-295710.9095,-231282.8359,24.25,0.25,24
24.3,-248848.1238,-231730.0696,24.2501,0.2501,24
24.4,-210175.8308,-231050.7269, , , 
24.5,-203262.2973,-230168.2242,24.5,0.5,24
24.6,-217761.4677,-229707.5216,24.501,0.501,24
24.7,-236756.5734,-229908.7496,24.75,0.75,24
24.8,-249417.1654,-230499.1229,24.7501,0.7501,24
24.9,-235770.7133,-230635.498, , , 
25,-184283.192,-229752.5594,25,0,25
25.1,-109574.9042,-228406.3314, ,, 
25.2,-26022.02468,-227495.2762,25.25,0.25,25
25.3,31564.79907,-226915.7374,25.2501,0.2501,25
25.4,2130.752786,-224243.1965, , , 
25.5,-136447.1853,-221170.9974,25.5,0.5,25
25.6,-276876.7375,-223919.1773,25.501,0.501,25
25.7,-203493.8354,-225380.0209,25.75,0.75,25
25.8,-8206.804177,-227170.0058,25.7501,0.7501,25
25.9,96703.36914,-229107.3456, , , 
26,79802.51598,-226557.2412,26,0,26
26.1,-16576.19191,-221743.2654, ,, 
26.2,-157428.7683,-219898.8542,26.25,0.25,26
26.3,-293400.4885,-223980.5528,26.2501,0.2501,26
26.4,-329297.087,-229375.3588, , , 
26.5,-250520.5867,-230456.1188,26.5,0.5,26
26.6,-133009.7518,-229440.5729,26.501,0.501,26
26.7,-54669.40811,-228211.4216,26.75,0.75,26
26.8,-48185.86741,-226046.8285,26.7501,0.7501,26
26.9,-89647.39913,-223751.9736, , , 
27,-140480.9279,-222837.0223,27,0,27
27.1,-178577.5707,-223318.801, ,, 
27.2,-214699.4422,-224737.4035,27.25,0.25,27
27.3,-251970.1809,-226864.6316,27.2501,0.2501,27
27.4,-214436.7973,-227647.6209, , , 
27.5,-83304.4744,-227350.7247,27.5,0.5,27
27.6,64756.31529,-229157.4144,27.501,0.501,27
27.7,107997.3562,-229169.0484,27.75,0.75,27
27.8,14232.48322,-223588.1238,27.7501,0.7501,27
27.9,-158543.0963,-220298.582, , , 
28,-318667.8965,-225126.2448,28,0,28
28.1,-373725.8029,-232313.3506, ,, 
28.2,-255134.3478,-232380.3671,28.25,0.25,28
28.3,-50088.73418,-231333.3891,28.2501,0.2501,28
28.4,162364.5757,-235892.6102, , , 
28.5,337560.5707,-247127.2739,28.5,0.5,28
28.6,402202.6623,-253780.2903,28.501,0.501,28
28.7,291678.8819,-243834.8111,28.75,0.75,28
28.8,34919.72895,-225948.3933,28.7501,0.7501,28
28.9,-109645.7356,-220518.6999, , , 
29,-43366.10164,-221512.5648,29,0,29
29.1,76226.40636,-224916.0878, ,, 
29.2,34499.80692,-223057.9637,29.25,0.25,29
29.3,-175706.388,-219434.7693,29.2501,0.2501,29
29.4,-345414.8592,-225825.5209, , , 
29.5,-360522.5208,-232142.7453,29.5,0.5,29
29.6,-260136.2329,-232560.5915,29.501,0.501,29
29.7,-140484.1173,-230961.7661,29.75,0.75,29
29.8,-77971.16263,-229074.9696,29.7501,0.7501,29
29.9,-90155.40624,-226542.8982, , , 
30,-143974.5527,-224784.4046,30,0,30
30.1,-193354.6297,-224844.0296, ,, 
30.2,-231230.221,-226243.1001,30.25,0.25,30
30.3,-179616.0723,-226506.2368,30.2501,0.2501,30
30.4,-20424.40274,-227198.1113, , , 
30.5,104924.2273,-229783.8401,30.5,0.5,30
30.6,100603.8937,-227796.7371,30.501,0.501,30
30.7,1368.672587,-222371.8673,30.75,0.75,30
30.8,-89355.42403,-219796.9759,30.7501,0.7501,30
30.9,-67881.87122,-220257.2502, , , 
31,63556.32765,-223783.7762,31,0,31
31.1,207299.8023,-231076.0733, ,, 
31.2,185719.3376,-230220.0653,31.25,0.25,31
31.3,-34997.68994,-219903.0138,31.2501,0.2501,31
31.4,-284789.8268,-221040.7789, , , 
31.5,-412311.9278,-231486.2403,31.5,0.5,31
31.6,-381906.8021,-236886.3177,31.501,0.501,31
31.7,-255206.9082,-235554.3887,31.75,0.75,31
31.8,-117853.319,-232942.8983,31.7501,0.7501,31
31.9,-70683.70003,-230278.002, , , 
32,-135366.3155,-227025.7026,32,0,32
32.1,-233063.1764,-226886.9297, ,, 
32.2,-266626.0405,-228763.4862,32.25,0.25,32
32.3,-203813.1653,-228892.6398,32.2501,0.2501,32
32.4,-77091.45133,-228182.3976, , , 
32.5,38079.09253,-228718.9975,32.5,0.5,32
32.6,73697.95828,-227793.708,32.501,0.501,32
32.7,34462.57278,-224396.5888,32.75,0.75,32
32.8,-28153.80203,-221330.8425,32.7501,0.7501,32
32.9,-64402.36364,-220224.5528, , , 
33,-59370.14077,-220412.8648,33,0,33
33.1,-31345.8595,-221005.142, ,, 
33.2,37117.20004,-222514.876,33.25,0.25,33
33.3,152098.147,-227223.5251,33.2501,0.2501,33
33.4,223660.9166,-231853.6069, , , 
33.5,188358.5459,-229522.1969,33.5,0.5,33
33.6,82966.21223,-223151.7031,33.501,0.501,33
33.7,-107480.9291,-218054.2903,33.75,0.75,33
33.8,-319803.7649,-222698.6129,33.7501,0.7501,33
33.9,-407393.6671,-232487.8917, , , 
34,-350433.702,-236001.2723,34,0,34
34.1,-233313.0406,-234558.7571, ,, 
34.2,-122908.8281,-232121.4178,34.25,0.25,34
34.3,-58393.8025,-229810.4548,34.2501,0.2501,34
34.4,8635.611924,-228177.2049, , , 
34.5,68635.77419,-227956.3079,34.5,0.5,34
34.6,38078.14274,-224960.3696,34.501,0.501,34
34.7,-73783.95992,-220940.4524,34.75,0.75,34
34.8,-175450.1615,-220633.3858,34.7501,0.7501,34
34.9,-113758.6508,-221714.0064, , , 
35,85849.63391,-226564.4386,35,0,35
35.1,241811.5326,-235127.8181, ,, 
35.2,207841.9395,-232883.7861,35.25,0.25,35
35.3,-8170.39267,-221389.4645,35.2501,0.2501,35
35.4,-271597.9022,-220991.4043, , , 
35.5,-427787.923,-232284.0068,35.5,0.5,35
35.6,-404190.4022,-238577.0535,35.501,0.501,35
35.7,-258812.8098,-236653.3143,35.75,0.75,35
35.8,-107979.1393,-233766.6852,35.7501,0.7501,35
35.9,-37535.19536,-231106.483, , , 
36,-52882.7425,-227518.0308,36,0,36
36.1,-103363.6593,-224695.4995, ,, 
36.2,-128291.9658,-223647.4415,36.25,0.25,36
36.3,-113473.4937,-223457.5658,36.2501,0.2501,36
36.4,-102909.7031,-223259.2573, , , 
36.5,-119940.244,-222831.3892,36.5,0.5,36
36.6,-146396.4911,-222806.0449,36.501,0.501,36
36.7,-195835.4399,-223697.1271,36.75,0.75,36
36.8,-214044.5399,-225027.3257,36.7501,0.7501,36
36.9,-134543.3874,-225346.086, , , 
37,-34697.55532,-225772.0071,37,0,37
37.1,-15804.2312,-224721.0637, ,, 
37.2,-30114.84195,-222841.0548,37.25,0.25,37
37.3,-12815.95119,-222343.8637,37.2501,0.2501,37
37.4,21305.61978,-222609.7032, , , 
37.5,51460.58963,-222989.0294,37.5,0.5,37
37.6,67228.74093,-223004.8343,37.501,0.501,37
37.7,26481.90832,-221203.3475,37.75,0.75,37
37.8,-61402.96089,-218812.0083,37.7501,0.7501,37
37.9,35720.72541,-220932.3555, , , 
38,340701.8668,-240567.3066,38,0,38
38.1,598657.9644,-275619.7369, ,, 
38.2,490590.775,-269874.4249,38.25,0.25,38
38.3,37246.13185,-231647.8753,38.2501,0.2501,38
38.4,-356343.7696,-228960.3096, , , 
38.5,-75471.31812,-227468.2793,38.5,0.5,38
38.6,1224357.911,-407371.8425,38.501,0.501,38
38.7,1829123.754,-719275.0942,38.75,0.75,38
38.8,1016194.592,-519028.1604,38.7501,0.7501,38
38.9,-216834.5897,-338805.4957, , , 
39,-953633.6895,-374329.5748,39,0,39
39.1,-960842.5842,-389991.1974, ,, 
39.2,-320428.8519,-323681.9969,39.25,0.25,39
39.3,574426.1303,-341904.092,39.2501,0.2501,39
39.4,1103112.776,-442252.3563, , , 
39.5,1114302.417,-464860.6647,39.5,0.5,39
39.6,871074.4671,-413026.7528,39.501,0.501,39
39.7,348934.7534,-319958.2562,39.75,0.75,39
39.8,-328931.2866,-272315.8355,39.7501,0.7501,39
39.9,-711543.8526,-293698.3806, , , 
40,-662086.5591,-297918.9973,40,0,40
40.1,-356226.2394,-276000.5596, ,, 
40.2,-68854.08289,-260683.4677,40.25,0.25,40
40.3,25684.44235,-250574.8587,40.2501,0.2501,40
40.4,54079.90161,-241573.2004, , , 
40.5,127955.603,-238304.1607,40.5,0.5,40
40.6,184433.4289,-237236.1977,40.501,0.501,40
40.7,206227.3368,-235769.654,40.75,0.75,40
40.8,239452.1743,-236057.6178,40.7501,0.7501,40
40.9,303337.6777,-240315.0582, , , 
41,337417.8624,-243804.9311,41,0,41
41.1,294279.2452,-240327.9983, ,, 
41.2,134512.1389,-228572.5129,41.25,0.25,41
41.3,-90005.32563,-219557.4896,41.2501,0.2501,41
41.4,-289545.1816,-222347.6783, , , 
41.5,-389915.4314,-231153.6149,41.5,0.5,41
41.6,-346309.9741,-234986.8033,41.501,0.501,41
41.7,-221882.5436,-233609.5849,41.75,0.75,41
41.8,-122378.8454,-231490.6551,41.7501,0.7501,41
41.9,109564.0709,-233688.2957, , , 
42,513438.5746,-267045.1798,42,0,42
42.1,851992.285,-329772.5923, ,, 
42.2,682474.0951,-317627.2106,42.25,0.25,42
42.3,23124.90888,-247730.5512,42.2501,0.2501,42
42.4,382933.3707,-256624.0601, , , 
42.5,1872920.758,-664450.6675,42.5,0.5,42
42.6,2763319.234,-1474199.757,42.501,0.501,42
42.7,2585423.79,-1786360.031,42.75,0.75,42
42.8,1884098.473,-1442543.925,42.7501,0.7501,42
42.9,918334.1781,-946196.0558, , , 
43,-24587.34444,-638274.5701,43,0,43
43.1,-571393.7313,-522704.4069, ,, 
43.2,-667861.5573,-458772.8809,43.25,0.25,43
43.3,-419693.7592,-388885.6654,43.2501,0.2501,43
43.4,43623.08371,-338421.6921, , , 
43.5,420893.8497,-330278.5236,43.5,0.5,43
43.6,477897.0652,-316136.4084,43.501,0.501,43
43.7,203607.5662,-274243.736,43.75,0.75,43
43.8,-226233.7229,-247473.8031,43.7501,0.7501,43
43.9,-476415.0408,-252940.5488, , , 
44,-384082.5907,-250964.1068,44,0,44
44.1,-46504.39963,-243423.3188, ,, 
44.2,223023.7436,-248974.1998,44.25,0.25,44
44.3,226183.1778,-244535.7944,44.2501,0.2501,44
44.4,114585.9992,-232973.7232, , , 
44.5,75599.69694,-227555.0478,44.5,0.5,44
44.6,150279.0547,-229093.4239,44.501,0.501,44
44.7,218849.5773,-232833.7515,44.75,0.75,44
44.8,179644.3943,-229814.1381,44.7501,0.7501,44
44.9,42679.19124,-222174.239, , , 
45,-116986.8818,-218272.754,45,0,45
45.1,-209432.42,-220080.3966, ,, 
45.2,-224135.6886,-222973.9348,45.25,0.25,45
45.3,-190543.2072,-224559.4822,45.2501,0.2501,45
45.4,-122787.8667,-224900.7978, , , 
45.5,-49028.69916,-224962.9211,45.5,0.5,45
45.6,-3020.94129,-224639.854,45.501,0.501,45
45.7,6310.966118,-223564.104,45.75,0.75,45
45.8,-27368.96098,-221750.2919,45.7501,0.7501,45
45.9,-120392.5807,-220240.9677, , , 
46,-232493.2935,-222002.3813,46,0,46
46.1,-294519.3714,-226368.8382, ,, 
46.2,-288335.5196,-229520.3416,46.25,0.25,46
46.3,-244444.4736,-230408.3391,46.2501,0.2501,46
46.4,-83748.21163,-229175.6871, , , 
46.5,157939.4949,-234991.6118,46.5,0.5,46
46.6,296913.659,-243159.6715,46.501,0.501,46
46.7,290145.176,-241835.4782,46.75,0.75,46
46.8,211420.2979,-234380.8715,46.7501,0.7501,46
46.9,270860.8127,-236486.7, , , 
47,522832.4251,-263664.9421,47,0,47
47.1,792739.0234,-314092.9992, ,, 
47.2,832872.0391,-338395.4182,47.25,0.25,47
47.3,593370.3368,-305151.303,47.2501,0.2501,47
47.4,255037.5193,-260858.366, , , 
47.5,8671.781174,-237455.2118,47.5,0.5,47
47.6,-51978.42421,-229961.2747,47.501,0.501,47
47.7,-40800.25723,-227200.1388,47.75,0.75,47
47.8,-71983.65766,-224623.8855,47.7501,0.7501,47
47.9,-158820.6134,-223231.6854, , , 
48,-252616.3971,-225105.6294,48,0,48
48.1,-287520.8049,-228397.282, ,, 
48.2,-241057.8582,-229486.2621,48.25,0.25,48
48.3,-149777.2122,-228761.7962,48.2501,0.2501,48
48.4,-48929.98746,-227915.69, , , 
48.5,6863.98407,-227052.4602,48.5,0.5,48
48.6,-31893.20877,-224115.4612,48.501,0.501,48
48.7,-128273.3027,-221827.3584,48.75,0.75,48
48.8,-213365.9613,-222841.251,48.7501,0.7501,48
48.9,-265743.3371,-225915.3199, , , 
49,-271536.5907,-228543.9402,49,0,49
49.1,-211516.6642,-228922.8761, ,, 
49.2,-121086.0041,-228114.6275,49.25,0.25,49
49.3,-83424.27448,-226826.6177,49.2501,0.2501,49
49.4,-140036.1545,-224979.6936, , , 
49.5,-238738.501,-225721.1953,49.5,0.5,49
49.6,-303958.6669,-229280.8191,49.501,0.501,49
49.7,-304454.6396,-232084.2947,49.75,0.75,49
49.8,-261977.6832,-232640.154,49.7501,0.7501,49
49.9,-136005.6617,-230764.3838, , , 
50,57170.43137,-231940.6353,50,0,50
