time,p:1,q :1,,,
11,-177221.0638,-222667.4331,11,0,11
11.1,-241387.7707,-224782.7924, ,, 
11.2,-278046.9005,-227818.6637,11.25,0.25,11
11.3,-268709.868,-229839.3075,11.2501,0.2501,11
11.4,-158522.7468,-228999.3444, , , 
11.5,46263.94751,-230546.6091,11.5,0.5,11
11.6,244854.0766,-238969.8843,11.501,0.501,11
11.7,294388.8459,-242354.0138,11.75,0.75,11
11.8,147586.526,-230782.7758,11.7501,0.7501,11
11.9,-130055.0458,-220509.285, , , 
12,-383128.3898,-227524.9618,12,0,12
12.1,-458211.2804,-239010.7365, ,, 
12.2,-329888.1861,-239022.1149,12.25,0.25,12
12.3,-86641.7926,-235378.4823,12.2501,0.2501,12
12.4,225739.7352,-243283.3315, , , 
12.5,463169.3399,-264166.6427,12.5,0.5,12
12.6,451085.2988,-264719.2202,12.501,0.501,12
12.7,200958.1794,-240537.283,12.75,0.75,12
12.8,-133656.3512,-224336.2679,12.7501,0.7501,12
12.9,-296197.9036,-226328.9643, , , 
13,-218070.8886,-227502.9272,13,0,13
13.1,-56348.31526,-227711.2786, ,, 
13.2,-17012.38196,-226779.7762,13.25,0.25,13
13.3,-136378.1358,-223407.4526,13.2501,0.2501,13
13.4,-241291.5405,-224468.5204, , , 
13.5,-223608.9519,-226133.9082,13.5,0.5,13
13.6,-120830.2703,-226249.8786,13.501,0.501,13
13.7,-17952.49901,-226514.3328,13.75,0.75,13
13.8,18876.18589,-225732.2633,13.7501,0.7501,13
13.9,-19762.58029,-223084.265, , , 
14,-94492.61564,-220971.5515,14,0,14
14.1,-156402.4821,-221045.1935, ,, 
14.2,-101414.9943,-221878.2823,14.25,0.25,14
14.3,103151.3473,-227072.0583,14.2501,0.2501,14
14.4,255306.656,-236285.837, , , 
14.5,269053.787,-237174.6437,14.5,0.5,14
14.6,272931.6208,-236825.6762,14.501,0.501,14
14.7,339884.9958,-242533.7401,14.75,0.75,14
14.8,424005.8384,-252581.5159,14.7501,0.7501,14
14.9,464757.5715,-259780.5815, , , 
15,450430.1309,-260304.0553,15,0,15
15.1,403495.4886,-255751.6324, ,, 
15.2,341868.0492,-248902.2965,15.25,0.25,15
15.3,267473.8215,-240832.2065,15.2501,0.2501,15
15.4,45749.64782,-226317.9612, , , 
15.5,-282002.0382,-222838.0669,15.5,0.5,15
15.6,-472820.7211,-236579.6006,15.501,0.501,15
15.7,-442494.9827,-243507.8049,15.75,0.75,15
15.8,-263674.8016,-239789.958,15.7501,0.7501,15
15.9,-106961.4888,-236013.7958, , , 
16,-16458.42262,-232862.2707,16,0,16
16.1,178579.3505,-236628.6516, ,, 
16.2,320670.9214,-246194.3136,16.25,0.25,16
16.3,203488.4611,-236087.743,16.2501,0.2501,16
16.4,-69432.36065,-222212.0491, , , 
16.5,-303904.7846,-223962.4237,16.5,0.5,16
16.6,-363103.9139,-230904.6605,16.501,0.501,16
16.7,-264536.5376,-231806.6901,16.75,0.75,16
16.8,-116120.9745,-230425.4833,16.7501,0.7501,16
16.9,-8208.782424,-229547.9913, , , 
17,10254.35823,-227334.5069,17,0,17
17.1,-57689.98221,-223632.6803, ,, 
17.2,-145054.1985,-222030.1579,17.25,0.25,17
17.3,-171815.3431,-222656.8358,17.2501,0.2501,17
17.4,-130724.7424,-223372.0878, , , 
17.5,-91827.78869,-223584.402,17.5,0.5,17
17.6,-108334.648,-222981.1893,17.501,0.501,17
17.7,-132097.7425,-222592.7835,17.75,0.75,17
17.8,-119103.1653,-222791.0583,17.7501,0.7501,17
17.9,-82916.5638,-222955.9008, , , 
18,-70437.90554,-222713.9042,18,0,18
18.1,-119037.1827,-221897.3152, ,, 
18.2,-195855.9151,-222538.0601,18.25,0.25,18
18.3,-233935.8091,-224668.4709,18.2501,0.2501,18
18.4,-180568.2753,-225559.3322, , , 
18.5,-69702.57889,-225839.4707,18.5,0.5,18
18.6,14516.7568,-226226.664,18.501,0.501,18
18.7,4110.611579,-224344.9218,18.75,0.75,18
18.8,310271.989,-297748.859,18.7501,0.7501,18
18.9,-60352.10192,-220411.6749, , , 
19,185348.7533,-229938.2719,19,0,19
19.1,445748.2528,-253892.6504, ,, 
19.2,406273.118,-254650.0348,19.25,0.25,19
19.3,23345.0056,-226661.6433,19.2501,0.2501,19
19.4,-384837.2759,-227599.3152, , , 
19.5,-544680.9871,-245836.257,19.5,0.5,19
19.6,-412754.5271,-246844.7895,19.501,0.501,19
19.7,-148165.3059,-240217.3392,19.75,0.75,19
19.8,43084.51852,-238396.4497,19.7501,0.7501,19
19.9,74902.1254,-234427.7245, , , 
20,-7461.617452,-227568.0018,20,0,20
20.1,-111624.5156,-223456.3576, ,, 
20.2,-193572.2912,-223396.9064,20.25,0.25,20
20.3,-259367.1437,-225905.0353,20.2501,0.2501,20
20.4,-222013.7752,-227133.0051, , , 
20.5,-265.1729819,-228187.0647,20.5,0.5,20
20.6,368417.6364,-248984.5452,20.501,0.501,20
20.7,501663.1826,-268032.707,20.75,0.75,20
20.8,184730.3689,-238973.1519,20.7501,0.7501,20
20.9,-285545.8075,-225755.1877, , , 
21,-489934.2404,-239781.2214,21,0,21
21.1,-175843.7195,-234449.8513, ,, 
21.2,208235.5205,-243915.4763,21.25,0.25,21
21.3,191611.0338,-239856.2813,21.2501,0.2501,21
21.4,11362.80626,-226803.9616, , , 
21.5,-73043.98667,-222530.4944,21.5,0.5,21
21.6,-53402.8096,-222141.3881,21.501,0.501,21
21.7,-72710.04333,-221720.7198,21.75,0.75,21
21.8,-191254.9389,-221533.2212,21.7501,0.7501,21
21.9,-278780.5712,-225041.9509, , , 
22,-257524.8378,-227578.151,22,0,22
22.1,-164860.9248,-227627.969, ,, 
22.2,-51801.917,-227310.1518,22.25,0.25,22
22.3,23384.54695,-227162.6001,22.2501,0.2501,22
22.4,22007.76618,-225148.1966, , , 
22.5,-32306.52906,-222217.3694,22.5,0.5,22
22.6,-90131.96887,-220673.0647,22.501,0.501,22
22.7,-130254.1908,-220743.5441,22.75,0.75,22
22.8,-153957.6974,-221570.0557,22.7501,0.7501,22
22.9,-184778.899,-222820.9694, , , 
23,-233763.032,-224834.1792,23,0,23
23.1,-269042.3958,-227541.3588, ,, 
23.2,-202409.9698,-227959.1141,23.25,0.25,23
23.3,-32321.7376,-228166.4953,23.2501,0.2501,23
23.4,224555.1148,-237204.9417, , , 
23.5,491124.4438,-262961.6147,23.5,0.5,23
23.6,635069.5784,-287972.3374,23.501,0.501,23
23.7,560533.4864,-283787.2905,23.75,0.75,23
23.8,305342.4264,-254094.595,23.7501,0.7501,23
23.9,-11775.69005,-230339.2549, , , 
24,-241508.2081,-226115.2793,24,0,24
24.1,-273259.1936,-228406.0035, ,, 
24.2,-185457.1108,-228470.5142,24.25,0.25,24
24.3,-124958.8106,-227704.4167,24.2501,0.2501,24
24.4,-132545.9245,-226262.7516, , , 
24.5,-144266.7496,-225267.3173,24.5,0.5,24
24.6,-92722.72894,-224802.23,24.501,0.501,24
24.7,47795.2899,-226673.2601,24.75,0.75,24
24.8,167191.3115,-231131.5664,24.7501,0.7501,24
24.9,65962.92943,-225327.5389, , , 
25,-178502.1716,-219744.1445,25,0,25
25.1,-298286.9002,-224139.4415, ,, 
25.2,-207267.9103,-225819.3677,25.25,0.25,25
25.3,-19725.17639,-227096.6586,25.2501,0.2501,25
25.4,108582.4893,-229909.3445, , , 
25.5,110739.642,-228214.1574,25.5,0.5,25
25.6,25022.68707,-223043.2461,25.501,0.501,25
25.7,-80339.48436,-219791.6397,25.75,0.75,25
25.8,-157080.4781,-219929.5732,25.7501,0.7501,25
25.9,-203492.725,-221922.5947, , , 
26,-163556.832,-223203.488,26,0,26
26.1,57018.65687,-226688.5353, ,, 
26.2,358661.072,-246100.6113,26.25,0.25,26
26.3,520803.0122,-267470.1976,26.2501,0.2501,26
26.4,452838.0901,-263093.3637, , , 
26.5,268927.7916,-243898.3655,26.5,0.5,26
26.6,148777.7316,-231990.2996,26.501,0.501,26
26.7,73956.06243,-226026.3445,26.75,0.75,26
26.8,-75656.07027,-220610.0601,26.7501,0.7501,26
26.9,-261626.6394,-221965.1881, , , 
27,-363609.3078,-229376.7029,27,0,27
27.1,-343511.0056,-233751.6452, ,, 
27.2,-241132.1227,-233193.3843,27.25,0.25,27
27.3,-139073.1417,-231317.6761,27.2501,0.2501,27
27.4,-118976.1549,-229071.2427, , , 
27.5,-181907.6279,-227336.2041,27.5,0.5,27
27.6,-262735.6606,-228501.7696,27.501,0.501,27
27.7,-303218.8897,-231322.9517,27.75,0.75,27
27.8,-287154.2731,-232867.6484,27.7501,0.7501,27
27.9,-209702.1905,-231870.8016, , , 
28,-112621.7561,-230146.0193,28,0,28
28.1,-63090.65788,-228237.1794, ,, 
28.2,-99902.44685,-225659.0058,28.25,0.25,28
28.3,-199407.1274,-224812.4539,28.2501,0.2501,28
28.4,-287565.269,-227713.5685, , , 
28.5,-312040.0944,-231237.9569,28.5,0.5,28
28.6,-273391.2276,-232392.2918,28.501,0.501,28
28.7,-205228.7231,-231491.3516,28.75,0.75,28
28.8,-150283.0735,-229899.9011,28.7501,0.7501,28
28.9,-127164.1132,-228104.4267, , , 
29,-133541.6583,-226532.9073,29,0,29
29.1,-159903.7215,-225617.3822, ,, 
29.2,-173725.8068,-225426.6079,29.25,0.25,29
29.3,-161390.7237,-225414.8171,29.2501,0.2501,29
29.4,-96463.99943,-225130.9836, , , 
29.5,-23071.16205,-225262.1626,29.5,0.5,29
29.6,-30385.12873,-223740.5113,29.501,0.501,29
29.7,-135515.642,-221682.7658,29.75,0.75,29
29.8,-271576.9634,-224189.8524,29.7501,0.7501,29
29.9,-304285.6792,-228394.2657, , , 
30,-209487.2559,-228864.7514,30,0,30
30.1,-88743.05616,-228248.9615, ,, 
30.2,-46486.99806,-226917.1216,30.25,0.25,30
30.3,-92316.07354,-224352.0257,30.2501,0.2501,30
30.4,-156302.2216,-223315.2505, , , 
30.5,-183767.6174,-223882.915,30.5,0.5,30
30.6,-163070.1281,-224469.9384,30.501,0.501,30
30.7,-133870.1572,-224603.217,30.75,0.75,30
30.8,-148694.228,-224368.8811,30.7501,0.7501,30
30.9,-139265.2855,-224111.6195, , , 
31,-77726.78286,-224239.8329,31,0,31
31.1,-42020.58034,-223919.8807, ,, 
31.2,-105319.5132,-222305.0407,31.25,0.25,31
31.3,-221580.5974,-222906.6446,31.2501,0.2501,31
31.4,-245062.5358,-225339.7786, , , 
31.5,-153731.6831,-225905.044,31.5,0.5,31
31.6,-40097.61747,-226268.7531,31.501,0.501,31
31.7,21645.96277,-226141.3257,31.75,0.75,31
31.8,15699.83186,-224261.2368,31.7501,0.7501,31
31.9,-39823.52881,-221662.226, , , 
32,-131078.5982,-220386.8342,32,0,32
32.1,-236221.38,-222406.0561, ,, 
32.2,-304873.3408,-227045.8418,32.25,0.25,32
32.3,-147652.6905,-226879.8407,32.2501,0.2501,32
32.4,139721.1101,-233455.7569, , , 
32.5,247988.759,-239053.9913,32.5,0.5,32
32.6,118422.6027,-229350.1718,32.501,0.501,32
32.7,-113669.2632,-220543.5736,32.75,0.75,32
32.8,-183472.8479,-220844.883,32.7501,0.7501,32
32.9,-74644.94815,-222535.1188, , , 
33,16215.30686,-224219.0434,33,0,33
33.1,-2289.503082,-222765.9534, ,, 
33.2,-100404.4687,-220304.203,33.25,0.25,33
33.3,-187683.4591,-220914.9305,33.2501,0.2501,33
33.4,-164881.2295,-222337.7785, , , 
33.5,-37369.12429,-223872.0633,33.5,0.5,33
33.6,90904.19877,-227072.665,33.501,0.501,33
33.7,53439.25724,-224734.9334,33.75,0.75,33
33.8,-158642.0686,-219911.7681,33.7501,0.7501,33
33.9,-351428.4973,-226164.0935, , , 
34,-403917.2364,-234687.2149,34,0,34
34.1,-327227.5118,-236468.6295, ,, 
34.2,-214522.0554,-234547.6135,34.25,0.25,34
34.3,-151123.1564,-232117.0934,34.2501,0.2501,34
34.4,-117536.1525,-229558.8945, , , 
34.5,-88912.28793,-227515.8095,34.5,0.5,34
34.6,-79982.81814,-225712.4922,34.501,0.501,34
34.7,-3993.469689,-225317.8143,34.75,0.75,34
34.8,292674.7398,-239425.6548,34.7501,0.7501,34
34.9,1490682.919,-488396.6173, , , 
35,2869489.457,-1476116.21,35,0,35
35.1,3067286.265,-2658066.323, ,, 
35.2,2475232.308,-3026180.099,35.25,0.25,35
35.3,1945326.784,-2671045.66,35.2501,0.2501,35
35.4,1432486.03,-2046987.435, , , 
35.5,766864.8719,-1415566.177,35.5,0.5,35
35.6,194889.8524,-988106.677,35.501,0.501,35
35.7,-166122.5387,-732186.2785,35.75,0.75,35
35.8,-379184.0743,-576433.6186,35.7501,0.7501,35
35.9,-406328.1842,-473060.1633, , , 
36,-303006.7788,-397131.2348,36,0,36
36.1,-182588.6158,-342822.4407, ,, 
36.2,-113891.681,-304980.1095,36.25,0.25,36
36.3,-95825.03818,-278427.6587,36.2501,0.2501,36
36.4,-98970.71195,-260036.3007, , , 
36.5,-93267.66675,-247657.7634,36.5,0.5,36
36.6,-65136.55416,-239480.1107,36.501,0.501,36
36.7,-31795.05718,-234047.3576,36.75,0.75,36
36.8,-30556.37241,-229744.1922,36.7501,0.7501,36
36.9,-4937.848239,-227062.2471, , , 
37,63125.31435,-227118.5758,37,0,37
37.1,100892.8598,-227094.0307, ,, 
37.2,807.7021052,-222360.8413,37.25,0.25,37
37.3,-213932.0511,-220304.0986,37.2501,0.2501,37
37.4,-348539.3486,-227039.1317, , , 
37.5,-307554.1534,-230648.1175,37.5,0.5,37
37.6,-156693.2574,-229763.461,37.501,0.501,37
37.7,-66997.29691,-228788.1955,37.75,0.75,37
37.8,235888.7585,-237836.5318,37.7501,0.7501,37
37.9,1087804.303,-373987.1087, , , 
38,1862448.717,-704284.1649,38,0,38
38.1,1968798.364,-891886.8942, ,, 
38.2,1196496.028,-663252.4282,38.25,0.25,38
38.3,-195375.7056,-410096.1622,38.2501,0.2501,38
38.4,-1045678.994,-441485.3703, , , 
38.5,-776118.2548,-401219.0247,38.5,0.5,38
38.6,241951.5797,-345371.743,38.501,0.501,38
38.7,1072964.362,-454562.9296,38.75,0.75,38
38.8,1108077.883,-479831.2098,38.7501,0.7501,38
38.9,470541.298,-353609.8439, , , 
39,-334561.2728,-286400.1723,39,0,39
39.1,-743983.4451,-307594.4518, ,, 
39.2,-595673.579,-299199.7504,39.25,0.25,39
39.3,-136643.7808,-272158.6352,39.2501,0.2501,39
39.4,229858.031,-270237.2107, , , 
39.5,282490.5559,-263662.8188,39.5,0.5,39
39.6,82899.08767,-242213.5613,39.501,0.501,39
39.7,-186187.4609,-230561.6214,39.75,0.75,39
39.8,-373181.4239,-234807.5049,39.7501,0.7501,39
39.9,-407100.3056,-240705.7748, , , 
40,-321020.9676,-240268.0789,40,0,40
40.1,-209808.3785,-237034.2455, ,, 
40.2,-147572.8794,-233734.3256,40.25,0.25,40
40.3,-156876.161,-230800.1761,40.2501,0.2501,40
40.4,-203294.2937,-229294.2117, , , 
40.5,-233770.9157,-229366.9395,40.5,0.5,40
40.6,-226613.4318,-229556.3805,40.501,0.501,40
40.7,-197699.7641,-229170.4029,40.75,0.75,40
40.8,-176007.2121,-228409.0262,40.7501,0.7501,40
40.9,-180329.3432,-227704.4242, , , 
41,-212997.0949,-227710.0698,41,0,41
41.1,-252619.5047,-228874.7504, ,, 
41.2,-256140.1144,-230033.0601,41.25,0.25,41
41.3,-222199.5376,-230107.816,41.2501,0.2501,41
41.4,-192384.206,-229474.3329, , , 
41.5,-186146.9214,-228670.795,41.5,0.5,41
41.6,-195358.2205,-228143.976,41.501,0.501,41
41.7,-220434.2094,-228317.8926,41.75,0.75,41
41.8,-251110.2658,-229321.5356,41.7501,0.7501,41
41.9,-263516.7052,-230564.9857, , , 
42,-253300.6803,-231217.9806,42,0,42
42.1,-232474.2071,-231121.6226, ,, 
42.2,-175749.8833,-229918.8494,42.25,0.25,42
42.3,331.1781198,-229707.6808,42.2501,0.2501,42
42.4,295701.5986,-243293.3124, , , 
42.5,522140.4882,-268687.3119,42.5,0.5,42
42.6,524912.7012,-273565.7131,42.501,0.501,42
42.7,288033.2132,-248916.4151,42.75,0.75,42
42.8,-75415.50831,-226326.0068,42.7501,0.7501,42
42.9,-381466.2559,-230153.0937, , , 
43,-491921.6323,-243248.2331,43,0,43
43.1,-386936.9556,-244360.2018, ,, 
43.2,-159708.4775,-238796.599,43.25,0.25,43
43.3,30913.45013,-237075.6485,43.2501,0.2501,43
43.4,38011.96011,-232641.8579, , , 
43.5,-116919.982,-225822.2403,43.5,0.5,43
43.6,-288512.2752,-227088.8839,43.501,0.501,43
43.7,-367590.6856,-233220.6594,43.75,0.75,43
43.8,-336765.6201,-236048.6918,43.7501,0.7501,43
43.9,-251381.8633,-235054.332, , , 
44,-185634.7334,-232984.5043,44,0,44
44.1,-177104.1369,-230931.9399, ,, 
44.2,-210528.4071,-229806.6947,44.25,0.25,44
44.3,-239992.5679,-229937.7189,44.2501,0.2501,44
44.4,-183512.0196,-229161.8789, , , 
44.5,-63240.4618,-228408.6595,44.5,0.5,44
44.6,8730.49535,-227738.3309,44.501,0.501,44
44.7,-19261.61346,-224851.9711,44.75,0.75,44
44.8,-104219.2856,-222079.0494,44.7501,0.7501,44
44.9,-126127.699,-221744.3659, , , 
45,-57914.10671,-222588.448,45,0,45
45.1,20544.65049,-223893.4654, ,, 
45.2,-22846.57426,-222104.3594,45.25,0.25,45
45.3,-189349.5706,-220539.0581,45.2501,0.2501,45
45.4,-320218.3683,-225767.1113, , , 
45.5,-324999.5427,-230494.1,45.5,0.5,45
45.6,-232562.0497,-230796.8434,45.501,0.501,45
45.7,-83210.29713,-229628.6121,45.75,0.75,45
45.8,62326.8377,-230682.4693,45.7501,0.7501,45
45.9,251272.7481,-238457.6465, , , 
46,457601.7419,-258407.3273,46,0,46
46.1,541796.2839,-272690.3044, ,, 
46.2,346872.019,-253762.4748,46.25,0.25,46
46.3,-80897.06404,-226409.5518,46.2501,0.2501,46
46.4,-450452.4807,-234179.024, , , 
46.5,-559028.1941,-251332.2656,46.5,0.5,46
46.6,-421528.7722,-250839.1911,46.501,0.501,46
46.7,-209040.3722,-243673.0356,46.75,0.75,46
46.8,-85764.38837,-238497.6615,46.7501,0.7501,46
46.9,-94147.04918,-233141.7667, , , 
47,-173589.6772,-229485.3102,47,0,47
47.1,-240816.7658,-229256.123, ,, 
47.2,-246067.7663,-229931.7946,47.25,0.25,47
47.3,-207395.3624,-229705.1458,47.2501,0.2501,47
47.4,-188444.5544,-229060.7845, , , 
47.5,-211617.6509,-228715.8689,47.5,0.5,47
47.6,-247788.1951,-229427.2027,47.501,0.501,47
47.7,-255956.4208,-230380.0506,47.75,0.75,47
47.8,-225864.2064,-230400.2828,47.7501,0.7501,47
47.9,-167987.2055,-229363.1368, , , 
48,-78296.53271,-228119.5022,48,0,48
48.1,49378.15451,-228834.9769, ,, 
48.2,199926.537,-234243.3266,48.25,0.25,48
48.3,293523.2474,-240477.2762,48.2501,0.2501,48
48.4,209519.2363,-234060.2137, , , 
48.5,9323.51401,-222276.3151,48.5,0.5,48
48.6,-119968.8908,-219095.1015,48.501,0.501,48
48.7,-104156.9769,-220056.4063,48.75,0.75,48
48.8,1017.482283,-222330.5173,48.7501,0.7501,48
48.9,205350.6388,-231033.2632, , , 
49,418371.0511,-250810.1318,49,0,49
49.1,464640.3855,-259752.7956, ,, 
49.2,261715.772,-241575.9717,49.25,0.25,49
49.3,-96731.90863,-222531.7179,49.2501,0.2501,49
49.4,-398030.5646,-228934.2553, , , 
49.5,-496709.978,-242753.4981,49.5,0.5,49
49.6,-393659.4319,-244343.1998,49.501,0.501,49
49.7,-220067.4845,-239716.3385,49.75,0.75,49
49.8,-113069.3174,-235702.0178,49.7501,0.7501,49
49.9,-116601.9622,-231596.5577, , , 
50,-185405.9866,-228986.2186,50,0,50
