time,p:1,q :1,,,
6.3,-109426.6814,-223016.0082,6.2501,0.2501,6
6.4,36810.49153,-225131.4684, , ,6
6.5,244553.8923,-235541.6979,6.5,0.5,6
6.6,334968.0488,-243605.9084,6.501,0.501,6
6.7,163772.8409,-231256.5761,6.75,0.75,6
6.8,-192236.613,-220113.8343,6.7501,0.7501,6
6.9,-459870.0175,-232811.887, , ,6
7,-495275.8573,-244918.4954,7,0,7
7.1,-352376.9559,-243624.5988, ,, 
7.2,-154473.8152,-238508.8169,7.25,0.25,7
7.3,-5960.874445,-235679.6027,7.2501,0.2501,7
7.4,31936.93063,-232159.0172, , , 
7.5,-32151.78402,-226800.1212,7.5,0.5,7
7.6,-134656.237,-223583.5635,7.501,0.501,7
7.7,-208728.3459,-224047.3275,7.75,0.75,7
7.8,-222361.1902,-225604.9308,7.7501,0.7501,7
7.9,-175404.6453,-226120.0582, , , 
8,-110119.8722,-225895.7214,8,0,8
8.1,-78672.05979,-225089.208, ,, 
8.2,-127183.3932,-223747.0658,8.25,0.25,8
8.3,-232467.3147,-224558.2573,8.2501,0.2501,8
8.4,-302106.9489,-228352.5169, , , 
8.5,-290619.2835,-230946.3469,8.5,0.5,8
8.6,-223662.3639,-230892.9209,8.501,0.501,8
8.7,-157114.9728,-229685.1362,8.75,0.75,8
8.8,-140793.8608,-228140.8915,8.7501,0.7501,8
8.9,-186570.0407,-227121.8489, , , 
9,-250927.1812,-228120.3053,9,0,9
9.1,-280000.7765,-230207.3214, ,, 
9.2,-236968.2204,-230579.8485,9.25,0.25,9
9.3,-142869.936,-229429.5952,9.2501,0.2501,9
9.4,-85848.45123,-228000.7294, , , 
9.5,-120498.862,-225858.1528,9.5,0.5,9
9.6,-214745.2013,-225563.2456,9.501,0.501,9
9.7,-268958.1207,-227767.3445,9.75,0.75,9
9.8,-209833.0996,-228281.8752,9.7501,0.7501,9
9.9,-6811.974738,-228770.8236, , , 
10,201435.0744,-236241.8357,10,0,10
10.1,226237.731,-236690.3436, ,, 
10.2,39773.72333,-225003.779,10.25,0.25,10
10.3,-207263.7838,-220583.3103,10.2501,0.2501,10
10.4,-199932.5381,-222378.3183, , , 
10.5,98258.19792,-228236.0401,10.5,0.5,10
10.6,416155.6055,-252433.9724,10.501,0.501,10
10.7,691862.6317,-293826.3515,10.75,0.75,10
10.8,974612.4053,-361818.1963,10.7501,0.7501,10
10.9,1150862.188,-431125.0869, , , 
11,1163529.691,-462116.3012,11,0,11
11.1,1097146.538,-461635.4363, ,, 
11.2,843835.7993,-409081.0835,11.25,0.25,11
11.3,369215.6853,-320239.0877,11.2501,0.2501,11
11.4,-148581.1302,-268661.7453, , , 
11.5,-476264.2745,-266019.2986,11.5,0.5,11
11.6,-478379.3507,-266032.5858,11.501,0.501,11
11.7,-296781.1534,-255734.435,11.75,0.75,11
11.8,-134461.405,-246804.8453,11.7501,0.7501,11
11.9,-93495.14634,-239669.4247, , , 
12,-157133.1537,-233858.4764,12,0,12
12.1,-235273.0298,-231871.9393, ,, 
12.2,-229701.4051,-231213.3291,12.25,0.25,12
12.3,-134773.4224,-229723.6274,12.2501,0.2501,12
12.4,-20376.16734,-228950.1656, , , 
12.5,32282.20326,-227929.0368,12.5,0.5,12
12.6,-19912.66945,-224283.3306,12.501,0.501,12
12.7,-163821.6357,-221802.5534,12.75,0.75,12
12.8,-291024.3303,-225223.305,12.7501,0.7501,12
12.9,-319276.8479,-229835.8685, , , 
13,-269057.8137,-231310.4088,13,0,13
13.1,-189420.2988,-230521.9717, ,, 
13.2,-132625.6492,-229048.7445,13.25,0.25,13
13.3,-133054.6482,-227336.8323,13.2501,0.2501,13
13.4,-175642.5467,-226277.6224, , , 
13.5,-215141.5908,-226649.0536,13.5,0.5,13
13.6,-226284.5742,-227551.0558,13.501,0.501,13
13.7,-213948.6467,-228060.3867,13.75,0.75,13
13.8,-204808.6227,-228186.5203,13.7501,0.7501,13
13.9,-204556.9651,-228148.7399, , , 
14,-201792.4466,-228070.2371,14,0,14
14.1,-193296.0641,-227867.2219, ,, 
14.2,-194808.0434,-227703.6478,14.25,0.25,14
14.3,-215609.1881,-227915.5988,14.2501,0.2501,14
14.4,-238690.2201,-228708.8458, , , 
14.5,-243681.6833,-229545.0476,14.5,0.5,14
14.6,-224553.6748,-229735.0837,14.501,0.501,14
14.7,-204266.4004,-229405.2382,14.75,0.75,14
14.8,-36013.7236,-228632.1997,14.7501,0.7501,14
14.9,452618.2048,-258341.6199, , , 
15,793970.0892,-318635.9905,15,0,15
15.1,520684.851,-287756.937, ,, 
15.2,-82572.42084,-237207.9626,15.25,0.25,15
15.3,-492349.38,-244229.8079,15.2501,0.2501,15
15.4,-445223.5782,-248745.6799, , , 
15.5,-76291.73758,-240994.7721,15.5,0.5,15
15.6,270693.0038,-251255.987,15.501,0.501,15
15.7,261974.8889,-247874.654,15.75,0.75,15
15.8,-78629.37967,-227462.3334,15.7501,0.7501,15
15.9,-416548.7728,-232827.0363, , , 
16,-520196.0089,-247218.7709,16,0,16
16.1,-375586.5964,-246009.3612, ,, 
16.2,-51172.71739,-240070.4332,16.25,0.25,16
16.3,274253.3616,-250352.0017,16.2501,0.2501,16
16.4,410158.6555,-260559.8959, , , 
16.5,328278.0367,-251378.9296,16.5,0.5,16
16.6,115693.057,-232775.816,16.501,0.501,16
16.7,-114604.2313,-222877.3909,16.75,0.75,16
16.8,-275093.8113,-224569.8752,16.7501,0.7501,16
16.9,-323539.2252,-229471.0483, , , 
17,-284741.0857,-231559.4019,17,0,17
17.1,-218689.1699,-231235.8481, ,, 
17.2,-174770.7156,-230024.2208,17.25,0.25,17
17.3,-145604.0477,-228483.9503,17.2501,0.2501,17
17.4,-100403.5105,-227062.0812, , , 
17.5,-51992.69699,-225992.9373,17.5,0.5,17
17.6,-31141.46348,-224726.2927,17.501,0.501,17
17.7,-81567.25984,-222721.7521,17.75,0.75,17
17.8,-203532.6993,-222530.9711,17.7501,0.7501,17
17.9,-172705.724,-223433.7444, , , 
18,56400.61162,-227205.6986,18,0,18
18.1,256202.7999,-237615.5172, ,, 
18.2,170763.4615,-232034.0396,18.25,0.25,18
18.3,-162359.3905,-220301.1231,18.2501,0.2501,18
18.4,-435517.0211,-230879.9218, , , 
18.5,-486106.7446,-243085.7293,18.5,0.5,18
18.6,-358489.4489,-242813.3514,18.501,0.501,18
18.7,-192299.416,-238399.1781,18.75,0.75,18
18.8,-107868.5727,-234593.3327,18.7501,0.7501,18
18.9,-138264.5308,-230731.6093, , , 
19,-226317.0902,-229351.8035,19,0,19
19.1,-288720.7136,-231098.9212, ,, 
19.2,-287826.687,-232679.1369,19.25,0.25,19
19.3,-247834.9512,-232624.1671,19.2501,0.2501,19
19.4,-178538.7548,-231107.5262, , , 
19.5,-95880.12989,-229368.692,19.5,0.5,19
19.6,-36987.53435,-227776.3299,19.501,0.501,19
19.7,-11796.03234,-226024.6035,19.75,0.75,19
19.8,-43973.56298,-223628.8613,19.7501,0.7501,19
19.9,-59229.26378,-222102.0175, , , 
20,-12241.8964,-222529.3859,20,0,20
20.1,27439.23334,-223042.3343, ,, 
20.2,-5500.920723,-221495.3589,20.25,0.25,20
20.3,-99343.61979,-219510.176,20.2501,0.2501,20
20.4,-185115.1339,-220362.3231, , , 
20.5,-219437.9849,-222788.5633,20.5,0.5,20
20.6,-202116.4325,-224549.6202,20.501,0.501,20
20.7,-160946.4883,-225165.8025,20.75,0.75,20
20.8,-123309.9156,-225034.2052,20.7501,0.7501,20
20.9,-144049.6668,-224537.4208, , , 
21,-207708.9111,-224912.8886,21,0,21
21.1,-205195.0096,-225800.8013, ,, 
21.2,17864.5375,-227393.9314,21.25,0.25,21
21.3,360841.5357,-247859.4296,21.2501,0.2501,21
21.4,415226.5518,-256540.3606, , , 
21.5,120504.7838,-232051.0952,21.5,0.5,21
21.6,-212803.6295,-222278.8606,21.501,0.501,21
21.7,-405959.9442,-231285.9181,21.75,0.75,21
21.8,-418362.2303,-238878.3898,21.7501,0.7501,21
21.9,-300584.4868,-238149.6231, , , 
22,-180566.7487,-235196.38,22,0,22
22.1,-130304.7907,-232175.4988, ,, 
22.2,-106425.9144,-229293.8666,22.25,0.25,22
22.3,-54266.8874,-227457.1862,22.2501,0.2501,22
22.4,84326.39258,-229054.5714, , , 
22.5,317956.3388,-242622.2453,22.5,0.5,22
22.6,571708.2339,-273239.1559,22.501,0.501,22
22.7,773524.9959,-313805.1092,22.75,0.75,22
22.8,934013.8543,-359321.1098,22.7501,0.7501,22
22.9,1043560.56,-402983.2241, , , 
23,941743.7597,-397973.7538,23,0,23
23.1,529673.8119,-324996.0124, ,, 
23.2,-82367.17897,-261800.3091,23.25,0.25,23
23.3,-563454.0144,-266677.3048,23.2501,0.2501,23
23.4,-653863.6164,-281966.5835, , , 
23.5,-420643.3141,-269324.7441,23.5,0.5,23
23.6,-102870.758,-255298.1492,23.501,0.501,23
23.7,46951.2903,-248384.8049,23.75,0.75,23
23.8,13082.87936,-238570.4795,23.7501,0.7501,23
23.9,467126.8169,-263281.2759, , , 
24,1408348.607,-480621.017,24,0,24
24.1,2014421.807,-823516.8462, ,, 
24.2,1672037.337,-803595.2804,24.25,0.25,24
24.3,474235.7669,-479066.9928,24.2501,0.2501,24
24.4,-769864.039,-405173.056, , , 
24.5,-1229176.881,-479247.7323,24.5,0.5,24
24.6,-843014.7446,-423328.1638,24.501,0.501,24
24.7,-151414.7226,-346396.1226,24.75,0.75,24
24.8,258863.4381,-323734.3542,24.7501,0.7501,24
24.9,222444.0371,-293917.6258, , , 
25,-62741.33108,-260419.0906,25,0,25
25.1,-250745.1641,-247916.0855, ,, 
25.2,-218876.5609,-241888.0069,25.25,0.25,25
25.3,-100433.0381,-237004.8898,25.2501,0.2501,25
25.4,136018.7573,-238630.6742, , , 
25.5,436880.9567,-260505.8489,25.5,0.5,25
25.6,584920.4083,-282130.0962,25.501,0.501,25
25.7,490369.6126,-273558.689,25.75,0.75,25
25.8,192270.9258,-242930.6012,25.7501,0.7501,25
25.9,-166612.0665,-226355.96, , , 
26,-399091.5952,-232921.2532,26,0,26
26.1,-417164.7465,-239943.1133, ,, 
26.2,-274121.5739,-237924.2099,26.25,0.25,26
26.3,-91617.1568,-234713.4199,26.2501,0.2501,26
26.4,-31319.9156,-231827.7012, , , 
26.5,-128247.2394,-227230.2327,26.5,0.5,26
26.6,-255189.1553,-227341.3551,26.501,0.501,26
26.7,-318505.5173,-231040.9921,26.75,0.75,26
26.8,-308347.8661,-233450.7767,26.7501,0.7501,26
26.9,-256988.6222,-233438.1458, , , 
27,-177009.841,-231697.9518,27,0,27
27.1,24871.98391,-231541.9511, ,, 
27.2,124084.0753,-233390.2003,27.25,0.25,27
27.3,-51660.0895,-224421.3393,27.2501,0.2501,27
27.4,-264529.63,-223897.1253, , , 
27.5,-325271.8951,-228946.8694,27.5,0.5,27
27.6,-229422.691,-229618.95,27.501,0.501,27
27.7,-130756.4288,-228903.3949,27.75,0.75,27
27.8,-137346.777,-227282.5472,27.7501,0.7501,27
27.9,-194006.2955,-226475.3511, , , 
28,-226127.2923,-227181.3672,28,0,28
28.1,-210784.6171,-227707.067, ,, 
28.2,-171047.8254,-227472.6516,28.25,0.25,28
28.3,-145254.8033,-226770.9554,28.2501,0.2501,28
28.4,-171842.4227,-226158.4199, , , 
28.5,-234433.8021,-226923.493,28.5,0.5,28
28.6,-270076.3395,-228965.1597,28.501,0.501,28
28.7,-57235.25074,-228252.3407,28.75,0.75,28
28.8,308680.7739,-245184.0566,28.7501,0.7501,28
28.9,584312.2435,-277706.9804, , , 
29,645085.019,-294378.7283,29,0,29
29.1,434679.6846,-269763.7502, ,, 
29.2,6407.268178,-234309.1515,29.25,0.25,29
29.3,-423607.7436,-235354.5314,29.2501,0.2501,29
29.4,-530616.4365,-249832.871, , , 
29.5,-286673.8451,-243539.9227,29.5,0.5,29
29.6,53376.07109,-241566.3177,29.501,0.501,29
29.7,202908.9789,-244093.0058,29.75,0.75,29
29.8,72097.51961,-232637.0676,29.7501,0.7501,29
29.9,-204812.5962,-224832.6254, , , 
30,-415836.2364,-233465.0172,30,0,30
30.1,-440848.9495,-241741.067, ,, 
30.2,-325289.7322,-240877.6424,30.25,0.25,30
30.3,-191193.7194,-237164.4157,30.2501,0.2501,30
30.4,-131397.7339,-233661.0997, , , 
30.5,-163094.9599,-230546.1327,30.5,0.5,30
30.6,-236248.6182,-229805.1495,30.501,0.501,30
30.7,-279742.331,-231211.4585,30.75,0.75,30
30.8,-272675.3318,-232259.542,30.7501,0.7501,30
30.9,-225690.4203,-231745.0653, , , 
31,-178033.4016,-230456.099,31,0,31
31.1,-174696.8028,-229096.093, ,, 
31.2,-212022.7731,-228566.3046,31.25,0.25,31
31.3,-252744.3218,-229433.246,31.2501,0.2501,31
31.4,-255756.9643,-230408.0763, , , 
31.5,-221783.3137,-230345.4858,31.5,0.5,31
31.6,-185579.4509,-229533.7607,31.501,0.501,31
31.7,-185501.6652,-228674.7491,31.75,0.75,31
31.8,-222496.072,-228594.1641,31.7501,0.7501,31
31.9,-225223.0894,-228848.1559, , , 
32,-180295.7254,-228444.9864,32,0,32
32.1,-148169.7767,-227568.7883, ,, 
32.2,-169419.8828,-226711.5534,32.25,0.25,32
32.3,-220119.442,-226973.5768,32.2501,0.2501,32
32.4,-247382.9155,-228276.6408, , , 
32.5,-242529.2302,-229294.5775,32.5,0.5,32
32.6,-227294.287,-229644.1159,32.501,0.501,32
32.7,-217470.1922,-229578.3814,32.75,0.75,32
32.8,-216219.2293,-229421.8444,32.7501,0.7501,32
32.9,-221579.8331,-229398.2453, , , 
33,-225913.2631,-229501.3838,33,0,33
33.1,-221570.8889,-229519.6625, ,, 
33.2,-221555.3767,-229531.9956,33.25,0.25,33
33.3,-233908.7021,-229776.5557,33.2501,0.2501,33
33.4,-246845.5395,-230329.3034, , , 
33.5,-251660.3604,-230918.6984,33.5,0.5,33
33.6,-248309.0488,-231271.4071,33.501,0.501,33
33.7,-225922.8069,-230951.8236,33.75,0.75,33
33.8,-182464.3818,-229900.5986,33.7501,0.7501,33
33.9,-106221.0272,-228428.907, , , 
34,-17714.03439,-227700.94,34,0,34
34.1,30225.58362,-226818.2591, ,, 
34.2,3740.293861,-224185.6825,34.25,0.25,34
34.3,-110325.3975,-221141.3099,34.2501,0.2501,34
34.4,120473.6896,-226023.4724, , , 
34.5,755458.8094,-298971.8751,34.5,0.5,34
34.6,1244060.127,-436988.2199,34.501,0.501,34
34.7,1078365.916,-437684.0241,34.75,0.75,34
34.8,341795.5374,-311168.0084,34.7501,0.7501,34
34.9,-319249.1077,-265610.2211, , , 
35,-462602.6713,-265064.6572,35,0,35
35.1,-194783.9116,-252364.4502, ,, 
35.2,62180.3923,-248010.1175,35.25,0.25,35
35.3,45103.94274,-239534.2133,35.2501,0.2501,35
35.4,-111303.1962,-230048.2231, , , 
35.5,-219587.819,-228088.2335,35.5,0.5,35
35.6,-225062.1745,-228446.1834,35.501,0.501,35
35.7,-201499.8754,-228528.6158,35.75,0.75,35
35.8,-212108.8386,-228510.6522,35.7501,0.7501,35
35.9,-188636.8635,-228083.517, , , 
36,-103792.8993,-227308.3124,36,0,36
36.1,-17087.37314,-226933.2179, ,, 
36.2,-43420.12167,-224672.95,36.25,0.25,36
36.3,-189379.6726,-222819.8506,36.2501,0.2501,36
36.4,-317915.2626,-227254.5523, , , 
36.5,-342842.0881,-232276.9564,36.5,0.5,36
36.6,-277730.9172,-233227.0813,36.501,0.501,36
36.7,-182363.5784,-231762.4821,36.75,0.75,36
36.8,-111343.3801,-229843.3053,36.7501,0.7501,36
36.9,-57279.13375,-227922.1213, , , 
37,-10800.3124,-226578.5269,37,0,37
37.1,8675.859871,-225131.7246, ,, 
37.2,-3127.091824,-223300.9899,37.25,0.25,37
37.3,-40390.33347,-221478.0368,37.2501,0.2501,37
37.4,283669.4735,-235566.3063, , , 
37.5,924836.88,-335322.0716,37.5,0.5,37
37.6,1314195.155,-470094.6646,37.501,0.501,37
37.7,1096144.102,-455003.2176,37.75,0.75,37
37.8,372729.3164,-323836.381,37.7501,0.7501,37
37.9,-424225.6932,-277404.9536, , , 
38,-824737.2078,-313019.947,38,0,38
38.1,-661239.1722,-307221.1799, ,, 
38.2,-171803.3171,-276037.6119,38.25,0.25,38
38.3,249178.2322,-274681.6244,38.2501,0.2501,38
38.4,327667.6709,-270323.2827, , , 
38.5,76404.65411,-244351.4653,38.5,0.5,38
38.6,-279076.0754,-233834.485,38.501,0.501,38
38.7,-483355.1907,-244768.5956,38.75,0.75,38
38.8,-448774.1674,-249372.3174,38.7501,0.7501,38
38.9,-265120.2664,-243734.5355, , , 
39,-87943.69763,-238729.054,39,0,39
39.1,-25649.36822,-234441.6223, ,, 
39.2,-71428.97474,-229213.3509,39.25,0.25,39
39.3,-141618.1894,-226099.7763,39.2501,0.2501,39
39.4,-126703.0128,-225093.4804, , , 
39.5,8862.936429,-226163.0532,39.5,0.5,39
39.6,204106.4025,-233773.7866,39.501,0.501,39
39.7,465685.7561,-257317.8294,39.75,0.75,39
39.8,699981.036,-296731.5412,39.7501,0.7501,39
39.9,775772.8985,-321070.4339, , , 
40,711781.7124,-318695.0131,40,0,40
40.1,572037.0884,-298434.0851, ,, 
40.2,431077.0105,-276185.4543,40.25,0.25,40
40.3,355561.4711,-261863.3466,40.2501,0.2501,40
40.4,288581.2976,-250977.6279, , , 
40.5,124916.3939,-235378.4259,40.5,0.5,40
40.6,-111350.0905,-224438.0153,40.501,0.501,40
40.7,-311883.7012,-226771.6492,40.75,0.75,40
40.8,-388538.2483,-234176.5862,40.7501,0.7501,40
40.9,-341775.8486,-236846.6612, , , 
41,-242503.302,-235365.4879,41,0,41
41.1,-162392.827,-232903.6972, ,, 
41.2,-148998.9582,-230441.3281,41.25,0.25,41
41.3,-190499.1984,-228799.3889,41.2501,0.2501,41
41.4,-233020.6324,-228885.0356, , , 
41.5,-247090.3226,-229689.596,41.5,0.5,41
41.6,-234862.1247,-230077.771,41.501,0.501,41
41.7,-210928.9607,-229799.1884,41.75,0.75,41
41.8,-188778.472,-229092.1531,41.7501,0.7501,41
41.9,-180676.323,-228304.4724, , , 
42,-190674.1811,-227783.0135,42,0,42
42.1,-210217.3535,-227811.9489, ,, 
42.2,-219441.5706,-228171.6221,42.25,0.25,42
42.3,-178030.276,-227824.1466,42.2501,0.2501,42
42.4,-41383.38501,-227548.3924, , , 
42.5,101941.0805,-230270.18,42.5,0.5,42
42.6,120770.1229,-229311.5315,42.501,0.501,42
42.7,-5880.699492,-222704.8246,42.75,0.75,42
42.8,-189314.9651,-220336.1807,42.7501,0.7501,42
42.9,-300905.644,-224908.6361, , , 
43,-292235.2144,-228639.6842,43,0,43
43.1,-211235.3393,-229097.9048, ,, 
43.2,-129274.7338,-228274.139,43.25,0.25,43
43.3,-91801.90441,-226905.7381,43.2501,0.2501,43
43.4,147876.5966,-231735.1042, , , 
43.5,583164.3698,-274431.5303,43.5,0.5,43
43.6,852205.4303,-331437.9559,43.501,0.501,43
43.7,752950.2116,-328797.0797,43.75,0.75,43
43.8,325315.3546,-271121.1904,43.7501,0.7501,43
43.9,-71170.46501,-238241.2291, , , 
44,-156188.0108,-231613.763,44,0,44
44.1,7806.677457,-230823.4236, ,, 
44.2,94487.23101,-231599.3554,44.25,0.25,44
44.3,-56624.18792,-224196.5855,44.2501,0.2501,44
44.4,-256884.542,-223726.9548, , , 
44.5,-330673.3099,-229018.4784,44.5,0.5,44
44.6,-262641.5304,-230524.9129,44.501,0.501,44
44.7,-161041.9032,-229728.9402,44.75,0.75,44
44.8,-135422.2421,-228287.7805,44.7501,0.7501,44
44.9,611419.8269,-276474.1808, , , 
45,1955965.491,-712357.9462,45,0,45
45.1,2637426.764,-1371267.608, ,, 
45.2,2262997.814,-1425261.545,45.25,0.25,45
45.3,1077913.588,-892844.2316,45.2501,0.2501,45
45.4,-369079.597,-579030.3966, , , 
45.5,-1086966.531,-572338.6669,45.5,0.5,45
45.6,-808625.6475,-492846.0254,45.501,0.501,45
45.7,-48199.75467,-394738.411,45.75,0.75,45
45.8,522875.348,-384349.2212,45.7501,0.7501,45
45.9,595951.8558,-364987.9029, , , 
46,296963.037,-306118.3699,46,0,46
46.1,-84737.7105,-263869.1502, ,, 
46.2,-314541.1791,-252770.4129,46.25,0.25,46
46.3,-331685.663,-248997.4189,46.2501,0.2501,46
46.4,-246823.9638,-243697.2837, , , 
46.5,-184806.4034,-238794.5707,46.5,0.5,46
46.6,-179558.5337,-234863.7253,46.501,0.501,46
46.7,-216254.2058,-232598.5647,46.75,0.75,46
46.8,-257015.9056,-232314.6067,46.7501,0.7501,46
46.9,-259551.2379,-232484.055, , , 
47,-222894.8283,-231790.5134,47,0,47
47.1,-182751.1331,-230486.1961, ,, 
47.2,-159188.1343,-228996.1932,47.25,0.25,47
47.3,-152184.3243,-227640.699,47.2501,0.2501,47
47.4,-159599.1143,-226660.8242, , , 
47.5,-175700.3336,-226208.4319,47.5,0.5,47
47.6,-190635.4124,-226266.8428,47.501,0.501,47
47.7,-217078.4567,-226939.4944,47.75,0.75,47
47.8,-248136.8204,-228276.6971,47.7501,0.7501,47
47.9,-257377.2096,-229667.5567, , , 
48,-246555.2256,-230411.9592,48,0,48
48.1,-232370.7273,-230539.1438, ,, 
48.2,-228257.3116,-230442.7527,48.25,0.25,48
48.3,-235141.9778,-230479.4491,48.2501,0.2501,48
48.4,-228120.1629,-230358.8015, , , 
48.5,-204122.6273,-229825.7817,48.5,0.5,48
48.6,-188864.3427,-229060.3752,48.501,0.501,48
48.7,-187628.6351,-228345.0491,48.75,0.75,48
48.8,-189432.2202,-227848.9435,48.7501,0.7501,48
48.9,-208636.0005,-227865.4234, , , 
49,-242787.2157,-228704.3416,49,0,49
49.1,-259663.3763,-229975.162, ,, 
49.2,-241196.4746,-230472.5076,49.25,0.25,49
49.3,-202895.9418,-229986.1842,49.2501,0.2501,49
49.4,-161086.3684,-228854.3754, , , 
49.5,-143574.5453,-227605.0717,49.5,0.5,49
49.6,-175168.4778,-226679.6939,49.501,0.501,49
49.7,-197613.1907,-226582.3553,49.75,0.75,49
49.8,-153081.0036,-226340.0525,49.7501,0.7501,49
49.9,-95453.36275,-225886.6151, , , 
50,-99542.96892,-224691.4509,50,0,50
