time,p:1,q :1,timeStamp
2.516,1194205.52,-588912.1446,
2.517,1193023.298,-588432.6452,
2.518,1191852.121,-587955.3094,
2.519,1190691.996,-587479.9842,
2.52,1189542.862,-587006.5504,
2.521,1188404.611,-586534.9407,
2.522,1187277.111,-586065.1499,
2.523,1186160.224,-585597.2374,
2.524,1185053.835,-585131.3203,
2.525,1183957.872,-584667.5599,
2.526,1182872.321,-584206.1418,
2.527,1181797.227,-583747.2536,
2.528,1180732.701,-583291.0632,
2.529,1179678.901,-582837.6994,
2.53,1178636.018,-582387.2389,
2.531,1177604.258,-581939.6998,
2.532,1176583.815,-581495.0434,
2.533,1175574.852,-581053.1831,
2.534,1174577.488,-580613.9994,
2.535,1173591.783,-580177.3591,
2.536,1172617.74,-579743.1356,
2.537,1171655.306,-579311.2276,
2.538,1170704.389,-578881.5744,
2.539,1169764.874,-578454.1653,
2.54,1168836.64,-578029.0418,
2.541,1167919.582,-577606.2933,
2.542,1167013.627,-577186.0465,
2.543,1166118.749,-576768.4495,
2.544,1165234.971,-576353.6544,
2.545,1164362.364,-575941.7991,
2.546,1163501.046,-575532.9911,
2.547,1162651.157,-575127.2967,
2.548,1161812.854,-574724.735,
2.549,1160986.286,-574325.2784,
2.55,1160171.577,-573928.8592,
2.551,1159368.817,-573535.3818,
2.552,1158578.049,-573144.7374,
2.553,1157799.268,-572756.8206,
2.554,1157032.427,-572371.5451,
2.555,1156277.44,-571988.8563,
2.556,1155534.204,-571608.7395,
2.557,1154802.608,-571231.2223,
2.558,1154082.554,-570856.3719,
2.559,1153373.966,-570484.2867,
2.56,1152676.807,-570115.0845,
2.561,1151991.077,-569748.8873,
2.562,1151316.819,-569385.8074,
2.563,1150654.109,-569025.9339,
2.564,1150003.049,-568669.3231,
2.565,1149363.75,-568315.9933,
2.566,1148736.322,-567965.9243,
2.567,1148120.855,-567619.0632,
2.568,1147517.411,-567275.3325,
2.569,1146926.015,-566934.6428,
2.57,1146346.655,-566596.9062,
2.571,1145779.279,-566262.0486,
2.572,1145223.808,-565930.0208,
2.573,1144680.146,-565600.8051,
2.574,1144148.187,-565274.4184,
2.575,1143627.834,-564950.9103,
2.576,1143119.012,-564630.3561,
2.577,1142621.668,-564312.8483,
2.578,1142135.787,-563998.4843,
2.579,1141661.382,-563687.3545,
2.58,1141198.5,-563379.5318,
2.581,1140747.204,-563075.0631,
2.582,1140307.569,-562773.9646,
2.583,1139879.669,-562476.2214,
2.584,1139463.564,-562181.791,
2.585,1139059.289,-561890.6103,
2.586,1138666.855,-561602.6053,
2.587,1138286.236,-561317.7018,
2.588,1137917.379,-561035.8359,
2.589,1137560.206,-560756.9629,
2.59,1137214.622,-560481.0632,
2.591,1136880.525,-560208.1454,
2.592,1136557.821,-559938.2443,
2.593,1136246.426,-559671.4171,
2.594,1135946.282,-559407.7352,
2.595,1135657.353,-559147.2752,
2.596,1135379.633,-558890.1093,
2.597,1135113.138,-558636.296,
2.598,1134857.902,-558385.8735,
2.599,1134613.967,-558138.8554,
2.6,1134381.376,-557895.2297,
2.601,1134153.623,-557653.6787,
2.602,1133924.322,-557413.3145,
2.603,1133693.856,-557174.6559,
2.604,1133462.778,-556938.0431,
2.605,1133231.74,-556703.5972,
2.606,1133001.406,-556471.2104,
2.607,1132772.364,-556240.5661,
2.608,1132545.054,-556011.1857,
2.609,1132319.717,-555782.4969,
2.61,1132096.368,-555553.9109,
2.611,1131874.803,-555324.9017,
2.612,1131654.634,-555095.0737,
2.613,1131435.344,-554864.2117,
2.614,1131216.363,-554632.3046,
2.615,1130997.147,-554399.5432,
2.616,1130777.248,-554166.29,
2.617,1130556.376,-553933.0276,
2.618,1130334.435,-553700.2929,
2.619,1130111.531,-553468.6053,
2.62,1129887.957,-553238.3986,
2.621,1129664.151,-553009.9672,
2.622,1129440.638,-552783.43,
2.623,1129217.959,-552558.7201,
2.624,1128996.603,-552335.5983,
2.625,1128776.944,-552113.6892,
2.626,1128559.196,-551892.5344,
2.627,1128343.394,-551671.6555,
2.628,1128129.392,-551450.6178,
2.629,1127916.892,-551229.0873,
2.63,1127705.483,-551006.8723,
2.631,1127494.708,-550783.9461,
2.632,1127284.121,-550560.4465,
2.633,1127073.348,-550336.6543,
2.634,1126862.142,-550112.9529,
2.635,1126650.406,-549889.776,
2.636,1126438.21,-549667.5494,
2.637,1126225.777,-549446.6354,
2.638,1126013.454,-549227.2869,
2.639,1125801.662,-549009.6172,
2.64,1125590.841,-548793.5887,
2.641,1125381.395,-548579.022,
2.642,1125173.641,-548365.6234,
2.643,1124967.77,-548153.0266,
2.644,1124763.825,-547940.8431,
2.645,1124561.706,-547728.7146,
2.646,1124361.181,-547516.3597,
2.647,1124161.929,-547303.6096,
2.648,1123963.58,-547090.4278,
2.649,1123765.77,-546876.9123,
2.65,1123568.189,-546663.2795,
2.651,1123370.623,-546449.8337,
2.652,1123172.98,-546236.9243,
2.653,1122975.305,-546024.8998,
2.654,1122777.765,-545814.0618,
2.655,1122580.633,-545604.6268,
2.656,1122384.245,-545396.7001,
2.657,1122188.96,-545190.2647,
2.658,1121995.112,-544985.1872,
2.659,1121802.965,-544781.2383,
2.66,1121612.688,-544578.1258,
2.661,1121424.331,-544375.5349,
2.662,1121237.822,-544173.1706,
2.663,1121052.987,-543970.7965,
2.664,1120869.571,-543768.2649,
2.665,1120687.276,-543565.5342,
2.666,1120505.805,-543362.6725,
2.667,1120324.9,-543159.8459,
2.668,1120144.378,-542957.2949,
2.669,1119964.155,-542755.3008,
2.67,1119784.253,-542554.1483,
2.671,1119604.798,-542354.0877,
2.672,1119426.003,-542155.3034,
2.673,1119248.138,-541957.8915,
2.674,1119071.492,-541761.8493,
2.675,1118896.339,-541567.0783,
2.676,1118722.903,-541373.4002,
2.677,1118551.328,-541180.5821,
2.678,1118381.666,-540988.3693,
2.679,1118213.869,-540796.5193,
2.68,1118047.803,-540604.8339,
2.681,1117883.268,-540413.1847,
2.682,1117720.024,-540221.5282,
2.683,1117557.828,-540029.9101,
2.684,1117396.466,-539838.4574,
2.685,1117235.782,-539647.3594,
2.686,1117075.696,-539456.8421,
2.687,1116916.218,-539267.1375,
2.688,1116757.441,-539078.4531,
2.689,1116599.53,-538890.9452,
2.69,1116442.699,-538704.7,
2.691,1116287.183,-538519.7243,
2.692,1116133.205,-538335.9462,
2.693,1115980.952,-538153.2273,
2.694,1115830.548,-537971.3824,
2.695,1115682.043,-537790.2056,
2.696,1115535.406,-537609.4977,
2.697,1115390.535,-537429.093,
2.698,1115247.272,-537248.8803,
2.699,1115105.423,-537068.8164,
2.7,1114964.789,-536888.9306,
2.701,1114819.505,-536708.2306,
2.702,1114663.869,-536526.1653,
2.703,1114498.154,-536343.4191,
2.704,1114322.872,-536160.5287,
2.705,1114138.708,-535977.8165,
2.706,1113946.437,-535795.3535,
2.707,1113746.817,-535612.9565,
2.708,1113540.505,-535430.2187,
2.709,1113327.973,-535246.5695,
2.71,1113109.461,-535061.3538,
2.711,1112884.953,-534873.9212,
2.712,1112654.197,-534683.7122,
2.713,1112416.748,-534490.3302,
2.714,1112172.038,-534293.5905,
2.715,1111919.463,-534093.5403,
2.716,1111658.466,-533890.4472,
2.717,1111388.622,-533684.7594,
2.718,1111109.694,-533477.0431,
2.719,1110821.667,-533267.9054,
2.72,1110524.753,-533057.9142,
2.721,1110219.365,-532847.525,
2.722,1109906.063,-532637.0246,
2.723,1109585.484,-532426.4976,
2.724,1109258.267,-532215.8217,
2.725,1108924.97,-532004.6895,
2.726,1108586.011,-531792.6542,
2.727,1108241.622,-531579.1933,
2.728,1107891.829,-531363.7799,
2.729,1107536.463,-531145.9533,
2.73,1107175.193,-530925.3798,
2.731,1106807.582,-530701.8936,
2.732,1106433.156,-530475.5166,
2.733,1106051.472,-530246.4517,
2.734,1105662.186,-530015.0527,
2.735,1105265.104,-529781.7752,
2.736,1104860.21,-529547.1153,
2.737,1104447.671,-529311.5443,
2.738,1104027.82,-529075.4484,
2.739,1103601.118,-528839.081,
2.74,1103168.093,-528602.534,
2.741,1102729.279,-528365.7305,
2.742,1102285.156,-528128.4405,
2.743,1101836.093,-527890.3166,
2.744,1101382.308,-527650.9432,
2.745,1100923.858,-527409.895,
2.746,1100460.636,-527166.7947,
2.747,1099992.402,-526921.3622,
2.748,1099518.825,-526673.4517,
2.749,1099039.534,-526423.0682,
2.75,1098554.181,-526170.3651,
2.751,1098062.492,-525915.6217,
2.752,1097564.309,-525659.205,
2.753,1097059.617,-525401.5202,
2.754,1096548.552,-525142.9586,
2.755,1096031.385,-524883.8472,
2.756,1095508.494,-524624.4091,
2.757,1094980.319,-524364.738,
2.758,1094447.31,-524104.7908,
2.759,1093909.877,-523844.3978,
2.76,1093368.345,-523583.2901,
2.761,1092822.921,-523321.1391,
2.762,1092273.679,-523057.6026,
2.763,1091720.561,-522792.3723,
2.764,1091163.397,-522525.2152,
2.765,1090601.938,-522256.0039,
2.766,1090035.901,-521984.733,
2.767,1089465.012,-521711.5183,
2.768,1088889.055,-521436.5804,
2.769,1088307.905,-521160.2147,
2.77,1087721.551,-520882.7527,
2.771,1087130.103,-520604.5189,
2.772,1086533.784,-520325.79,
2.773,1085932.907,-520046.7615,
2.774,1085327.839,-519767.5257,
2.775,1084718.959,-519488.0635,
2.776,1084106.618,-519208.2521,
2.777,1083491.103,-518927.8849,
2.778,1082872.606,-518646.7029,
2.779,1082251.212,-518364.432,
2.78,1081626.899,-518080.8213,
2.781,1080999.551,-517795.6776,
2.782,1080368.986,-517508.8911,
2.783,1079734.987,-517220.4502,
2.784,1079097.344,-516930.442,
2.785,1078455.889,-516639.0408,
2.786,1077810.522,-516346.4846,
2.787,1077161.237,-516053.0445,
2.788,1076508.127,-515758.9894,
2.789,1075851.376,-515464.5534,
2.79,1075191.242,-515169.907,
2.791,1074528.033,-514875.1386,
2.792,1073862.068,-514580.2463,
2.793,1073193.651,-514285.1429,
2.794,1072523.03,-513989.6708,
2.795,1071850.385,-513693.6272,
2.796,1071175.806,-513396.7931,
2.797,1070499.295,-513098.965,
2.798,1069820.78,-512799.9836,
2.799,1069140.127,-512499.7549,
2.8,1068457.176,-512198.2641,
2.801,1067743.986,-511890.5439,
2.802,1066973.27,-511573.5997,
2.803,1066146.653,-511250.0798,
2.804,1065266.654,-510921.8993,
2.805,1064336.37,-510590.0103,
2.806,1063359.085,-510254.3056,
2.807,1062337.873,-509913.6634,
2.808,1061275.231,-509566.1265,
2.809,1060172.798,-509209.1864,
2.81,1059031.2,-508840.134,
2.811,1057850.026,-508456.4282,
2.812,1056627.944,-508056.0345,
2.813,1055362.94,-507637.6876,
2.814,1054052.634,-507201.0475,
2.815,1052694.64,-506746.7301,
2.816,1051286.925,-506276.2104,
2.817,1049828.098,-505791.6166,
2.818,1048317.624,-505295.4416,
2.819,1046755.908,-504790.2156,
2.82,1045144.261,-504278.18,
2.821,1043484.742,-503761.0092,
2.822,1041779.909,-503239.6134,
2.823,1040032.511,-502714.047,
2.824,1038245.155,-502183.5323,
2.825,1036420.015,-501646.5934,
2.826,1034558.589,-501101.2775,
2.827,1032661.56,-500545.4355,
2.828,1030728.77,-499977.0206,
2.829,1028759.299,-499394.3675,
2.83,1026751.649,-498796.4141,
2.831,1024703.992,-498182.8382,
2.832,1022614.469,-497554.095,
2.833,1020481.471,-496911.3496,
2.834,1018303.892,-496256.3194,
2.835,1016081.3,-495591.0466,
2.836,1013814.027,-494917.6344,
2.837,1011503.145,-494237.9811,
2.838,1009150.349,-493553.5482,
2.839,1006757.766,-492865.192,
2.84,1004327.705,-492173.0786,
2.841,1001862.388,-491476.6926,
2.842,999363.7123,-490774.9353,
2.843,996833.0418,-490066.2976,
2.844,994271.0915,-489349.0832,
2.845,991677.8903,-488621.6504,
2.846,989052.8391,-487882.642,
2.847,986394.8498,-487131.1715,
2.848,983702.5456,-486366.9435,
2.849,980974.4946,-485590.2929,
2.85,978209.4454,-484802.1406,
2.851,975406.533,-484003.8731,
2.852,972565.4291,-483197.1637,
2.853,969686.4185,-482383.7605,
2.854,966770.3918,-481565.2695,
2.855,963818.76,-480742.9622,
2.856,960833.3018,-479917.6318,
2.857,957815.9662,-479089.5158,
2.858,954768.6582,-478258.294,
2.859,951693.0349,-477423.16,
2.86,948590.3401,-476582.9552,
2.861,945461.297,-475736.3462,
2.862,942306.0726,-474882.0201,
2.863,939124.3166,-474018.8737,
2.864,935915.2667,-473146.1698,
2.865,932677.9075,-472263.6415,
2.866,929411.1577,-471371.5327,
2.867,926114.0616,-470470.5696,
2.868,922785.9608,-469561.8699,
2.869,919426.6207,-468646.8028,
2.87,916036.3,-467726.8185,
2.871,912615.7522,-466803.2723,
2.872,909166.1627,-465877.2646,
2.873,905689.0304,-464949.5187,
2.874,902186.0106,-464020.3111,
2.875,898658.7416,-463089.4627,
2.876,895108.6777,-462156.39,
2.877,891536.9506,-461220.2078,
2.878,887944.2767,-460279.8704,
2.879,884330.9217,-459334.3294,
2.88,880696.7255,-458382.6882,
2.881,877041.1827,-457424.3336,
2.882,873363.5668,-456459.0257,
2.883,869663.0803,-455486.9374,
2.884,865939.0114,-454508.6378,
2.885,862190.8749,-453525.0246,
2.886,858418.5198,-452537.2139,
2.887,854622.1913,-451546.4048,
2.888,850802.5375,-450553.7355,
2.889,846960.5645,-449560.1513,
2.89,843097.5442,-448566.3012,
2.891,839214.8902,-447572.4758,
2.892,835314.0172,-446578.5935,
2.893,831396.2047,-445584.2371,
2.894,827462.4808,-444588.732,
2.895,823513.5431,-443591.2582,
2.896,819549.7246,-442590.977,
2.897,815571.0081,-441587.1583,
2.898,811577.0873,-440579.2897,
2.899,807567.4643,-439567.1543,
2.9,803541.5694,-438550.8681,
2.901,799500.7286,-437531.1095,
2.902,795446.3912,-436508.7044,
2.903,791378.3569,-435484.3951,
2.904,787296.6915,-434459.0575,
2.905,783201.7607,-433433.5965,
2.906,779094.2232,-432408.8405,
2.907,774974.9849,-431385.4483,
2.908,770845.1222,-430363.8398,
2.909,766705.7845,-429344.161,
2.91,762558.0888,-428326.2849,
2.911,758403.0223,-427309.8479,
2.912,754241.363,-426294.3176,
2.913,750073.6309,-425279.0799,
2.914,745900.0738,-424263.535,
2.915,741720.6893,-423247.1894,
2.916,737535.2796,-422229.731,
2.917,733343.5301,-421211.079,
2.918,729145.1019,-420191.4013,
2.919,724939.725,-419171.0991,
2.92,720727.2798,-418150.7608,
2.921,716507.8576,-417131.0924,
2.922,712281.7903,-416112.8339,
2.923,708049.6492,-415096.6727,
2.924,703812.2107,-414083.1665,
2.925,699570.3969,-413072.6847,
2.926,695325.1974,-412065.3757,
2.927,691077.5844,-411061.1645,
2.928,686828.4324,-410059.7786,
2.929,682578.4518,-409060.8004,
2.93,678328.1463,-408063.7366,
2.931,674077.7985,-407068.0952,
2.932,669827.4843,-406073.4619,
2.933,665577.1148,-405079.5626,
2.934,661326.4982,-404086.3066,
2.935,657075.414,-403093.8046,
2.936,652823.6891,-402102.3592,
2.937,648571.2653,-401112.4302,
2.938,644318.2502,-400124.5802,
2.939,640064.9449,-399139.4075,
2.94,635811.8447,-398157.476,
2.941,631559.6152,-397179.251,
2.942,627309.0453,-396205.0494,
2.943,623060.9854,-395235.0106,
2.944,618816.2788,-394269.0911,
2.945,614575.6956,-393307.0835,
2.946,610339.8774,-392348.656,
2.947,606109.3005,-391393.4076,
2.948,601884.2613,-390440.9307,
2.949,597664.8858,-389490.8728,
2.95,593451.1612,-388542.9898,
2.951,589242.9847,-387597.1827,
2.952,585040.2227,-386653.5152,
2.953,580842.7729,-385712.2082,
2.954,576650.62,-384773.6146,
2.955,572463.8789,-383838.1764,
2.956,568282.8188,-382906.3713,
2.957,564107.8672,-381978.6557,
2.958,559939.5917,-381055.4116,
2.959,555778.6639,-380136.9046,
2.96,551625.8107,-379223.2579,
2.961,547481.7585,-378314.4454,
2.962,543347.1794,-377410.3052,
2.963,539222.6448,-376510.5695,
2.964,535108.594,-375614.908,
2.965,531005.3202,-374722.9789,
2.966,526912.976,-373834.4789,
2.967,522831.5974,-372949.1877,
2.968,518761.1419,-372066.9998,
2.969,514701.5357,-371187.9407,
2.97,510652.7247,-370312.165,
2.971,506614.7199,-369439.9371,
2.972,502587.6338,-368571.5988,
2.973,498571.7022,-367707.526,
2.974,494567.289,-366848.0829,
2.975,490574.8729,-365993.5779,
2.976,486595.0206,-365144.2286,
2.977,482628.3471,-364300.1385,
2.978,478675.4715,-363461.2897,
2.979,474736.9727,-362627.5521,
2.98,470813.3509,-361798.7056,
2.981,466905.0006,-360974.4749,
2.982,463012.1978,-360154.5699,
2.983,459135.1026,-359338.7272,
2.984,455273.7771,-358526.7462,
2.985,451428.2152,-357718.5175,
2.986,447598.3807,-356914.0366,
2.987,443784.2477,-356113.4048,
2.988,439985.839,-355316.8149,
2.989,436203.2562,-354524.5262,
2.99,432436.6989,-353736.8301,
2.991,428686.4697,-352954.013,
2.992,424952.9659,-352176.3201,
2.993,421236.6579,-351403.9255,
2.994,417538.0584,-350636.9128,
2.995,413857.6869,-349875.2669,
2.996,410196.0331,-349118.88,
2.997,406553.5255,-348367.5686,
2.998,402930.508,-347621.1008,
2.999,399327.2283,-346879.2284,
3,395743.8386,-346141.7208,
3.001,392182.3266,-345408.4996,
3.002,388644.5572,-344679.4303,
3.003,385130.37,-343954.3288,
3.004,381639.5629,-343233.1552,
3.005,378171.9471,-342516.0153,
3.006,374727.3998,-341803.142,
3.007,371305.9056,-341094.8607,
3.008,367907.5831,-340391.5432,
3.009,364532.6924,-339693.5564,
3.01,361181.6236,-339001.2131,
3.011,357854.8679,-338314.7303,
3.012,354552.9756,-337634.2021,
3.013,351276.5076,-336959.5885,
3.014,348025.9854,-336290.7223,
3.015,344801.8478,-335627.3328,
3.016,341604.4187,-334969.0821,
3.017,338433.8912,-334315.6094,
3.018,335290.328,-333666.5772,
3.019,332173.6793,-333021.7136,
3.02,329083.8144,-332380.8441,
3.021,326020.5633,-331743.9105,
3.022,322983.7611,-331110.9735,
3.023,319973.2914,-330482.1994,
3.024,316989.1213,-329857.8339,
3.025,314031.3239,-329238.1651,
3.026,311100.0867,-328623.4824,
3.027,308195.7033,-328014.0357,
3.028,305318.5519,-327410.0009,
3.029,302469.0623,-326811.4564,
3.03,299647.6763,-326218.3723,
3.031,296854.8074,-325630.6139,
3.032,294090.8052,-325047.9603,
3.033,291355.9276,-324470.1319,
3.034,288650.3267,-323896.8265,
3.035,285974.0476,-323327.7566,
3.036,283327.0415,-322762.6843,
3.037,280709.1899,-322201.4483,
3.038,278120.3383,-321643.9807,
3.039,275560.3317,-321090.3106,
3.04,273029.05,-320540.5551,
3.041,270526.4377,-319994.8986,
3.042,268052.5233,-319453.5639,
3.043,265607.427,-318916.779,
3.044,263191.356,-318384.7438,
3.045,260804.5879,-317857.6012,
3.046,258447.4445,-317335.4168,
3.047,256120.2605,-316818.1691,
3.048,253823.3509,-316305.7508,
3.049,251556.9807,-315797.9824,
3.05,249321.3426,-315294.6341,
3.051,247116.5432,-314795.4544,
3.052,244942.6017,-314300.2005,
3.053,242799.4589,-313808.6666,
3.054,240686.9962,-313320.7074,
3.055,238605.0621,-312836.2524,
3.056,236553.5007,-312355.3103,
3.057,234532.1814,-311877.9623,
3.058,232541.0229,-311404.347,
3.059,230580.01,-310934.6374,
3.06,228649.2015,-310469.014,
3.061,226748.727,-310007.6374,
3.062,224878.7743,-309550.6251,
3.063,223039.5696,-309098.0331,
3.064,221231.3516,-308649.8475,
3.065,219454.3454,-308205.9844,
3.066,217708.7378,-307766.2998,
3.067,215994.6579,-307330.6068,
3.068,214312.1656,-306898.698,
3.069,212661.2489,-306470.3706,
3.07,211041.8309,-306045.4495,
3.071,209453.7839,-305623.807,
3.072,207896.9507,-305205.3753,
3.073,206371.1675,-304790.1508,
3.074,204876.288,-304378.1903,
3.075,203412.2037,-303969.5988,
3.076,201978.8581,-303564.5118,
3.077,200576.2539,-303163.0735,
3.078,199204.4515,-302765.4149,
3.079,197863.5595,-302371.6336,
3.08,196553.7191,-301981.7793,
3.081,195275.084,-301595.8453,
3.082,194027.7984,-301213.7681,
3.083,192811.9773,-300835.4341,
3.084,191627.6898,-300460.6933,
3.085,190474.9494,-300089.3771,
3.086,189353.711,-299721.3184,
3.087,188263.8751,-299356.3707,
3.088,187205.2996,-298994.4246,
3.089,186177.8158,-298635.4184,
3.09,185181.2476,-298279.3428,
3.091,184215.4303,-297926.2381,
3.092,183280.2281,-297576.1856,
3.093,182375.5461,-297229.2927,
3.094,181501.3366,-296885.6765,
3.095,180657.5989,-296545.4452,
3.096,179844.3722,-296208.682,
3.097,179061.7233,-295875.4321,
3.098,178309.7307,-295545.6958,
3.099,177588.4671,-295219.4269,
3.1,176897.9824,-294896.5381,
3.101,176238.2907,-294576.9111,
3.102,175609.3611,-294260.4107,
3.103,175011.115,-293946.9015,
3.104,174443.4287,-293636.2631,
3.105,173906.1427,-293328.4038,
3.106,173399.0738,-293023.2705,
3.107,172922.0308,-292720.8519,
3.108,172474.8303,-292421.1782,
3.109,172057.3102,-292124.3133,
3.11,171669.3408,-291830.3444,
3.111,171310.83,-291539.3679,
3.112,170981.7237,-291251.4747,
3.113,170682.0011,-290966.7369,
3.114,170411.6646,-290685.1969,
3.115,170170.7274,-290406.8611,
3.116,169959.1992,-290131.6979,
3.117,169777.0728,-289859.6421,
3.118,169624.3124,-289590.6021,
3.119,169500.8464,-289324.4714,
3.12,169406.564,-289061.1416,
3.121,169341.3178,-288800.5157,
3.122,169304.9295,-288542.5186,
3.123,169297.2007,-288287.1059,
3.124,169317.9248,-288034.2673,
3.125,169366.8999,-287784.0262,
3.126,169443.9403,-287536.4344,
3.127,169548.8854,-287291.5636,
3.128,169681.6048,-287049.4943,
3.129,169841.999,-286810.304,
3.13,170029.9958,-286574.056,
3.131,170245.5429,-286340.7903,
3.132,170488.5976,-286110.518,
3.133,170759.1157,-285883.2198,
3.134,171057.0402,-285658.8479,
3.135,171382.2918,-285437.333,
3.136,171734.7623,-285218.5922,
3.137,172114.3122,-285002.5401,
3.138,172520.7712,-284789.0993,
3.139,172953.9437,-284578.2094,
3.14,173413.6165,-284369.8343,
3.141,173899.5686,-284163.9654,
3.142,174411.5815,-283960.6216,
3.143,174949.449,-283759.8456,
3.144,175512.9845,-283561.6969,
3.145,176102.0254,-283366.2432,
3.146,176716.4343,-283173.5509,
3.147,177356.0964,-282983.6755,
3.148,178020.9135,-282796.6546,
3.149,178710.7966,-282612.5025,
3.15,179425.656,-282431.2087,
3.151,180165.3927,-282252.7395,
3.152,180929.8904,-282077.0426,
3.153,181719.0097,-281904.0544,
3.154,182532.586,-281733.7077,
3.155,183370.4294,-281565.9414,
3.156,184232.3289,-281400.7069,
3.157,185118.0584,-281237.9753,
3.158,186027.3848,-281077.7393,
3.159,186960.0758,-280920.0143,
3.16,187915.9086,-280764.8354,
3.161,188894.6755,-280612.2517,
3.162,189896.1883,-280462.3202,
3.163,190920.279,-280315.0971,
3.164,191966.7984,-280170.6307,
3.165,193035.6116,-280028.9552,
3.166,194126.5917,-279890.0862,
3.167,195239.6122,-279754.0192,
3.168,196374.54,-279620.7304,
3.169,197531.2284,-279490.1806,
3.17,198709.5128,-279362.3202,
3.171,199909.2078,-279237.0966,
3.172,201130.1079,-279114.4605,
3.173,202371.9898,-278994.3728,
3.174,203634.6177,-278876.8094,
3.175,204917.7492,-278761.7639,
3.176,206221.1421,-278649.2479,
3.177,207544.561,-278539.2894,
3.178,208887.7829,-278431.9284,
3.179,210250.6,-278327.2114,
3.18,211632.8213,-278225.1852,
3.181,213034.2712,-278125.8908,
3.182,214454.7864,-278029.3577,
3.183,215894.2107,-277935.6009,
3.184,217352.3892,-277844.6188,
3.185,218829.1622,-277756.3941,
3.186,220324.3598,-277670.8963,
3.187,221837.7978,-277588.086,
3.188,223369.2758,-277507.9205,
3.189,224918.5768,-277430.3594,
3.19,226485.4693,-277355.3697,
3.191,228069.7113,-277282.9301,
3.192,229671.055,-277213.0336,
3.193,231289.2524,-277145.6876,
3.194,232924.0607,-277080.9131,
3.195,234575.2466,-277018.7409,
3.196,236242.5894,-276959.2076,
3.197,237925.882,-276902.3506,
3.198,239624.9303,-276848.2028,
3.199,241339.5505,-276796.7881,
3.2,243069.5656,-276748.1189,
3.201,244811.6842,-276702.1088,
3.202,246562.7245,-276658.8518,
3.203,248322.7419,-276618.5567,
3.204,250091.851,-276581.3283,
3.205,251870.1846,-276547.1555,
3.206,253657.8496,-276515.9147,
3.207,255454.889,-276487.3879,
3.208,257261.2523,-276461.2931,
3.209,259076.7791,-276437.3223,
3.21,260901.1979,-276415.1817,
3.211,262734.1391,-276394.6292,
3.212,264575.1613,-276375.5046,
3.213,266423.7857,-276357.7472,
3.214,268279.5349,-276341.4011,
3.215,270141.9711,-276326.605,
3.216,272010.7272,-276313.5714,
3.217,273885.5286,-276302.5554,
3.218,275766.2019,-276293.8187,
3.219,277652.6704,-276287.594,
3.22,279544.9365,-276284.054,
3.221,281443.0548,-276283.2887,
3.222,283347.0979,-276285.2943,
3.223,285257.1222,-276289.975,
3.224,287173.1354,-276297.1563,
3.225,289095.0716,-276306.6091,
3.226,291022.7774,-276318.0795,
3.227,292956.0087,-276331.3219,
3.228,294894.441,-276346.1297,
3.229,296837.6886,-276362.3604,
3.23,298785.333,-276379.951,
3.231,300736.9533,-276398.9236,
3.232,302692.1581,-276419.3783,
3.233,304650.611,-276441.4773,
3.234,306612.0495,-276465.4195,
3.235,308576.2932,-276491.4128,
3.236,310543.2413,-276519.6441,
3.237,312512.8595,-276550.254,
3.238,314485.1584,-276583.3173,
3.239,316460.1674,-276618.8335,
3.24,318437.9053,-276656.7266,
3.241,320418.3548,-276696.8554,
3.242,322401.4409,-276739.032,
3.243,324387.0189,-276783.0457,
3.244,326374.8706,-276828.6897,
3.245,328364.7116,-276875.7865,
3.246,330356.2063,-276924.2086,
3.247,332348.9899,-276973.8923,
3.248,334342.6935,-277024.8423,
3.249,336336.9695,-277077.1281,
3.25,338331.5133,-277130.8704,
3.251,340326.0793,-277186.2227,
3.252,342320.4885,-277243.3477,
3.253,344314.6272,-277302.3934,
3.254,346308.4378,-277363.4724,
3.255,348301.9013,-277426.6451,
3.256,350295.0166,-277491.9113,
3.257,352287.7774,-277559.2093,
3.258,354280.15,-277628.423,
3.259,356272.0562,-277699.397,
3.26,358263.3622,-277771.955,
3.261,360253.8751,-277845.9219,
3.262,362243.3474,-277921.1441,
3.263,364231.4888,-277997.5072,
3.264,366217.9839,-278074.9473,
3.265,368202.5118,-278153.4565,
3.266,370184.7669,-278233.0793,
3.267,372164.4774,-278313.9037,
3.268,374141.4184,-278396.0457,
3.269,376115.419,-278479.6308,
3.27,378086.362,-278564.7747,
3.271,380054.1771,-278651.5656,
3.272,382018.8275,-278740.051,
3.273,383980.2932,-278830.2292,
3.274,385938.5522,-278922.0487,
3.275,387893.5626,-279015.4131,
3.276,389845.248,-279110.1925,
3.277,391793.4881,-279206.2385,
3.278,393738.1146,-279303.4017,
3.279,395678.9152,-279401.5487,
3.28,397615.6415,-279500.5764,
3.281,399548.0235,-279600.4223,
3.282,401475.7853,-279701.0686,
3.283,403398.6622,-279802.5411,
3.284,405316.4154,-279904.9014,
3.285,407228.8436,-280008.2354,
3.286,409135.7894,-280112.6383,
3.287,411037.1397,-280218.1991,
3.288,412932.8201,-280324.9858,
3.289,414822.7857,-280433.0342,
3.29,416707.0066,-280542.341,
3.291,418585.4537,-280652.8619,
3.292,420458.0832,-280764.5162,
3.293,422324.8251,-280877.1943,
3.294,424185.5745,-280990.7709,
3.295,426040.1884,-281105.118,
3.296,427888.4874,-281220.1195,
3.297,429730.2627,-281335.6826,
3.298,431565.2866,-281451.7468,
