time,p:1,q :1,,,
29.5,-318951.8145,-224265.0935,29.5,0.5,29
29.6,-364701.1896,-231281.5563,29.501,0.501,29
29.7,-312912.9614,-233761.8566,29.75,0.75,29
29.8,-230955.4906,-233037.962,29.7501,0.7501,29
29.9,-175895.145,-231365.8382, , , 
30,-164421.9,-229583.0093,30,0,30
30.1,-180071.4471,-228306.9833, ,, 
30.2,-216521.2755,-228179.1643,30.25,0.25,30
30.3,-253911.9491,-229242.3733,30.2501,0.2501,30
30.4,-225682.211,-229521.4791, , , 
30.5,-125960.922,-228560.0131,30.5,0.5,30
30.6,-17535.07429,-228117.1301,30.501,0.501,30
30.7,1394.770715,-226451.016,30.75,0.75,30
30.8,-91506.63546,-222870.1705,30.7501,0.7501,30
30.9,-212616.9145,-222862.4287, , , 
31,-271052.9886,-225974.6671,31,0,31
31.1,-231057.4545,-227537.715, ,, 
31.2,6091.628537,-228487.6877,31.25,0.25,31
31.3,431189.5267,-255843.3664,31.2501,0.2501,31
31.4,857108.477,-327762.5447, , , 
31.5,1096655.974,-404621.2858,31.5,0.5,31
31.6,1113703.073,-436503.7749,31.501,0.501,31
31.7,1095845.281,-448346.3439,31.75,0.75,31
31.8,1169514.095,-480414.0055,31.7501,0.7501,31
31.9,1199623.073,-505218.7746, , , 
32,1094416.376,-487236.4981,32,0,32
32.1,909320.0009,-439172.7247, ,, 
32.2,761354.5298,-393852.5712,32.25,0.25,32
32.3,773883.0196,-379142.809,32.2501,0.2501,32
32.4,924844.2439,-401590.4988, , , 
32.5,1061685.543,-438258.2692,32.5,0.5,32
32.6,1074617.957,-452789.5475,32.501,0.501,32
32.7,831319.6602,-403029.8997,32.75,0.75,32
32.8,375930.3614,-318114.2296,32.7501,0.7501,32
32.9,-47891.57212,-267661.7098, , , 
33,-231462.9519,-251911.3692,33,0,33
33.1,-151418.0058,-243549.6341, ,, 
33.2,29355.60094,-239836.8342,33.25,0.25,33
33.3,143849.7021,-239173.9571,33.2501,0.2501,33
33.4,149277.5929,-235212.3404, , , 
33.5,108959.0969,-229745.6717,33.5,0.5,33
33.6,103392.8971,-227051.8183,33.501,0.501,33
33.7,193460.5682,-230498.9322,33.75,0.75,33
33.8,342870.227,-242330.2321,33.7501,0.7501,33
33.9,447624.4471,-255428.7387, , , 
34,455562.7384,-259365.2718,34,0,34
34.1,390155.0716,-253444.3748, ,, 
34.2,308187.4877,-244716.4386,34.25,0.25,34
34.3,270489.5857,-239676.5391,34.2501,0.2501,34
34.4,357056.4634,-245857.8371, , , 
34.5,565467.5795,-271985.1981,34.5,0.5,34
34.6,797310.8997,-317665.7961,34.501,0.501,34
34.7,993651.6005,-374452.7896,34.75,0.75,34
34.8,1090136.626,-420175.7773,34.7501,0.7501,34
34.9,1057227.327,-431811.2026, , , 
35,942174.5832,-413478.6253,35,0,35
35.1,835577.459,-388644.7779, ,, 
35.2,692678.7916,-355527.0663,35.25,0.25,35
35.3,498154.6148,-313993.4748,35.2501,0.2501,35
35.4,530688.3137,-302884.686, , , 
35.5,824228.0257,-345740.196,35.5,0.5,35
35.6,1082763.374,-415722.4505,35.501,0.501,35
35.7,1103687.887,-443983.9298,35.75,0.75,35
35.8,910794.7842,-409865.015,35.7501,0.7501,35
35.9,461024.3648,-326901.1925, , , 
36,-91830.40149,-267133.2685,36,0,36
36.1,-399060.8787,-258846.5458, ,, 
36.2,-361075.6603,-254352.9997,36.25,0.25,36
36.3,-114181.4236,-245459.4524,36.2501,0.2501,36
36.4,111762.4784,-244293.8183, , , 
36.5,166160.8781,-241282.3778,36.5,0.5,36
36.6,57934.02956,-231208.0711,36.501,0.501,36
36.7,-98556.72768,-224039.2116,36.75,0.75,36
36.8,-193125.0674,-223377.8821,36.7501,0.7501,36
36.9,-190269.8909,-224427.6586, , , 
37,-121569.8924,-224795.0004,37,0,37
37.1,-45095.28422,-224948.992, ,, 
37.2,29913.02604,-225389.1091,37.25,0.25,37
37.3,111686.7001,-227263.4357,37.2501,0.2501,37
37.4,210302.5607,-231840.5331, , , 
37.5,314823.9311,-239947.5379,37.5,0.5,37
37.6,391281.3522,-248455.2105,37.501,0.501,37
37.7,428981.2443,-254413.8256,37.75,0.75,37
37.8,423352.7502,-255581.3614,37.7501,0.7501,37
37.9,417108.4879,-255525.6072, , , 
38,449243.7742,-259734.0545,38,0,38
38.1,505291.7744,-268020.0938, ,, 
38.2,521709.3142,-272843.8362,38.25,0.25,38
38.3,475744.069,-268535.1542,38.2501,0.2501,38
38.4,388506.4192,-258116.7012, , , 
38.5,296010.0162,-246763.3823,38.5,0.5,38
38.6,242582.3186,-239481.8389,38.501,0.501,38
38.7,228905.8665,-236194.4199,38.75,0.75,38
38.8,235888.0216,-235201.628,38.7501,0.7501,38
38.9,126897.5596,-227863.6377, , , 
39,-93116.13734,-219389.8894,39,0,39
39.1,-238626.2425,-220802.6642, ,, 
39.2,-264366.7895,-224652.679,39.25,0.25,39
39.3,-226001.4389,-226572.9143,39.2501,0.2501,39
39.4,-192219.4872,-227141.5216, , , 
39.5,-198334.9749,-227272.9471,39.5,0.5,39
39.6,-229609.1833,-227925.2865,39.501,0.501,39
39.7,-254151.5225,-229200.8188,39.75,0.75,39
39.8,-250841.187,-230160.0333,39.7501,0.7501,39
39.9,-224612.4342,-230210.7862, , , 
40,-197779.4178,-229622.5663,40,0,40
40.1,-188670.2465,-228858.8759, ,, 
40.2,-208582.2011,-228536.8401,40.25,0.25,40
40.3,-242953.5308,-229160.6959,40.2501,0.2501,40
40.4,-224493.6756,-229373.1921, , , 
40.5,-137107.6692,-228462.4524,40.5,0.5,40
40.6,-37396.52406,-227792.5589,40.501,0.501,40
40.7,96052.34955,-229594.479,40.75,0.75,40
40.8,259990.1812,-237878.4029,40.7501,0.7501,40
40.9,336330.4098,-244526.6354, , , 
41,261660.9946,-238311.9249,41,0,41
41.1,95004.10038,-226299.0799, ,, 
41.2,-58188.85614,-219841.3568,41.25,0.25,41
41.3,-122902.8054,-219300.8046,41.2501,0.2501,41
41.4,-92005.11384,-220449.9738, , , 
41.5,-13815.45322,-222060.59,41.5,0.5,41
41.6,51705.73769,-223628.8742,41.501,0.501,41
41.7,111485.605,-225352.0608,41.75,0.75,41
41.8,181302.6508,-228701.403,41.7501,0.7501,41
41.9,200382.3473,-229978.2608, , , 
42,103513.2636,-224305.7009,42,0,42
42.1,-84289.74762,-218116.8427, ,, 
42.2,-255090.4733,-220235.1524,42.25,0.25,42
42.3,-300181.3983,-225464.0135,42.2501,0.2501,42
42.4,-192792.1818,-226545.0519, , , 
42.5,-25172.59954,-227388.8614,42.5,0.5,42
42.6,83649.54591,-229003.8748,42.501,0.501,42
42.7,89466.43186,-227309.8794,42.75,0.75,42
42.8,15989.43426,-222911.6193,42.7501,0.7501,42
42.9,-87208.16947,-219923.355, , , 
43,-159765.0057,-220148.5603,43,0,43
43.1,-168686.6032,-221634.8122, ,, 
43.2,-75986.1479,-222743.4989,43.25,0.25,43
43.3,103596.3224,-227415.5583,43.2501,0.2501,43
43.4,365242.3609,-245285.697, , , 
43.5,645697.6547,-284464.4415,43.5,0.5,43
43.6,821145.6144,-325858.7897,43.501,0.501,43
43.7,852912.4523,-346332.1333,43.75,0.75,43
43.8,743613.5204,-334570.1972,43.7501,0.7501,43
43.9,545178.8107,-302552.7249, , , 
44,377029.96,-274153.9787,44,0,44
44.1,348592.6042,-262732.8856, ,, 
44.2,480828.486,-271871.1384,44.25,0.25,44
44.3,695624.0116,-303903.9454,44.2501,0.2501,44
44.4,855558.5863,-342434.5559, , , 
44.5,870902.6521,-358391.8606,44.5,0.5,44
44.6,765183.2351,-344952.1046,44.501,0.501,44
44.7,648349.362,-323321.247,44.75,0.75,44
44.8,616859.1676,-312996.0815,44.7501,0.7501,44
44.9,544894.8868,-299237.3152, , , 
45,319220.6551,-267229.428,45,0,45
45.1,29230.06565,-239697.3027, ,, 
45.2,-87137.3241,-230044.0751,45.25,0.25,45
45.3,75374.16324,-230805.401,45.2501,0.2501,45
45.4,391139.0086,-251294.3121, , , 
45.5,627408.0377,-285027.4599,45.5,0.5,45
45.6,618908.6503,-291522.217,45.501,0.501,45
45.7,350175.9105,-260244.765,45.75,0.75,45
45.8,-10960.58765,-231655.2993,45.7501,0.7501,45
45.9,-250274.0654,-227176.9774, , , 
46,-279062.7505,-229349.4215,46,0,46
46.1,-141243.3515,-228670.336, ,, 
46.2,128538.5258,-233389.2079,46.25,0.25,46
46.3,455156.278,-259148.1796,46.2501,0.2501,46
46.4,771902.4275,-310979.7098, , , 
46.5,1006578.734,-376015.8498,46.5,0.5,46
46.6,1104975.482,-423949.1392,46.501,0.501,46
46.7,1115691.726,-447891.8226,46.75,0.75,46
46.8,1103505.441,-459422.0752,46.7501,0.7501,46
46.9,1023374.842,-448292.6139, , , 
47,889996.7537,-415996.0764,47,0,47
47.1,802984.7206,-388741.8821, ,, 
47.2,739259.0965,-366798.8595,47.25,0.25,47
47.3,667741.4651,-344238.2906,47.2501,0.2501,47
47.4,872194.1739,-371345.5999, , , 
47.5,1318884.828,-497789.4327,47.5,0.5,47
47.6,1606499.893,-646996.5766,47.501,0.501,47
47.7,1506960.777,-670481.4213,47.75,0.75,47
47.8,1100073.453,-557546.5513,47.7501,0.7501,47
47.9,526376.8963,-411824.384, , , 
48,60397.19959,-323119.704,48,0,48
48.1,-1377.490785,-286652.5455, ,, 
48.2,244154.0651,-277411.5282,48.25,0.25,48
48.3,504955.2133,-291563.7235,48.2501,0.2501,48
48.4,530128.5591,-291587.2836, , , 
48.5,320886.7753,-263375.4801,48.5,0.5,48
48.6,81080.38192,-238944.0285,48.501,0.501,48
48.7,-45294.69882,-228872.7071,48.75,0.75,48
48.8,-38166.82599,-225994.2772,48.7501,0.7501,48
48.9,52669.2613,-226650.9557, , , 
49,146931.8244,-229488.2606,49,0,49
49.1,184286.1864,-230674.0459, ,, 
49.2,164911.1844,-228623.3124,49.25,0.25,49
49.3,139186.4307,-226227.5567,49.2501,0.2501,49
49.4,239875.7512,-231662.2433, , , 
49.5,479718.8979,-256304.7588,49.5,0.5,49
49.6,717226.4679,-297689.9122,49.501,0.501,49
49.7,798777.2179,-325430.3121,49.75,0.75,49
49.8,690243.6329,-315863.0696,49.7501,0.7501,49
49.9,529260.7941,-291504.2738, , , 
50,459681.9372,-277547.7058,50,0,50
