time,p:1,q :1,,,
5.2,-174318.6588,-223791.0898,5.25,0.25,5
5.3,-131723.5163,-224232.1051,5.2501,0.2501,5
5.4,26352.67633,-225927.9907, , ,5
5.5,270779.9418,-238339.4099,5.5,0.5,5
5.6,424229.1712,-254086.1536,5.501,0.501,5
5.7,409816.5884,-254459.4417,5.75,0.75,5
5.8,289065.1643,-242813.3389,5.7501,0.7501,5
5.9,137344.2572,-230090.2788, , ,5
6,21641.5214,-222814.2858,6,0,6
6.1,-24745.6315,-220550.0509, ,,6
6.2,-20991.26269,-220462.2991,6.25,0.25,6
6.3,41.25423195,-220916.9303,6.2501,0.2501,6
6.4,95735.75327,-223858.5426, , ,6
6.5,337734.2679,-240236.5415,6.5,0.5,6
6.6,698203.1051,-290136.5496,6.501,0.501,6
6.7,989864.4549,-364423.0496,6.75,0.75,6
6.8,1027652.909,-398297.4305,6.7501,0.7501,6
6.9,727628.4646,-350667.2933, , ,6
7,173909.1372,-273942.2576,7,0,7
7.1,-313391.0997,-250272.9018, ,, 
7.2,-470733.9279,-255207.6273,7.25,0.25,7
7.3,-313424.9426,-249125.8107,7.2501,0.2501,7
7.4,-102908.0394,-242366.7718, , , 
7.5,-38463.33617,-237012.3065,7.5,0.5,7
7.6,-124228.2956,-230921.4411,7.501,0.501,7
7.7,-257951.5958,-229881.4437,7.75,0.75,7
7.8,-334693.559,-233424.8488,7.7501,0.7501,7
7.9,-311250.5968,-235161.413, , , 
8,-222700.6074,-233764.8286,8,0,8
8.1,-140398.1125,-231559.1686, ,, 
8.2,-85644.78263,-229263.4906,8.25,0.25,8
8.3,-49917.83568,-227241.0364,8.2501,0.2501,8
8.4,61504.7701,-227801.3316, , , 
8.5,252381.4413,-237046.7788,8.5,0.5,8
8.6,396628.0456,-250351.7718,8.501,0.501,8
8.7,478859.3763,-261548.0199,8.75,0.75,8
8.8,508262.1517,-268245.6339,8.7501,0.7501,8
8.9,485012.0908,-267523.2132, , , 
9,454992.0631,-264393.7779,9,0,9
9.1,458460.7137,-264516.8671, ,, 
9.2,494642.8569,-269202.5251,9.25,0.25,9
9.3,523467.0518,-274296.7383,9.2501,0.2501,9
9.4,441521.2971,-265832.0509, , , 
9.5,256101.1247,-245470.0172,9.5,0.5,9
9.6,97589.64382,-231052.8081,9.501,0.501,9
9.7,57316.00476,-226012.7403,9.75,0.75,9
9.8,122729.191,-227228.5267,9.7501,0.7501,9
9.9,135121.7006,-227324.959, , , 
10,-5275.422991,-220876.892,10,0,10
10.1,-218979.0241,-219505.586, ,, 
10.2,-342163.0966,-226279.0041,10.25,0.25,10
10.3,-310415.4179,-230273.3918,10.2501,0.2501,10
10.4,-213432.6312,-230310.6464, , , 
10.5,-150046.3399,-229228.2557,10.5,0.5,10
10.6,-153990.4513,-227771.6097,10.501,0.501,10
10.7,-203034.8906,-227231.9223,10.75,0.75,10
10.8,-248819.0955,-228323.8958,10.7501,0.7501,10
10.9,-250654.0648,-229493.9048, , , 
11,-205699.0178,-229386.8892,11,0,11
11.1,-143225.5957,-228395.1843, ,, 
11.2,-78306.93293,-227195.1307,11.25,0.25,11
11.3,-12732.6773,-226425.1716,11.2501,0.2501,11
11.4,131615.9727,-229654.685, , , 
11.5,336144.2376,-243520.846,11.5,0.5,11
11.6,470169.4117,-259546.1194,11.501,0.501,11
11.7,511154.4434,-267856.6672,11.75,0.75,11
11.8,465291.367,-264850.118,11.7501,0.7501,11
11.9,302716.1862,-247927.3747, , , 
12,107445.6882,-230929.6,12,0,12
12.1,15063.49542,-224067.4724, ,, 
12.2,67097.46727,-224313.13,12.25,0.25,12
12.3,190796.976,-230041.9945,12.2501,0.2501,12
12.4,307393.0017,-238862.3835, , , 
12.5,463607.8711,-255938.8923,12.5,0.5,12
12.6,729561.7841,-299428.8799,12.501,0.501,12
12.7,917180.4833,-351161.9083,12.75,0.75,12
12.8,843900.566,-353240.796,12.7501,0.7501,12
12.9,504524.2102,-301113.6635, , , 
13,24084.7148,-250428.6591,13,0,13
13.1,-364975.183,-242618.5079, ,, 
13.2,-404819.6319,-245810.1595,13.25,0.25,13
13.3,-97506.3272,-239268.521,13.2501,0.2501,13
13.4,173829.0456,-243743.1488, , , 
13.5,146021.8065,-237787.1114,13.5,0.5,13
13.6,-100444.1902,-225577.1124,13.501,0.501,13
13.7,-345433.836,-228596.85,13.75,0.75,13
13.8,-417725.8913,-237128.2744,13.7501,0.7501,13
13.9,-310224.4393,-237307.2887, , , 
14,-146918.8905,-234301.3627,14,0,14
14.1,-55538.35786,-231787.3564, ,, 
14.2,-96748.18207,-228016.2571,14.25,0.25,14
14.3,-174432.6885,-225911.3501,14.2501,0.2501,14
14.4,175042.8684,-232994.577, , , 
14.5,907804.54,-333275.5274,14.5,0.5,14
14.6,1427375.011,-508822.0349,14.501,0.501,14
14.7,1558297.309,-619746.5095,14.75,0.75,14
14.8,1415223.159,-619735.6425,14.7501,0.7501,14
14.9,1141725.293,-548409.7673, , , 
15,892145.8187,-469661.3138,15,0,15
15.1,767012.623,-417289.6494, ,, 
15.2,728406.435,-387150.0927,15.25,0.25,15
15.3,719759.1621,-368447.5522,15.2501,0.2501,15
15.4,774645.7432,-366430.1011, , , 
15.5,858753.9574,-378710.7195,15.5,0.5,15
15.6,878756.2758,-384159.8453,15.501,0.501,15
15.7,825262.7593,-373910.3244,15.75,0.75,15
15.8,719065.4119,-350863.5228,15.7501,0.7501,15
15.9,386020.5677,-296687.8975, , , 
16,-147183.015,-251954.3824,16,0,16
16.1,-541153.7332,-259679.5091, ,, 
16.2,-594110.5458,-271112.6965,16.25,0.25,16
16.3,-384645.3839,-261243.0109,16.2501,0.2501,16
16.4,-142056.9416,-250256.2494, , , 
16.5,-33110.76881,-243044.2897,16.5,0.5,16
16.6,-79499.48008,-235232.2604,16.501,0.501,16
16.7,-186980.1942,-230651.042,16.75,0.75,16
16.8,-257477.9564,-230601.8121,16.7501,0.7501,16
16.9,-275069.6048,-231796.866, , , 
17,-241781.0361,-231775.7319,17,0,17
17.1,-140991.9592,-230178.2832, ,, 
17.2,62965.77107,-231527.577,17.25,0.25,17
17.3,311128.8915,-244669.5282,17.2501,0.2501,17
17.4,538984.4144,-270233.9694, , , 
17.5,676296.9071,-296717.1361,17.5,0.5,17
17.6,660464.5861,-301693.9731,17.501,0.501,17
17.7,558513.5375,-289167.1158,17.75,0.75,17
17.8,485566.7271,-277534.1358,17.7501,0.7501,17
17.9,532746.4658,-280777.9979, , , 
18,666288.6611,-301406.4676,18,0,18
18.1,774222.6422,-326077.7831, ,, 
18.2,901745.7982,-359407.1968,18.25,0.25,18
18.3,1079764.395,-415061.8113,18.2501,0.2501,18
18.4,1242401.697,-482376.164, , , 
18.5,1347768.208,-544493.4907,18.5,0.5,18
18.6,1395201.821,-590148.0193,18.501,0.501,18
18.7,1428123.078,-626925.4983,18.75,0.75,18
18.8,1483835.047,-669869.0227,18.7501,0.7501,18
18.9,1389577.991,-659210.6609, , , 
19,1041843.043,-552736.9807,19,0,19
19.1,540328.7714,-417554.6468, ,, 
19.2,179584.1986,-332961.6969,19.25,0.25,19
19.3,136954.1468,-295027.2429,19.2501,0.2501,19
19.4,200313.9419,-276471.8527, , , 
19.5,170311.1805,-259527.9998,19.5,0.5,19
19.6,50023.46605,-242835.0187,19.501,0.501,19
19.7,-135772.5403,-232156.1635,19.75,0.75,19
19.8,-305184.5849,-232243.1217,19.7501,0.7501,19
19.9,-345145.8669,-235688.8021, , , 
20,-247227.4134,-234603.4421,20,0,20
20.1,-92355.86634,-232296.2205, ,, 
20.2,83181.02387,-233282.545,20.25,0.25,20
20.3,248311.6465,-239991.4055,20.2501,0.2501,20
20.4,397235.9469,-252096.8719, , , 
20.5,513610.1333,-267526.8483,20.5,0.5,20
20.6,557000.8338,-276963.9748,20.501,0.501,20
20.7,664811.0232,-295824.6723,20.75,0.75,20
20.8,894333.4998,-346379.0341,20.7501,0.7501,20
20.9,1139229.629,-423505.4896, , , 
21,1275627.956,-493265.0463,21,0,21
21.1,1247228.567,-515087.5184, ,, 
21.2,1090505.553,-486242.6105,21.25,0.25,21
21.3,904389.5922,-437119.1006,21.2501,0.2501,21
21.4,836148.3785,-407799.9108, , , 
21.5,926867.3317,-415593.0031,21.5,0.5,21
21.6,1076877.283,-451050.2558,21.501,0.501,21
21.7,1114695.031,-471624.0008,21.75,0.75,21
21.8,988177.2917,-446294.5463,21.7501,0.7501,21
21.9,606317.8485,-365318.9362, , , 
22,89426.1108,-288101.2378,22,0,22
22.1,-208177.8822,-260782.8402, ,, 
22.2,-184085.5036,-249510.4496,22.25,0.25,22
22.3,15104.5849,-243653.0099,22.2501,0.2501,22
22.4,122987.916,-241327.9966, , , 
22.5,29746.0535,-232015.5876,22.5,0.5,22
22.6,-157904.9807,-225419.431,22.501,0.501,22
22.7,-299654.306,-227857.638,22.75,0.75,22
22.8,-323134.9081,-231780.7757,22.7501,0.7501,22
22.9,-254492.628,-232216.0533, , , 
23,-167464.7468,-230847.1635,23,0,23
23.1,-118696.6645,-229044.103, ,, 
23.2,-91557.39553,-227110.9952,23.25,0.25,23
23.3,-37825.80792,-225975.1214,23.2501,0.2501,23
23.4,181642.3426,-232463.3731, , , 
23.5,517088.0451,-264537.8595,23.5,0.5,23
23.6,730438.5934,-304390.9258,23.501,0.501,23
23.7,740024.807,-317084.6978,23.75,0.75,23
23.8,649646.3493,-307414.471,23.7501,0.7501,23
23.9,565256.008,-294494.0404, , , 
24,547368.7249,-289203.9989,24,0,24
24.1,611425.2311,-296834.4331, ,, 
24.2,757488.0723,-322772.8118,24.25,0.25,24
24.3,894479.943,-358585.9857,24.2501,0.2501,24
24.4,937729.5719,-380286.5717, , , 
24.5,1015697.018,-407862.5907,24.5,0.5,24
24.6,1264439.888,-489236.9715,24.501,0.501,24
24.7,1544105.251,-620014.7093,24.75,0.75,24
24.8,1639653.097,-714821.1676,24.7501,0.7501,24
24.9,1315618.337,-641069.2006, , , 
25,561870.1335,-445001.5329,25,0,25
25.1,-250855.5691,-338490.6006, ,, 
25.2,-594199.1964,-325275.3367,25.25,0.25,25
25.3,-302223.7308,-293940.0828,25.2501,0.2501,25
25.4,164932.6397,-281067.0284, , , 
25.5,314027.0061,-276984.9682,25.5,0.5,25
25.6,83290.48575,-250150.9682,25.501,0.501,25
25.7,-282270.4802,-237586.4524,25.75,0.75,25
25.8,-498486.8278,-248473.4499,25.7501,0.7501,25
25.9,-473024.106,-253437.179, , , 
26,-302828.3957,-247515.8174,26,0,26
26.1,-143023.2293,-241262.7985, ,, 
26.2,-63862.73305,-236234.4049,26.25,0.25,26
26.3,-25367.02007,-231950.1317,26.2501,0.2501,26
26.4,226427.0559,-238834.1084, , , 
26.5,678679.3528,-291579.6183,26.5,0.5,26
26.6,999388.4757,-369498.4613,26.501,0.501,26
26.7,1139354.878,-429677.6153,26.75,0.75,26
26.8,1160339.493,-461343.4823,26.7501,0.7501,26
26.9,1085675.57,-458926.5608, , , 
27,968143.6781,-434841.5466,27,0,27
27.1,867207.4835,-407552.9912, ,, 
27.2,834903.1011,-391911.8902,27.25,0.25,27
27.3,872773.9804,-393042.176,27.2501,0.2501,27
27.4,871072.1699,-391105.7589, , , 
27.5,777735.9599,-369713.2917,27.5,0.5,27
27.6,652996.8554,-340172.4404,27.501,0.501,27
27.7,576747.9973,-317905.6944,27.75,0.75,27
27.8,578609.0671,-309120.6545,27.7501,0.7501,27
27.9,429471.9306,-284938.9817, , , 
28,40728.01103,-245954.0933,28,0,28
28.1,-347457.0104,-238364.0977, ,, 
28.2,-505684.6904,-249881.7237,28.25,0.25,28
28.3,-413696.7965,-250250.0594,28.2501,0.2501,28
28.4,-230679.4534,-243787.3141, , , 
28.5,-108407.813,-238533.2248,28.5,0.5,28
28.6,-99538.69043,-233538.7321,28.501,0.501,28
28.7,-153873.8695,-229724.1869,28.75,0.75,28
28.8,-196957.9155,-228361.0204,28.7501,0.7501,28
28.9,-201849.9449,-228082.7182, , , 
29,-187463.6697,-227808.439,29,0,29
29.1,-183054.6676,-227449.7777, ,, 
29.2,-191386.9165,-227225.5163,29.25,0.25,29
29.3,-154927.5913,-226690.0494,29.2501,0.2501,29
29.4,145519.9076,-232436.0374, , , 
29.5,640239.6994,-283863.6722,29.5,0.5,29
29.6,982861.2425,-363095.0845,29.501,0.501,29
29.7,1100022.702,-416640.2436,29.75,0.75,29
29.8,1073584.964,-432567.6836,29.7501,0.7501,29
29.9,952132.7604,-414556.1434, , , 
30,838236.5773,-388828.0122,30,0,30
30.1,800593.7371,-374770.9452, ,, 
30.2,873720.7695,-384046.104,30.25,0.25,30
30.3,1000175.911,-414536.201,30.2501,0.2501,30
30.4,1016583.26,-428264.1842, , , 
30.5,887036.8328,-403413.1541,30.5,0.5,30
30.6,716281.068,-363733.7352,30.501,0.501,30
30.7,556430.5776,-325970.6798,30.75,0.75,30
30.8,439863.6105,-296781.371,30.7501,0.7501,30
30.9,352503.7892,-275507.2265, , , 
31,191698.2192,-252783.5732,31,0,31
31.1,-64841.32498,-234031.7723, ,, 
31.2,-221704.2798,-229545.0117,31.25,0.25,31
31.3,-169405.4456,-228542.0573,31.2501,0.2501,31
31.4,-70933.40259,-227873.3452, , , 
31.5,-67085.54904,-225971.4967,31.5,0.5,31
31.6,-153202.0951,-224025.3774,31.501,0.501,31
31.7,-261837.8768,-225821.2822,31.75,0.75,31
31.8,-321342.0052,-230172.2699,31.7501,0.7501,31
31.9,-307768.8571,-232845.9163, , , 
32,-254645.6111,-232967.3326,32,0,32
32.1,-210843.9547,-231934.6727, ,, 
32.2,-176830.2373,-230375.6536,32.25,0.25,32
32.3,-100407.2715,-228670.8638,32.2501,0.2501,32
32.4,280971.7646,-241904.5207, , , 
32.5,876881.5138,-329588.7267,32.5,0.5,32
32.6,1254775.475,-450885.597,32.501,0.501,32
32.7,1270522.373,-498285.5296,32.75,0.75,32
32.8,1032735.389,-456125.4287,32.7501,0.7501,32
32.9,775454.2427,-394347.9653, , , 
33,684080.7026,-361071.6518,33,0,33
33.1,773797.8228,-363876.4715, ,, 
33.2,867308.7149,-379634.2815,33.25,0.25,33
33.3,842258.6985,-376125.3525,33.2501,0.2501,33
33.4,773484.1539,-360698.3844, , , 
33.5,759845.483,-353539.2999,33.5,0.5,33
33.6,814975.1917,-361144.6151,33.501,0.501,33
33.7,930986.1254,-386862.0772,33.75,0.75,33
33.8,1045494.209,-422830.1945,33.7501,0.7501,33
33.9,934523.4606,-409925.3932, , , 
34,526941.0003,-333054.0106,34,0,34
34.1,16890.03798,-269663.0491, ,, 
34.2,-102152.3713,-249711.3304,34.25,0.25,34
34.3,330945.0995,-260836.1873,34.2501,0.2501,34
34.4,741096.8842,-315636.1364, , , 
34.5,704825.4119,-319466.0642,34.5,0.5,34
34.6,329161.2959,-269514.1993,34.501,0.501,34
34.7,-103407.847,-237051.4246,34.75,0.75,34
34.8,-311356.4176,-234796.0507,34.7501,0.7501,34
34.9,-184288.9659,-232532.9743, , , 
35,124763.4576,-236537.9855,35,0,35
35.1,357812.2428,-251267.9446, ,, 
35.2,387445.1778,-254371.4177,35.25,0.25,35
35.3,264586.7539,-242056.6163,35.2501,0.2501,35
35.4,173972.4483,-232528.0465, , , 
35.5,223471.4725,-233623.4887,35.5,0.5,35
35.6,362022.7995,-244952.8726,35.501,0.501,35
35.7,542692.3071,-268057.601,35.75,0.75,35
35.8,698649.9364,-298364.1998,35.7501,0.7501,35
35.9,818285.6335,-329645.9418, , , 
36,907240.7028,-360367.775,36,0,36
36.1,938437.7662,-380084.7181, ,, 
36.2,900563.943,-381770.5254,36.25,0.25,36
36.3,819548.7966,-368444.4791,36.2501,0.2501,36
36.4,832460.3482,-368483.5841, , , 
36.5,992114.7673,-404630.2477,36.5,0.5,36
36.6,1199567.59,-471511.0383,36.501,0.501,36
36.7,1363708.267,-548095.6129,36.75,0.75,36
36.8,1427394.323,-603240.0915,36.7501,0.7501,36
36.9,1243933.502,-571374.8973, , , 
37,756350.1932,-445131.6237,37,0,37
37.1,127004.9791,-330580.9015, ,, 
37.2,-227945.7217,-287892.6664,37.25,0.25,37
37.3,-120212.0082,-267471.9153,37.2501,0.2501,37
37.4,85767.0277,-258214.8405, , , 
37.5,70699.75668,-246616.6233,37.5,0.5,37
37.6,-122681.6236,-234174.611,37.501,0.501,37
37.7,-321289.653,-233941.6547,37.75,0.75,37
37.8,-386378.882,-238931.8793,37.7501,0.7501,37
37.9,-314988.5466,-238923.1576, , , 
38,-201717.4533,-235974.0531,38,0,38
38.1,-139815.1417,-232942.4704, ,, 
38.2,-155130.8072,-230134.1497,38.25,0.25,38
38.3,-189404.0133,-228580.7867,38.2501,0.2501,38
38.4,-164369.3139,-227646.0993, , , 
38.5,-92919.91613,-226839.1848,38.5,0.5,38
38.6,-42917.69652,-225933.7876,38.501,0.501,38
38.7,-35989.01584,-224383.7541,38.75,0.75,38
38.8,-43949.75522,-222911.4893,38.7501,0.7501,38
38.9,72480.06986,-224997.4657, , , 
39,327550.6719,-241129.8476,39,0,39
39.1,562249.781,-270766.1553, ,, 
39.2,738984.6345,-305851.2906,39.25,0.25,39
39.3,866395.8994,-342075.4853,39.2501,0.2501,39
39.4,958297.8445,-375860.6752, , , 
39.5,994052.1137,-399362.8156,39.5,0.5,39
39.6,937540.3446,-397761.7829,39.501,0.501,39
39.7,683978.3615,-351069.0022,39.75,0.75,39
39.8,300770.04,-288291.3532,39.7501,0.7501,39
39.9,-10287.49761,-253124.3131, , , 
40,-201745.1744,-240933.0166,40,0,40
40.1,-292981.9682,-238774.7688, ,, 
40.2,-261332.1769,-236982.3941,40.25,0.25,40
40.3,-125600.7326,-233793.4149,40.2501,0.2501,40
40.4,-36403.10587,-231520.7053, , , 
40.5,-87391.09777,-227465.2698,40.5,0.5,40
40.6,-219344.1899,-226069.8208,40.501,0.501,40
40.7,-302888.7198,-229890.1047,40.75,0.75,40
40.8,-278657.45,-231181.2702,40.7501,0.7501,40
40.9,-167960.1015,-230155.2797, , , 
41,-58905.26287,-229070.6838,41,0,41
41.1,-24364.20301,-227245.618, ,, 
41.2,-76472.44544,-224262.7859,41.25,0.25,41
41.3,-180791.5179,-223170.3418,41.2501,0.2501,41
41.4,-263785.1608,-225636.8652, , , 
41.5,-278681.6571,-228555.4806,41.5,0.5,41
41.6,-243590.7874,-229680.1285,41.501,0.501,41
41.7,-209863.1571,-229624.4413,41.75,0.75,41
41.8,-208223.1994,-229280.5898,41.7501,0.7501,41
41.9,-219344.0531,-229164.1453, , , 
42,-217700.3261,-229148.5556,42,0,42
42.1,-199106.0041,-228821.4217, ,, 
42.2,-194455.3275,-228432.8735,42.25,0.25,42
42.3,-220106.2954,-228494.9971,42.2501,0.2501,42
42.4,-248741.7101,-229374.0098, , , 
42.5,-259100.1668,-230466.8211,42.5,0.5,42
42.6,-251751.4383,-231092.2996,42.501,0.501,42
42.7,-235798.7628,-231097.6456,42.75,0.75,42
42.8,-220415.939,-230679.973,42.7501,0.7501,42
42.9,-214911.9457,-230179.1562, , , 
43,-225566.9279,-229992.2427,43,0,43
43.1,-238597.7807,-230202.225, ,, 
43.2,-243755.726,-230582.3753,43.25,0.25,43
43.3,-241875.476,-230829.8464,43.2501,0.2501,43
43.4,-217394.171,-230435.4609, , , 
43.5,-176631.5845,-229435.2964,43.5,0.5,43
43.6,-148243.0698,-228166.4821,43.501,0.501,43
43.7,-162387.3348,-227055.891,43.75,0.75,43
43.8,-214910.3694,-227051.1841,43.7501,0.7501,43
43.9,-263192.1793,-228704.9761, , , 
44,-269778.5097,-230373.5893,44,0,44
44.1,-223619.9378,-230400.7822, ,, 
44.2,-72872.63765,-229216.5123,44.25,0.25,44
44.3,156823.7952,-234633.3989,44.2501,0.2501,44
44.4,462434.7417,-259199.7255, , , 
44.5,777363.6359,-312280.5614,44.5,0.5,44
44.6,952529.8957,-363475.1849,44.501,0.501,44
44.7,961775.0458,-384194.571,44.75,0.75,44
44.8,839384.8887,-368518.4109,44.7501,0.7501,44
44.9,623784.2917,-329234.086, , , 
45,400169.2499,-288993.0247,45,0,45
45.1,287617.2821,-265591.0599, ,, 
45.2,253178.3142,-253635.2921,45.25,0.25,45
45.3,218172.2081,-244650.5795,45.2501,0.2501,45
45.4,79919.6675,-232412.617, , , 
45.5,-142655.5202,-223932.0869,45.5,0.5,45
45.6,-300969.4702,-226613.3852,45.501,0.501,45
45.7,-290964.131,-229670.0856,45.75,0.75,45
45.8,-140173.3354,-228951.6433,45.7501,0.7501,45
45.9,10160.78372,-229415.0386, , , 
46,44733.11168,-228052.3911,46,0,46
46.1,-46658.34048,-223390.3343, ,, 
46.2,-105213.013,-221407.5997,46.25,0.25,46
46.3,-51486.95568,-222054.9452,46.2501,0.2501,46
46.4,-1773.653937,-222866.2554, , , 
46.5,-24464.23337,-221618.0167,46.5,0.5,46
46.6,-88863.79938,-220173.6916,46.501,0.501,46
46.7,-171614.9739,-220583.3524,46.75,0.75,46
46.8,-242769.0616,-223273.0428,46.7501,0.7501,46
46.9,-263821.2371,-226381.8341, , , 
47,-232229.1819,-227857.8397,47,0,47
47.1,-175418.836,-227794.521, ,, 
47.2,-26974.3173,-227656.5871,47.25,0.25,47
47.3,207315.6105,-235860.0969,47.2501,0.2501,47
47.4,504915.9498,-263627.0501, , , 
47.5,774879.2667,-312512.4537,47.5,0.5,47
47.6,864638.3096,-344291.4286,47.501,0.501,47
47.7,835197.1884,-349938.2522,47.75,0.75,47
47.8,810903.079,-350902.5556,47.7501,0.7501,47
47.9,867414.3981,-365413.3871, , , 
48,986926.5959,-398606.194,48,0,48
48.1,1093954.42,-437844.8362, ,, 
48.2,1130302.699,-463643.4361,48.25,0.25,48
48.3,1082638.189,-463463.3396,48.2501,0.2501,48
48.4,882040.6527,-419682.2017, , , 
48.5,408218.189,-329494.2778,48.5,0.5,48
48.6,-224698.3904,-272772.1439,48.501,0.501,48
48.7,-650208.3874,-285727.5575,48.75,0.75,48
48.8,-667322.6987,-294765.9416,48.7501,0.7501,48
48.9,-397920.6058,-276116.7422, , , 
49,-97633.40876,-260189.7551,49,0,49
49.1,44835.40861,-251361.0496, ,, 
49.2,30488.28594,-241235.3728,49.25,0.25,49
49.3,7808.209167,-233556.0018,49.2501,0.2501,49
49.4,70134.46857,-231200.4678, , , 
49.5,141739.3444,-231811.5843,49.5,0.5,49
49.6,122160.746,-228847.8868,49.501,0.501,49
49.7,-7709.270114,-222194.556,49.75,0.75,49
49.8,-168808.7881,-219835.5996,49.7501,0.7501,49
49.9,-240877.6414,-222541.2379, , , 
50,-164543.6998,-223948.6343,50,0,50
