time,p:1,q :1,timeStamp
6.986,1123978.816,-491183.7011,
6.987,1123574.799,-491121.7921,
6.988,1123175.241,-491060.428,
6.989,1122780.16,-490999.5863,
6.99,1122389.565,-490939.246,
6.991,1122003.452,-490879.3913,
6.992,1121621.806,-490820.0152,
6.993,1121244.611,-490761.1209,
6.994,1120871.847,-490702.723,
6.995,1120503.499,-490644.8457,
6.996,1120139.557,-490587.5214,
6.997,1119780.022,-490530.7866,
6.998,1119424.904,-490474.6786,
6.999,1119074.225,-490419.2318,
7,1118728.013,-490364.4737,
7.001,1118386.727,-490310.5035,
7.002,1118050.821,-490257.3811,
7.003,1117720.303,-490205.0677,
7.004,1117395.166,-490153.528,
7.005,1117075.386,-490102.735,
7.006,1116760.927,-490052.6754,
7.007,1116451.749,-490003.351,
7.008,1116147.809,-489954.7797,
7.009,1115849.071,-489906.9937,
7.01,1115555.51,-489860.0353,
7.011,1115267.115,-489813.9527,
7.012,1114983.891,-489768.7939,
7.013,1114705.855,-489724.6016,
7.014,1114433.039,-489681.4082,
7.015,1114165.48,-489639.2331,
7.016,1113903.221,-489598.0809,
7.017,1113646.297,-489557.9422,
7.018,1113394.739,-489518.7959,
7.019,1113148.563,-489480.6131,
7.02,1112907.773,-489443.3619,
7.021,1112672.357,-489407.0123,
7.022,1112442.29,-489371.541,
7.023,1112217.538,-489336.9351,
7.024,1111998.059,-489303.1942,
7.025,1111783.814,-489270.3305,
7.026,1111574.766,-489238.3682,
7.027,1111370.885,-489207.3404,
7.028,1111172.154,-489177.2849,
7.029,1110978.568,-489148.2401,
7.03,1110790.135,-489120.2406,
7.031,1110606.87,-489093.3128,
7.032,1110428.797,-489067.4729,
7.033,1110255.942,-489042.7252,
7.034,1110088.328,-489019.0622,
7.035,1109925.973,-488996.467,
7.036,1109768.883,-488974.9157,
7.037,1109617.056,-488954.3816,
7.038,1109470.476,-488934.8391,
7.039,1109329.115,-488916.2677,
7.04,1109192.939,-488898.6549,
7.041,1109061.907,-488881.9981,
7.042,1108935.98,-488866.3053,
7.043,1108815.118,-488851.5942,
7.044,1108699.289,-488837.8897,
7.045,1108588.472,-488825.2213,
7.046,1108482.651,-488813.6193,
7.047,1108381.825,-488803.1109,
7.048,1108285.998,-488793.7175,
7.049,1108195.18,-488785.452,
7.05,1108109.384,-488778.3178,
7.051,1108028.622,-488772.3088,
7.052,1107952.9,-488767.4108,
7.053,1107882.216,-488763.6038,
7.054,1107816.562,-488760.865,
7.055,1107755.917,-488759.1722,
7.056,1107700.252,-488758.507,
7.057,1107649.53,-488758.8572,
7.058,1107603.713,-488760.2186,
7.059,1107562.757,-488762.5955,
7.06,1107526.624,-488766.0001,
7.061,1107495.278,-488770.4509,
7.062,1107468.692,-488775.9702,
7.063,1107446.845,-488782.5812,
7.064,1107429.726,-488790.3052,
7.065,1107417.33,-488799.1588,
7.066,1107409.656,-488809.1518,
7.067,1107406.705,-488820.2866,
7.068,1107408.48,-488832.5575,
7.069,1107414.977,-488845.9524,
7.07,1107426.188,-488860.4539,
7.071,1107442.097,-488876.0424,
7.072,1107462.68,-488892.6982,
7.073,1107487.905,-488910.4044,
7.074,1107517.736,-488929.1493,
7.075,1107552.131,-488948.927,
7.076,1107591.048,-488969.7389,
7.077,1107634.446,-488991.5927,
7.078,1107682.288,-489014.5014,
7.079,1107734.541,-489038.4813,
7.08,1107791.18,-489063.5497,
7.081,1107852.187,-489089.7228,
7.082,1107917.547,-489117.0127,
7.083,1107987.251,-489145.4266,
7.084,1108061.293,-489174.9655,
7.085,1108139.663,-489205.6239,
7.086,1108222.353,-489237.3908,
7.087,1108309.347,-489270.251,
7.088,1108400.624,-489304.187,
7.089,1108496.156,-489339.1811,
7.09,1108595.911,-489375.2176,
7.091,1108699.85,-489412.2848,
7.092,1108807.93,-489450.3758,
7.093,1108920.11,-489489.4894,
7.094,1109036.346,-489529.6294,
7.095,1109156.6,-489570.8045,
7.096,1109280.836,-489613.026,
7.097,1109409.025,-489656.3061,
7.098,1109541.141,-489700.6563,
7.099,1109677.165,-489746.0853,
7.1,1109817.08,-489792.5976,
7.101,1109958.776,-489839.7999,
7.102,1110100.19,-489887.4367,
7.103,1110241.431,-489935.6821,
7.104,1110382.671,-489984.6493,
7.105,1110524.113,-490034.3764,
7.106,1110665.963,-490084.8232,
7.107,1110808.405,-490135.8774,
7.108,1110951.57,-490187.3712,
7.109,1111095.523,-490239.1043,
7.11,1111240.25,-490290.8705,
7.111,1111385.665,-490342.4847,
7.112,1111531.616,-490393.8065,
7.113,1111677.909,-490444.757,
7.114,1111824.331,-490495.3275,
7.115,1111970.679,-490545.5785,
7.116,1112116.782,-490595.6292,
7.117,1112262.521,-490645.6408,
7.118,1112407.846,-490695.7927,
7.119,1112552.775,-490746.259,
7.12,1112697.389,-490797.1845,
7.121,1112841.82,-490848.6663,
7.122,1112986.231,-490900.7415,
7.123,1113130.787,-490953.3836,
7.124,1113275.638,-491006.5068,
7.125,1113420.895,-491059.9784,
7.126,1113566.614,-491113.6373,
7.127,1113712.791,-491167.3152,
7.128,1113859.358,-491220.8584,
7.129,1114006.198,-491274.148,
7.13,1114153.154,-491327.1134,
7.131,1114300.053,-491379.7406,
7.132,1114446.726,-491432.0723,
7.133,1114593.029,-491484.1998,
7.134,1114738.859,-491536.2503,
7.135,1114884.169,-491588.368,
7.136,1115028.965,-491640.6946,
7.137,1115173.306,-491693.3505,
7.138,1115317.295,-491746.4184,
7.139,1115461.058,-491799.9334,
7.14,1115604.732,-491853.8788,
7.141,1115748.437,-491908.1893,
7.142,1115892.267,-491962.7605,
7.143,1116036.27,-492017.4627,
7.144,1116180.448,-492072.1586,
7.145,1116324.751,-492126.7212,
7.146,1116469.084,-492181.0496,
7.147,1116613.323,-492235.0816,
7.148,1116757.327,-492288.8,
7.149,1116900.957,-492342.2341,
7.15,1117044.092,-492395.4536,
7.151,1117186.643,-492448.5585,
7.152,1117328.565,-492501.6643,
7.153,1117469.859,-492554.8865,
7.154,1117610.566,-492608.3245,
7.155,1117750.765,-492662.0487,
7.156,1117890.557,-492716.0915,
7.157,1118030.051,-492770.4433,
7.158,1118169.345,-492825.0547,
7.159,1118308.518,-492879.8433,
7.16,1118447.613,-492934.7054,
7.161,1118586.634,-492989.529,
7.162,1118725.543,-493044.2091,
7.163,1118864.268,-493098.6606,
7.164,1119002.708,-493152.8288,
7.165,1119140.75,-493206.6954,
7.166,1119278.278,-493260.2794,
7.167,1119415.192,-493313.6339,
7.168,1119551.416,-493366.8372,
7.169,1119686.909,-493419.9817,
7.17,1119821.666,-493473.1613,
7.171,1119955.717,-493526.4579,
7.172,1120089.122,-493579.9312,
7.173,1120221.962,-493633.6106,
7.174,1120354.323,-493687.4916,
7.175,1120486.287,-493741.537,
7.176,1120617.918,-493795.6821,
7.177,1120749.255,-493849.8438,
7.178,1120880.303,-493903.9311,
7.179,1121011.037,-493957.8573,
7.18,1121141.398,-494011.5508,
7.181,1121271.307,-494064.964,
7.182,1121400.672,-494118.0782,
7.183,1121529.4,-494170.9055,
7.184,1121657.405,-494223.4855,
7.185,1121784.625,-494275.8796,
7.186,1121911.021,-494328.1616,
7.187,1122036.586,-494380.4077,
7.188,1122161.342,-494432.6853,
7.189,1122285.335,-494485.0449,
7.19,1122408.627,-494537.5126,
7.191,1122531.29,-494590.0877,
7.192,1122653.39,-494642.7423,
7.193,1122774.981,-494695.4259,
7.194,1122896.096,-494748.0719,
7.195,1123016.744,-494800.6064,
7.196,1123136.904,-494852.9581,
7.197,1123256.534,-494905.0671,
7.198,1123375.569,-494956.8919,
7.199,1123493.937,-495008.4145,
7.2,1123611.56,-495059.6418,
7.201,1123730.351,-495110.9804,
7.202,1123852.196,-495162.7203,
7.203,1123976.94,-495214.7451,
7.204,1124104.396,-495266.9959,
7.205,1124234.362,-495319.4766,
7.206,1124366.649,-495372.2518,
7.207,1124501.101,-495425.4365,
7.208,1124637.611,-495479.1794,
7.209,1124776.134,-495533.642,
7.21,1124916.685,-495588.9767,
7.211,1125059.335,-495645.3066,
7.212,1125204.196,-495702.7096,
7.213,1125351.403,-495761.2087,
7.214,1125501.093,-495820.7702,
7.215,1125653.383,-495881.3089,
7.216,1125808.351,-495942.7001,
7.217,1125966.027,-496004.797,
7.218,1126126.385,-496067.4499,
7.219,1126289.342,-496130.5253,
7.22,1126454.773,-496193.9235,
7.221,1126622.523,-496257.5897,
7.222,1126792.421,-496321.5202,
7.223,1126964.308,-496385.7607,
7.224,1127138.046,-496450.3994,
7.225,1127313.539,-496515.553,
7.226,1127490.739,-496581.3508,
7.227,1127669.647,-496647.9164,
7.228,1127850.31,-496715.3515,
7.229,1128032.811,-496783.7223,
7.23,1128217.251,-496853.0509,
7.231,1128403.738,-496923.3134,
7.232,1128592.362,-496994.4434,
7.233,1128783.186,-497066.3415,
7.234,1128976.232,-497138.8882,
7.235,1129171.478,-497211.9602,
7.236,1129368.858,-497285.4459,
7.237,1129568.267,-497359.2594,
7.238,1129769.576,-497433.3505,
7.239,1129972.642,-497507.7103,
7.24,1130177.328,-497582.3702,
7.241,1130383.515,-497657.397,
7.242,1130591.115,-497732.8819,
7.243,1130800.079,-497808.9277,
7.244,1131010.399,-497885.6344,
7.245,1131222.105,-497963.0855,
7.246,1131435.254,-498041.3366,
7.247,1131649.923,-498120.4083,
7.248,1131866.194,-498200.2837,
7.249,1132084.138,-498280.911,
7.25,1132303.802,-498362.2104,
7.251,1132525.203,-498444.0849,
7.252,1132748.323,-498526.4327,
7.253,1132973.107,-498609.1605,
7.254,1133199.467,-498692.1942,
7.255,1133427.295,-498775.4885,
7.256,1133656.471,-498859.0309,
7.257,1133886.877,-498942.842,
7.258,1134118.411,-499026.9717,
7.259,1134350.993,-499111.4907,
7.26,1134584.575,-499196.4806,
7.261,1134819.142,-499282.0217,
7.262,1135054.709,-499368.1821,
7.263,1135291.317,-499455.0082,
7.264,1135529.023,-499542.5184,
7.265,1135767.887,-499630.701,
7.266,1136007.963,-499719.5153,
7.267,1136249.29,-499808.8972,
7.268,1136491.877,-499898.7678,
7.269,1136735.71,-499989.0431,
7.27,1136980.741,-500079.6445,
7.271,1137226.898,-500170.5088,
7.272,1137474.09,-500261.5948,
7.273,1137722.216,-500352.8881,
7.274,1137971.176,-500444.4011,
7.275,1138220.88,-500536.1706,
7.276,1138471.256,-500628.251,
7.277,1138722.259,-500720.7065,
7.278,1138973.869,-500813.6012,
7.279,1139226.092,-500906.9905,
7.28,1139478.955,-501000.9128,
7.281,1139732.498,-501095.3841,
7.282,1139986.766,-501190.3961,
7.283,1140241.801,-501285.9169,
7.284,1140497.63,-501381.8949,
7.285,1140754.262,-501478.2656,
7.286,1141011.68,-501574.9596,
7.287,1141269.847,-501671.911,
7.288,1141528.702,-501769.0654,
7.289,1141788.168,-501866.386,
7.29,1142048.161,-501963.8573,
7.291,1142308.594,-502061.4857,
7.292,1142569.389,-502159.2977,
7.293,1142830.484,-502257.3348,
7.294,1143091.835,-502355.6471,
7.295,1143353.42,-502454.2858,
7.296,1143615.237,-502553.2953,
7.297,1143877.305,-502652.7071,
7.298,1144139.65,-502752.5351,
7.299,1144402.307,-502852.7734,
7.3,1144665.305,-502953.3966,
7.301,1144927.048,-503054.0486,
7.302,1145185.96,-503154.4722,
7.303,1145442.124,-503254.753,
7.304,1145695.653,-503354.9345,
7.305,1145946.675,-503455.0129,
7.306,1146195.307,-503554.9375,
7.307,1146441.648,-503654.618,
7.308,1146685.759,-503753.9368,
7.309,1146927.655,-503852.7638,
7.31,1147167.307,-503950.9736,
7.311,1147404.641,-504048.4608,
7.312,1147639.551,-504145.153,
7.313,1147871.911,-504241.0184,
7.314,1148101.592,-504336.0686,
7.315,1148328.476,-504430.355,
7.316,1148552.476,-504523.9605,
7.317,1148773.538,-504616.9872,
7.318,1148991.652,-504709.5413,
7.319,1149206.849,-504801.7188,
7.32,1149419.197,-504893.5921,
7.321,1149628.788,-504985.2004,
7.322,1149835.726,-505076.5448,
7.323,1150040.111,-505167.588,
7.324,1150242.029,-505258.2599,
7.325,1150441.533,-505348.4671,
7.326,1150638.644,-505438.1046,
7.327,1150833.345,-505527.0697,
7.328,1151025.581,-505615.2747,
7.329,1151215.273,-505702.6578,
7.33,1151402.321,-505789.1894,
7.331,1151586.623,-505874.8753,
7.332,1151768.086,-505959.7542,
7.333,1151946.638,-506043.8909,
7.334,1152122.236,-506127.3671,
7.335,1152294.869,-506210.2695,
7.336,1152464.563,-506292.6773,
7.337,1152631.373,-506374.6519,
7.338,1152795.375,-506456.2285,
7.339,1152956.655,-506537.4116,
7.34,1153115.299,-506618.1745,
7.341,1153271.381,-506698.4632,
7.342,1153424.951,-506778.2038,
7.343,1153576.032,-506857.312,
7.344,1153724.615,-506935.7041,
7.345,1153870.665,-507013.3076,
7.346,1154014.121,-507090.0702,
7.347,1154154.906,-507165.9651,
7.348,1154292.942,-507240.9945,
7.349,1154428.155,-507315.1871,
7.35,1154560.487,-507388.5941,
7.351,1154689.905,-507461.281,
7.352,1154816.399,-507533.3184,
7.353,1154939.993,-507604.7722,
7.354,1155060.73,-507675.6945,
7.355,1155178.674,-507746.1167,
7.356,1155293.9,-507816.0458,
7.357,1155406.48,-507885.4631,
7.358,1155516.479,-507954.3277,
7.359,1155623.945,-508022.5815,
7.36,1155728.901,-508090.1572,
7.361,1155831.347,-508156.9871,
7.362,1155931.261,-508223.0116,
7.363,1156028.597,-508288.1866,
7.364,1156123.301,-508352.4889,
7.365,1156215.31,-508415.918,
7.366,1156304.569,-508478.4958,
7.367,1156391.032,-508540.2625,
7.368,1156474.673,-508601.271,
7.369,1156555.488,-508661.5792,
7.37,1156633.494,-508721.2416,
7.371,1156708.732,-508780.3029,
7.372,1156781.254,-508838.7912,
7.373,1156851.124,-508896.7149,
7.374,1156918.406,-508954.0619,
7.375,1156983.157,-509010.8015,
7.376,1157045.421,-509066.8885,
7.377,1157105.224,-509122.2696,
7.378,1157162.572,-509176.8904,
7.379,1157217.452,-509230.7021,
7.38,1157269.834,-509283.6685,
7.381,1157319.678,-509335.7692,
7.382,1157366.937,-509387.0028,
7.383,1157411.57,-509437.3858,
7.384,1157453.543,-509486.9503,
7.385,1157492.836,-509535.7392,
7.386,1157529.449,-509583.7999,
7.387,1157563.399,-509631.1781,
7.388,1157594.719,-509677.9121,
7.389,1157623.455,-509724.0269,
7.39,1157649.664,-509769.5323,
7.391,1157673.401,-509814.4209,
7.392,1157694.718,-509858.6703,
7.393,1157713.656,-509902.2458,
7.394,1157730.242,-509945.1054,
7.395,1157744.486,-509987.2059,
7.396,1157756.385,-510028.5079,
7.397,1157765.919,-510068.9815,
7.398,1157773.06,-510108.6098,
7.399,1157777.776,-510147.3908,
7.4,1157780.037,-510185.3373,
7.401,1157783.759,-510223.2531,
7.402,1157792.787,-510261.6808,
7.403,1157806.886,-510300.3095,
7.404,1157825.718,-510338.9346,
7.405,1157848.883,-510377.4824,
7.406,1157875.974,-510416.0171,
7.407,1157906.626,-510454.7283,
7.408,1157940.564,-510493.9038,
7.409,1157977.627,-510533.8883,
7.41,1158017.792,-510575.0377,
7.411,1158061.166,-510617.6707,
7.412,1158107.968,-510662.0285,
7.413,1158158.493,-510708.2445,
7.414,1158213.069,-510756.3292,
7.415,1158272.01,-510806.1719,
7.416,1158335.573,-510857.5579,
7.417,1158403.922,-510910.1998,
7.418,1158477.103,-510963.7762,
7.419,1158555.042,-511017.9757,
7.42,1158637.551,-511072.5368,
7.421,1158724.357,-511127.2818,
7.422,1158815.131,-511182.1373,
7.423,1158909.533,-511237.1419,
7.424,1159007.254,-511292.4375,
7.425,1159108.054,-511348.2485,
7.426,1159211.783,-511404.8496,
7.427,1159318.403,-511462.5285,
7.428,1159427.983,-511521.5469,
7.429,1159540.681,-511582.107,
7.43,1159656.725,-511644.3255,
7.431,1159776.371,-511708.2204,
7.432,1159899.87,-511773.7104,
7.433,1160027.429,-511840.6281,
7.434,1160159.18,-511908.7437,
7.435,1160295.166,-511977.7965,
7.436,1160435.328,-512047.5298,
7.437,1160579.517,-512117.7243,
7.438,1160727.508,-512188.2257,
7.439,1160879.03,-512258.9633,
7.44,1161033.8,-512329.9567,
7.441,1161191.556,-512401.3111,
7.442,1161352.086,-512473.2002,
7.443,1161515.255,-512545.8422,
7.444,1161681.012,-512619.4687,
7.445,1161849.397,-512694.2939,
7.446,1162020.524,-512770.4862,
7.447,1162194.564,-512848.1468,
7.448,1162371.716,-512927.2973,
7.449,1162552.179,-513007.8785,
7.45,1162736.116,-513089.7598,
7.451,1162923.636,-513172.7573,
7.452,1163114.773,-513256.6594,
7.453,1163309.482,-513341.2546,
7.454,1163507.641,-513426.3587,
7.455,1163709.066,-513511.8384,
7.456,1163913.534,-513597.6267,
7.457,1164120.805,-513683.7299,
7.458,1164330.658,-513770.2243,
7.459,1164542.908,-513857.2438,
7.46,1164757.43,-513944.9605,
7.461,1164974.169,-514033.5605,
7.462,1165193.14,-514123.2181,
7.463,1165414.423,-514214.073,
7.464,1165638.147,-514306.2118,
7.465,1165864.463,-514399.6575,
7.466,1166093.526,-514494.367,
7.467,1166325.466,-514590.2382,
7.468,1166560.369,-514687.1241,
7.469,1166798.263,-514784.8526,
7.47,1167039.111,-514883.2492,
7.471,1167282.813,-514982.1596,
7.472,1167529.218,-515081.4684,
7.473,1167778.139,-515181.1135,
7.474,1168029.377,-515281.0914,
7.475,1168282.742,-515381.4563,
7.476,1168538.073,-515482.3106,
7.477,1168795.256,-515583.7893,
7.478,1169054.232,-515686.041,
7.479,1169315.003,-515789.2074,
7.48,1169577.619,-515893.4033,
7.481,1169842.175,-515998.7024,
7.482,1170108.786,-516105.127,
7.483,1170377.571,-516212.6461,
7.484,1170648.632,-516321.1796,
7.485,1170922.037,-516430.6098,
7.486,1171197.806,-516540.7966,
7.487,1171475.909,-516651.5959,
7.488,1171756.264,-516762.8782,
7.489,1172038.745,-516874.5442,
7.49,1172323.197,-516986.5362,
7.491,1172609.453,-517098.8447,
7.492,1172897.349,-517211.5067,
7.493,1173186.746,-517324.5995,
7.494,1173477.541,-517438.2286,
7.495,1173769.674,-517552.5122,
7.496,1174063.135,-517667.5643,
7.497,1174357.955,-517783.4794,
7.498,1174654.2,-517900.3191,
7.499,1174951.958,-518018.1045,
7.5,1175251.319,-518136.8129,
7.501,1175556.315,-518257.177,
7.502,1175870.87,-518379.6272,
7.503,1176194.765,-518503.6978,
7.504,1176527.616,-518629.0262,
7.505,1176868.923,-518755.3965,
7.506,1177218.133,-518882.7646,
7.507,1177574.698,-519011.2583,
7.508,1177938.148,-519141.1559,
7.509,1178308.136,-519272.8449,
7.51,1178684.473,-519406.7674,
7.511,1179067.144,-519543.3596,
7.512,1179456.295,-519682.9935,
7.513,1179852.198,-519825.9284,
7.514,1180255.21,-519972.2788,
7.515,1180665.71,-520122.0014,
7.516,1181084.039,-520274.904,
7.517,1181510.453,-520430.6733,
7.518,1181945.075,-520588.9183,
7.519,1182387.878,-520749.2226,
7.52,1182838.682,-520911.1988,
7.521,1183297.172,-521074.5379,
7.522,1183762.933,-521239.0471,
7.523,1184235.5,-521404.6713,
7.524,1184714.41,-521571.4954,
7.525,1185199.253,-521739.7295,
7.526,1185689.719,-521909.6759,
7.527,1186185.622,-522081.6864,
7.528,1186686.917,-522256.1133,
7.529,1187193.692,-522433.2617,
7.53,1187706.14,-522613.3489,
7.531,1188224.529,-522796.4771,
7.532,1188749.148,-522982.6205,
7.533,1189280.262,-523171.6316,
7.534,1189818.071,-523363.2612,
7.535,1190362.671,-523557.193,
7.536,1190914.037,-523753.0855,
7.537,1191472.018,-523950.6158,
7.538,1192036.353,-524149.5209,
7.539,1192606.696,-524349.6292,
7.54,1193182.656,-524550.8791,
7.541,1193763.838,-524753.3236,
7.542,1194349.888,-524957.1187,
7.543,1194940.526,-525162.4987,
7.544,1195535.575,-525369.7418,
7.545,1196134.969,-525579.1311,
7.546,1196738.752,-525790.9153,
7.547,1197347.057,-526005.275,
7.548,1197960.078,-526222.2993,
7.549,1198578.036,-526441.9741,
7.55,1199201.133,-526664.1853,
7.551,1199829.523,-526888.7343,
7.552,1200463.276,-527115.3646,
7.553,1201102.369,-527343.7954,
7.554,1201746.675,-527573.7574,
7.555,1202395.975,-527805.0264,
7.556,1203049.98,-528037.4499,
7.557,1203708.359,-528270.9637,
7.558,1204370.777,-528505.5967,
7.559,1205036.924,-528741.4624,
7.56,1205706.553,-528978.7406,
7.561,1206379.495,-529217.6501,
7.562,1207055.672,-529458.4169,
7.563,1207735.094,-529701.2423,
7.564,1208417.85,-529946.275,
7.565,1209104.078,-530193.5914,
7.566,1209793.94,-530443.1844,
7.567,1210487.59,-530694.9652,
7.568,1211185.143,-530948.7748,
7.569,1211886.652,-531204.4044,
7.57,1212592.092,-531461.6228,
7.571,1213301.354,-531720.2048,
7.572,1214014.255,-531979.959,
7.573,1214730.552,-532240.7503,
7.574,1215449.965,-532502.5141,
7.575,1216172.209,-532765.2613,
7.576,1216897.015,-533029.0725,
7.577,1217624.164,-533294.0842,
7.578,1218353.496,-533560.4669,
7.579,1219084.929,-533828.3995,
7.58,1219818.45,-534098.044,
7.581,1220554.111,-534369.5219,
7.582,1221292.009,-534642.897,
7.583,1222032.262,-534918.1666,
7.584,1222774.983,-535195.2607,
7.585,1223520.259,-535474.0512,
7.586,1224268.126,-535754.3679,
7.587,1225018.557,-536036.0194,
7.588,1225771.462,-536318.8172,
7.589,1226526.685,-536602.5977,
7.59,1227284.022,-536887.2413,
7.591,1228043.237,-537172.6847,
7.592,1228804.085,-537458.9257,
7.593,1229566.336,-537746.0195,
7.594,1230329.794,-538034.0681,
7.595,1231094.314,-538323.2029,
7.596,1231859.81,-538613.565,
7.597,1232626.256,-538905.2832,
7.598,1233393.678,-539198.4559,
7.599,1234162.139,-539493.1356,
7.6,1234931.725,-539789.3215,
7.601,1235707.89,-540088.1059,
7.602,1236495.961,-540390.1649,
7.603,1237295.646,-540694.8794,
7.604,1238106.44,-541001.7563,
7.605,1238927.678,-541310.488,
7.606,1239758.612,-541620.987,
7.607,1240598.499,-541933.39,
7.608,1241446.682,-542248.0324,
7.609,1242302.658,-542565.3976,
7.61,1243166.129,-542886.0471,
7.611,1244037.02,-543210.543,
7.612,1244915.466,-543539.3711,
7.613,1245801.777,-543872.8773,
7.614,1246696.375,-544211.2227,
7.615,1247599.721,-544554.3647,
7.616,1248512.241,-544902.0656,
7.617,1249434.251,-545253.9263,
7.618,1250365.904,-545609.4404,
7.619,1251307.16,-545968.0618,
7.62,1252257.777,-546329.2749,
7.621,1253217.339,-546692.6597,
7.622,1254185.29,-547057.9424,
7.623,1255161.005,-547425.0259,
7.624,1256143.851,-547793.9951,
7.625,1257133.26,-548165.0997,
7.626,1258128.784,-548538.714,
7.627,1259130.138,-548915.2822,
7.628,1260137.215,-549295.2556,
7.629,1261150.085,-549679.03,
7.63,1262168.959,-550066.8927,
7.631,1263194.149,-550458.9838,
7.632,1264226.006,-550855.2793,
7.633,1265264.855,-551255.595,
7.634,1266310.94,-551659.6124,
7.635,1267364.38,-552066.9206,
7.636,1268425.134,-552477.0706,
7.637,1269493.004,-552889.632,
7.638,1270567.639,-553304.2468,
7.639,1271648.579,-553720.6721,
7.64,1272735.296,-554138.8057,
7.641,1273827.253,-554558.6943,
7.642,1274923.96,-554980.5196,
7.643,1276025.018,-555404.5687,
7.644,1277130.159,-555831.1907,
7.645,1278239.258,-556260.7453,
7.646,1279352.336,-556693.5529,
7.647,1280469.531,-557129.8495,
7.648,1281591.067,-557569.7548,
7.649,1282717.208,-558013.2558,
7.65,1283848.2,-558460.2088,
7.651,1284984.231,-558910.3582,
7.652,1286125.386,-559363.3693,
7.653,1287271.63,-559818.8719,
7.654,1288422.791,-560276.506,
7.655,1289578.581,-560735.9658,
7.656,1290738.613,-561197.0359,
7.657,1291902.444,-561659.6133,
7.658,1293069.617,-562123.7157,
7.659,1294239.71,-562589.472,
7.66,1295412.37,-563057.0998,
7.661,1296587.349,-563526.8707,
7.662,1297764.515,-563999.0695,
7.663,1298943.851,-564473.9534,
7.664,1300125.444,-564951.7143,
7.665,1301309.452,-565432.4523,
7.666,1302496.067,-565916.1608,
7.667,1303685.476,-566402.7261,
7.668,1304877.819,-566891.9419,
7.669,1306073.159,-567383.5347,
7.67,1307271.461,-567877.1979,
7.671,1308472.582,-568372.6297,
7.672,1309676.278,-568869.5685,
7.673,1310882.229,-569367.8234,
7.674,1312090.061,-569867.2931,
7.675,1313299.388,-570367.9741,
7.676,1314509.845,-570869.9544,
7.677,1315721.125,-571373.3963,
7.678,1316933,-571878.5089,
7.679,1318145.336,-572385.5159,
7.68,1319358.097,-572894.6217,
7.681,1320571.328,-573405.9811,
7.682,1321785.138,-573919.6759,
7.683,1322999.667,-574435.7024,
7.684,1324215.053,-574953.9698,
7.685,1325431.402,-575474.3102,
7.686,1326648.759,-575996.4992,
7.687,1327867.089,-576520.2822,
7.688,1329086.274,-577045.4052,
7.689,1330306.11,-577571.6443,
7.69,1331526.33,-578098.8301,
7.691,1332746.622,-578626.8654,
7.692,1333966.659,-579155.7313,
7.693,1335186.13,-579685.4845,
7.694,1336404.766,-580216.2437,
7.695,1337622.364,-580748.1679,
7.696,1338838.795,-581281.4312,
7.697,1340054.007,-581816.1946,
7.698,1341268.022,-582352.5812,
7.699,1342480.909,-582890.657,
7.7,1343692.772,-583430.4192,
7.701,1344906.087,-583972.3576,
7.702,1346123.268,-584516.7347,
7.703,1347344.211,-585063.15,
7.704,1348568.675,-585611.2397,
7.705,1349796.302,-586160.7192,
7.706,1351026.648,-586711.4153,
7.707,1352259.233,-587263.2824,
7.708,1353493.585,-587816.4015,
7.709,1354729.293,-588370.9628,
7.71,1355966.041,-588927.2338,
7.711,1357203.632,-589485.5179,
7.712,1358441.997,-590046.1105,
7.713,1359681.188,-590609.2551,
7.714,1360921.351,-591175.1092,
7.715,1362162.691,-591743.7215,
7.716,1363405.427,-592315.0239,
7.717,1364649.752,-592888.8392,
7.718,1365895.788,-593464.9034,
7.719,1367143.564,-594042.8985,
7.72,1368392.993,-594622.4913,
7.721,1369643.878,-595203.3742,
7.722,1370895.921,-595785.3004,
7.723,1372148.756,-596368.1114,
7.724,1373401.979,-596951.7511,
7.725,1374655.193,-597536.267,
7.726,1375908.043,-598121.7969,
7.727,1377160.249,-598708.5444,
7.728,1378411.627,-599296.7461,
7.729,1379662.099,-599886.6356,
7.73,1380911.683,-600478.4082,
7.731,1382160.477,-601072.192,
7.732,1383408.632,-601668.0283,
7.733,1384656.313,-602265.8639,
7.734,1385903.669,-602865.5562,
7.735,1387150.795,-603466.8899,
7.736,1388397.711,-604069.6026,
7.737,1389644.346,-604673.4166,
7.738,1390890.539,-605278.0714,
7.739,1392136.044,-605883.3531,
7.74,1393380.559,-606489.1175,
7.741,1394623.748,-607095.3027,
7.742,1395865.277,-607701.9311,
7.743,1397104.842,-608309.0999,
7.744,1398342.199,-608916.962,
7.745,1399577.181,-609525.7003,
7.746,1400809.704,-610135.4982,
7.747,1402039.766,-610746.5109,
7.748,1403267.432,-611358.8415,
7.749,1404492.812,-611972.5238,
7.75,1405716.031,-612587.5156,
7.751,1406937.203,-613203.7012,
7.752,1408156.404,-613820.9043,
7.753,1409373.648,-614438.9082,
7.754,1410588.88,-615057.4807,
7.755,1411801.967,-615676.4012,
7.756,1413012.711,-616295.4846,
7.757,1414220.862,-616914.6003,
7.758,1415426.144,-617533.6843,
7.759,1416628.277,-618152.7406,
7.76,1417827.004,-618771.8356,
7.761,1419022.115,-619391.0825,
7.762,1420213.46,-620010.621,
7.763,1421400.959,-620630.5943,
7.764,1422584.598,-621251.1246,
7.765,1423764.416,-621872.2942,
7.766,1424940.496,-622494.1301,
