time,p:1,q :1,,,
18,223614.8163,-241858.7874,18,0,18
18.1,201678.2474,-236469.9538, ,, 
18.2,207296.3896,-234563.6063,18.25,0.25,18
18.3,193233.2079,-232069.0656,18.2501,0.2501,18
18.4,169569.4618,-229317.0408, , , 
18.5,161724.5059,-227846.1473,18.5,0.5,18
18.6,181241.5998,-228417.676,18.501,0.501,18
18.7,200622.7452,-229530.5637,18.75,0.75,18
18.8,183497.3657,-228391.6834,18.7501,0.7501,18
18.9,75898.96352,-222595.044, , , 
19,-62200.30866,-217975.353,19,0,19
19.1,-98211.49069,-218179.9742, ,, 
19.2,-37770.93026,-220039.918,19.25,0.25,19
19.3,38762.2581,-222303.7351,19.2501,0.2501,19
19.4,96119.77362,-224222.5765, , , 
19.5,116460.269,-224830.8761,19.5,0.5,19
19.6,92048.97556,-223262.4736,19.501,0.501,19
19.7,46752.18407,-221013.5658,19.75,0.75,19
19.8,12802.44292,-219711.7991,19.7501,0.7501,19
19.9,43318.68328,-220646.1136, , , 
20,144220.059,-225268.4837,20,0,20
20.1,257130.5065,-233080.8562, ,, 
20.2,380858.6368,-245107.5587,20.25,0.25,20
20.3,505749.3171,-262402.9987,20.2501,0.2501,20
20.4,575384.8041,-276760.4268, , , 
20.5,567221.3587,-280427.8088,20.5,0.5,20
20.6,508904.1725,-274786.1583,20.501,0.501,20
20.7,452534.6358,-267358.4333,20.75,0.75,20
20.8,436732.862,-263956.398,20.7501,0.7501,20
20.9,448186.9323,-264304.7924, , , 
21,458479.5098,-265175.8863,21,0,21
21.1,460357.1446,-265371.7098, ,, 
21.2,457736.2743,-264996.584,21.25,0.25,21
21.3,454413.743,-264502.4236,21.2501,0.2501,21
21.4,480232.9104,-267356.7094, , , 
21.5,513382.6858,-272600.7754,21.5,0.5,21
21.6,492574.443,-271332.5937,21.501,0.501,21
21.7,386548.2534,-258986.4032,21.75,0.75,21
21.8,249443.0565,-243387.9149,21.7501,0.7501,21
21.9,53502.90737,-228753.781, , , 
22,-145273.466,-222102.8217,22,0,22
22.1,-181420.2692,-222616.5301, ,, 
22.2,-107758.7145,-223538.1921,22.25,0.25,22
22.3,-52470.31806,-223824.786,22.2501,0.2501,22
22.4,-74803.57014,-222682.9175, , , 
22.5,-147044.623,-221841.8066,22.5,0.5,22
22.6,-194116.0912,-222864.1837,22.501,0.501,22
22.7,-157544.8133,-223759.3537,22.75,0.75,22
22.8,-50323.99882,-224559.8689,22.7501,0.7501,22
22.9,67470.62433,-226706.6046, , , 
23,133947.853,-228494.1682,23,0,23
23.1,120621.2322,-226670.0916, ,, 
23.2,95815.5643,-224253.3343,23.25,0.25,23
23.3,137626.9682,-225544.414,23.2501,0.2501,23
23.4,299596.1509,-236448.6439, , , 
23.5,501262.258,-260281.6027,23.5,0.5,23
23.6,594606.5347,-279019.5583,23.501,0.501,23
23.7,568028.3613,-280746.0108,23.75,0.75,23
23.8,482262.8633,-271366.5323,23.7501,0.7501,23
23.9,374086.2495,-257867.7455, , , 
24,288086.1016,-246577.1929,24,0,24
24.1,261857.9986,-241278.8116, ,, 
24.2,236782.5387,-237463.2526,24.25,0.25,24
24.3,177213.8914,-231600.7524,24.2501,0.2501,24
24.4,105049.594,-226004.3409, , , 
24.5,48182.48258,-222330.5647,24.5,0.5,24
24.6,30525.82878,-221088.4831,24.501,0.501,24
24.7,89095.85978,-222925.348,24.75,0.75,24
24.8,218880.352,-230247.5728,24.7501,0.7501,24
24.9,255888.1901,-234155.3431, , , 
25,169661.8452,-228094.6603,25,0,25
25.1,112333.8182,-223952.9215, ,, 
25.2,132979.7078,-224589.4364,25.25,0.25,25
25.3,182225.4485,-227476.5628,25.2501,0.2501,25
25.4,200458.6573,-228975.7202, , , 
25.5,164721.6232,-226812.1912,25.5,0.5,25
25.6,99219.16855,-223003.738,25.501,0.501,25
25.7,55328.93467,-220747.3808,25.75,0.75,25
25.8,68076.98455,-221168.3478,25.7501,0.7501,25
25.9,129409.0764,-224079.0911, , , 
26,205282.4949,-228846.6042,26,0,26
26.1,263423.4293,-233648.2746, ,, 
26.2,328768.0513,-239877.9686,26.25,0.25,26
26.3,409113.6811,-249532.322,26.2501,0.2501,26
26.4,459634.888,-257914.4209, , , 
26.5,467444.1028,-261415.1367,26.5,0.5,26
26.6,457838.3874,-261880.5333,26.501,0.501,26
26.7,414462.6856,-257873.09,26.75,0.75,26
26.8,334422.2496,-248924.7434,26.7501,0.7501,26
26.9,257320.4812,-240261.1852, , , 
27,237353.1177,-236423.8664,27,0,27
27.1,302310.6524,-240297.6435, ,, 
27.2,429857.5461,-253301.6069,27.25,0.25,27
27.3,543392.7689,-270591.9578,27.2501,0.2501,27
27.4,646851.7798,-290363.7516, , , 
27.5,748236.1202,-314784.1604,27.5,0.5,27
27.6,798366.4953,-333119.2763,27.501,0.501,27
27.7,791671.838,-339719.008,27.75,0.75,27
27.8,743046.4572,-335132.9253,27.7501,0.7501,27
27.9,529640.2194,-302173.9992, , , 
28,243227.0871,-262078.4536,28,0,28
28.1,172798.0452,-246359.5255, ,, 
28.2,272863.5988,-247307.9559,28.25,0.25,28
28.3,345244.2413,-250924.0823,28.2501,0.2501,28
28.4,290088.401,-244687.8797, , , 
28.5,151285.9034,-232219.9611,28.5,0.5,28
28.6,48804.54526,-224628.2635,28.501,0.501,28
28.7,35176.04208,-222636.9388,28.75,0.75,28
28.8,95651.95172,-224286.2741,28.7501,0.7501,28
28.9,225334.8223,-231288.0423, , , 
29,373530.8827,-244843.606,29,0,29
29.1,460956.4941,-257109.5401, ,, 
29.2,519747.9347,-267433.6547,29.25,0.25,29
29.3,585644.3873,-280345.3066,29.2501,0.2501,29
29.4,634297.6633,-292358.4679, , , 
29.5,637355.3939,-297563.9282,29.5,0.5,29
29.6,590504.3789,-293184.8315,29.501,0.501,29
29.7,523467.5918,-283596.0716,29.75,0.75,29
29.8,479241.4288,-275651.2579,29.7501,0.7501,29
29.9,486369.4162,-274122.2832, , , 
30,516446.8775,-277058.377,30,0,30
30.1,519397.049,-277668.0322, ,, 
30.2,450272.7831,-269009.6599,30.25,0.25,30
30.3,335063.8793,-254210.4216,30.2501,0.2501,30
30.4,219056.1526,-240826.8232, , , 
30.5,134816.7443,-231772.8412,30.5,0.5,30
30.6,109641.6091,-227808.0464,30.501,0.501,30
30.7,125077.9591,-226983.7709,30.75,0.75,30
30.8,135417.5564,-226634.7381,30.7501,0.7501,30
30.9,130129.2506,-225619.674, , , 
31,132379.736,-225191.6472,31,0,31
31.1,151833.2561,-225934.1576, ,, 
31.2,129993.6595,-224837.6255,31.25,0.25,31
31.3,50982.19961,-220930.0048,31.2501,0.2501,31
31.4,-40993.21719,-218224.6162, , , 
31.5,-110750.1978,-217991.1974,31.5,0.5,31
31.6,-136055.7638,-219268.9848,31.501,0.501,31
31.7,-131922.4011,-220623.5392,31.75,0.75,31
31.8,-117126.5202,-221508.8471,31.7501,0.7501,31
31.9,-77998.13523,-222059.1763, , , 
32,-17629.62371,-222816.4381,32,0,32
32.1,33949.75888,-223541.0573, ,, 
32.2,129287.165,-226495.6226,32.25,0.25,32
32.3,294859.3273,-237392.3057,32.2501,0.2501,32
32.4,534346.0676,-264825.9387, , , 
32.5,761777.3712,-308604.0631,32.5,0.5,32
32.6,841471.2289,-337438.1299,32.501,0.501,32
32.7,744049.0638,-330285.7034,32.75,0.75,32
32.8,546079.7195,-299419.2178,32.7501,0.7501,32
32.9,390163.6306,-273562.4207, , , 
33,360338.229,-262813.0809,33,0,33
33.1,452162.0425,-268019.7974, ,, 
33.2,583510.8443,-284826.7339,33.25,0.25,33
33.3,660671.3496,-300432.79,33.2501,0.2501,33
33.4,719346.9008,-314568.9265, , , 
33.5,786054.7838,-332716.4543,33.5,0.5,33
33.6,809951.8118,-344353.5368,33.501,0.501,33
33.7,784595.6212,-344828.6928,33.75,0.75,33
33.8,729268.9022,-336546.5279,33.7501,0.7501,33
33.9,417472.9279,-290454.6858, , , 
34,-94634.10651,-245909.2347,34,0,34
34.1,-397640.2376,-244458.0417, ,, 
34.2,-372768.1572,-245222.7976,34.25,0.25,34
34.3,-163888.2821,-239488.7399,34.2501,0.2501,34
34.4,-9925.965219,-236543.0237, , , 
34.5,-32365.11154,-231175.8143,34.5,0.5,34
34.6,-167772.6049,-226752.2407,34.501,0.501,34
34.7,-294891.0286,-228804.8476,34.75,0.75,34
34.8,-329506.2367,-232676.8171,34.7501,0.7501,34
34.9,-244297.1169,-232494.4845, , , 
35,-98190.33768,-230825.2567,35,0,35
35.1,10834.14871,-230055.2347, ,, 
35.2,139442.1408,-232080.684,35.25,0.25,35
35.3,327229.2706,-243872.6916,35.2501,0.2501,35
35.4,554533.5677,-270741.1244, , , 
35.5,741556.8921,-307489.3541,35.5,0.5,35
35.6,787453.6306,-327219.3866,35.501,0.501,35
35.7,712931.5666,-321764.5283,35.75,0.75,35
35.8,606287.8636,-305459.2711,35.7501,0.7501,35
35.9,564936.9621,-296110.0138, , , 
36,599021.8751,-298439.7821,36,0,36
36.1,645676.9512,-305535.2085, ,, 
36.2,638272.1817,-305963.6775,36.25,0.25,36
36.3,577495.9663,-296711.3207,36.2501,0.2501,36
36.4,495207.0469,-283138.4101, , , 
36.5,413066.0625,-269221.3327,36.5,0.5,36
36.6,352441.1158,-258313.4859,36.501,0.501,36
36.7,262690.049,-246507.6221,36.75,0.75,36
36.8,133367.3834,-233702.6193,36.7501,0.7501,36
36.9,-38647.32031,-224171.4132, , , 
37,-174451.179,-221834.5069,37,0,37
37.1,-144950.29,-222623.9995, ,, 
37.2,-45535.85253,-223863.7435,37.25,0.25,37
37.3,-15627.68493,-223652.6493,37.2501,0.2501,37
37.4,-84906.57143,-221562.2457, , , 
37.5,-197969.8166,-221651.367,37.5,0.5,37
37.6,-268733.15,-224955.9614,37.501,0.501,37
37.7,-255183.0719,-227422.3322,37.75,0.75,37
37.8,-178648.3056,-227645.325,37.7501,0.7501,37
37.9,-60739.61772,-227272.3963, , , 
38,60392.27507,-228530.743,38,0,38
38.1,132351.2818,-229782.117, ,, 
38.2,227509.4123,-233820.1138,38.25,0.25,38
38.3,371974.7175,-246119.4325,38.2501,0.2501,38
38.4,532322.3562,-266938.6652, , , 
38.5,656239.5365,-291032.7226,38.5,0.5,38
38.6,684556.8994,-303299.6127,38.501,0.501,38
38.7,625460.5863,-299090.338,38.75,0.75,38
38.8,529325.1007,-285751.0251,38.7501,0.7501,38
38.9,467716.648,-275061.5355, , , 
39,470082.0379,-272334.9959,39,0,39
39.1,508358.0482,-275664.402, ,, 
39.2,552839.8822,-281792.5044,39.25,0.25,39
39.3,577018.1894,-286706.3369,39.2501,0.2501,39
39.4,726199.4285,-311348.6351, , , 
39.5,985304.0929,-374117.1861,39.5,0.5,39
39.6,1129782.862,-432255.3771,39.501,0.501,39
39.7,1045338.297,-433669.7102,39.75,0.75,39
39.8,782714.502,-380836.5809,39.7501,0.7501,39
39.9,365560.2732,-307525.5015, , , 
40,-41647.27539,-261123.5377,40,0,40
40.1,-157665.7529,-246320.7685, ,, 
40.2,-43052.1571,-239767.3093,40.25,0.25,40
40.3,84532.75008,-237736.249,40.2501,0.2501,40
40.4,73105.01968,-232731.352, , , 
40.5,-70333.02279,-225147.0313,40.5,0.5,40
40.6,-221704.569,-224014.2632,40.501,0.501,40
40.7,-278938.1513,-227054.9668,40.75,0.75,40
40.8,-222721.3179,-228123.6641,40.7501,0.7501,40
40.9,-67731.76693,-227823.053, , , 
41,114952.2779,-231473.7391,41,0,41
41.1,229817.6443,-236492.7577, ,, 
41.2,343324.3751,-244565.3283,41.25,0.25,41
41.3,507843.0255,-264061.3988,41.2501,0.2501,41
41.4,677486.5474,-293823.7275, , , 
41.5,774639.0599,-320451.7151,41.5,0.5,41
41.6,751400.3356,-325775.1147,41.501,0.501,41
41.7,656212.5831,-313493.3547,41.75,0.75,41
41.8,577912.2891,-299866.1688,41.7501,0.7501,41
41.9,566715.5775,-294929.9632, , , 
42,600519.3422,-297925.5785,42,0,42
42.1,629676.0004,-302465.2162, ,, 
42.2,566294.6317,-294113.3332,42.25,0.25,42
42.3,406026.202,-271131.7359,42.2501,0.2501,42
42.4,226361.9318,-248635.1385, , , 
42.5,107062.2103,-235018.1028,42.5,0.5,42
42.6,91176.21402,-229976.6758,42.501,0.501,42
42.7,198407.386,-233149.6775,42.75,0.75,42
42.8,367341.1231,-246468.3702,42.7501,0.7501,42
42.9,349534.8866,-247149.9559, , , 
43,114502.7528,-228859.3584,43,0,43
43.1,-106890.9011,-220066.244, ,, 
43.2,-227681.1677,-221432.4062,43.25,0.25,43
43.3,-263110.9678,-224955.7586,43.2501,0.2501,43
43.4,-246088.7923,-227240.3165, , , 
43.5,-220795.1911,-228155.0777,43.5,0.5,43
43.6,-206904.6804,-228346.9938,43.501,0.501,43
43.7,-195110.147,-228122.7302,43.75,0.75,43
43.8,-172424.9872,-227593.6964,43.7501,0.7501,43
43.9,-134272.486,-226758.2696, , , 
44,-92103.82991,-225857.6055,44,0,44
44.1,-67360.76852,-224810.2571, ,, 
44.2,30130.51627,-225414.8303,44.25,0.25,44
44.3,242290.4716,-235284.5358,44.2501,0.2501,44
44.4,552549.9332,-268244.4411, , , 
44.5,836096.4991,-324598.8623,44.5,0.5,44
44.6,926658.9853,-361233.6535,44.501,0.501,44
44.7,818541.8129,-352780.7504,44.75,0.75,44
44.8,641343.1995,-322666.541,44.7501,0.7501,44
44.9,577420.1362,-306360.191, , , 
45,670157.3876,-315754.4935,45,0,45
45.1,817275.0912,-343778.1729, ,, 
45.2,896220.9039,-368250.3156,45.25,0.25,45
45.3,867782.5632,-370774.0907,45.2501,0.2501,45
45.4,914105.0019,-383121.7141, , , 
45.5,1092386.46,-433405.2572,45.5,0.5,45
45.6,1244934.627,-495317.1752,45.501,0.501,45
45.7,1226534.411,-515079.8214,45.75,0.75,45
45.8,1030462.222,-472788.2377,45.7501,0.7501,45
45.9,516368.6843,-364842.6054, , , 
46,-165492.7543,-287795.2342,46,0,46
46.1,-528420.0401,-283295.8932, ,, 
46.2,-454395.4483,-275363.8247,46.25,0.25,46
46.3,-142218.9279,-258910.918,46.2501,0.2501,46
46.4,73683.56846,-252418.3622, , , 
46.5,26400.55492,-241362.7436,46.5,0.5,46
46.6,-178884.9887,-232054.9134,46.501,0.501,46
46.7,-353193.2033,-234783.0052,46.75,0.75,46
46.8,-387126.9927,-239584.249,46.7501,0.7501,46
46.9,-309913.0301,-239179.6132, , , 
47,-213408.101,-236360.9661,47,0,47
47.1,-167108.3837,-233430.9085, ,, 
47.2,-96521.399,-230567.6494,47.25,0.25,47
47.3,66150.90602,-231361.8169,47.2501,0.2501,47
47.4,286599.3207,-242025.5484, , , 
47.5,473709.4752,-261332.3486,47.5,0.5,47
47.6,550692.2355,-274719.764,47.501,0.501,47
47.7,608577.7837,-286266.9533,47.75,0.75,47
47.8,698679.4201,-305534.9566,47.7501,0.7501,47
47.9,751904.0521,-321909.047, , , 
48,728689.901,-324231.2782,48,0,48
48.1,646137.1517,-312770.5187, ,, 
48.2,530424.9517,-293694.2206,48.25,0.25,48
48.3,428872.9288,-275601.596,48.2501,0.2501,48
48.4,330407.0574,-259746.2914, , , 
48.5,223222.0676,-245062.4579,48.5,0.5,48
48.6,148699.8281,-235308.4221,48.501,0.501,48
48.7,139025.8596,-231175.0101,48.75,0.75,48
48.8,197784.6011,-232540.7521,48.7501,0.7501,48
48.9,162262.0143,-229864.7862, , , 
49,1184.485521,-221336.7613,49,0,49
49.1,-115485.8008,-218781.83, ,, 
49.2,-162843.4701,-220014.7075,49.25,0.25,49
49.3,-189087.5415,-221874.3276,49.2501,0.2501,49
49.4,-215959.8212,-223914.6561, , , 
49.5,-244839.3192,-226150.1887,49.5,0.5,49
49.6,-259390.4137,-228269.895,49.501,0.501,49
49.7,-257150.5234,-229748.9558,49.75,0.75,49
49.8,-245978.6493,-230462.1165,49.7501,0.7501,49
49.9,-232903.2415,-230573.7477, , , 
50,-223158.1194,-230357.5478,50,0,50
