time,p:1,q :1,,,
4.2,-309137.9625,-231187.2731,4.25,0.25,4
4.3,-266735.8182,-232173.1357,4.2501,0.2501,4
4.4,-167161.0759,-230735.1327, , , 
4.5,-56900.37671,-229478.3751,4.5,0.5,4
4.6,-27319.09477,-227444.9119,4.501,0.501,4
4.7,-72653.16626,-224438.4336,4.75,0.75,4
4.8,-141331.752,-222955.263,4.7501,0.7501,4
4.9,-176166.2051,-223311.7825, , , 
5,-159141.4671,-223969.3541,5,0,5
5.1,-125007.4654,-224178.0442, ,,5
5.2,-138331.3287,-223959.0143,5.25,0.25,5
5.3,-210130.0326,-224530.3194,5.2501,0.2501,5
5.4,-262912.2411,-226890.8055, , ,5
5.5,-239818.2368,-228321.7505,5.5,0.5,5
5.6,-153547.2559,-227934.3154,5.501,0.501,5
5.7,-38041.90072,-227581.4046,5.75,0.75,5
5.8,48426.76768,-227892.7054,5.7501,0.7501,5
5.9,59675.49273,-226297.2737, , ,5
6,14811.81496,-223110.3568,6,0,6
6.1,-36258.99137,-220832.7837, ,,6
6.2,-135462.6813,-219899.5083,6.25,0.25,6
6.3,-149101.7392,-220641.8905,6.2501,0.2501,6
6.4,-99090.16848,-222087.2715, , ,6
6.5,-112328.5732,-222009.5315,6.5,0.5,6
6.6,-116965.3089,-222040.102,6.501,0.501,6
6.7,-59732.16393,-222559.3709,6.75,0.75,6
6.8,161146.9036,-229477.9138,6.7501,0.7501,6
6.9,408055.0563,-250472.7912, , ,6
7,389722.1994,-251967.6644,7,0,7
7.1,86294.16769,-228712.809, ,, 
7.2,-296076.6061,-223356.061,7.25,0.25,7
7.3,-507156.3535,-239578.458,7.2501,0.2501,7
7.4,-400692.6272,-242486.119, , , 
7.5,-107204.4633,-237253.1466,7.5,0.5,7
7.6,103333.1566,-238410.8565,7.501,0.501,7
7.7,301153.6683,-246510.2426,7.75,0.75,7
7.8,443676.0165,-260631.6159,7.7501,0.7501,7
7.9,757873.1682,-306602.9363, , , 
8,1202947.755,-428187.538,8,0,8
8.1,1286477.357,-495792.0627, ,, 
8.2,883398.6148,-418140.6192,8.25,0.25,8
8.3,207838.2337,-305798.1919,8.2501,0.2501,8
8.4,-374415.3224,-272476.5667, , , 
8.5,-594660.531,-281077.7711,8.5,0.5,8
8.6,-431779.1171,-270997.9718,8.501,0.501,8
8.7,-47945.76176,-256482.4094,8.75,0.75,8
8.8,293373.4286,-263305.9154,8.7501,0.7501,8
8.9,282855.4798,-256614.0615, , , 
9,-55114.89289,-232768.4072,9,0,9
9.1,-403034.3475,-235058.5675, ,, 
9.2,-525722.4,-249238.6595,9.25,0.25,9
9.3,-417105.3021,-249723.1611,9.2501,0.2501,9
9.4,-205987.2964,-242859.5689, , , 
9.5,-35860.61021,-238509.5215,9.5,0.5,9
9.6,21125.47628,-234429.3599,9.501,0.501,9
9.7,-22168.74594,-228874.7413,9.75,0.75,9
9.8,-116830.5722,-224830.5966,9.7501,0.7501,9
9.9,-231636.0147,-225085.6169, , , 
10,-306516.4734,-228850.3338,10,0,10
10.1,-273296.4586,-230693.263, ,, 
10.2,-101225.9771,-229492.5158,10.25,0.25,10
10.3,118784.1828,-233402.5571,10.2501,0.2501,10
10.4,161794.7156,-233723.7385, , , 
10.5,5672.926659,-224350.3696,10.5,0.5,10
10.6,-159319.4433,-220743.3345,10.501,0.501,10
10.7,-235686.3494,-222965.7938,10.75,0.75,10
10.8,-240440.3778,-225529.1831,10.7501,0.7501,10
10.9,-221475.3169,-226970.3899, , , 
11,-215162.8637,-227696.617,11,0,11
11.1,-227218.4924,-228346.7774, ,, 
11.2,-232853.9776,-228959.087,11.25,0.25,11
11.3,-211487.3423,-229004.7238,11.2501,0.2501,11
11.4,-137160.932,-228051.9598, , , 
11.5,-35713.09689,-227544.6916,11.5,0.5,11
11.6,23465.34169,-226941.1564,11.501,0.501,11
11.7,21468.89309,-224917.9437,11.75,0.75,11
11.8,-17473.84405,-222390.9313,11.7501,0.7501,11
11.9,-59374.25212,-220822.7665, , , 
12,-82106.65883,-220442.8441,12,0,12
12.1,-83743.31009,-220674.1706, ,, 
12.2,-102907.8838,-220847.892,12.25,0.25,12
12.3,-158088.412,-221249.5388,12.2501,0.2501,12
12.4,-232363.0159,-223379.2471, , , 
12.5,-287327.131,-227087.4571,12.5,0.5,12
12.6,-284168.6386,-229838.1189,12.501,0.501,12
12.7,-241300.4799,-230530.9614,12.75,0.75,12
12.8,-177962.3681,-229666.7771,12.7501,0.7501,12
12.9,-95985.08904,-228342.2251, , , 
13,-44730.593,-227020.7898,13,0,13
13.1,-68632.17454,-224706.8225, ,, 
13.2,-153735.9302,-223164.4114,13.25,0.25,13
13.3,-179827.9641,-223541.4086,13.2501,0.2501,13
13.4,-26323.34844,-224766.9456, , , 
13.5,198643.956,-233504.1938,13.5,0.5,13
13.6,304300.5217,-241303.6615,13.501,0.501,13
13.7,194599.642,-233029.5674,13.75,0.75,13
13.8,-83888.40383,-220395.5536,13.7501,0.7501,13
13.9,-343880.6415,-224633.0011, , , 
14,-367898.3518,-231625.4906,14,0,14
14.1,-52078.74191,-230140.5322, ,, 
14.2,341379.8267,-249764.215,14.25,0.25,14
14.3,446416.0361,-261994.0754,14.2501,0.2501,14
14.4,171185.8766,-237689.6935, , , 
14.5,-265275.1037,-225043.5539,14.5,0.5,14
14.6,-531019.5472,-242384.9974,14.501,0.501,14
14.7,-506861.0555,-251513.5995,14.75,0.75,14
14.8,-290785.4939,-245257.7162,14.7501,0.7501,14
14.9,-53535.9976,-240118.4607, , , 
15,69978.25627,-237819.132,15,0,15
15.1,47465.31997,-231995.5516, ,, 
15.2,-82493.93509,-225358.3888,15.25,0.25,15
15.3,-238473.0622,-224797.5633,15.2501,0.2501,15
15.4,-305424.7853,-228624.2242, , , 
15.5,-250915.4249,-229920.7544,15.5,0.5,15
15.6,-143266.4913,-229087.0144,15.501,0.501,15
15.7,-87809.14934,-227799.0816,15.75,0.75,15
15.8,-94276.26239,-225747.5747,15.7501,0.7501,15
15.9,-85981.85317,-224406.8516, , , 
16,-69504.9546,-223691.5936,16,0,16
16.1,-93694.6123,-222668.3249, ,, 
16.2,-121704.6828,-222124.7938,16.25,0.25,16
16.3,-94898.77238,-222341.9555,16.2501,0.2501,16
16.4,-54935.12389,-222697.7833, , , 
16.5,-48848.68437,-222215.6337,16.5,0.5,16
16.6,-62688.10759,-221471.5292,16.501,0.501,16
16.7,-75405.48342,-221066.5267,16.75,0.75,16
16.8,-74462.68322,-221060.2007,16.7501,0.7501,16
16.9,59952.88194,-223880.2004, , , 
17,313588.0298,-239607.342,17,0,17
17.1,501453.0397,-262207.7084, ,, 
17.2,427991.8407,-258588.2008,17.25,0.25,17
17.3,102988.3104,-231330.8871,17.2501,0.2501,17
17.4,-279325.2277,-224042.7344, , , 
17.5,-509791.3815,-240127.575,17.5,0.5,17
17.6,-481076.2369,-248241.0753,17.501,0.501,17
17.7,-256790.651,-242283.7135,17.75,0.75,17
17.8,-9348.701067,-238911.1898,17.7501,0.7501,17
17.9,98373.33962,-237364.3973, , , 
18,16872.64536,-229822.9635,18,0,18
18.1,-180768.2968,-224532.9363, ,, 
18.2,-332896.2095,-228832.7712,18.25,0.25,18
18.3,-340560.1936,-233243.0972,18.2501,0.2501,18
18.4,11961.93903,-232246.6612, , , 
18.5,572827.2077,-277133.8725,18.5,0.5,18
18.6,855007.4922,-335685.7048,18.501,0.501,18
18.7,679139.587,-317771.5864,18.75,0.75,18
18.8,211151.2542,-259139.8322,18.7501,0.7501,18
18.9,-248678.604,-237018.783, , , 
19,-481312.6985,-246473.9094,19,0,19
19.1,-435300.5645,-249646.2784, ,, 
19.2,-259133.7454,-243910.4394,19.25,0.25,19
19.3,-126743.0753,-238731.3317,19.2501,0.2501,19
19.4,-103390.0239,-233948.8312, , , 
19.5,-170841.1121,-230279.5265,19.5,0.5,19
19.6,-256118.7404,-230143.7055,19.501,0.501,19
19.7,-214199.3118,-229790.9824,19.75,0.75,19
19.8,198549.2935,-237941.7492,19.7501,0.7501,19
19.9,759517.3843,-307410.7762, , , 
20,933671.4873,-360675.0873,20,0,20
20.1,625090.5277,-317033.6563, ,, 
20.2,61360.6023,-253551.2435,20.25,0.25,20
20.3,-369257.4951,-243359.5575,20.2501,0.2501,20
20.4,-472202.0148,-250760.8241, , , 
20.5,-347295.4415,-247629.4281,20.5,0.5,20
20.6,-178979.5111,-241531.1717,20.501,0.501,20
20.7,-100577.123,-236608.6702,20.75,0.75,20
20.8,-125175.265,-231915.8744,20.7501,0.7501,20
20.9,-136736.0598,-228831.1371, , , 
21,-77069.00809,-227314.7553,21,0,21
21.1,-3944.500431,-226741.7147, ,, 
21.2,-1063.114457,-225019.507,21.25,0.25,21
21.3,-102648.1798,-221909.9724,21.2501,0.2501,21
21.4,-231971.7375,-222762.4016, , , 
21.5,-296873.9522,-226935.0063,21.5,0.5,21
21.6,-278256.2817,-229574.1481,21.501,0.501,21
21.7,-225250.9911,-229993.2788,21.75,0.75,21
21.8,-185629.5713,-229340.4301,21.7501,0.7501,21
21.9,-187203.9387,-228565.4224, , , 
22,-212860.559,-228331.6766,22,0,22
22.1,-202044.1858,-228194.0308, ,, 
22.2,-113285.8099,-227392.6103,22.25,0.25,22
22.3,3810.53859,-227670.6339,22.2501,0.2501,22
22.4,-13372.23695,-225429.2759, , , 
22.5,-173860.9776,-222426.1139,22.5,0.5,22
22.6,-317275.9212,-226734.617,22.501,0.501,22
22.7,-357276.3737,-232595.8328,22.75,0.75,22
22.8,-307336.7986,-234455.161,22.7501,0.7501,22
22.9,-229920.7221,-233478.5827, , , 
23,-185055.1187,-231769.6943,23,0,23
23.1,-190736.6545,-230229.0024, ,, 
23.2,-214982.2667,-229529.6461,23.25,0.25,23
23.3,-218634.2715,-229351.2547,23.2501,0.2501,23
23.4,-193072.2371,-228866.8512, , , 
23.5,-159907.937,-228009.3113,23.5,0.5,23
23.6,-145264.1881,-226980.7876,23.501,0.501,23
23.7,-157572.1776,-226123.0576,23.75,0.75,23
23.8,-182633.005,-225877.2414,23.7501,0.7501,23
23.9,-199703.4435,-226236.7434, , , 
24,-198176.5987,-226649.1541,24,0,24
24.1,-180404.8324,-226706.9264, ,, 
24.2,-162156.5957,-226418.1737,24.25,0.25,24
24.3,-155739.526,-225956.2962,24.2501,0.2501,24
24.4,-185521.6303,-225863.9122, , , 
24.5,-235943.1581,-226918.2661,24.5,0.5,24
24.6,-252764.9566,-228501.2891,24.501,0.501,24
24.7,-242263.6785,-229502.5355,24.75,0.75,24
24.8,-201054.4935,-229237.398,24.7501,0.7501,24
24.9,-167872.7201,-228490.9067, , , 
25,-181898.7416,-227670.3115,25,0,25
25.1,-205172.8999,-227524.0902, ,, 
25.2,-211730.3397,-227789.9881,25.25,0.25,25
25.3,-202069.8669,-227894.9356,25.2501,0.2501,25
25.4,-193011.3923,-227776.0115, , , 
25.5,-196055.3107,-227636.5414,25.5,0.5,25
25.6,-207130.5252,-227727.3935,25.501,0.501,25
25.7,-221652.578,-228159.4534,25.75,0.75,25
25.8,-232746.2267,-228802.4308,25.7501,0.7501,25
25.9,-238256.6419,-229464.3348, , , 
26,-241798.0463,-230039.644,26,0,26
26.1,-244068.475,-230509.4641, ,, 
26.2,-244725.8631,-230859.011,26.25,0.25,26
26.3,-243703.9497,-231076.2991,26.2501,0.2501,26
26.4,-235347.7401,-231009.9046, , , 
26.5,-223447.9261,-230675.0995,26.5,0.5,26
26.6,-220103.5975,-230294.97,26.501,0.501,26
26.7,-225550.2277,-230103.1076,26.75,0.75,26
26.8,-206686.6675,-229603.8363,26.7501,0.7501,26
26.9,-118668.8064,-228385.5534, , , 
27,-15028.38629,-227999.1032,27,0,27
27.1,8856.653775,-226418.0983, ,, 
27.2,-85510.81911,-222819.7308,27.25,0.25,27
27.3,-233719.6659,-223085.8928,27.2501,0.2501,27
27.4,-330636.5152,-228454.5221, , , 
27.5,-329482.7603,-232534.382,27.5,0.5,27
27.6,-247236.1638,-232534.5051,27.501,0.501,27
27.7,-142165.7056,-230854.5197,27.75,0.75,27
27.8,-94197.00835,-228910.9107,27.7501,0.7501,27
27.9,963135.5423,-338294.0464, , , 
28,2535378.136,-1104855.386,28,0,28
28.1,2891402.908,-1905301.62, ,, 
28.2,2465968.857,-1979138.667,28.25,0.25,28
28.3,1744589.843,-1531389.645,28.2501,0.2501,28
28.4,629383.1814,-965424.4597, , , 
28.5,-605842.8774,-702174.6577,28.5,0.5,28
28.6,-1181139.308,-681430.3559,28.501,0.501,28
28.7,-986346.744,-593790.7978,28.75,0.75,28
28.8,-362892.5618,-461434.4292,28.7501,0.7501,28
28.9,205441.9333,-397195.0536, , , 
29,363780.2357,-359658.957,29,0,29
29.1,117838.1932,-305024.6933, ,, 
29.2,-274524.6634,-273096.2255,29.25,0.25,29
29.3,-518616.4789,-274119.6294,29.2501,0.2501,29
29.4,-497659.8001,-272487.3554, , , 
29.5,-305814.9671,-260168.5757,29.5,0.5,29
29.6,-118123.1257,-249778.5727,29.501,0.501,29
29.7,-62107.01709,-241835.5741,29.75,0.75,29
29.8,-142019.3913,-234686.9154,29.7501,0.7501,29
29.9,-262624.0266,-232861.7569, , , 
30,-330409.1655,-235304.2598,30,0,30
30.1,-317293.973,-236688.9258, ,, 
30.2,-243612.5315,-235260.0994,30.25,0.25,30
30.3,-160556.2591,-232793.7399,30.2501,0.2501,30
30.4,-135045.0406,-230315.4278, , , 
30.5,-178423.3312,-228408.7251,30.5,0.5,30
30.6,-242325.2462,-228690.166,30.501,0.501,30
30.7,-274151.5749,-230346.8096,30.75,0.75,30
30.8,-237473.7079,-230667.0744,30.7501,0.7501,30
30.9,-130461.8338,-229394.877, , , 
31,-19345.5625,-228762.8055,31,0,31
31.1,23924.62864,-227448.3592, ,, 
31.2,-8184.963705,-224391.6852,31.25,0.25,31
31.3,-71890.10533,-221779.8205,31.2501,0.2501,31
31.4,-112890.7056,-221090.8323, , , 
31.5,-109187.4726,-221454.3626,31.5,0.5,31
31.6,-76709.42217,-221952.2422,31.501,0.501,31
31.7,-49743.86819,-222137.7707,31.75,0.75,31
31.8,-50096.03364,-221694.9293,31.7501,0.7501,31
31.9,-97207.796,-220876.9177, , , 
32,-169054.8403,-221159.061,32,0,32
32.1,-212175.1608,-223009.9352, ,, 
32.2,-207877.248,-224710.3385,32.25,0.25,32
32.3,-175628.6888,-225450.2443,32.2501,0.2501,32
32.4,-156504.7986,-225519.8825, , , 
32.5,-63309.24899,-225282.6524,32.5,0.5,32
32.6,611236.8126,-275234.6702,32.501,0.501,32
32.7,1165904.888,-414092.0731,32.75,0.75,32
32.8,818178.5696,-367209.6064,32.7501,0.7501,32
32.9,-34769.41929,-265725.6504, , , 
33,-728236.4212,-285080.416,33,0,33
33.1,-836819.9463,-315830.5037, ,, 
33.2,-498896.1534,-291580.889,33.25,0.25,33
33.3,-88470.30938,-269249.8581,33.2501,0.2501,33
33.4,107302.3144,-260293.1184, , , 
33.5,57648.85925,-246506.569,33.5,0.5,33
33.6,-71400.28507,-234688.5549,33.501,0.501,33
33.7,-212146.1367,-230497.0948,33.75,0.75,33
33.8,-326287.2488,-233067.0306,33.7501,0.7501,33
33.9,-344766.0376,-236320.553, , , 
34,-283191.4328,-236143.6793,34,0,34
34.1,-203252.1901,-234065.0087, ,, 
34.2,-132497.5593,-231516.891,34.25,0.25,34
34.3,-70226.26343,-229267.5811,34.2501,0.2501,34
34.4,-24814.55422,-227427.7132, , , 
34.5,-19204.12791,-225378.2113,34.5,0.5,34
34.6,-64427.34797,-222950.2623,34.501,0.501,34
34.7,-169178.174,-222015.6465,34.75,0.75,34
34.8,-276823.2385,-225068.379,34.7501,0.7501,34
34.9,-247784.7168,-227227.0537, , , 
35,-91330.28774,-227239.0645,35,0,35
35.1,49837.54515,-228809.6752, ,, 
35.2,82498.13468,-228018.9468,35.25,0.25,35
35.3,4900.999531,-223380.0595,35.2501,0.2501,35
35.4,-141205.9013,-220381.0608, , , 
35.5,-279739.7077,-223596.6799,35.5,0.5,35
35.6,-337945.7859,-229451.3346,35.501,0.501,35
35.7,-267925.4884,-230941.3578,35.75,0.75,35
35.8,-122922.8553,-229820.748,35.7501,0.7501,35
35.9,-58699.69374,-228449.7421, , , 
36,-128434.4875,-225596.6741,36,0,36
36.1,-249779.5931,-226178.7748, ,, 
36.2,-326098.948,-230510.606,36.25,0.25,36
36.3,-321591.6908,-233613.1221,36.2501,0.2501,36
36.4,-135773.6792,-231379.3766, , , 
36.5,157118.2892,-237218.1383,36.5,0.5,36
36.6,317000.536,-246757.1951,36.501,0.501,36
36.7,265960.4843,-241477.9243,36.75,0.75,36
36.8,78942.71072,-227560.5108,36.7501,0.7501,36
36.9,-104015.8521,-220662.7759, , , 
37,-172520.8179,-220910.8212,37,0,37
37.1,-117148.0885,-222111.3267, ,, 
37.2,-49022.59949,-223095.0245,37.25,0.25,37
37.3,-59475.69863,-222316.752,37.2501,0.2501,37
37.4,-145151.0827,-221357.9472, , , 
37.5,-247330.8595,-223516.7667,37.5,0.5,37
37.6,-302739.0878,-227813.6188,37.501,0.501,37
37.7,-282291.192,-230305.9323,37.75,0.75,37
37.8,-207770.8041,-230138.1763,37.7501,0.7501,37
37.9,-140131.9123,-228978.9408, , , 
38,-129114.9817,-227415.2593,38,0,38
38.1,-176404.9187,-226320.5575, ,, 
38.2,-240770.9371,-227215.7642,38.25,0.25,38
38.3,-276660.3746,-229421.3918,38.2501,0.2501,38
38.4,-254783.3715,-230499.0413, , , 
38.5,-196186.0831,-229981.8,38.5,0.5,38
38.6,-152261.7576,-228798.7572,38.501,0.501,38
38.7,-148294.9449,-227445.2939,38.75,0.75,38
38.8,-163160.8031,-226461.8664,38.7501,0.7501,38
38.9,-106800.1457,-225713.5089, , , 
39,13868.88056,-226639.0357,39,0,39
39.1,93446.72079,-227912.6381, ,, 
39.2,10818.84335,-223559.7707,39.25,0.25,39
39.3,-204403.2108,-220711.5352,39.2501,0.2501,39
39.4,-367907.2085,-228138.7342, , , 
39.5,-383826.8895,-234890.1326,39.5,0.5,39
39.6,-290298.9444,-235294.5497,39.501,0.501,39
39.7,-170267.1888,-233078.1636,39.75,0.75,39
39.8,-85933.82844,-230771.8154,39.7501,0.7501,39
39.9,-100410.2149,-227916.8521, , , 
40,-201385.9507,-226402.841,40,0,40
40.1,-296112.4061,-229088.8308, ,, 
40.2,-272239.0164,-230742.9918,40.25,0.25,40
40.3,-84363.1271,-229613.9434,40.2501,0.2501,40
40.4,121589.0877,-233511.5736, , , 
40.5,147972.8674,-232686.8429,40.5,0.5,40
40.6,-28649.51332,-223407.2048,40.501,0.501,40
40.7,-270183.224,-222895.8204,40.75,0.75,40
40.8,-409753.6343,-232493.8671,40.7501,0.7501,40
40.9,-389405.688,-237992.6121, , , 
41,-278066.8228,-236968.0431,41,0,41
41.1,-176581.0671,-234300.5739, ,, 
41.2,-129420.5671,-231472.6403,41.25,0.25,41
41.3,-137190.0157,-228896.0853,41.2501,0.2501,41
41.4,-194245.349,-227641.8646, , , 
41.5,-257455.7259,-228715.1074,41.5,0.5,41
41.6,-276985.081,-230557.4778,41.501,0.501,41
41.7,-222264.2371,-230485.4115,41.75,0.75,41
41.8,-119118.2405,-229238.4455,41.7501,0.7501,41
41.9,-33113.42393,-228185.2388, , , 
42,-6237.603813,-226457.6325,42,0,42
42.1,-36075.63489,-223837.7366, ,, 
42.2,-70671.75957,-222061.8999,42.25,0.25,42
42.3,-84010.28157,-221531.8177,42.2501,0.2501,42
42.4,-73051.02316,-221532.0378, , , 
42.5,-44226.74338,-221809.6449,42.5,0.5,42
42.6,-22174.34379,-221875.3022,42.501,0.501,42
42.7,-27624.45733,-221319.4349,42.75,0.75,42
42.8,-67228.64202,-220347.6471,42.7501,0.7501,42
42.9,-125777.2044,-220092.657, , , 
43,-175891.5886,-221189.8155,43,0,43
43.1,-200050.1062,-222966.6806, ,, 
43.2,-211003.7029,-224674.7138,43.25,0.25,43
43.3,-225553.6574,-226216.9022,43.2501,0.2501,43
43.4,-235057.2106,-227566.9973, , , 
43.5,-219505.2986,-228218.5534,43.5,0.5,43
43.6,-172219.36,-227868.0402,43.501,0.501,43
43.7,-90517.20669,-227049.4038,43.75,0.75,43
43.8,-10212.2954,-226705.8593,43.7501,0.7501,43
43.9,10354.87683,-225386.6382, , , 
44,-31481.34593,-222770.5126,44,0,44
44.1,-91490.4475,-221045.564, ,, 
44.2,-151063.2489,-221089.836,44.25,0.25,44
44.3,-208322.0799,-222697.547,44.2501,0.2501,44
44.4,-245268.467,-225229.3578, , , 
44.5,-258528.6404,-227629.5871,44.5,0.5,44
44.6,-253956.8632,-229222.8073,44.501,0.501,44
44.7,-189632.3711,-228904.7386,44.75,0.75,44
44.8,-73120.48279,-228155.6307,44.7501,0.7501,44
44.9,-22627.22717,-227068.4431, , , 
45,-68088.52821,-224162.1834,45,0,45
45.1,-124753.7464,-222602.5357, ,, 
45.2,-192195.6012,-223164.1348,45.25,0.25,45
45.3,-246052.8608,-225323.5517,45.2501,0.2501,45
45.4,-222543.2375,-226778.5997, , , 
45.5,-112549.0737,-226624.4585,45.5,0.5,45
45.6,67867.19013,-229086.5149,45.501,0.501,45
45.7,217099.177,-235485.9122,45.75,0.75,45
45.8,202927.7715,-233714.4834,45.7501,0.7501,45
45.9,-2037.435528,-222524.4224, , , 
46,-255383.9501,-221094.6269,46,0,46
46.1,-385855.1977,-229828.1936, ,, 
46.2,-364822.5287,-235006.7582,46.25,0.25,46
46.3,-257058.6418,-234413.0767,46.2501,0.2501,46
46.4,-96928.23186,-232110.9531, , , 
46.5,42166.33788,-231941.9656,46.5,0.5,46
46.6,73678.81864,-229945.0678,46.501,0.501,46
46.7,6137.122338,-224971.4357,46.75,0.75,46
46.8,7234.01749,-222942.2195,46.7501,0.7501,46
46.9,-10747.88307,-222149.5228, , , 
47,-143775.0044,-219956.7223,47,0,47
47.1,-231591.4943,-222061.6448, ,, 
47.2,-41099.71346,-223591.6759,47.25,0.25,47
47.3,316870.4229,-242373.6444,47.2501,0.2501,47
47.4,366913.4868,-249816.9543, , , 
47.5,22823.75024,-226065.5045,47.5,0.5,47
47.6,-379134.777,-226945.2904,47.501,0.501,47
47.7,-522446.7047,-243510.9215,47.75,0.75,47
47.8,-381184.6523,-243773.6679,47.7501,0.7501,47
47.9,-171368.7799,-238693.2439, , , 
48,-74829.86712,-234892.7652,48,0,48
48.1,-105847.3816,-230359.9382, ,, 
48.2,-184246.2485,-227878.6168,48.25,0.25,48
48.3,-235497.9594,-228193.8731,48.2501,0.2501,48
48.4,-255000.3641,-229467.9901, , , 
48.5,-256587.6386,-230507.732,48.5,0.5,48
48.6,-240800.6364,-230835.8415,48.501,0.501,48
48.7,-222205.1095,-230578.6387,48.75,0.75,48
48.8,-217544.5174,-230182.2488,48.7501,0.7501,48
48.9,-226020.8538,-230013.7648, , , 
49,-234901.8357,-230146.6524,49,0,49
49.1,-235620.8832,-230321.7198, ,, 
49.2,-235084.3194,-230457.0859,49.25,0.25,49
49.3,-239216.8536,-230630.7661,49.2501,0.2501,49
49.4,-224951.9685,-230423.857, , , 
49.5,-179793.9718,-229487.5827,49.5,0.5,49
49.6,-121339.7742,-228162.4905,49.501,0.501,49
49.7,-69876.97982,-226835.4693,49.75,0.75,49
49.8,-54389.73929,-225289.7082,49.7501,0.7501,49
49.9,-105791.8583,-223380.281, , , 
50,-188571.5381,-223189.2109,50,0,50
