Time,value
20130401:1907,0
20130401:2007,0
20130401:2107,0
20130401:2207,0
20130401:2307,0
20130402:0007,0
20130402:0107,0
20130402:0207,0
20130402:0307,0
20130402:0407,0
20130402:0507,38304
20130402:0607,104190
20130402:0707,158586
20130402:0807,198981
20130402:0907,222264
20130402:1007,230703
20130402:1107,221865
20130402:1207,195096
20130402:1307,156222
20130402:1407,101604
20130402:1507,42279
20130402:1607,0
20130402:1707,0
20130402:1807,0
20130402:1907,0
20130402:2007,0
20130402:2107,0
20130402:2207,0
20130402:2307,0
20130403:0007,0
20130403:0107,0
20130403:0207,0
20130403:0307,0
20130403:0407,0
20130403:0507,41727
20130403:0607,102753
20130403:0707,157962
20130403:0807,197199
20130403:0907,216909
20130403:1007,227430
20130403:1107,219864
20130403:1207,194301
20130403:1307,156066
20130403:1407,101571
20130403:1507,40323
20130403:1607,0
20130403:1707,0
20130403:1807,0
20130403:1907,0
20130403:2007,0
20130403:2107,0
20130403:2207,0
20130403:2307,0
20130404:0007,0
20130404:0107,0
20130404:0207,0
20130404:0307,0
20130404:0407,0
20130404:0507,39870
20130404:0607,104556
20130404:0707,159972
20130404:0807,200370
20130404:0907,223845
20130404:1007,231780
20130404:1107,223239
20130404:1207,197379
20130404:1307,157839
20130404:1407,104475
20130404:1507,41118
20130404:1607,0
20130404:1707,0
20130404:1807,0
20130404:1907,0
20130404:2007,0
20130404:2107,0
20130404:2207,0
20130404:2307,0
20130405:0007,0
20130405:0107,0
20130405:0207,0
20130405:0307,0
20130405:0407,0
20130405:0507,35532
20130405:0607,95982
20130405:0707,151191
20130405:0807,195357
20130405:0907,218769
20130405:1007,227322
20130405:1107,219468
20130405:1207,195528
20130405:1307,147978
20130405:1407,97875
20130405:1507,37449
20130405:1607,0
20130405:1707,0
20130405:1807,0
20130405:1907,0
20130405:2007,0
20130405:2107,0
20130405:2207,0
20130405:2307,0
20130406:0007,0
20130406:0107,0
20130406:0207,0
20130406:0307,0
20130406:0407,0
20130406:0507,42381
20130406:0607,109602
20130406:0707,165702
20130406:0807,205794
20130406:0907,227583
20130406:1007,233304
20130406:1107,222384
20130406:1207,192282
20130406:1307,152565
20130406:1407,100335
20130406:1507,39636
20130406:1607,0
20130406:1707,0
20130406:1807,0
20130406:1907,0
20130406:2007,0
20130406:2107,0
20130406:2207,0
20130406:2307,0
20130407:0007,0
20130407:0107,0
20130407:0207,0
20130407:0307,0
20130407:0407,0
20130407:0507,43194
20130407:0607,110184
20130407:0707,165393
20130407:0807,205287
20130407:0907,224799
20130407:1007,230010
20130407:1107,217815
20130407:1207,190563
20130407:1307,150651
20130407:1407,98235
20130407:1507,38442
20130407:1607,0
20130407:1707,0
20130407:1807,0
20130407:1907,0
20130407:2007,0
20130407:2107,0
20130407:2207,0
20130407:2307,0
20130408:0007,0
20130408:0107,0
20130408:0207,0
20130408:0307,0
20130408:0407,603
20130408:0507,43290
20130408:0607,108837
20130408:0707,161649
20130408:0807,200364
20130408:0907,221397
20130408:1007,226131
20130408:1107,217389
20130408:1207,188883
20130408:1307,150327
20130408:1407,98304
20130408:1507,37338
20130408:1607,0
20130408:1707,0
20130408:1807,0
20130408:1907,0
20130408:2007,0
20130408:2107,0
20130408:2207,0
20130408:2307,0
20130409:0007,0
20130409:0107,0
20130409:0207,0
20130409:0307,0
20130409:0407,330
20130409:0507,43938
20130409:0607,109422
20130409:0707,163473
20130409:0807,203979
20130409:0907,225408
20130409:1007,232374
20130409:1107,221835
20130409:1207,194088
20130409:1307,154527
20130409:1407,99288
20130409:1507,38289
20130409:1607,0
20130409:1707,0
20130409:1807,0
20130409:1907,0
20130409:2007,0
20130409:2107,0
20130409:2207,0
20130409:2307,0
20130410:0007,0
20130410:0107,0
20130410:0207,0
20130410:0307,0
20130410:0407,333
20130410:0507,40854
20130410:0607,106089
20130410:0707,162864
20130410:0807,203154
20130410:0907,228042
20130410:1007,236223
20130410:1107,226122
20130410:1207,198399
20130410:1307,157026
20130410:1407,100170
20130410:1507,37989
20130410:1607,0
20130410:1707,0
20130410:1807,0
20130410:1907,0
20130410:2007,0
20130410:2107,0
20130410:2207,0
20130410:2307,0
20130411:0007,0
20130411:0107,0
20130411:0207,0
20130411:0307,0
20130411:0407,900
20130411:0507,44334
20130411:0607,110931
20130411:0707,166200
20130411:0807,206979
20130411:0907,228729
20130411:1007,234225
20130411:1107,224322
20130411:1207,195048
20130411:1307,155190
20130411:1407,101010
20130411:1507,38241
20130411:1607,0
20130411:1707,0
20130411:1807,0
20130411:1907,0
20130411:2007,0
20130411:2107,0
20130411:2207,0
20130411:2307,0
20130412:0007,0
20130412:0107,0
20130412:0207,0
20130412:0307,0
20130412:0407,1212
20130412:0507,44802
20130412:0607,111552
20130412:0707,165549
20130412:0807,207573
20130412:0907,230715
20130412:1007,237651
20130412:1107,227670
20130412:1207,199137
20130412:1307,158085
20130412:1407,101733
20130412:1507,39174
20130412:1607,0
20130412:1707,0
20130412:1807,0
20130412:1907,0
20130412:2007,0
20130412:2107,0
20130412:2207,0
20130412:2307,0
20130413:0007,0
20130413:0107,0
20130413:0207,0
20130413:0307,0
20130413:0407,1047
20130413:0507,44481
20130413:0607,110871
20130413:0707,168363
20130413:0807,209523
20130413:0907,233661
20130413:1007,240057
20130413:1107,230325
20130413:1207,201774
20130413:1307,157626
20130413:1407,102945
20130413:1507,38430
20130413:1607,0
20130413:1707,0
20130413:1807,0
20130413:1907,0
20130413:2007,0
20130413:2107,0
20130413:2207,0
20130413:2307,0
20130414:0007,0
20130414:0107,0
20130414:0207,0
20130414:0307,0
20130414:0407,1878
20130414:0507,44433
20130414:0607,111945
20130414:0707,167553
20130414:0807,208623
20130414:0907,230685
20130414:1007,237576
20130414:1107,227451
20130414:1207,198975
20130414:1307,159027
20130414:1407,101493
20130414:1507,39165
20130414:1607,0
20130414:1707,0
20130414:1807,0
20130414:1907,0
20130414:2007,0
20130414:2107,0
20130414:2207,0
20130414:2307,0
20130415:0007,0
20130415:0107,0
20130415:0207,0
20130415:0307,0
20130415:0407,2046
20130415:0507,45270
20130415:0607,112314
20130415:0707,167577
20130415:0807,206346
20130415:0907,226929
20130415:1007,232812
20130415:1107,223284
20130415:1207,195957
20130415:1307,156396
20130415:1407,99801
20130415:1507,37494
20130415:1607,0
20130415:1707,0
20130415:1807,0
20130415:1907,0
20130415:2007,0
20130415:2107,0
20130415:2207,0
20130415:2307,0
20130416:0007,0
20130416:0107,0
20130416:0207,0
20130416:0307,0
20130416:0407,2034
20130416:0507,45195
20130416:0607,112680
20130416:0707,167181
20130416:0807,205947
20130416:0907,227418
20130416:1007,232596
20130416:1107,223491
20130416:1207,194343
20130416:1307,155289
20130416:1407,98892
20130416:1507,37638
20130416:1607,0
20130416:1707,0
20130416:1807,0
20130416:1907,0
20130416:2007,0
20130416:2107,0
20130416:2207,0
20130416:2307,0
20130417:0007,0
20130417:0107,0
20130417:0207,0
20130417:0307,0
20130417:0407,2202
20130417:0507,45948
20130417:0607,112635
20130417:0707,166512
20130417:0807,206889
20130417:0907,229344
20130417:1007,235428
20130417:1107,224730
20130417:1207,196905
20130417:1307,156852
20130417:1407,100362
20130417:1507,37491
20130417:1607,0
20130417:1707,0
20130417:1807,0
20130417:1907,0
20130417:2007,0
20130417:2107,0
20130417:2207,0
20130417:2307,0
20130418:0007,0
20130418:0107,0
20130418:0207,0
20130418:0307,0
20130418:0407,2376
20130418:0507,45411
20130418:0607,112245
20130418:0707,166887
20130418:0807,207384
20130418:0907,231150
20130418:1007,235026
20130418:1107,226506
20130418:1207,198324
20130418:1307,157782
20130418:1407,98823
20130418:1507,36993
20130418:1607,0
20130418:1707,0
20130418:1807,0
20130418:1907,0
20130418:2007,0
20130418:2107,0
20130418:2207,0
20130418:2307,0
20130419:0007,0
20130419:0107,0
20130419:0207,0
20130419:0307,0
20130419:0407,2370
20130419:0507,40587
20130419:0607,111966
20130419:0707,165321
20130419:0807,205335
20130419:0907,235158
20130419:1007,231120
20130419:1107,212508
20130419:1207,193908
20130419:1307,146751
20130419:1407,91767
20130419:1507,34698
20130419:1607,0
20130419:1707,0
20130419:1807,0
20130419:1907,0
20130419:2007,0
20130419:2107,0
20130419:2207,0
20130419:2307,0
20130420:0007,0
20130420:0107,0
20130420:0207,0
20130420:0307,0
20130420:0407,2889
20130420:0507,44994
20130420:0607,109311
20130420:0707,163779
20130420:0807,203889
20130420:0907,222231
20130420:1007,227049
20130420:1107,220980
20130420:1207,197241
20130420:1307,155754
20130420:1407,98223
20130420:1507,32448
20130420:1607,0
20130420:1707,0
20130420:1807,0
20130420:1907,0
20130420:2007,0
20130420:2107,0
20130420:2207,0
20130420:2307,0
20130421:0007,0
20130421:0107,0
20130421:0207,0
20130421:0307,0
20130421:0407,2868
20130421:0507,44781
20130421:0607,108909
20130421:0707,164682
20130421:0807,202155
20130421:0907,223413
20130421:1007,231900
20130421:1107,221481
20130421:1207,197556
20130421:1307,154308
20130421:1407,91713
20130421:1507,35376
20130421:1607,0
20130421:1707,0
20130421:1807,0
20130421:1907,0
20130421:2007,0
20130421:2107,0
20130421:2207,0
20130421:2307,0
20130422:0007,0
20130422:0107,0
20130422:0207,0
20130422:0307,0
20130422:0407,3081
20130422:0507,45126
20130422:0607,109017
20130422:0707,162945
20130422:0807,202239
20130422:0907,224241
20130422:1007,230463
20130422:1107,221259
20130422:1207,194712
20130422:1307,152811
20130422:1407,96645
20130422:1507,35463
20130422:1607,0
20130422:1707,0
20130422:1807,0
20130422:1907,0
20130422:2007,0
20130422:2107,0
20130422:2207,0
20130422:2307,0
20130423:0007,0
20130423:0107,0
20130423:0207,0
20130423:0307,0
20130423:0407,3282
20130423:0507,45321
20130423:0607,109113
20130423:0707,163194
20130423:0807,201456
20130423:0907,223113
20130423:1007,229503
20130423:1107,219339
20130423:1207,193956
20130423:1307,152961
20130423:1407,96138
20130423:1507,35046
20130423:1607,0
20130423:1707,0
20130423:1807,0
20130423:1907,0
20130423:2007,0
20130423:2107,0
20130423:2207,0
20130423:2307,0
20130424:0007,0
20130424:0107,0
20130424:0207,0
20130424:0307,0
20130424:0407,3630
20130424:0507,45186
20130424:0607,109092
20130424:0707,162894
20130424:0807,203379
20130424:0907,224739
20130424:1007,231954
20130424:1107,222426
20130424:1207,196317
20130424:1307,154638
20130424:1407,97026
20130424:1507,34323
20130424:1607,0
20130424:1707,0
20130424:1807,0
20130424:1907,0
20130424:2007,0
20130424:2107,0
20130424:2207,0
20130424:2307,0
20130425:0007,0
20130425:0107,0
20130425:0207,0
20130425:0307,0
20130425:0407,3810
20130425:0507,45336
20130425:0607,106740
20130425:0707,159444
20130425:0807,201423
20130425:0907,221727
20130425:1007,228507
20130425:1107,218790
20130425:1207,194013
20130425:1307,153066
20130425:1407,96534
20130425:1507,34701
20130425:1607,0
20130425:1707,0
20130425:1807,0
20130425:1907,0
20130425:2007,0
20130425:2107,0
20130425:2207,0
20130425:2307,0
20130426:0007,0
20130426:0107,0
20130426:0207,0
20130426:0307,0
20130426:0407,1494
20130426:0507,45225
20130426:0607,108969
20130426:0707,162594
20130426:0807,200982
20130426:0907,224001
20130426:1007,225120
20130426:1107,216531
20130426:1207,190146
20130426:1307,151233
20130426:1407,95313
20130426:1507,34497
20130426:1607,0
20130426:1707,0
20130426:1807,0
20130426:1907,0
20130426:2007,0
20130426:2107,0
20130426:2207,0
20130426:2307,0
20130427:0007,0
20130427:0107,0
20130427:0207,0
20130427:0307,0
20130427:0407,3999
20130427:0507,45603
20130427:0607,107397
20130427:0707,159945
20130427:0807,198819
20130427:0907,218883
20130427:1007,226347
20130427:1107,214695
20130427:1207,191460
20130427:1307,150096
20130427:1407,95067
20130427:1507,34068
20130427:1607,0
20130427:1707,0
20130427:1807,0
20130427:1907,0
20130427:2007,0
20130427:2107,0
20130427:2207,0
20130427:2307,0
20130428:0007,0
20130428:0107,0
20130428:0207,0
20130428:0307,0
20130428:0407,3990
20130428:0507,45807
20130428:0607,109248
20130428:0707,162444
20130428:0807,199506
20130428:0907,221208
20130428:1007,226665
20130428:1107,215973
20130428:1207,190476
20130428:1307,150177
20130428:1407,94143
20130428:1507,33987
20130428:1607,0
20130428:1707,0
20130428:1807,0
20130428:1907,0
20130428:2007,0
20130428:2107,0
20130428:2207,0
20130428:2307,0
20130429:0007,0
20130429:0107,0
20130429:0207,0
20130429:0307,0
20130429:0407,4167
20130429:0507,45318
20130429:0607,107181
20130429:0707,159051
20130429:0807,197055
20130429:0907,218349
20130429:1007,224598
20130429:1107,213903
20130429:1207,186882
20130429:1307,147312
20130429:1407,92466
20130429:1507,33558
20130429:1607,0
20130429:1707,0
20130429:1807,0
20130429:1907,0
20130429:2007,0
20130429:2107,0
20130429:2207,0
20130429:2307,0
20130430:0007,0
20130430:0107,0
20130430:0207,0
20130430:0307,0
20130430:0407,4359
20130430:0507,45390
20130430:0607,106545
20130430:0707,157224
20130430:0807,191526
20130430:0907,208875
20130430:1007,216672
20130430:1107,208401
20130430:1207,184965
20130430:1307,146985
20130430:1407,92847
20130430:1507,33519
20130430:1607,0
20130430:1707,0
20130430:1807,0
20130430:1907,0
20130430:2007,0
20130430:2107,0
20130430:2207,0
20130430:2307,0
20130501:0007,0
20130501:0107,0
20130501:0207,0
20130501:0307,0
20130501:0407,3612
20130501:0507,44757
20130501:0607,104286
20130501:0707,155142
20130501:0807,190605
20130501:0907,209490
20130501:1007,214833
20130501:1107,202947
20130501:1207,174435
20130501:1307,140922
20130501:1407,86787
20130501:1507,24807
20130501:1607,0
20130501:1707,0
20130501:1807,0
20130501:1907,0
20130501:2007,0
20130501:2107,0
20130501:2207,0
20130501:2307,0
20130502:0007,0
20130502:0107,0
20130502:0207,0
20130502:0307,0
20130502:0407,3813
20130502:0507,44958
20130502:0607,103620
20130502:0707,153150
20130502:0807,184800
20130502:0907,196896
20130502:1007,206151
20130502:1107,198861
20130502:1207,173139
20130502:1307,138072
20130502:1407,86121
20130502:1507,24630
20130502:1607,0
20130502:1707,0
20130502:1807,0
20130502:1907,0
20130502:2007,0
20130502:2107,0
20130502:2207,0
20130502:2307,0
20130503:0007,0
20130503:0107,0
20130503:0207,0
20130503:0307,0
20130503:0407,4395
20130503:0507,45321
20130503:0607,105495
20130503:0707,155574
20130503:0807,188520
20130503:0907,204831
20130503:1007,208779
20130503:1107,199170
20130503:1207,173844
20130503:1307,138369
20130503:1407,86019
20130503:1507,24465
20130503:1607,0
20130503:1707,0
20130503:1807,0
20130503:1907,0
20130503:2007,0
20130503:2107,0
20130503:2207,0
20130503:2307,0
20130504:0007,0
20130504:0107,0
20130504:0207,0
20130504:0307,0
20130504:0407,4428
20130504:0507,45795
20130504:0607,105612
20130504:0707,155109
20130504:0807,186804
20130504:0907,204612
20130504:1007,205947
20130504:1107,195051
20130504:1207,169314
20130504:1307,135975
20130504:1407,84606
20130504:1507,24120
20130504:1607,0
20130504:1707,0
20130504:1807,0
20130504:1907,0
20130504:2007,0
20130504:2107,0
20130504:2207,0
20130504:2307,0
20130505:0007,0
20130505:0107,0
20130505:0207,0
20130505:0307,0
20130505:0407,4611
20130505:0507,45834
20130505:0607,105435
20130505:0707,155907
20130505:0807,187509
20130505:0907,204693
20130505:1007,207702
20130505:1107,196083
20130505:1207,167853
20130505:1307,134475
20130505:1407,83781
20130505:1507,24270
20130505:1607,0
20130505:1707,0
20130505:1807,0
20130505:1907,0
20130505:2007,0
20130505:2107,0
20130505:2207,0
20130505:2307,0
20130506:0007,0
20130506:0107,0
20130506:0207,0
20130506:0307,0
20130506:0407,5196
20130506:0507,45657
20130506:0607,104994
20130506:0707,153411
20130506:0807,183066
20130506:0907,199800
20130506:1007,208044
20130506:1107,198852
20130506:1207,172575
20130506:1307,137082
20130506:1407,83946
20130506:1507,23625
20130506:1607,0
20130506:1707,0
20130506:1807,0
20130506:1907,0
20130506:2007,0
20130506:2107,0
20130506:2207,0
20130506:2307,0
20130507:0007,0
20130507:0107,0
20130507:0207,0
20130507:0307,0
20130507:0407,4788
20130507:0507,45390
20130507:0607,104481
20130507:0707,155100
20130507:0807,184686
20130507:0907,199392
20130507:1007,206670
20130507:1107,198831
20130507:1207,173757
20130507:1307,137691
20130507:1407,84933
20130507:1507,24366
20130507:1607,0
20130507:1707,0
20130507:1807,0
20130507:1907,0
20130507:2007,0
20130507:2107,0
20130507:2207,0
20130507:2307,0
20130508:0007,0
20130508:0107,0
20130508:0207,0
20130508:0307,0
20130508:0407,5181
20130508:0507,45321
20130508:0607,103398
20130508:0707,152478
20130508:0807,183879
20130508:0907,200607
20130508:1007,205434
20130508:1107,197910
20130508:1207,173676
20130508:1307,137430
20130508:1407,85302
20130508:1507,24687
20130508:1607,0
20130508:1707,0
20130508:1807,0
20130508:1907,0
20130508:2007,0
20130508:2107,0
20130508:2207,0
20130508:2307,0
20130509:0007,0
20130509:0107,0
20130509:0207,0
20130509:0307,0
20130509:0407,4551
20130509:0507,39042
20130509:0607,101970
20130509:0707,141588
20130509:0807,173760
20130509:0907,202281
20130509:1007,183162
20130509:1107,189288
20130509:1207,160509
20130509:1307,135405
20130509:1407,90255
20130509:1507,25050
20130509:1607,0
20130509:1707,0
20130509:1807,0
20130509:1907,0
20130509:2007,0
20130509:2107,0
20130509:2207,0
20130509:2307,0
20130510:0007,0
20130510:0107,0
20130510:0207,0
20130510:0307,0
20130510:0407,87
20130510:0507,45006
20130510:0607,104253
20130510:0707,155151
20130510:0807,186306
20130510:0907,208872
20130510:1007,210519
20130510:1107,195096
20130510:1207,174672
20130510:1307,141579
20130510:1407,87861
20130510:1507,29484
20130510:1607,0
20130510:1707,0
20130510:1807,0
20130510:1907,0
20130510:2007,0
20130510:2107,0
20130510:2207,0
20130510:2307,0
20130511:0007,0
20130511:0107,0
20130511:0207,0
20130511:0307,0
20130511:0407,705
20130511:0507,39498
20130511:0607,99012
20130511:0707,153402
20130511:0807,191682
20130511:0907,213054
20130511:1007,199071
20130511:1107,201270
20130511:1207,158343
20130511:1307,126411
20130511:1407,51264
20130511:1507,5355
20130511:1607,0
20130511:1707,0
20130511:1807,0
20130511:1907,0
20130511:2007,0
20130511:2107,0
20130511:2207,0
20130511:2307,0
20130512:0007,0
20130512:0107,0
20130512:0207,0
20130512:0307,0
20130512:0407,0
20130512:0507,27045
20130512:0607,66468
20130512:0707,149796
20130512:0807,185226
20130512:0907,204744
20130512:1007,209982
20130512:1107,173907
20130512:1207,150117
20130512:1307,111696
20130512:1407,79137
20130512:1507,25452
20130512:1607,0
20130512:1707,0
20130512:1807,0
20130512:1907,0
20130512:2007,0
20130512:2107,0
20130512:2207,0
20130512:2307,0
20130513:0007,0
20130513:0107,0
20130513:0207,0
20130513:0307,0
20130513:0407,6126
20130513:0507,40695
20130513:0607,94800
20130513:0707,147177
20130513:0807,182136
20130513:0907,204594
20130513:1007,211911
20130513:1107,202872
20130513:1207,176874
20130513:1307,137046
20130513:1407,90327
20130513:1507,29856
20130513:1607,0
20130513:1707,0
20130513:1807,0
20130513:1907,0
20130513:2007,0
20130513:2107,0
20130513:2207,0
20130513:2307,0
20130514:0007,0
20130514:0107,0
20130514:0207,0
20130514:0307,0
20130514:0407,1473
20130514:0507,43842
20130514:0607,99819
20130514:0707,150786
20130514:0807,185853
20130514:0907,206430
20130514:1007,209469
20130514:1107,199317
20130514:1207,173565
20130514:1307,136044
20130514:1407,83535
20130514:1507,24513
20130514:1607,0
20130514:1707,0
20130514:1807,0
20130514:1907,0
20130514:2007,0
20130514:2107,0
20130514:2207,0
20130514:2307,0
20130515:0007,0
20130515:0107,0
20130515:0207,0
20130515:0307,0
20130515:0407,4932
20130515:0507,37914
20130515:0607,91233
20130515:0707,141168
20130515:0807,183309
20130515:0907,206385
20130515:1007,215520
20130515:1107,185019
20130515:1207,138132
20130515:1307,126363
20130515:1407,89757
20130515:1507,23844
20130515:1607,174
20130515:1707,0
20130515:1807,0
20130515:1907,0
20130515:2007,0
20130515:2107,0
20130515:2207,0
20130515:2307,0
20130516:0007,0
20130516:0107,0
20130516:0207,0
20130516:0307,0
20130516:0407,5316
20130516:0507,43743
20130516:0607,99660
20130516:0707,148695
20130516:0807,183624
20130516:0907,205824
20130516:1007,211758
20130516:1107,202215
20130516:1207,179049
20130516:1307,137475
20130516:1407,82620
20130516:1507,23976
20130516:1607,0
20130516:1707,0
20130516:1807,0
20130516:1907,0
20130516:2007,0
20130516:2107,0
20130516:2207,0
20130516:2307,0
20130517:0007,0
20130517:0107,0
20130517:0207,0
20130517:0307,0
20130517:0407,5940
20130517:0507,44214
20130517:0607,100461
20130517:0707,149763
20130517:0807,185184
20130517:0907,205251
20130517:1007,209370
20130517:1107,199080
20130517:1207,171942
20130517:1307,134481
20130517:1407,83277
20130517:1507,24930
20130517:1607,75
20130517:1707,0
20130517:1807,0
20130517:1907,0
20130517:2007,0
20130517:2107,0
20130517:2207,0
20130517:2307,0
20130518:0007,0
20130518:0107,0
20130518:0207,0
20130518:0307,0
20130518:0407,6132
20130518:0507,44169
20130518:0607,101142
20130518:0707,149685
20130518:0807,182955
20130518:0907,203586
20130518:1007,207495
20130518:1107,196455
20130518:1207,171255
20130518:1307,135078
20130518:1407,82980
20130518:1507,25272
20130518:1607,177
20130518:1707,0
20130518:1807,0
20130518:1907,0
20130518:2007,0
20130518:2107,0
20130518:2207,0
20130518:2307,0
20130519:0007,0
20130519:0107,0
20130519:0207,0
20130519:0307,0
20130519:0407,6330
20130519:0507,44112
20130519:0607,101067
20130519:0707,150651
20130519:0807,183729
20130519:0907,203253
20130519:1007,208197
20130519:1107,197127
20130519:1207,170184
20130519:1307,135360
20130519:1407,83133
20130519:1507,25212
20130519:1607,177
20130519:1707,0
20130519:1807,0
20130519:1907,0
20130519:2007,0
20130519:2107,0
20130519:2207,0
20130519:2307,0
20130520:0007,0
20130520:0107,0
20130520:0207,0
20130520:0307,0
20130520:0407,6570
20130520:0507,37581
20130520:0607,99816
20130520:0707,147798
20130520:0807,175050
20130520:0907,191574
20130520:1007,196509
20130520:1107,185832
20130520:1207,141435
20130520:1307,60039
20130520:1407,79095
20130520:1507,8313
20130520:1607,0
20130520:1707,0
20130520:1807,0
20130520:1907,0
20130520:2007,0
20130520:2107,0
20130520:2207,0
20130520:2307,0
20130521:0007,0
20130521:0107,0
20130521:0207,0
20130521:0307,0
20130521:0407,0
20130521:0507,11418
20130521:0607,103908
20130521:0707,103062
20130521:0807,134592
20130521:0907,124974
20130521:1007,131163
20130521:1107,163137
20130521:1207,120246
20130521:1307,68988
20130521:1407,68097
20130521:1507,9774
20130521:1607,0
20130521:1707,0
20130521:1807,0
20130521:1907,0
20130521:2007,0
20130521:2107,0
20130521:2207,0
20130521:2307,0
20130522:0007,0
20130522:0107,0
20130522:0207,0
20130522:0307,0
20130522:0407,5967
20130522:0507,43326
20130522:0607,97749
20130522:0707,143991
20130522:0807,178137
20130522:0907,196701
20130522:1007,200775
20130522:1107,191850
20130522:1207,167580
20130522:1307,133242
20130522:1407,82731
20130522:1507,30948
20130522:1607,180
20130522:1707,0
20130522:1807,0
20130522:1907,0
20130522:2007,0
20130522:2107,0
20130522:2207,0
20130522:2307,0
20130523:0007,0
20130523:0107,0
20130523:0207,0
20130523:0307,0
20130523:0407,6597
20130523:0507,43641
20130523:0607,99006
20130523:0707,146445
20130523:0807,178176
20130523:0907,194298
20130523:1007,198600
20130523:1107,194325
20130523:1207,173775
20130523:1307,127914
20130523:1407,83091
20130523:1507,16881
20130523:1607,537
20130523:1707,0
20130523:1807,0
20130523:1907,0
20130523:2007,0
20130523:2107,0
20130523:2207,0
20130523:2307,0
20130524:0007,0
20130524:0107,0
20130524:0207,0
20130524:0307,0
20130524:0407,6150
20130524:0507,43179
20130524:0607,98838
20130524:0707,146253
20130524:0807,177321
20130524:0907,204204
20130524:1007,205326
20130524:1107,195024
20130524:1207,142221
20130524:1307,70812
20130524:1407,78966
20130524:1507,27786
20130524:1607,939
20130524:1707,0
20130524:1807,0
20130524:1907,0
20130524:2007,0
20130524:2107,0
20130524:2207,0
20130524:2307,0
20130525:0007,0
20130525:0107,0
20130525:0207,0
20130525:0307,0
20130525:0407,5907
20130525:0507,43161
20130525:0607,100452
20130525:0707,150474
20130525:0807,190725
20130525:0907,201186
20130525:1007,207111
20130525:1107,197001
20130525:1207,170178
20130525:1307,72048
20130525:1407,84489
20130525:1507,25596
20130525:1607,531
20130525:1707,0
20130525:1807,0
20130525:1907,0
20130525:2007,0
20130525:2107,0
20130525:2207,0
20130525:2307,0
20130526:0007,0
20130526:0107,0
20130526:0207,0
20130526:0307,0
20130526:0407,5643
20130526:0507,41985
20130526:0607,96258
20130526:0707,146466
20130526:0807,182331
20130526:0907,202146
20130526:1007,206673
20130526:1107,195885
20130526:1207,170181
20130526:1307,134979
20130526:1407,83847
20130526:1507,26013
20130526:1607,531
20130526:1707,0
20130526:1807,0
20130526:1907,0
20130526:2007,0
20130526:2107,0
20130526:2207,0
20130526:2307,0
20130527:0007,0
20130527:0107,0
20130527:0207,0
20130527:0307,0
20130527:0407,6285
20130527:0507,19680
20130527:0607,98910
20130527:0707,134322
20130527:0807,173904
20130527:0907,179097
20130527:1007,189993
20130527:1107,123516
20130527:1207,50718
20130527:1307,97311
20130527:1407,80532
20130527:1507,27750
20130527:1607,1233
20130527:1707,0
20130527:1807,0
20130527:1907,0
20130527:2007,0
20130527:2107,0
20130527:2207,0
20130527:2307,0
20130528:0007,0
20130528:0107,0
20130528:0207,0
20130528:0307,0
20130528:0407,5070
20130528:0507,38088
20130528:0607,85104
20130528:0707,132795
20130528:0807,168801
20130528:0907,195888
20130528:1007,202869
20130528:1107,193014
20130528:1207,167613
20130528:1307,131190
20130528:1407,79206
20130528:1507,24888
20130528:1607,660
20130528:1707,0
20130528:1807,0
20130528:1907,0
20130528:2007,0
20130528:2107,0
20130528:2207,0
20130528:2307,0
20130529:0007,0
20130529:0107,0
20130529:0207,0
20130529:0307,0
20130529:0407,4746
20130529:0507,41397
20130529:0607,94221
20130529:0707,139557
20130529:0807,174465
20130529:0907,194280
20130529:1007,200415
20130529:1107,192231
20130529:1207,169116
20130529:1307,132786
20130529:1407,81966
20130529:1507,25674
20130529:1607,804
20130529:1707,0
20130529:1807,0
20130529:1907,0
20130529:2007,0
20130529:2107,0
20130529:2207,0
20130529:2307,0
20130530:0007,0
20130530:0107,0
20130530:0207,0
20130530:0307,0
20130530:0407,5772
20130530:0507,42228
20130530:0607,95553
20130530:0707,142479
20130530:0807,173349
20130530:0907,189810
20130530:1007,195945
20130530:1107,188286
20130530:1207,166257
20130530:1307,132921
20130530:1407,81651
20130530:1507,25602
20130530:1607,930
20130530:1707,0
20130530:1807,0
20130530:1907,0
20130530:2007,0
20130530:2107,0
20130530:2207,0
20130530:2307,0
20130531:0007,0
20130531:0107,0
20130531:0207,0
20130531:0307,0
20130531:0407,5958
20130531:0507,42186
20130531:0607,98016
20130531:0707,147024
20130531:0807,180189
20130531:0907,198603
20130531:1007,202845
20130531:1107,193134
20130531:1207,167046
20130531:1307,132945
20130531:1407,82644
20130531:1507,25929
20130531:1607,1080
20130531:1707,0
20130531:1807,0
20130531:1907,0
20130531:2007,0
20130531:2107,0
20130531:2207,0
20130531:2307,0
20130601:0007,0
20130601:0107,0
20130601:0207,0
20130601:0307,0
20130601:0407,4875
20130601:0507,40353
20130601:0607,93159
20130601:0707,140373
20130601:0807,174342
20130601:0907,134430
20130601:1007,193122
20130601:1107,186669
20130601:1207,160848
20130601:1307,21798
20130601:1407,83124
20130601:1507,30291
20130601:1607,402
20130601:1707,0
20130601:1807,0
20130601:1907,0
20130601:2007,0
20130601:2107,0
20130601:2207,0
20130601:2307,0
20130602:0007,0
20130602:0107,0
20130602:0207,0
20130602:0307,0
20130602:0407,4305
