time,p:1,q :1,timeStamp
3.729,1073259.198,-413581.5647,
3.73,1062951.708,-424101.4089,
3.731,1056999.42,-437044.9869,
3.732,1056066.156,-450662.6409,
3.733,1060137.898,-463158.2373,
3.734,1068541.077,-472927.1651,
3.735,1080047.41,-478763.3009,
3.736,1093049.344,-480008.3982,
3.737,1105781.267,-476625.598,
3.738,1116556.198,-469189.2048,
3.739,1123986.356,-458794.1104,
3.74,1127158.933,-446898.7646,
3.741,1125744.949,-435124.0126,
3.742,1120028.478,-425035.4024,
3.743,1110854.307,-417938.0711,
3.744,1099502.925,-414710.9535,
3.745,1087511.074,-415701.22,
3.746,1076462.869,-420691.4032,
3.747,1067779.728,-428941.781,
3.748,1062536.861,-439300.6055,
3.749,1061329.871,-450365.9908,
3.75,1064207.839,-460676.8611,
3.751,1070680.112,-468907.0718,
3.752,1079794.101,-474037.0248,
3.753,1090272.125,-475480.6929,
3.754,1100687.795,-473152.3801,
3.755,1109657.742,-467465.8784,
3.756,1116023.009,-459267.7789,
3.757,1118996.467,-449715.2898,
3.758,1118257.579,-440116.126,
3.759,1113983.373,-431752.3716,
3.76,1106813.015,-425712.0325,
3.761,1097752.307,-422750.266,
3.762,1088032.141,-423197.874,
3.763,1078940.708,-426927.9803,
3.764,1071652.216,-433383.8712,
3.765,1067074.803,-441662.8459,
3.766,1065737.218,-450643.6617,
3.767,1067728.3,-459139.7052,
3.768,1072695.93,-466057.0683,
3.769,1079904.168,-470536.563,
3.77,1088339.622,-472061.3347,
3.771,1096851.829,-470516.7151,
3.772,1104308.302,-466195.5834,
3.773,1109743.453,-459749.8463,
3.774,1112481.883,-452095.7533,
3.775,1112220.42,-444286.641,
3.776,1109059.068,-437370.6951,
3.777,1103478.036,-432252.8433,
3.778,1096265.186,-429578.8931,
3.779,1088404.661,-429656.6548,
3.78,1080942.331,-432423.553,
3.781,1074846.37,-437463.8702,
3.782,1070881.448,-444072.1413,
3.783,1069512.827,-451353.2227,
3.784,1070852.261,-458344.9481,
3.785,1074651.838,-464146.6451,
3.786,1080345.398,-468036.4244,
3.787,1087130.92,-469562.0438,
3.788,1094082.016,-468594.0057,
3.789,1100273.123,-465334.802,
3.79,1104901.545,-460284.1498,
3.791,1107390.337,-454165.8742,
3.792,1107458.914,-447827.009,
3.793,1105152.866,-442123.1002,
3.794,1100830.029,-437805.1705,
3.795,1095105.722,-435423.2123,
3.796,1088765.347,-435258.5358,
3.797,1082656.682,-437293.1922,
3.798,1077576.56,-441219.6046,
3.799,1074167.018,-446488.1612,
3.8,1072834.378,-452385.5732,
3.801,1073697.497,-458132.2082,
3.802,1076582.426,-462987.3854,
3.803,1081055.907,-466346.5829,
3.804,1086485.007,-467817.0242,
3.805,1092125.442,-467264.3419,
3.806,1097222.44,-464824.0197,
3.807,1101110.539,-460876.974,
3.808,1103299.182,-455993.3592,
3.809,1103533.181,-450852.7838,
3.81,1101820.662,-446152.0253,
3.811,1098425.605,-442512.7264,
3.812,1093826.832,-440401.2388,
3.813,1088649.646,-440070.8942,
3.814,1083579.816,-441533.7678,
3.815,1079271.674,-444564.9442,
3.816,1076262.586,-448737.9322,
3.817,1074904.925,-453485.8014,
3.818,1075324.091,-458179.3588,
3.819,1077407.483,-462211.6344,
3.82,1080825.128,-465077.3879,
3.821,1085078.476,-466437.268,
3.822,1089570.244,-466158.5391,
3.823,1093685.587,-464327.5694,
3.824,1096873.611,-461233.123,
3.825,1098718.486,-457323.3659,
3.826,1098991.007,-453142.8952,
3.827,1097674.303,-449258.5802,
3.828,1094960.914,-446184.2673,
3.829,1091222.318,-444314.3061,
3.83,1086955.608,-443874.4461,
3.831,1082714.89,-444896.161,
3.832,1079036.825,-447217.2143,
3.833,1076370.274,-450507.7525,
3.834,1075019.265,-454317.8911,
3.835,1075106.376,-458139.9258,
3.836,1076561.002,-461476.7111,
3.837,1079133.346,-463906.9581,
3.838,1082431.721,-465138.9515,
3.839,1085977.653,-465045.873,
3.84,1089271.088,-463678.5247,
3.841,1091856.873,-461254.319,
3.842,1093383.699,-458124.5639,
3.843,1093647.913,-454724.8871,
3.844,1092616.799,-451515.7439,
3.845,1090428.755,-448921.0948,
3.846,1087370.888,-447273.3846,
3.847,1083837.55,-446771.9247,
3.848,1080275.733,-447459.8435,
3.849,1077124.843,-449222.1894,
3.85,1074758.945,-451804.9274,
3.851,1073439.014,-454851.8147,
3.852,1073281.271,-457953.8593,
3.853,1074245.368,-460704.5353,
3.854,1076143.517,-462753.3315,
3.855,1078668.835,-463850.6149,
3.856,1081438.711,-463878.1027,
3.857,1084047.109,-462861.2732,
3.858,1086118.688,-460962.5185,
3.859,1087357.565,-458456.4075,
3.86,1087584.411,-455690.7589,
3.861,1086757.283,-453038.9977,
3.862,1084973.821,-450850.2919,
3.863,1082454.997,-449404.0993,
3.864,1079512.978,-448875.0082,
3.865,1076507.753,-449312.2617,
3.866,1073798.504,-450636.3064,
3.867,1071696.255,-452652.409,
3.868,1070424.032,-455079.1328,
3.869,1070089.589,-457587.5528,
3.87,1070673.998,-459845.7841,
3.871,1072037.223,-461562.8195,
3.872,1073939.536,-462525.9129,
3.873,1076075.55,-462626.7353,
3.874,1078116.098,-461873.128,
3.875,1079752.223,-460385.2499,
3.876,1080735.438,-458377.0092,
3.877,1080909.042,-456125.583,
3.878,1080226.551,-453933.3314,
3.879,1078755.172,-452087.3182,
3.88,1076664.181,-450821.8294,
3.881,1074200.125,-450288.7609,
3.882,1071652.443,-450539.5891,
3.883,1069314.254,-451521.0203,
3.884,1067443.619,-453084.5615,
3.885,1066230.36,-455008.4132,
3.886,1065772.69,-457028.4954,
3.887,1066066.487,-458874.2983,
3.888,1067008.324,-460304.7095,
3.889,1068411.528,-461139.0972,
3.89,1070032.817,-461279.6622,
3.891,1071605.771,-460722.3261,
3.892,1072876.528,-459554.9969,
3.893,1073636.968,-457943.7463,
3.894,1073751.053,-456109.0158,
3.895,1073171.027,-454295.2303,
3.896,1071941.576,-452737.9877,
3.897,1070191.696,-451633.2067,
3.898,1068115.642,-451112.2565,
3.899,1065945.731,-451226.2018,
3.9,1063920.785,-451941.0181,
3.901,1062249.873,-453143.3246,
3.902,1061089.462,-454658.2678,
3.903,1060528.151,-456274.6075,
3.904,1060572.145,-457772.4952,
3.905,1061146.438,-458952.6738,
3.906,1062106.694,-459662.2535,
3.907,1063259.966,-459813.7486,
3.908,1064391.338,-459395.0279,
3.909,1065292.807,-458469.0869,
3.91,1065790.56,-457163.9207,
3.911,1065767.075,-455654.0706,
3.912,1065175.269,-454136.4826,
3.913,1064043,-452803.9957,
3.914,1062467.593,-451820.0171,
3.915,1060601.328,-451297.6915,
3.916,1058630.028,-451286.2041,
3.917,1056747.757,-451765.8486,
3.918,1055131.031,-452652.2998,
3.919,1053915.979,-453809.3008,
3.92,1053181.377,-455067.892,
3.921,1052939.662,-456249.4847,
3.922,1053136.916,-457189.644,
3.923,1053661.59,-457759.429,
3.924,1054360.631,-457881.535,
3.925,1055060.681,-457539.2365,
3.926,1055591.443,-456777.1244,
3.927,1055808.079,-455693.7415,
3.928,1055609.703,-454427.2828,
3.929,1054951.628,-453136.4151,
3.93,1053849.912,-451978.8618,
3.931,1052377.774,-451090.632,
3.932,1050654.56,-450568.6171,
3.933,1048828.899,-450458.7665,
3.934,1047058.399,-450751.2674,
3.935,1045488.657,-451383.193,
3.936,1044234.359,-452248.0913,
3.937,1043364.914,-453211.0771,
3.938,1042896.414,-454127.3093,
3.939,1042790.812,-454861.3316,
3.94,1042962.268,-455304.7075,
3.941,1043289.64,-455389.6642,
3.942,1043633.326,-455097.0446,
3.943,1043854.137,-454457.6569,
3.944,1043831.651,-453547.0019,
3.945,1043479.653,-452474.2411,
3.946,1042756.687,-451366.9858,
3.947,1041670.446,-450354.0294,
3.948,1040275.579,-449548.3403,
3.949,1038665.352,-449032.5537,
3.95,1036958.425,-448848.815,
3.951,1035282.598,-448994.2069,
3.952,1033757.747,-449422.2308,
3.953,1032480.213,-450049.9947,
3.954,1031510.685,-450770.0289,
3.955,1030867.071,-451465.0535,
3.956,1030523.183,-452023.6808,
3.957,1030413.276,-452354.9619,
3.958,1030441.686,-452399.8841,
3.959,1030496.187,-452138.3804,
3.96,1030463.201,-451591.033,
3.961,1030242.827,-450815.3774,
3.962,1029761.687,-449897.4234,
3.963,1028981.98,-448939.6272,
3.964,1027905.61,-448046.9884,
3.965,1026572.982,-447313.1471,
3.966,1025056.755,-446808.3166,
3.967,1023451.485,-446570.5967,
3.968,1021860.637,-446601.7324,
3.969,1020382.733,-446867.768,
3.97,1019098.49,-447304.3908,
3.971,1018060.621,-447826.1519,
3.972,1017287.572,-448338.2435,
3.973,1016761.934,-448749.2301,
3.974,1016433.616,-448983.0238,
3.975,1016227.261,-448988.5476,
3.976,1016052.805,-448745.864,
3.977,1015817.725,-448268.0536,
3.978,1015439.308,-447598.6919,
3.979,1014855.339,-446805.3675,
3.98,1014031.815,-445970.1937,
3.981,1012966.756,-445178.632,
3.982,1011689.705,-444508.1471,
3.983,1010257.071,-444018.1907,
3.984,1008744.057,-443742.8031,
3.985,1007234.29,-443686.7435,
3.986,1005808.605,-443825.5758,
3.987,1004534.459,-444109.6001,
3.988,1003457.372,-444471.0206,
3.989,1002595.468,-444833.325,
3.99,1001937.759,-445121.5858,
3.991,1001446.314,-445272.303,
3.992,1001061.923,-445241.5021,
3.993,1000712.437,-445010.0606,
3.994,1000322.604,-444585.6305,
3.995,999824.0825,-444000.9821,
3.996,999164.297,-443309.0794,
3.997,998312.9987,-442575.609,
3.998,997265.7261,-441870.0162,
3.999,996043.7776,-441256.2605,
4,994690.7881,-440784.5188,
4.001,993261.8948,-440484.163,
4.002,991820.145,-440361.3324,
4.003,990432.0346,-440399.1631,
4.004,989154.2228,-440559.6849,
4.005,988026.314,-440789.3423,
4.006,987066.0628,-441026.4359,
4.007,986267.5788,-441209.4578,
4.008,985602.692,-441285.1989,
4.009,985025.2236,-441215.566,
4.01,984477.5281,-440982.2405,
4.011,983898.3893,-440588.6182,
4.012,983231.1957,-440058.8383,
4.013,982431.3095,-439434.1016,
4.014,981471.6784,-438766.8298,
4.015,980345.9922,-438113.4847,
4.016,979069.0262,-437527.032,
4.017,977674.1971,-437050.0456,
4.018,976208.7182,-436709.3515,
4.019,974727.0539,-436512.8764,
4.02,973283.5762,-436449.0637,
4.021,971925.4111,-436488.8738,
4.022,970686.4159,-436590.0388,
4.023,969583.0503,-436702.9593,
4.024,968612.6439,-436777.4244,
4.025,967754.2278,-436769.2491,
4.026,966971.7592,-436645.9572,
4.027,966219.2564,-436390.7821,
4.028,965447.1193,-436004.5006,
4.029,964608.7735,-435504.9082,
4.03,963666.7555,-434924.0652,
4.031,962597.4466,-434303.7285,
4.032,961393.8681,-433689.6147,
4.033,960066.2128,-433125.2822,
4.034,958640.0992,-432646.4443,
4.035,957152.8352,-432276.4554,
4.036,955648.2279,-432023.5353,
4.037,954170.665,-431880.0561,
4.038,952759.2619,-431823.9355,
4.039,951442.8465,-431821.9014,
4.04,950236.422,-431834.1533,
4.041,949139.5396,-431819.7706,
4.042,948136.7474,-431742.138,
4.043,947200.0083,-431573.6711,
4.044,946292.7172,-431299.2387,
4.045,945374.7528,-430917.8586,
4.046,944407.8685,-430442.4883,
4.047,943360.7062,-429897.9827,
4.048,942212.7815,-429317.5344,
4.049,940956.9337,-428738.0975,
4.05,939599.964,-428195.4305,
4.051,938161.4144,-427719.4147,
4.052,936670.696,-427330.2613,
4.053,935162.9865,-427036.0846,
4.054,933674.4654,-426832.1298,
4.055,932237.5336,-426701.7144,
4.056,930876.6472,-426618.7203,
4.057,929605.2997,-426551.2692,
4.058,928424.5235,-426466.0675,
4.059,927323.071,-426332.8335,
4.06,926279.2109,-426128.2199,
4.061,925263.8635,-425838.727,
4.062,924244.6285,-425462.2472,
4.063,923190.1537,-425008.071,
4.064,922074.2588,-424495.3895,
4.065,920879.2772,-423950.5283,
4.066,919598.1943,-423403.3082,
4.067,918235.3282,-422883.0331,
4.068,916805.5001,-422414.6429,
4.069,915331.8391,-422015.5354,
4.07,913842.545,-421693.459,
4.071,912367.0606,-421445.7283,
4.072,910932.1726,-421259.8351,
4.073,909558.5586,-421115.3376,
4.074,908258.2219,-420986.7498,
4.075,907033.1332,-420847.0302,
4.076,905875.2286,-420671.1843,
4.077,904767.7311,-420439.515,
4.078,903687.588,-420140.0932,
4.079,902608.678,-419770.1464,
4.08,901505.3444,-419336.2055,
4.081,900355.7811,-418853.0217,
4.082,899144.8292,-418341.427,
4.083,897865.8283,-417825.4435,
4.084,896521.3028,-417329.0431,
4.085,895122.4195,-416872.9922,
4.086,893687.3191,-416472.1946,
4.087,892238.5678,-416133.8729,
4.088,890800.0877,-415856.8049,
4.089,889393.9822,-415631.6929,
4.09,888037.6788,-415442.5882,
4.091,886741.7574,-415269.1573,
4.092,885508.7346,-415089.4724,
4.093,884332.9405,-414882.9429,
4.094,883201.4786,-414633.0014,
4.095,882096.1145,-414329.1925,
4.096,880995.8237,-413968.407,
4.097,879879.6451,-413555.1162,
4.098,878729.4559,-413100.603,
4.099,877532.3065,-412621.3114,
4.1,876282.0151,-412136.5584,
4.101,874974.4665,-411665.1628,
4.102,873612.7835,-411223.9817,
4.103,872211.5033,-410826.189,
4.104,870789.1508,-410478.7041,
4.105,869365.7158,-410181.4348,
4.106,867959.999,-409927.4629,
4.107,866587.1784,-409704.1261,
4.108,865256.9131,-409494.8294,
4.109,863972.2206,-409281.3322,
4.11,862729.2572,-409046.1963,
4.111,861518.0085,-408775.0693,
4.112,860323.7798,-408458.5055,
4.113,859129.2604,-408093.0958,
4.114,857916.8906,-407681.7749,
4.115,856671.2002,-407233.2848,
4.116,855380.8147,-406760.8856,
4.117,854039.8739,-406280.502,
4.118,852648.6879,-405808.5632,
4.119,851213.5637,-405359.8293,
4.12,849745.8454,-404945.4897,
4.121,848260.3127,-404571.7784,
4.122,846773.1659,-404239.2761,
4.123,845299.872,-403942.9747,
4.124,843853.1598,-403673.0763,
4.125,842441.4248,-403416.4048,
4.126,841067.7444,-403158.2279,
4.127,839729.618,-402884.2414,
4.128,838419.4495,-402582.4473,
4.129,837125.6894,-402244.6837,
4.13,835834.4713,-401867.6118,
4.131,834531.5135,-401453.042,
4.132,833204.0296,-401007.5757,
4.133,831842.3953,-400541.6218,
4.134,830441.3583,-400067.9368,
4.135,829000.6409,-399599.8897,
4.136,827524.8734,-399149.6891,
4.137,826022.8808,-398726.8055,
4.138,824506.4338,-398336.7928,
4.139,822988.642,-397980.6552,
4.14,821482.2089,-397654.8282,
4.141,819997.7831,-397351.7629,
4.142,818542.6203,-397061.0212,
4.143,817119.7254,-396770.7255,
4.144,815727.5757,-396469.1621,
4.145,814360.4483,-396146.326,
4.146,813009.2927,-395795.2008,
4.147,811663.0223,-395412.6155,
4.148,810310.0409,-394999.5726,
4.149,808939.802,-394561.0186,
4.15,807544.1892,-394105.0999,
4.151,806118.5448,-393642.015,
4.152,804662.2153,-393182.6241,
4.153,803178.557,-392737.0051,
4.154,801674.4117,-392313.1471,
4.155,800159.136,-391915.952,
4.156,798643.3219,-391546.666,
4.157,797137.3857,-391202.8074,
4.158,795650.2146,-390878.5874,
4.159,794188.0471,-390565.7566,
4.16,792753.7302,-390254.755,
4.161,791346.4421,-389936.0077,
4.162,789961.9044,-389601.1902,
4.163,788593.0464,-389244.2989,
4.164,787231.0202,-388862.3897,
4.165,785866.426,-388455.8949,
4.166,784490.5807,-388028.4879,
4.167,783096.6602,-387586.5235,
4.168,781680.5698,-387138.1391,
4.169,780241.4329,-386692.141,
4.17,778781.6429,-386256.8317,
4.171,777306.4839,-385838.9299,
4.172,775823.3777,-385442.7269,
4.173,774340.8682,-385069.5821,
4.174,772867.4817,-384717.8186,
4.175,771410.6179,-384383.0203,
4.176,769975.6154,-384058.6833,
4.177,768565.1123,-383737.1269,
4.178,767178.7777,-383410.5373,
4.179,765813.4422,-383072.0039,
4.18,764463.5984,-382716.4113,
4.181,763122.1985,-382341.0726,
4.182,761781.6345,-381946.0282,
4.183,760434.7695,-381533.977,
4.184,759075.8813,-381109.8589,
4.185,757701.3961,-380680.1526,
4.186,756310.3214,-380251.9867,
4.187,754904.3281,-379832.1873,
4.188,753487.4785,-379426.3881,
4.189,752065.6462,-379038.3191,
4.19,750645.7107,-378669.3643,
4.191,749234.6388,-378318.4378,
4.192,747838.577,-377982.1902,
4.193,746462.0735,-377655.5069,
4.194,745107.5304,-377332.2279,
4.195,743774.9515,-377005.9873,
4.196,742462.013,-376671.0604,
4.197,741164.4387,-376323.1053,
4.198,739876.6244,-375959.7033,
4.199,738592.4209,-375580.6348,
4.2,737305.9712,-375187.8569,
4.201,736012.5579,-374785.2032,
4.202,734709.1488,-374377.8238,
4.203,733394.7057,-373971.4728,
4.204,732070.3535,-373571.7476,
4.205,730739.1912,-373183.3573,
4.206,729405.847,-372809.5254,
4.207,728075.8425,-372451.6035,
4.208,726754.8541,-372108.9402,
4.209,725447.9719,-371779.0179,
4.21,724159.0542,-371457.8319,
4.211,722890.2594,-371140.4565,
4.212,721641.8139,-370821.7186,
4.213,720412.0397,-370496.8877,
4.214,719197.6333,-370162.2911,
4.215,717994.1506,-369815.7739,
4.216,716796.6324,-369456.9492,
4.217,715600.2807,-369087.2073,
4.218,714401.0979,-368709.492,
4.219,713196.4053,-368327.8768,
4.22,711985.1742,-367947.0021,
4.221,710768.1317,-367571.4519,
4.222,709547.632,-367205.1528,
4.223,708327.3166,-366850.8738,
4.224,707111.6122,-366509.8914,
4.225,705905.1374,-366181.8591,
4.226,704712.0991,-365864.8942,
4.227,703535.7561,-365555.8646,
4.228,702378.0223,-365250.8342,
4.229,701239.2559,-364945.6025,
4.23,700118.2589,-364636.2665,
4.231,699012.4818,-364319.73,
4.232,697918.4015,-363994.0931,
4.233,696832.0181,-363658.8763,
4.234,695749.4027,-363315.05,
4.235,694667.2224,-362964.8735,
4.236,693583.1735,-362611.5673,
4.237,692496.2685,-362258.8671,
4.238,691406.9429,-361910.5196,
4.239,690316.9708,-361569.7905,
4.24,689229.2067,-361239.0467,
4.241,688147.1902,-360919.4673,
4.242,687074.6707,-360610.9187,
4.243,686015.1147,-360312.0051,
4.244,684971.2637,-360020.2841,
4.245,683944.7969,-359732.6163,
4.246,682936.143,-359445.5962,
4.247,681944.4608,-359156.0098,
4.248,680967.7884,-358861.2544,
4.249,680003.3353,-358559.6685,
4.25,679047.8778,-358250.729,
4.251,678098.2007,-357935.0939,
4.252,677151.528,-357614.4884,
4.253,676205.8845,-357291.4523,
4.254,675260.3431,-356968.9868,
4.255,674315.1276,-356650.1487,
4.256,673371.5614,-356337.6475,
4.257,672431.8722,-356033.497,
4.258,671498.8817,-355738.7683,
4.259,670575.625,-355453.4719,
4.26,669664.9503,-355176.5836,
4.261,668769.1543,-354906.207,
4.262,667889.6958,-354639.8381,
4.263,667027.0302,-354374.7227,
4.264,666180.5789,-354108.2189,
4.265,665348.8353,-353838.1453,
4.266,664529.5908,-353563.0584,
4.267,663720.2475,-353282.426,
4.268,662918.1754,-352996.6763,
4.269,662121.0638,-352707.1186,
4.27,661327.2229,-352415.7506,
4.271,660535.7957,-352124.9791,
4.272,659746.847,-351837.3015,
4.273,658961.3703,-351554.9454,
4.274,658181.0836,-351279.6222,
4.275,657408.2275,-351012.2915,
4.276,656645.2508,-350753.058,
4.277,655894.4852,-350501.1795,
4.278,655157.8447,-350255.1859,
4.279,654436.5859,-350013.0912,
4.28,653731.1619,-349772.6684,
4.281,653041.1845,-349531.75,
4.282,652365.499,-349288.5124,
4.283,651702.3578,-349041.7093,
4.284,651049.6676,-348790.8219,
4.285,650405.2767,-348536.1107,
4.286,649767.2623,-348278.5628,
4.287,649134.1811,-348019.7445,
4.288,648505.2498,-347761.5813,
4.289,647880.4345,-347506.096,
4.29,647260.4392,-347255.1399,
4.291,646646.5964,-347010.1535,
4.292,646040.6783,-346771.9869,
4.293,645444.6533,-346540.8021,
4.294,644860.4237,-346316.0695,
4.295,644289.5777,-346096.6541,
4.296,643733.1882,-345880.9807,
4.297,643191.6857,-345667.2523,
4.298,642664.8175,-345453.6932,
4.299,642151.6988,-345238.7827,
4.3,641650.9454,-345021.4495,
4.301,641162.6132,-344801.3731,
4.302,640686.6324,-344578.7494,
4.303,640221.2802,-344354.1733,
4.304,639765.1568,-344128.7772,
4.305,639317.3612,-343904.0686,
4.306,638877.5962,-343681.7228,
4.307,638446.1913,-343463.3577,
4.308,638024.042,-343250.3218,
4.309,637612.4761,-343043.5234,
4.31,637213.0659,-342843.3212,
4.311,636827.4127,-342649.4904,
4.312,636456.9324,-342461.2666,
4.313,636102.671,-342277.4596,
4.314,635765.1725,-342096.6209,
4.315,635444.4168,-341917.2403,
4.316,635139.8333,-341737.9474,
4.317,634850.3859,-341557.6882,
4.318,634574.7182,-341375.8568,
4.319,634311.3366,-341192.3638,
4.32,634058.8073,-341007.6364,
4.321,633815.9401,-340822.5485,
4.322,633581.936,-340638.2953,
4.323,633356.479,-340456.2272,
4.324,633139.7624,-340277.6683,
4.325,632932.4464,-340103.7419,
4.326,632735.556,-339935.2272,
4.327,632550.3321,-339772.4649,
4.328,632378.0587,-339615.3224,
4.329,632219.8873,-339463.2228,
4.33,632076.6841,-339315.2314,
4.331,631948.9177,-339170.1873,
4.332,631836.6017,-339026.8622,
4.333,631739.2993,-338884.1233,
4.334,631656.1864,-338741.0801,
4.335,631586.1645,-338597.1964,
4.336,631528.0065,-338452.3511,
4.337,631480.5168,-338306.8447,
4.338,631442.6818,-338161.3486,
4.339,631413.7938,-338016.8078,
4.34,631393.5312,-337874.3086,
4.341,631381.985,-337734.9323,
4.342,631379.6314,-337599.6116,
4.343,631387.2529,-337469.0118,
4.344,631405.8216,-337343.4482,
4.345,631436.3599,-337222.8531,
4.346,631479.798,-337106.7938,
4.347,631536.8469,-336994.5375,
4.348,631607.9031,-336885.1553,
4.349,631692.997,-336777.649,
4.35,631791.7911,-336671.0836,
4.351,631903.6261,-336564.7092,
4.352,632027.609,-336458.0543,
4.353,632162.7287,-336350.9815,
4.354,632307.9853,-336243.6963,
4.355,632462.5142,-336136.7117,
4.356,632625.689,-336030.7724,
4.357,632797.1913,-335926.7505,
4.358,632977.0369,-335825.5268,
4.359,633165.5582,-335727.8737,
4.36,633363.3446,-335634.3559,
4.361,633571.1507,-335545.2598,
4.362,633789.7843,-335460.5624,
4.363,634019.9911,-335379.9408,
4.364,634262.3488,-335302.8217,
4.365,634517.1873,-335228.4626,
4.366,634784.5424,-335156.0529,
4.367,635064.1498,-335084.822,
4.368,635355.4787,-335014.1393,
4.369,635657.7997,-334943.5934,
4.37,635970.2765,-334873.0402,
4.371,636292.0706,-334802.615,
4.372,636622.4429,-334732.7068,
4.373,636960.8393,-334663.9006,
4.374,637306.8844,-334596.9272,
4.375,637660.6886,-334532.4568,
4.376,638022.3967,-334471.1324,
4.377,638392.4417,-334413.4294,
4.378,638771.3994,-334359.6036,
4.379,639159.8993,-334309.6624,
4.38,639558.5307,-334263.3686,
4.381,639967.7567,-334220.277,
4.382,640387.8462,-334179.7975,
4.383,640818.8337,-334141.2756,
4.384,641260.5103,-334104.0791,
4.385,641712.4478,-334067.6807,
4.386,642174.0503,-334031.7237,
4.387,642644.6268,-333996.0643,
4.388,643123.4747,-333960.7842,
4.389,643609.9629,-333926.1741,
4.39,644103.6028,-333892.6886,
4.391,644604.099,-333860.8819,
4.392,645111.3739,-333831.3314,
4.393,645625.5616,-333804.5596,
4.394,646146.9752,-333780.9658,
4.395,646676.0507,-333760.7756,
4.396,647213.2757,-333744.0143,
4.397,647759.1136,-333730.5073,
4.398,648313.9326,-333719.907,
4.399,648877.9484,-333711.7421,
4.4,649451.1893,-333705.4816,
4.401,650033.8307,-333700.6391,
4.402,650625.8566,-333696.7839,
4.403,651226.7507,-333693.5792,
4.404,651835.9042,-333690.8684,
4.405,652452.6866,-333688.6899,
4.406,653076.5183,-333687.2668,
4.407,653706.9345,-333686.9714,
4.408,654343.6323,-333688.2718,
4.409,654986.4953,-333691.6664,
4.41,655635.5931,-333697.6165,
4.411,656291.1559,-333706.4849,
4.412,656953.5289,-333718.49,
4.413,657623.1123,-333733.6784,
4.414,658300.2958,-333751.9225,
4.415,658985.3956,-333772.94,
4.416,659678.6027,-333796.3338,
4.417,660379.9496,-333821.646,
4.418,661089.2973,-333848.4185,
4.419,661806.347,-333876.2521,
4.42,662530.6705,-333904.8566,
4.421,663261.7589,-333934.0856,
4.422,663999.0796,-333963.9504,
4.423,664742.1347,-333994.6134,
4.424,665490.5147,-334026.3624,
4.425,666243.938,-334059.5676,
4.426,667002.2729,-334094.6298,
4.427,667765.5397,-334131.9254,
4.428,668533.8922,-334171.756,
4.429,669307.582,-334214.309,
4.43,670086.9113,-334259.6342,
4.431,670872.1793,-334307.6396,
4.432,671663.6312,-334358.1051,
4.433,672461.4149,-334410.7136,
4.434,673265.5517,-334465.0933,
4.435,674075.9247,-334520.8675,
4.436,674892.2853,-334577.702,
4.437,675714.2769,-334635.3473,
4.438,676541.4729,-334693.6679,
4.439,677373.422,-334752.6559,
4.44,678209.6967,-334812.4273,
4.441,679049.9364,-334873.2026,
4.442,679893.8817,-334935.2732,
4.443,680741.3937,-334998.9599,
4.444,681592.4574,-335064.5686,
4.445,682447.1683,-335132.3482,
4.446,683305.6954,-335202.5301,
4.447,684168.3094,-335275.0163,
4.448,685035.1978,-335349.8069,
4.449,685906.545,-335426.732,
4.45,686782.4608,-335505.5406,
4.451,687662.9556,-335585.9341,
4.452,688547.9296,-335667.6051,
4.453,689437.1761,-335750.2769,
4.454,690330.3996,-335833.7373,
4.455,691227.2444,-335917.8633,
4.456,692127.3314,-336002.6339,
4.457,693030.2961,-336088.1283,
4.458,693935.8249,-336174.5116,
4.459,694843.6822,-336262.009,
4.46,695753.7285,-336350.8732,
4.461,696665.924,-336441.3483,
4.462,697580.3194,-336533.6367,
4.463,698497.0352,-336627.8708,
4.464,699416.232,-336724.0964,
4.465,700338.0765,-336822.2662,
4.466,701262.7076,-336922.247,
4.467,702190.2065,-337023.8376,
4.468,703120.5757,-337126.7948,
4.469,704053.7288,-337230.8652,
4.47,704989.4921,-337335.817,
4.471,705927.6182,-337441.4672,
4.472,706867.8078,-337547.7045,
4.473,707809.7394,-337654.4992,
4.474,708753.1006,-337761.9036,
4.475,709697.6166,-337870.0413,
4.476,710643.0749,-337979.0872,
4.477,711589.3395,-338089.2413,
4.478,712536.3554,-338200.7,
4.479,713484.1428,-338313.6282,
4.48,714432.7805,-338428.1365,
4.481,715382.3832,-338544.266,
4.482,716333.0734,-338661.9827,
4.483,717284.9542,-338781.1818,
4.484,718238.0845,-338901.7014,
4.485,719192.4611,-339023.3431,
4.486,720148.0091,-339145.8975,
4.487,721104.5825,-339269.1699,
4.488,722061.9739,-339393.0035,
4.489,723019.9322,-339517.2977,
4.49,723978.1854,-339642.0175,
4.491,724936.4663,-339767.1948,
4.492,725894.5361,-339892.9207,
4.493,726852.2046,-340019.3298,
4.494,727809.343,-340146.5796,
4.495,728765.8885,-340274.827,
4.496,729721.84,-340404.2057,
4.497,730677.2462,-340534.807,
4.498,731632.1869,-340666.6671,
4.499,732586.7513,-340799.7612,
4.5,733541.015,-340934.0063,
4.501,734495.3651,-341069.3111,
4.502,735450.1296,-341205.5301,
4.503,736405.2207,-341342.4617,
4.504,737360.4832,-341479.9239,
4.505,738315.7063,-341617.7762,
4.506,739270.6418,-341755.9348,
4.507,740225.0274,-341894.3804,
4.508,741178.6105,-342033.157,
4.509,742131.1713,-342172.3627,
4.51,743082.54,-342312.1334,
4.511,744032.6081,-342452.6215,
4.512,744981.3302,-342593.974,
