time,p:1,q :1,timeStamp
12.891,772962.9226,-404985.4188,
12.892,767915.3877,-403929.7943,
12.893,762833.5524,-402872.7761,
12.894,757718.8605,-401813.28,
12.895,752572.2281,-400750.0325,
12.896,747394.0063,-399681.7709,
12.897,742184.0197,-398607.436,
12.898,736941.6728,-397526.3339,
12.899,731666.1103,-396438.2458,
12.9,726356.4077,-395343.4724,
12.901,721009.0015,-394242.4954,
12.902,715620.704,-393136.3935,
12.903,710191.6316,-392026.8744,
12.904,704722.4755,-390915.6572,
12.905,699214.4709,-389804.2736,
12.906,693669.2953,-388693.9001,
12.907,688088.9106,-387585.239,
12.908,682475.3722,-386478.4663,
12.909,676830.6305,-385373.2488,
12.91,671156.3511,-384268.8283,
12.911,665453.777,-383164.1595,
12.912,659723.6506,-382058.0821,
12.913,653966.2025,-380949.5037,
12.914,648181.2096,-379837.5692,
12.915,642368.1112,-378721.7951,
12.916,636526.1664,-377602.151,
12.917,630654.6323,-376479.0793,
12.918,624752.9382,-375353.4527,
12.919,618820.8324,-374226.475,
12.92,612858.4839,-373099.5413,
12.921,606866.5263,-371974.0758,
12.922,600846.0393,-370851.3694,
12.923,594798.4718,-369732.4389,
12.924,588725.5186,-368617.9254,
12.925,582628.9134,-367508.0643,
12.926,576510.4942,-366402.628,
12.927,570371.7041,-365301.0538,
12.928,564213.7106,-364202.5294,
12.929,558037.2788,-363106.1303,
12.93,551842.7571,-362010.9682,
12.931,545630.1184,-360916.3308,
12.932,539399.0498,-359821.7953,
12.933,533149.078,-358727.2995,
12.934,526879.7122,-357633.165,
12.935,520590.5868,-356540.0682,
12.936,514281.5836,-355448.9649,
12.937,507952.9181,-354360.9802,
12.938,501605.1804,-353277.2782,
12.939,495239.3255,-352198.9295,
12.94,488856.615,-351126.7938,
12.941,482458.5209,-350061.4328,
12.942,476046.6032,-349003.0644,
12.943,469622.3789,-347951.5624,
12.944,463187.1999,-346906.5017,
12.945,456742.1561,-345867.2411,
12.946,450288.0142,-344833.0322,
12.947,443825.202,-343803.1396,
12.948,437353.8362,-342776.9564,
12.949,430873.7917,-341754.099,
12.95,424384.8006,-340734.4703,
12.951,417886.567,-339718.2836,
12.952,411378.8837,-338706.0443,
12.953,404861.7334,-337698.4932,
12.954,398335.3624,-336696.5205,
12.955,391800.3182,-335701.0612,
12.956,385257.4454,-334712.9869,
12.957,378707.8435,-333733.0085,
12.958,372152.7912,-332761.602,
12.959,365593.6486,-331798.9661,
12.96,359031.7519,-330845.0176,
12.961,352468.3127,-329899.4236,
12.962,345904.3361,-328961.6647,
12.963,339340.5685,-328031.1219,
12.964,332777.4802,-327107.1732,
12.965,326215.2842,-326189.2886,
12.966,319653.9892,-325277.1097,
12.967,313093.4773,-324370.5053,
12.968,306533.5969,-323469.5943,
12.969,299974.2569,-322574.7356,
12.97,293415.5111,-321686.4863,
12.971,286857.6206,-320805.5335,
12.972,280301.0877,-319932.6117,
12.973,273746.6566,-319068.4144,
12.974,267195.2818,-318213.5135,
12.975,260648.0694,-317368.2961,
12.976,254106.2001,-316532.9265,
12.977,247570.843,-315707.3389,
12.978,241043.0735,-314891.2588,
12.979,234523.8048,-314084.2526,
12.98,228013.7426,-313285.7952,
12.981,221513.3678,-312495.3484,
12.982,215022.9488,-311712.4386,
12.983,208542.5811,-310936.7237,
12.984,202072.249,-310168.0406,
12.985,195611.9,-309406.4278,
12.986,189161.521,-308652.121,
12.987,182721.2086,-307905.5213,
12.988,176291.2217,-307167.1432,
12.989,169872.0114,-306437.5483,
12.99,163464.2252,-305717.2736,
12.991,157068.6834,-305006.7648,
12.992,150686.3343,-304306.323,
12.993,144318.1924,-303616.071,
12.994,137965.2695,-302935.9437,
12.995,131628.5067,-302265.7032,
12.996,125308.7182,-301604.9757,
12.997,119006.5514,-300953.3055,
12.998,112722.4707,-300310.2175,
12.999,106456.7649,-299675.2809,
13,100209.5771,-299048.165,
13.001,93978.37165,-298428.6765,
13.002,87760.67348,-297816.956,
13.003,81556.72223,-297213.3477,
13.004,75366.89583,-296618.2521,
13.005,69191.7213,-296032.0736,
13.006,63031.86519,-295455.1666,
13.007,56888.1053,-294887.7905,
13.008,50761.28827,-294330.0773,
13.009,44652.27847,-293782.0166,
13.01,38561.9055,-293243.4598,
13.011,32490.91716,-292714.1412,
13.012,26439.94368,-292193.7145,
13.013,20409.47825,-291681.7986,
13.014,14399.87534,-291178.0259,
13.015,8411.366959,-290682.0881,
13.016,2444.094571,-290193.773,
13.017,-3501.848905,-289712.9863,
13.018,-9426.371826,-289239.7581,
13.019,-15329.33698,-288774.2328,
13.02,-21210.5255,-288316.6425,
13.021,-27069.6089,-287867.2707,
13.022,-32906.13924,-287426.4094,
13.023,-38719.55548,-286994.3154,
13.024,-44509.20398,-286571.1726,
13.025,-50274.37332,-286157.0638,
13.026,-56014.33342,-285751.9579,
13.027,-61728.37933,-285355.7097,
13.028,-67415.86977,-284968.0767,
13.029,-73076.25748,-284588.7465,
13.03,-78709.10633,-284217.3735,
13.031,-84314.09444,-283853.6183,
13.032,-89891.00243,-283497.1854,
13.033,-95439.68883,-283147.8539,
13.034,-100960.0567,-282805.4972,
13.035,-106452.0154,-282470.0898,
13.036,-111915.4431,-282141.7006,
13.037,-117350.1556,-281820.469,
13.038,-122755.8827,-281506.5937,
13.039,-128132.258,-281200.2715,
13.04,-133478.8238,-280901.6791,
13.041,-138795.0468,-280610.9381,
13.042,-144080.3439,-280328.0907,
13.043,-149334.1152,-280053.0871,
13.044,-154555.7783,-279785.785,
13.045,-159744.8006,-279525.9608,
13.046,-164900.7244,-279273.3317,
13.047,-170023.1824,-279027.5841,
13.048,-175111.9013,-278788.4058,
13.049,-180166.6933,-278555.5169,
13.05,-185187.4375,-278328.6955,
13.051,-190174.0532,-278107.7952,
13.052,-195126.4695,-277892.7516,
13.053,-200044.5943,-277683.5786,
13.054,-204928.2878,-277480.3532,
13.055,-209777.344,-277283.1934,
13.056,-214591.4806,-277092.2302,
13.057,-219370.3417,-276907.5791,
13.058,-224113.5087,-276729.3135,
13.059,-228820.5214,-276557.4454,
13.06,-233490.9038,-276391.9128,
13.061,-238124.1922,-276232.579,
13.062,-242719.9615,-276079.2399,
13.063,-247277.8466,-275931.6412,
13.064,-251797.5557,-275789.501,
13.065,-256278.8741,-275652.5357,
13.066,-260721.6588,-275520.4854,
13.067,-265125.8239,-275393.1352,
13.068,-269491.3197,-275270.3307,
13.069,-273818.108,-275151.9842,
13.07,-278106.1369,-275038.0727,
13.071,-282355.3193,-274928.6268,
13.072,-286565.5162,-274823.7133,
13.073,-290736.5286,-274723.4128,
13.074,-294868.0976,-274627.7966,
13.075,-298959.9134,-274536.9048,
13.076,-303011.6312,-274450.7296,
13.077,-307022.8918,-274369.2049,
13.078,-310993.3444,-274292.2035,
13.079,-314922.6683,-274219.5435,
13.08,-318810.5905,-274151.0004,
13.081,-322656.8973,-274086.3256,
13.082,-326461.4386,-274025.2666,
13.083,-330224.1241,-273967.5887,
13.084,-333944.8453,-273913.0855,
13.085,-337623.7341,-273861.5959,
13.086,-341260.7259,-273813.0435,
13.087,-344855.8134,-273767.387,
13.088,-348408.9621,-273724.6296,
13.089,-351920.0972,-273684.8051,
13.09,-355389.097,-273647.9604,
13.091,-358815.7918,-273614.1364,
13.092,-362199.9714,-273583.3506,
13.093,-365541.3972,-273555.5832,
13.094,-368839.8191,-273530.7681,
13.095,-372094.9927,-273508.7908,
13.096,-375306.699,-273489.4925,
13.097,-378474.7564,-273472.6801,
13.098,-381599.0316,-273458.1403,
13.099,-384679.4431,-273445.6562,
13.1,-387715.9584,-273435.0247,
13.101,-390714.5758,-273426.5671,
13.102,-393681.0431,-273421.0148,
13.103,-396614.8667,-273418.7091,
13.104,-399515.4405,-273419.8334,
13.105,-402382.1135,-273424.3841,
13.106,-405214.262,-273432.1661,
13.107,-408011.3566,-273442.8147,
13.108,-410773.0159,-273455.8383,
13.109,-413499.0397,-273470.6776,
13.11,-416189.418,-273486.7721,
13.111,-418844.3151,-273503.6247,
13.112,-421464.0317,-273520.8576,
13.113,-424048.9499,-273538.2494,
13.114,-426599.4702,-273555.7527,
13.115,-429115.9471,-273573.4868,
13.116,-431598.6332,-273591.7098,
13.117,-434047.6385,-273610.7722,
13.118,-436462.9102,-273631.0602,
13.119,-438844.2341,-273652.9355,
13.12,-441191.2589,-273676.6796,
13.121,-443503.5373,-273702.4507,
13.122,-445780.5798,-273730.257,
13.123,-448021.9131,-273759.9516,
13.124,-450227.1357,-273791.247,
13.125,-452395.9619,-273823.7487,
13.126,-454528.2518,-273857.0012,
13.127,-456624.0201,-273890.5423,
13.128,-458683.4255,-273923.9556,
13.129,-460706.7418,-273956.9169,
13.13,-462694.3147,-273989.2269,
13.131,-464646.5109,-274020.8265,
13.132,-466563.6656,-274051.7942,
13.133,-468446.0364,-274082.3244,
13.134,-470293.7687,-274112.6917,
13.135,-472106.8771,-274143.2058,
13.136,-473885.2449,-274174.1622,
13.137,-475628.6419,-274205.7965,
13.138,-477336.7561,-274238.2481,
13.139,-479009.2367,-274271.5369,
13.14,-480645.7414,-274305.5567,
13.141,-482245.9816,-274340.0856,
13.142,-483809.7598,-274374.8114,
13.143,-485336.9952,-274409.3684,
13.144,-486827.7323,-274443.3801,
13.145,-488282.1348,-274476.5031,
13.146,-489700.4629,-274508.465,
13.147,-491083.0398,-274539.0927,
13.148,-492430.2105,-274568.3264,
13.149,-493742.2997,-274596.219,
13.15,-495019.5727,-274622.9203,
13.151,-496262.2071,-274648.6495,
13.152,-497470.2756,-274673.6586,
13.153,-498643.7441,-274698.1929,
13.154,-499782.4845,-274722.4535,
13.155,-500886.2998,-274746.5664,
13.156,-501954.9574,-274770.5627,
13.157,-502988.2278,-274794.3712,
13.158,-503985.9216,-274817.8257,
13.159,-504947.9207,-274840.6842,
13.16,-505874.1998,-274862.6574,
13.161,-506764.8358,-274883.4442,
13.162,-507620.0032,-274902.7661,
13.163,-508439.9579,-274920.3997,
13.164,-509225.01,-274936.1998,
13.165,-509975.4917,-274950.113,
13.166,-510691.7222,-274962.178,
13.167,-511373.9764,-274972.5143,
13.168,-512022.4601,-274981.3007,
13.169,-512637.2953,-274988.7465,
13.17,-513218.5174,-274995.0591,
13.171,-513766.0841,-275000.4138,
13.172,-514279.8946,-275004.9273,
13.173,-514759.8166,-275008.6409,
13.174,-515205.7171,-27511.5134,
13.175,-515617.4923,-27513.4254,
13.176,-515995.0942,-27514.1942,
13.177,-516338.5489,-27513.5959,
13.178,-516647.965,-27511.3941,
13.179,-516923.5313,-275007.3676,
13.18,-517165.5046,-275001.3375,
13.181,-517374.1887,-274993.187,
13.182,-517549.9082,-274982.8728,
13.183,-517692.9805,-274970.427,
13.184,-517803.6897,-274955.9489,
13.185,-517882.2661,-274939.5883,
13.186,-517928.8727,-274921.5222,
13.187,-517943.6026,-274901.9299,
13.188,-517926.4846,-274880.9664,
13.189,-517877.4983,-274858.7422,
13.19,-517796.5953,-274835.3074,
13.191,-517683.7239,-274810.6456,
13.192,-517538.8537,-274784.6764,
13.193,-517361.9976,-274757.2663,
13.194,-517153.2273,-274728.2463,
13.195,-516912.6812,-274697.4351,
13.196,-516640.5634,-274664.661,
13.197,-516337.1347,-274629.7845,
13.198,-516002.6962,-274592.7153,
13.199,-515637.5683,-274553.4218,
13.2,-515242.0681,-274511.9343,
13.201,-514817.4675,-274468.441,
13.202,-514364.9492,-274423.2307,
13.203,-513884.6199,-274376.5224,
13.204,-513376.5131,-274328.5056,
13.205,-512840.6064,-274279.316,
13.206,-512276.8468,-274229.0189,
13.207,-511685.1787,-274177.6027,
13.208,-511065.5728,-274124.9823,
13.209,-510418.0501,-274071.0129,
13.21,-509742.6999,-274015.5107,
13.211,-509039.6873,-273958.2786,
13.212,-508309.2522,-273899.1333,
13.213,-507551.6973,-273837.9298,
13.214,-506767.3695,-273774.5803,
13.215,-505956.635,-273709.0653,
13.216,-505119.8535,-273641.4354,
13.217,-504257.354,-273571.804,
13.218,-503369.4148,-273500.3317,
13.219,-502456.2517,-273427.2054,
13.22,-501518.014,-273352.6139,
13.221,-500554.7908,-273276.7244,
13.222,-499566.6238,-273199.6622,
13.223,-498553.5275,-273121.4968,
13.224,-497515.5118,-273042.2352,
13.225,-496452.6054,-272961.8245,
13.226,-495364.8759,-272880.1614,
13.227,-494252.4448,-272797.1091,
13.228,-493115.4951,-272712.5178,
13.229,-491954.2704,-272626.2464,
13.23,-490769.067,-272538.1829,
13.231,-489560.2185,-272448.2603,
13.232,-488328.0766,-272356.4664,
13.233,-487072.99,-272262.8459,
13.234,-485795.2843,-272167.4952,
13.235,-484495.2455,-272070.5508,
13.236,-483173.1096,-271972.1722,
13.237,-481829.0587,-271872.5225,
13.238,-480463.2249,-271771.7492,
13.239,-479075.7008,-271669.9674,
13.24,-477666.5544,-271567.2475,
13.241,-476235.8483,-271463.6097,
13.242,-474783.6581,-271359.0248,
13.243,-473310.089,-271253.4217,
13.244,-471815.2892,-271146.7003,
13.245,-470299.4558,-271038.7481,
13.246,-468762.8735,-270929.4078,
13.247,-467205.7716,-270818.7108,
13.248,-465628.4879,-270706.544,
13.249,-464031.3601,-270592.8982,
13.25,-462414.7262,-270477.8103,
13.251,-460778.908,-270361.3599,
13.252,-459124.1972,-270243.661,
13.253,-457450.8461,-270124.8485,
13.254,-455759.0632,-270005.0629,
13.255,-454049.0157,-269884.4343,
13.256,-452320.8368,-269763.0688,
13.257,-450574.6375,-269641.0374,
13.258,-448810.5212,-269518.3707,
13.259,-447028.5994,-269395.059,
13.26,-445229.0055,-269271.0569,
13.261,-443411.9053,-269146.2937,
13.262,-441577.5042,-269020.6861,
13.263,-439726.0475,-268894.1525,
13.264,-437857.817,-268766.6266,
13.265,-435973.1215,-268638.0693,
13.266,-434072.2855,-268508.4755,
13.267,-432155.635,-268377.8777,
13.268,-430223.4841,-268246.3434,
13.269,-428276.1233,-268113.9687,
13.27,-426313.8118,-267980.8676,
13.271,-424336.7731,-267847.16,
13.272,-422345.1966,-267712.9587,
13.273,-420339.243,-267578.3575,
13.274,-418319.0539,-267443.4229,
13.275,-416284.7629,-267308.1883,
13.276,-414236.5089,-267172.6543,
13.277,-412174.4467,-267036.7919,
13.278,-410098.7571,-266900.5502,
13.279,-408009.6517,-266763.8671,
13.28,-405907.3747,-266626.6802,
13.281,-403792.2001,-266488.9389,
13.282,-401664.4247,-266350.6128,
13.283,-399524.3585,-266211.6994,
13.284,-397372.3141,-266072.2259,
13.285,-395208.5953,-265932.2482,
13.286,-393033.4873,-265791.8461,
13.287,-390847.2503,-265651.1147,
13.288,-388650.1154,-265510.1547,
13.289,-386442.2857,-265369.0621,
13.29,-384223.94,-265227.9182,
13.291,-381995.2403,-265086.7825,
13.292,-379756.341,-264945.6881,
13.293,-377507.3993,-264804.6408,
13.294,-375248.5842,-264663.6221,
13.295,-372980.0845,-264522.5948,
13.296,-370702.1138,-264381.5116,
13.297,-368414.9117,-264240.3239,
13.298,-366118.7419,-264098.9913,
13.299,-363813.8872,-263957.4895,
13.3,-361500.642,-263815.8157,
13.301,-359181.0793,-263674.1286,
13.302,-356857.1856,-263532.7142,
13.303,-354529.0799,-263391.7567,
13.304,-352196.8288,-263251.3945,
13.305,-349860.4677,-263111.7053,
13.306,-347520.0253,-262972.6994,
13.307,-345175.5481,-262834.3221,
13.308,-342827.1221,-262696.4646,
13.309,-340474.8892,-262558.9821,
13.31,-338119.0544,-262421.7152,
13.311,-335759.8861,-262284.5141,
13.312,-333397.7069,-262147.2595,
13.313,-331032.8774,-262009.8799,
13.314,-328665.776,-261872.3615,
13.315,-326296.7762,-261734.7508,
13.316,-323926.2249,-261597.1488,
13.317,-321554.4252,-261459.6979,
13.318,-319181.625,-261322.5641,
13.319,-316808.0131,-261185.9161,
13.32,-314433.7229,-261049.9049,
13.321,-312058.8435,-260914.6454,
13.322,-309683.4366,-260780.2045,
13.323,-307307.5554,-260646.5943,
13.324,-304931.2653,-260513.7736,
13.325,-302554.662,-260381.6565,
13.326,-300177.8842,-260250.1255,
13.327,-297801.122,-260119.05,
13.328,-295424.6161,-259988.3045,
13.329,-293048.6522,-259857.787,
13.33,-290673.5481,-259727.4327,
13.331,-288299.6377,-259597.2232,
13.332,-285927.252,-259467.189,
13.333,-283556.7026,-259337.4053,
13.334,-281188.2661,-259207.9821,
13.335,-278822.1749,-259079.0501,
13.336,-276458.6129,-258950.7441,
13.337,-274097.7183,-258823.1856,
13.338,-271739.5919,-258696.4688,
13.339,-269384.31,-258570.6489,
13.34,-267031.9401,-258445.7376,
13.341,-264682.5574,-258321.7025,
13.342,-262336.2597,-258198.4741,
13.343,-259993.1785,-258075.9561,
13.344,-257653.4861,-257954.0396,
13.345,-255317.3958,-257832.6186,
13.346,-252985.1578,-257711.6047,
13.347,-250657.0491,-257590.9385,
13.348,-248333.3608,-257470.5976,
13.349,-246014.3834,-257350.5994,
13.35,-243700.3923,-257230.9979,
13.351,-241391.6354,-257111.8764,
13.352,-239088.325,-256993.3363,
13.353,-236790.6339,-256875.4834,
13.354,-234498.6971,-256758.4144,
13.355,-232212.6176,-256642.2045,
13.356,-229932.4771,-256526.8985,
13.357,-227658.3483,-256412.5055,
13.358,-225390.3086,-256298.9993,
13.359,-223128.4515,-256186.3222,
13.36,-220872.8974,-256074.3941,
13.361,-218623.7983,-255963.1234,
13.362,-216381.3397,-255852.4196,
13.363,-214145.7368,-255742.2051,
13.364,-211917.2277,-255632.425,
13.365,-209696.0623,-255523.0543,
13.366,-207482.4912,-255414.0997,
13.367,-205276.7535,-255305.5982,
13.368,-203079.0665,-255197.6115,
13.369,-200889.6191,-255090.2168,
13.37,-198708.5675,-254983.4959,
13.371,-196536.0369,-254877.5245,
13.372,-194372.1254,-254772.3618,
13.373,-192216.9122,-254668.0429,
13.374,-190070.4681,-254564.5742,
13.375,-187932.8655,-254461.9331,
13.376,-185804.1893,-254360.0714,
13.377,-183684.5442,-254258.9216,
13.378,-181574.0606,-254158.4059,
13.379,-179472.8953,-254058.4465,
13.38,-177381.2294,-253958.975,
13.381,-175299.2629,-253859.9409,
13.382,-173227.206,-253761.3172,
13.383,-171165.2702,-253663.1029,
13.384,-169113.6583,-253565.3217,
13.385,-167072.6045,-253468.1122,
13.386,-165042.136,-253371.3534,
13.387,-163022.4751,-253275.1784,
13.388,-161013.7368,-253179.6464,
13.389,-159015.9149,-253084.7875,
13.39,-157029.2939,-252990.6366,
13.391,-155053.8355,-252897.2242,
13.392,-153089.5986,-252804.5385,
13.393,-151136.6478,-252712.5446,
13.394,-149195.0619,-252621.1887,
13.395,-147264.9389,-252530.4047,
13.396,-145346.3984,-252440.1225,
13.397,-143439.6213,-252350.3471,
13.398,-141544.6592,-252260.892,
13.399,-139661.7506,-252171.7733,
13.4,-137791.0748,-252082.9775,
13.401,-135933.183,-251994.5282,
13.402,-134088.5983,-251906.492,
13.403,-132257.4322,-251818.94,
13.404,-130439.766,-251731.9389,
13.405,-128635.6543,-251645.5409,
13.406,-126845.1326,-251559.7766,
13.407,-125068.2262,-251474.6499,
13.408,-123304.9604,-251390.1375,
13.409,-121555.3708,-251306.1913,
13.41,-119819.5104,-251222.744,
13.411,-118097.4555,-251139.718,
13.412,-116389.3072,-251057.0341,
13.413,-114695.1899,-250974.621,
13.414,-113015.2461,-250892.4237,
13.415,-111349.6362,-250810.4085,
13.416,-109698.5015,-250728.5699,
13.417,-108061.9969,-250646.9199,
13.418,-106440.2555,-250565.4933,
13.419,-104833.3891,-250484.3393,
13.42,-103241.4847,-250403.5126,
13.421,-101664.6042,-250323.0657,
13.422,-100102.787,-250243.0403,
13.423,-98556.05602,-25163.461,
13.424,-97024.42442,-250084.3314,
13.425,-95507.90431,-250005.633,
13.426,-94006.51455,-249927.3269,
13.427,-92520.29417,-249849.3596,
13.428,-91049.27875,-249771.6657,
13.429,-89593.54555,-249694.1778,
13.43,-88153.18371,-249616.8351,
13.431,-86728.29754,-249539.5891,
13.432,-85319.00065,-249462.409,
13.433,-83925.40886,-249385.2837,
13.434,-82547.6327,-249308.2219,
13.435,-81185.77063,-249231.2491,
13.436,-79839.90379,-249154.4031,
13.437,-78510.09296,-249077.727,
13.438,-77196.37811,-249001.2625,
13.439,-75898.78033,-248925.0436,
13.44,-74617.30627,-248849.0907,
13.441,-73351.95393,-248773.4074,
13.442,-72102.71936,-248697.9791,
13.443,-70869.60319,-248622.7746,
13.444,-69652.61627,-248547.7493,
13.445,-68451.78352,-248472.8504,
13.446,-67267.14573,-248398.0228,
13.447,-66098.75888,-248323.2158,
13.448,-64946.69144,-248248.3881,
13.449,-63811.0197,-248173.5126,
13.45,-62691.82216,-248098.5778,
13.451,-61589.17341,-248023.5888,
13.452,-60503.13855,-247948.5645,
13.453,-59433.76874,-247873.5343,
13.454,-58381.09861,-247798.5326,
13.455,-57345.14551,-247723.5935,
13.456,-56325.91108,-247648.7451,
13.457,-55323.38448,-247574.0052,
13.458,-54337.54708,-247499.3781,
13.459,-53368.37779,-247424.8536,
13.46,-52415.85848,-247350.4078,
13.461,-51479.97862,-247276.0056,
13.462,-50560.73858,-247201.6049,
13.463,-49658.15129,-247127.1612,
13.464,-48772.24191,-247052.6332,
13.465,-47903.04581,-246977.9868,
13.466,-47050.60581,-246903.1932,
13.467,-46214.9663,-246828.2547,
13.468,-45396.16684,-246753.1686,
13.469,-44594.24098,-246677.9497,
13.47,-43809.21119,-246602.6215,
13.471,-43041.08653,-246527.212,
13.472,-42289.86196,-246451.7498,
13.473,-41555.51939,-246376.2588,
13.474,-40838.03008,-246300.7554,
13.475,-40137.35824,-246225.2451,
13.476,-39453.46564,-246149.7221,
13.477,-38786.31559,-246074.1693,
13.478,-38135.87697,-245998.5602,
13.479,-37502.12702,-245922.8627,
13.48,-36885.05276,-245847.0421,
13.481,-36284.651,-245771.066,
13.482,-35700.92678,-245694.9075,
13.483,-35133.89066,-245618.5482,
13.484,-34583.5551,-245541.9804,
13.485,-34049.93053,-245465.2069,
13.486,-33533.02156,-245388.2402,
13.487,-33032.82398,-245311.1004,
13.488,-32549.32266,-245233.8115,
13.489,-32082.49089,-245156.3985,
13.49,-31632.29103,-245078.883,
13.491,-31198.6764,-245001.2808,
13.492,-30781.59421,-244923.5992,
13.493,-30380.98893,-244845.8362,
13.494,-29996.80592,-244767.9807,
13.495,-29628.99453,-244690.014,
13.496,-29277.51055,-244611.9122,
13.497,-28942.31749,-244533.6493,
13.498,-28623.38672,-244455.2007,
13.499,-28320.69633,-244376.5459,
13.5,-28034.22903,-244297.6715,
13.501,-27764.31464,-244218.5791,
13.502,-27511.26768,-244139.3003,
13.503,-27275.03821,-244059.8723,
13.504,-27055.56211,-243980.3272,
13.505,-26852.76383,-243900.6884,
13.506,-26666.56053,-243820.9674,
13.507,-26496.86683,-243741.1628,
13.508,-26343.59966,-243661.2611,
13.509,-26206.68251,-243581.2383,
13.51,-26086.04853,-243501.0639,
13.511,-25981.64217,-243420.705,
13.512,-25893.4191,-243340.1309,
13.513,-25821.34448,-243259.3175,
13.514,-25765.38988,-243178.251,
13.515,-25725.52932,-243096.9255,
13.516,-25701.73488,-243015.3525,
13.517,-25693.9725,-242933.5509,
13.518,-25702.19857,-242851.5482,
13.519,-25726.35773,-242769.3768,
13.52,-25766.38207,-242687.0697,
13.521,-25822.19197,-242604.6564,
13.522,-25893.69814,-242522.1595,
13.523,-25980.80493,-242439.5922,
13.524,-26083.41411,-242356.9575,
13.525,-26201.42885,-242274.248,
13.526,-26334.75722,-242191.448,
13.527,-26483.31485,-242108.5361,
13.528,-26647.0264,-242025.4884,
13.529,-26825.8256,-241942.2827,
13.53,-27019.65409,-241858.9013,
13.531,-27228.45892,-241775.3343,
13.532,-27452.18949,-241691.581,
13.533,-27690.7939,-241607.6505,
13.534,-27944.21561,-241523.5605,
13.535,-28212.39057,-241439.3358,
13.536,-28495.24528,-241355.0053,
13.537,-28792.69607,-241270.5986,
13.538,-29104.64958,-241186.143,
13.539,-29431.0044,-241101.6602,
13.54,-29771.65356,-241017.1649,
13.541,-30126.48766,-240932.6632,
13.542,-30495.39807,-240848.1528,
13.543,-30878.27981,-240763.6244,
13.544,-31275.03383,-240679.0639,
13.545,-31685.5683,-240594.4549,
13.546,-32109.79878,-240509.7818,
13.547,-32547.64738,-240425.0325,
13.548,-32999.04086,-240340.2012,
13.549,-33463.90813,-240255.289,
13.55,-33942.1774,-240170.3052,
13.551,-34433.7734,-240085.2662,
13.552,-34938.61498,-240000.1944,
13.553,-35456.61346,-239915.1155,
13.554,-35987.67197,-239830.0563,
13.555,-36531.68568,-239745.0418,
13.556,-37088.54305,-239660.0932,
13.557,-37658.12782,-239575.2253,
13.558,-38240.32154,-239490.4467,
13.559,-38835.00602,-239405.7586,
13.56,-39442.06589,-239321.1569,
13.561,-40061.39044,-239236.6327,
13.562,-40692.87475,-239152.1754,
13.563,-41336.41995,-239067.7747,
13.564,-41991.93264,-238983.4229,
13.565,-42659.3234,-238899.1169,
13.566,-43338.50483,-238814.8595,
13.567,-44029.38928,-238730.6598,
13.568,-44731.88652,-238646.5329,
13.569,-45445.90182,-238562.4988,
13.57,-46171.33449,-238478.5803,
13.571,-46908.07726,-238394.8016,
13.572,-47656.01641,-238311.1854,
13.573,-48415.03267,-238227.7515,
13.574,-49185.0028,-238144.5145,
13.575,-49965.80168,-238061.4839,
13.576,-50757.30425,-237978.6638,
13.577,-51559.38755,-237896.0532,
13.578,-52371.9323,-237813.6473,
13.579,-53194.82392,-237731.4395,
13.58,-54027.95284,-237649.4233,
13.581,-54871.21403,-237567.5942,
13.582,-55724.50594,-237485.9509,
13.583,-56587.72894,-237404.4971,
13.584,-57460.78345,-237323.2413,
13.585,-58343.56811,-237242.197,
13.586,-59235.97811,-237161.3817,
13.587,-60137.90405,-237080.8156,
13.588,-61049.23127,-237000.5196,
13.589,-61969.83996,-236920.5141,
13.59,-62899.60582,-236840.8168,
13.591,-63838.40124,-236761.4418,
13.592,-64786.09695,-236682.399,
13.593,-65742.39754,-236603.914,
13.594,-66707.44152,-236525.4706,
13.595,-67681.03678,-236447.3458,
13.596,-68663.06616,-236369.5486,
13.597,-69653.41174,-236292.0876,
13.598,-70651.9549,-236214.9717,
13.599,-71658.57639,-236138.2095,
13.6,-72673.15635,-236061.8092,
13.601,-73696.59332,-235985.807,
13.602,-74729.74398,-235910.3022,
13.603,-75772.4028,-235835.3773,
13.604,-76824.34364,-235761.0817,
13.605,-77885.33333,-235687.4271,
13.606,-78955.14584,-235614.3878,
13.607,-80033.57513,-235541.9064,
13.608,-81120.445,-235469.9031,
13.609,-82215.61475,-235398.2877,
13.61,-83318.97994,-235326.9735,
13.611,-84430.46841,-235255.889,
13.612,-85550.032,-235184.9885,
13.613,-86677.63537,-235114.2586,
13.614,-87813.2433,-235043.72,
13.615,-88956.80828,-234973.4254,
13.616,-90108.26007,-234903.4524,
13.617,-91267.49834,-234833.8941,
13.618,-92434.38958,-234764.8474,
13.619,-93608.76836,-234696.4011,
13.62,-94790.44279,-234628.6255,
13.621,-95979.20326,-234561.5646,
13.622,-97174.8334,-234495.2318,
13.623,-98377.12153,-234429.6102,
13.624,-99585.87128,-234364.6562,
13.625,-100800.9099,-234300.3072,
13.626,-102022.0933,-234236.4911,
13.627,-103249.307,-234173.1368,
13.628,-104482.4633,-234110.1851,
13.629,-105721.4952,-234047.5963,
13.63,-106966.3471,-233985.3567,
13.631,-108216.9648,-233923.4802,
13.632,-109473.2856,-233862.0067,
13.633,-110735.2291,-233800.9974,
13.634,-112002.6913,-233740.5267,
13.635,-113275.5415,-233680.6733,
13.636,-114553.623,-233621.51,
13.637,-115836.7574,-233563.0959,
13.638,-117124.7509,-233505.4689,
